method_key,method,wall_time,steps,target_steps,percent,steps_per_second,eta_minutes,recent_episode_reward_mean,approx_kl,clip_fraction,entropy_loss,policy_gradient_loss,value_loss,explained_variance,learning_rate,n_updates,std,log_std_mean,log_std_min,log_std_max,variant,training_seed
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:57:59,991064,1500000,66.07093333333333,220.11953472430838,38.53482007987339,31.51719782,0.01447970513254404,0.1519775390625,-4.716393148899078,-0.006907208946358878,3.424814206361771,0.6629505753517151,0.0003,2410.0,1.1901994943618774,0.154087096452713,-0.07175236940383911,0.41261258721351624,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:02:59,1057268,1500000,70.48453333333333,220.1542524920991,33.51680280139708,26.35592593999999,0.028949817642569542,0.209130859375,-4.749701997637748,-0.00445454127038829,7.788553224503994,0.5594117641448975,0.0003,2580.0,1.2053537368774414,0.16369347274303436,-0.06992610543966293,0.445239782333374,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:07:59,1124712,1500000,74.9808,220.42796505907845,28.375709943716114,28.976658980000007,0.020820073783397675,0.1692138671875,-4.853915444016456,-0.012037264059472363,6.133129546046257,0.6622047424316406,0.0003,2740.0,1.2642256021499634,0.19919125735759735,-0.09872514754533768,0.5427289009094238,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:13:00,1191940,1500000,79.46266666666666,220.60693134831618,23.273671874011686,32.31994052,0.02880977839231491,0.1930419921875,-4.932954475283623,-0.005907840671716258,3.447874554991722,0.6736254692077637,0.0003,2910.0,1.3044753074645996,0.22710168361663818,-0.10008864104747772,0.5791527628898621,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:18:00,1259196,1500000,83.9464,220.79509620333363,18.177034132605908,28.391166280000004,0.019746877253055573,0.186572265625,-5.056011506915093,-0.005701692287402693,4.577003133296967,0.6860027313232422,0.0003,3070.0,1.3716850280761719,0.2688942849636078,-0.10665341466665268,0.6490420699119568,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:23:00,1324572,1500000,88.3048,220.6512814173464,13.250772808655652,28.513824399999997,0.02364402264356613,0.1970458984375,-5.137080398201943,-0.008717582410463364,7.595319265127182,0.5306566953659058,0.0003,3230.0,1.4235572814941406,0.29804113507270813,-0.12692111730575562,0.6960999965667725,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:28:00,1390992,1500000,92.7328,220.6866477711765,8.232487186464432,29.139693580000003,0.023126639425754547,0.16494140625,-5.241597357392311,-0.013098110740247648,5.009654375910759,0.6123384237289429,0.0003,3390.0,1.4926530122756958,0.332012802362442,-0.15773437917232513,0.7645819783210754,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:33:00,1457812,1500000,97.18746666666667,220.77948328408684,3.184776605480955,27.8637565,0.0215678121894598,0.1789306640625,-5.233503529429436,-0.0073820567617076446,5.90845433473587,0.6982856392860413,0.0003,3550.0,1.4865254163742065,0.3267439901828766,-0.15747776627540588,0.7715198397636414,stab_s2d_gated,2
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 06:47:56,66600,1500000,4.44,221.99737211000317,107.61388647502606,11.98733402,0.01023155264556408,0.091064453125,-4.076638424396515,-0.003680401151359547,5.38580704331398,0.6663053035736084,0.0003,160.0,0.9473821520805359,-0.057395074516534805,-0.17419235408306122,0.0027809091843664646,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 06:52:56,133716,1500000,8.9144,222.85843406451164,102.17876696292446,21.6114556,0.016174858435988426,0.1610107421875,-3.989321468770504,-0.00416886514867656,6.445402047038078,0.5758017897605896,0.0003,320.0,0.9170510768890381,-0.09059655666351318,-0.21723781526088715,-0.011924970895051956,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 06:57:56,197944,1500000,13.196266666666666,219.9336957299646,98.67034362928098,25.01095072,0.015610969625413418,0.153759765625,-3.970378425717354,-0.005506330108619295,6.959527868032455,0.5715200901031494,0.0003,480.0,0.9184346199035645,-0.093237966299057,-0.2768135070800781,0.001032866770401597,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:02:56,263636,1500000,17.575733333333332,219.6917089462905,93.79537701035578,24.45324882,0.01268906332552433,0.129052734375,-3.9090926349163055,-0.004769688469241373,5.722023305296898,0.6878021955490112,0.0003,640.0,0.8966138958930969,-0.11742948740720749,-0.30052730441093445,-0.0029809807892888784,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:07:56,328172,1500000,21.878133333333334,218.77608715630515,89.27148721109118,24.870356880000003,0.014529489912092686,0.13994140625,-3.8885117024183273,-0.007915269244404045,8.413077296316624,0.6403450965881348,0.0003,800.0,0.8939502835273743,-0.12037509679794312,-0.3045712113380432,-0.014919772744178772,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:12:56,395284,1500000,26.352266666666665,219.59742241808374,83.84403209560223,26.768971599999997,0.019207213073968887,0.17392578125,-3.9427527502179145,-0.002539479143160861,6.083473758399487,0.6327234506607056,0.0003,960.0,0.9106324315071106,-0.10347685217857361,-0.2966710031032562,0.041461147367954254,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:17:56,462080,1500000,30.805333333333333,220.03253614330313,78.61867599162863,25.209689339999997,0.024216778576374054,0.1903564453125,-3.9771962091326714,-0.008678394674643642,8.451896905899048,0.5661813020706177,0.0003,1120.0,0.9237814545631409,-0.0922573134303093,-0.32049036026000977,0.05821977183222771,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:22:56,528348,1500000,35.2232,220.13864697955256,73.56363919827393,24.218691099999997,0.012884664349257946,0.12685546875,-4.072795811295509,-0.009219659789232537,5.882870282232761,0.7867738604545593,0.0003,1280.0,0.9520547986030579,-0.06149057671427727,-0.2808679938316345,0.09480107575654984,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:27:56,592068,1500000,39.4712,219.27823813003286,69.00912798755044,28.4555022,0.01258961483836174,0.1312255859375,-4.123507562279701,-0.011937210737960413,5.281261594593525,0.7315680980682373,0.0003,1440.0,0.9737922549247742,-0.04280317947268486,-0.26729676127433777,0.17567327618598938,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:32:56,656504,1500000,43.766933333333334,218.8289520485277,64.24317502351833,27.9244785,0.019445359706878662,0.2071533203125,-4.161100915074348,-0.004923961915483233,6.459160925447941,0.6417239904403687,0.0003,1600.0,0.983195960521698,-0.03166033327579498,-0.22658495604991913,0.18928535282611847,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:37:56,721884,1500000,48.1256,218.74730579809543,59.285758755676135,28.703116379999997,0.02465863712131977,0.186962890625,-4.163153985142708,-0.002110605844063684,5.4155985996127125,0.3948383927345276,0.0003,1760.0,0.9815420508384705,-0.0344214141368866,-0.2049713283777237,0.20673322677612305,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:42:56,785472,1500000,52.3648,218.18148445170687,54.58208348855533,32.1719813,0.02281176671385765,0.219873046875,-4.120451655983925,-0.013439684816694353,4.87640495300293,0.6232051849365234,0.0003,1910.0,0.9762135148048401,-0.0439017154276371,-0.23406918346881866,0.22615240514278412,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:47:56,851140,1500000,56.742666666666665,218.23603249578684,49.55338130765418,29.327876100000005,0.018196698278188705,0.175634765625,-4.11751460134983,-0.004550701105472399,5.9392554521560665,0.6332783699035645,0.0003,2070.0,0.9701401591300964,-0.04758291319012642,-0.2118546962738037,0.2074584662914276,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:52:56,916916,1500000,61.12773333333333,218.30834983742974,44.51532281703167,32.61070804,0.030513593927025795,0.2399658203125,-4.242291605472564,-0.012812507689523045,6.0643734112381935,0.6019848585128784,0.0003,2230.0,1.0151524543762207,-0.0027950704097747803,-0.17190665006637573,0.2559427320957184,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:57:57,983044,1500000,65.53626666666666,218.37628839846616,39.45452776270306,28.307794240000003,0.019447900354862213,0.186669921875,-4.3365392059087755,-0.008777688555710483,5.831567767262459,0.6832501888275146,0.0003,2400.0,1.0454444885253906,0.02868751622736454,-0.1345672309398651,0.2712411880493164,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:02:57,1049584,1500000,69.97226666666667,218.59019817524495,34.342497495313054,32.082579859999996,0.022164802998304367,0.182763671875,-4.376905530691147,-0.01157035447540693,3.295875772833824,0.6795284748077393,0.0003,2560.0,1.063665509223938,0.041600365191698074,-0.12685546278953552,0.3178853988647461,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:07:57,1115724,1500000,74.3816,218.69997257832654,29.28486878390539,31.54133018,0.019344234839081764,0.146044921875,-4.388719987869263,-0.00814262148924172,4.866800285875797,0.6955121755599976,0.0003,2720.0,1.0774102210998535,0.047550052404403687,-0.16841846704483032,0.3634103536605835,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:12:57,1183080,1500000,78.872,219.02265140731092,24.116227093686295,31.706721440000003,0.030772719532251358,0.194970703125,-4.476374611258507,-0.004494242892542388,5.23054199963808,0.6005414724349976,0.0003,2880.0,1.094607949256897,0.07171884179115295,-0.1028306856751442,0.3361356258392334,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:17:57,1249308,1500000,83.2872,219.11355737589773,19.068651205512296,30.502774139999996,0.023052353411912918,0.1832763671875,-4.602326354384422,-0.012322457745904103,4.975349827110767,0.597028374671936,0.0003,3050.0,1.1437329053878784,0.11830246448516846,-0.04084736853837967,0.36371561884880066,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:22:57,1314820,1500000,87.65466666666667,219.07481179373536,14.088033708955992,30.45749644,0.02172466740012169,0.177734375,-4.679339826107025,-0.011104855375015177,5.752376225590706,0.561935305595398,0.0003,3210.0,1.1742907762527466,0.1422310620546341,0.0012241483200341463,0.40844738483428955,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:27:57,1381860,1500000,92.124,219.28365120518706,8.97923757278912,27.547520520000003,0.018259961158037186,0.13603515625,-4.779074141383171,-0.00900287011754699,5.709701983630657,0.6851803660392761,0.0003,3370.0,1.2224184274673462,0.17978841066360474,0.010026915930211544,0.46253108978271484,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 08:32:57,1448700,1500000,96.58,219.44329739627568,3.896222897416737,26.0753519,0.0247929897159338,0.207666015625,-4.855459216237068,-0.016001724256784654,8.237377475202084,0.5931373834609985,0.0003,3530.0,1.2453690767288208,0.20266133546829224,0.02072048746049404,0.44935309886932373,stab_s2d_gated,0
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 06:56:33,65592,1500000,4.3728,218.634211704338,109.34610742590228,15.287429679999997,0.008983013220131397,0.079345703125,-4.054097673296928,-0.006692615018982906,8.631389105319977,0.4591231942176819,0.0003,160.0,0.9343056678771973,-0.07067526131868362,-0.17442135512828827,-0.003588718129321933,stab_s2d_gated,3
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:01:33,131648,1500000,8.776533333333333,219.40773284334554,103.94285730553435,19.506100420000003,0.008843537420034409,0.0951171875,-3.9803970888257028,-0.005591027818445582,9.938194963335992,0.6373660564422607,0.0003,320.0,0.915988028049469,-0.09202521294355392,-0.2242959886789322,-0.025075189769268036,stab_s2d_gated,3
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:06:33,197616,1500000,13.1744,219.5662055975775,98.86038673812874,25.21231704,0.013486353680491447,0.1257568359375,-3.9678603246808053,-0.0025221547592082063,8.247304770350457,0.49870187044143677,0.0003,480.0,0.9125995635986328,-0.09469297528266907,-0.20485807955265045,-0.012465768493711948,stab_s2d_gated,3
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:11:33,264880,1500000,17.658666666666665,220.72696666740578,93.2615241541899,24.97127646,0.011217623949050903,0.1170654296875,-3.9845840483903885,-0.006605605767981615,6.2952044904232025,0.6930932998657227,0.0003,640.0,0.9173981547355652,-0.09361622482538223,-0.25286468863487244,0.04481165111064911,stab_s2d_gated,3
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:16:33,332248,1500000,22.149866666666668,221.49293572790856,87.86977006454936,31.167818639999997,0.014711002819240093,0.1552978515625,-3.9675077199935913,-0.006927658835775219,8.115202471613884,0.5811887979507446,0.0003,810.0,0.9149392247200012,-0.09410855919122696,-0.21170178055763245,0.03666551411151886,stab_s2d_gated,3
stab_s2d_gated,n3pf_stab_confirm_s2d_attention_like_gated_gpsi,2026-05-17 07:21:33,399704,1500000,26.646933333333333,222.05220522786303,82.5853841345485,26.683924120000007,0.016706915572285652,0.1435546875,-4.007364323735237,-0.004122263556928374,9.956623974442483,0.5257977843284607,0.0003,970.0,0.9259052276611328,-0.08220227062702179,-0.18195749819278717,0.056794002652168274,stab_s2d_gated,3
