stage,variant,method,method_key,beta_cost,beta_label,cost_type,d_warning,seed,step,scenario,base_scenario,episodes,success_rate,collision_rate,near_miss_rate,mean_min_distance,mean_time,mean_episode_reward,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p95,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,source_csv,checkpoint_path
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.413929355144501,8.644,22.228243231792817,,,1.0,0.0,0.0,0.0,0.0,6.942883988586497e-05,,6.942883985565792e-05,1.0,1.0,1.0,0.1,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_mixed_v2,eval_mixed_v2,50,0.98,0.02,0.02,2.630598929524422,8.280000000000003,21.878453407572152,0.2,0.2,0.0,0.02,0.0001956834457814,0.0001081295590847,0.3357548208564163,0.0027268168123244,,0.0027268168088319,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.466326992511749,8.744000000000002,22.34075400977627,,,1.0,0.0,0.0,0.0,0.0,0.0003143856683103,,0.0003143824421441,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.0,1.8056434440612792,9.604,21.897560947695,,,1.0,0.0,0.0,0.0,0.0,0.00308544082168,,0.0027466248340925,1.0,1.0,1.0,0.34,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.0,2.408007504940033,8.704,22.244779242511058,,,1.0,0.0,0.0,0.0,0.0,0.0009698242240938,,0.0009698238778202,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.3895567154884336,8.868,22.21604478820312,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.000747880053789,,0.0007478673807895,1.0,1.0,1.0,0.1,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,250000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.02,2.78685830116272,8.424000000000001,22.267176328819502,0.2,0.2,0.0,0.02,3.4463682677596e-05,0.0,0.0694841386657572,0.0020463270135107,,0.0020463270047746,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.2174972605705263,8.228000000000002,22.22389030141981,,,1.0,0.0,0.0,0.0,0.0,0.0001113235377709,,0.0001113235092351,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.135989110469818,8.224,22.209319341702297,,,1.0,0.0,0.0,0.0,0.0,0.000109622791453,,0.0001096227653513,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_mixed_v2,eval_mixed_v2,50,0.98,0.02,0.04,2.464034264087677,8.044,21.85543143159703,0.2320000000000001,0.2320000000000001,0.0,0.04,0.0001907479902729,0.0001900679530808,0.2538117721985919,0.0033713551194846,,0.0033713551194846,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.279011743068695,8.408,22.332418742017403,,,1.0,0.0,0.0,0.0,0.0,0.0003118553318582,,0.0003117891218323,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.06,1.5323984229564669,8.664,21.955577672009035,,,1.0,0.06,2.228295012173365e-05,0.0001581115834414,0.0222400907291309,0.0051021821698395,,0.0050886310000316,1.0,1.0,1.0,0.46,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.04,2.1554920220375062,8.288,22.235530008095328,,,1.0,0.04,0.0001645671421465,0.0012167428433895,0.1591860087815035,0.0035484057391957,,0.0035484056817371,1.0,1.0,1.0,0.12,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.170183787345886,8.428,22.20863027167417,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0005122185036258,,0.0005121821812181,1.0,1.0,1.0,0.1,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,500000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.02,2.450022020339966,8.116,22.267593386055587,0.2720000000000001,0.2720000000000001,0.0,0.02,1.1315313167870043e-06,0.0,0.0022630627483977,0.0011325980446395,,0.0011322276999623,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.036267173290253,7.812,22.249683184861823,,,1.0,0.0,0.0,0.0,0.0,0.0001079921862289,,0.000107991783738,1.0,1.0,1.0,0.08,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,1.925681245326996,7.792000000000001,22.239504304110127,,,1.0,0.0,0.0,0.0,0.0,0.0001960729466098,,0.0001960720559101,1.0,1.0,1.0,0.12,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_mixed_v2,eval_mixed_v2,50,1.0,0.0,0.0,2.5761032700538635,8.184000000000001,22.22394727057138,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0003261196899933,,0.000326119688215,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.152271883487701,8.280000000000001,22.329013441033823,,,1.0,0.0,0.0,0.0,0.0,0.0002718564606262,,0.0002717460768688,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.1,1.3756509566307067,8.472,21.90485010623658,,,1.0,0.1,0.0001548627291049,0.0013410922582261,0.0772102790921316,0.009019311299562,,0.0081208013696959,1.0,1.0,1.0,0.7,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_sinusoidal,eval_sinusoidal,50,0.98,0.02,0.04,1.949106748104096,7.832000000000001,21.81842703314192,,,1.0,0.04,0.0002273460917058,0.001401714682579,0.2272773360552982,0.0043213492187506,,0.0043213469432159,1.0,1.0,1.0,0.14,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,1.9341906690597532,8.100000000000001,22.20593505747176,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0007011590797828,,0.0007011059154738,1.0,1.0,1.0,0.16,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta5_reference,risk_beta5_reference,5.0,5.0,risk_sum,1.0,0,750000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.0,2.692291991710663,8.376,22.20607373625556,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0001343064344868,,0.0001343063728437,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
