method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,ar1_velocity,high,653,0.31546707503828486,0.34150076569678406,3.1263863792380704,2.0985408323621915,1.5180919876872672,0.06912419047551786,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,ar1_velocity,low,205,0.2731707317073171,0.34146341463414637,2.888779030622142,1.3974521834260984,1.5577969382448895,0.06989318692556969,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,ar1_velocity,medium,425,0.29411764705882354,0.31058823529411766,3.4916352595805247,1.6358602602784715,1.4706523074823268,0.11381065731101177,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,crossing_or_sudden_threat,high,376,0.38563829787234044,0.4122340425531915,2.6754299888100617,1.9845860282526893,1.5256572315033445,0.07252997841359057,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,crossing_or_sudden_threat,low,232,0.1724137931034483,0.2974137931034483,2.7583496690695655,1.805582169535096,1.457303609313636,0.06688142652374468,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,403,0.15384615384615385,0.1687344913151365,3.760344145082344,2.237848930300734,1.389258605966497,0.068891180742465,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,linear,high,151,0.1986754966887417,0.2052980132450331,4.006754541920732,2.55080250855451,1.4629626060953203,0.08337181688144507,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,linear,low,2,0.0,0.5,2.6688650250434875,3.3496476143346694,1.5731276869773865,0.12409511208534241,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,linear,medium,42,0.14285714285714285,0.14285714285714285,2.983413072336199,2.0288488442705805,1.4791202800614494,0.14587582080137163,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,sinusoidal_lateral,high,556,0.27697841726618705,0.3273381294964029,3.212245983745829,2.044595693857935,1.5095420771365544,0.08465364297245555,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,sinusoidal_lateral,low,188,0.23404255319148937,0.2553191489361702,3.751422586241499,1.2860127217952735,1.429619642331245,0.10179876640161618,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_mixed_ood,sinusoidal_lateral,medium,384,0.28125,0.3177083333333333,3.4261902931466466,1.7063764481940054,1.5284345947826903,0.08277029437704186,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_sudden_threat,accel_decel,high,707,0.19943422913719944,0.22772277227722773,3.415447906449719,2.1892425159002014,1.4746560526029056,0.07153463004554768,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_sudden_threat,accel_decel,low,18,0.16666666666666666,0.16666666666666666,3.3642849499980607,3.605625520430744,1.3928100532955594,0.33070216369297767,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_sudden_threat,accel_decel,medium,279,0.13978494623655913,0.14695340501792115,4.200599219980917,1.7036864832431178,1.4816096405829153,0.05926158054861971,0.0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,eval_flow_sudden_threat,ar1_velocity,high,702,0.4672364672364672,0.5085470085470085,2.6113574750166078,2.2771087059631165,1.567179514981403,0.07354916604978703,0.0
