row_type,split,samples,checkpoint,checkpoint_epoch,z_dim,std_floor,degenerate_z_std_dims,z_l2_mean_raw,z_l2_median_raw,z_l2_p95_raw,z_l2_max_raw,z_l2_mean_after_norm,z_l2_median_after_norm,z_l2_p95_after_norm,z_l2_max_after_norm,z_raw_nan_count,z_raw_inf_count,command,created_at,dim,z_mean,z_std,z_std_effective,std_floored,z_min,z_max,z_p05,z_p50,z_p95
per_dim,train,,,,,,,,,,,,,,,,,,,32,0.36690178513526917,0.3870011568069458,0.3870011568069458,0,0.0,4.607845783233643,0.0,0.31921739876270294,1.026365679502486
per_dim,train,,,,,,,,,,,,,,,,,,,33,0.3430314362049103,0.7485537528991699,0.7485537528991699,0,0.0,7.52825403213501,0.0,0.0,2.050083041191101
per_dim,train,,,,,,,,,,,,,,,,,,,34,4.00139045715332,1.9680131673812866,1.9680131673812866,0,0.0,8.613654136657715,1.1067254304885865,3.9185709953308105,6.9492812871932985
per_dim,train,,,,,,,,,,,,,,,,,,,35,0.08458994328975677,0.26548314094543457,0.26548314094543457,0,0.0,3.821535110473633,0.0,0.0,0.5759275019168851
per_dim,train,,,,,,,,,,,,,,,,,,,36,1.3970351219177246,1.1607019901275635,1.1607019901275635,0,0.0,4.251676082611084,0.0,1.3626628518104553,2.9600097179412836
per_dim,train,,,,,,,,,,,,,,,,,,,37,0.3155338168144226,0.7831146717071533,0.7831146717071533,0,0.0,10.0582857131958,0.0,0.0,2.0745122075080857
per_dim,train,,,,,,,,,,,,,,,,,,,38,1.8481816053390503,0.679309070110321,0.679309070110321,0,0.0,4.891027450561523,0.6650936275720597,1.9489368200302124,2.7457130432128904
per_dim,train,,,,,,,,,,,,,,,,,,,39,1.884074330329895,1.2252819538116455,1.2252819538116455,0,0.0,7.320943355560303,0.5335239291191101,1.6802863478660583,4.525580692291258
per_dim,train,,,,,,,,,,,,,,,,,,,40,0.9923361539840698,0.5952561497688293,0.5952561497688293,0,0.0,6.988074779510498,0.1101804707199335,0.9266057014465332,2.193870019912716
per_dim,train,,,,,,,,,,,,,,,,,,,41,4.863476753234863,2.7060387134552,2.7060387134552,0,0.0,11.422667503356934,1.3843433558940887,4.472539186477661,9.425654029846191
per_dim,train,,,,,,,,,,,,,,,,,,,42,5.011819839477539,1.8249934911727905,1.8249934911727905,0,0.0,8.5535249710083,2.0033154487609863,5.2570836544036865,7.503344655036925
per_dim,train,,,,,,,,,,,,,,,,,,,43,2.8303940296173096,1.3332980871200562,1.3332980871200562,0,0.0,6.359411716461182,0.9951336681842804,2.5566887855529785,5.156776165962219
per_dim,train,,,,,,,,,,,,,,,,,,,44,0.0,0.0,0.0010000000474974513,1,0.0,0.0,0.0,0.0,0.0
per_dim,train,,,,,,,,,,,,,,,,,,,45,4.351968288421631,2.4468026161193848,2.4468026161193848,0,0.0,11.561123847961426,1.0054579555988312,4.270641803741455,8.416695594787596
per_dim,train,,,,,,,,,,,,,,,,,,,46,0.0,0.0,0.0010000000474974513,1,0.0,0.0,0.0,0.0,0.0
per_dim,train,,,,,,,,,,,,,,,,,,,47,5.311741828918457,2.2677552700042725,2.2677552700042725,0,0.46112826466560364,13.163786888122559,2.317095100879669,5.185009241104126,9.58598608970642
per_dim,train,,,,,,,,,,,,,,,,,,,48,3.7784409523010254,1.754032850265503,1.754032850265503,0,0.0,8.141138076782227,1.2163323044776917,3.661697268486023,6.45635471343994
per_dim,train,,,,,,,,,,,,,,,,,,,49,1.9404234886169434,1.173985481262207,1.173985481262207,0,0.0,5.062528610229492,0.0,2.1394827365875244,3.678866076469421
per_dim,train,,,,,,,,,,,,,,,,,,,50,0.0,0.0,0.0010000000474974513,1,0.0,0.0,0.0,0.0,0.0
per_dim,train,,,,,,,,,,,,,,,,,,,51,0.9567951560020447,0.475894033908844,0.475894033908844,0,0.0,3.2393999099731445,0.0,1.1108421087265015,1.5877510666847228
per_dim,train,,,,,,,,,,,,,,,,,,,52,4.206114768981934,1.5977414846420288,1.5977414846420288,0,0.0,7.749651908874512,1.7239760041236878,4.167992830276489,6.578420901298523
per_dim,train,,,,,,,,,,,,,,,,,,,53,0.9807721972465515,0.7452442646026611,0.7452442646026611,0,0.0,6.260464668273926,0.21539124697446824,0.6951132118701935,2.59941462278366
per_dim,train,,,,,,,,,,,,,,,,,,,54,0.4897412061691284,0.634886622428894,0.634886622428894,0,0.0,5.407445430755615,0.0,0.2232736498117447,1.8252062201499935
per_dim,train,,,,,,,,,,,,,,,,,,,55,0.0,0.0,0.0010000000474974513,1,0.0,0.0,0.0,0.0,0.0
per_dim,train,,,,,,,,,,,,,,,,,,,56,0.0,0.0,0.0010000000474974513,1,0.0,0.0,0.0,0.0,0.0
per_dim,train,,,,,,,,,,,,,,,,,,,57,1.8506850004196167,1.5431370735168457,1.5431370735168457,0,0.0,6.631289482116699,0.03864917010068895,1.4228805899620056,5.007718610763549
per_dim,train,,,,,,,,,,,,,,,,,,,58,4.072897911071777,1.7721706628799438,1.7721706628799438,0,0.0,8.508584022521973,1.356786298751831,4.025339126586914,6.797854423522949
per_dim,train,,,,,,,,,,,,,,,,,,,59,0.20105434954166412,0.4406059682369232,0.4406059682369232,0,0.0,2.4441826343536377,0.0,0.0,1.3117520928382869
per_dim,train,,,,,,,,,,,,,,,,,,,60,1.6348899602890015,1.4349000453948975,1.4349000453948975,0,0.0,6.175995826721191,0.0,1.4702544212341309,4.070253515243529
per_dim,train,,,,,,,,,,,,,,,,,,,61,3.656776189804077,0.8546876311302185,0.8546876311302185,0,0.0,7.155677795410156,1.8581461310386658,3.751375198364258,4.8625092744827265
per_dim,train,,,,,,,,,,,,,,,,,,,62,0.15009824931621552,0.47136741876602173,0.47136741876602173,0,0.0,5.2753214836120605,0.0,0.0,1.1085144460201264
per_dim,train,,,,,,,,,,,,,,,,,,,63,1.0605580806732178,0.9495739936828613,0.9495739936828613,0,0.0,3.8442862033843994,0.0,1.1177581548690796,2.634310042858124
