method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
no_z,gpsi_no_z_repaired,no_z_final,500000,final,ar1_velocity,74,0.4189189189189189,0.581081081081081,0.40540540540540543,0.9333003313217805,5.290389896664086,0.671617159921978,99.77027027027027,29.342521161435926,0.26763059138695283,0.30213777988756774,1.5148567734647713,0.07416037312896767,0.0,3.336721053712606,0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,crossing_or_sudden_threat,39,0.5384615384615384,0.46153846153846156,0.5128205128205128,0.9398659682214798,5.409961012835126,0.7887545575698217,100.2051282051282,32.057346162950786,0.278831858972408,0.30782569988546793,1.4965641522889486,0.07637072357308093,0.0,3.2476709558296157,0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,linear,53,0.37735849056603776,0.6226415094339622,0.33962264150943394,0.9467669365175494,5.328392251754752,0.6691319062462393,102.47169811320755,29.069800818392274,0.2743635796196799,0.307183282674054,1.467964268335569,0.08129202738475606,0.0,3.3220472442791404,0
no_z,gpsi_no_z_repaired,no_z_final,500000,final,sinusoidal_lateral,79,0.43037974683544306,0.569620253164557,0.4177215189873418,0.9362534099503186,5.474120082817072,0.6940623499170134,100.70886075949367,29.711168830283675,0.2731728297625537,0.30433743815298353,1.4840570105989161,0.07924007103160699,0.0,3.3579146273110068,0
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,accel_decel,69,0.2753623188405797,0.7246376811594203,0.2608695652173913,0.9300967397277331,5.297891101086803,0.6000359495696814,97.33333333333333,26.406686135957873,0.255227495979851,0.29255280577642717,1.4131565650466125,0.05824442476248482,0.0,3.2831334828244065,0
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,ar1_velocity,64,0.265625,0.734375,0.21875,0.8936252704843802,5.337427140423813,0.6215607044287026,93.65625,24.926775148796796,0.24352880090325787,0.2737361456372323,1.407360240660576,0.058891810247836816,0.0,3.3492851276419837,0
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,crossing_or_sudden_threat,45,0.3111111111111111,0.6888888888888889,0.26666666666666666,0.9226479931888849,5.109868244788838,0.6894493116272821,96.68888888888888,26.912550619483728,0.26810056770653456,0.3067780506588095,1.4056598419691033,0.058861441314199306,0.0,3.027444247731119,0
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,linear,36,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8925185730327426,5.319939463552139,0.5811811660726866,93.97222222222223,22.969870593094768,0.3063811638310773,0.33520039349866504,1.4276586586301303,0.062361341026958006,0.0,3.1684230477433655,0
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,sinusoidal_lateral,86,0.22093023255813954,0.7790697674418605,0.16279069767441862,0.8917715222852486,5.271431782604587,0.6212190530847671,93.59302325581395,23.95610361509425,0.2555093156389506,0.28561699768064347,1.413450893432241,0.060579189809376544,0.0,3.2047729120042625,0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,accel_decel,53,0.39622641509433965,0.6037735849056604,0.37735849056603776,0.9387211348123923,5.902208170814573,0.6771053870050412,104.58490566037736,29.04491767037561,0.24877980758487273,0.2859387700707148,1.5484417183953165,0.06679484061249322,0.0,3.712250518855859,0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,ar1_velocity,76,0.42105263157894735,0.5789473684210527,0.40789473684210525,0.9206079708459003,5.790198206839714,0.691219299835594,102.21052631578948,28.9631821595358,0.2660107968014243,0.29822924262454864,1.5497591627860963,0.0703229321354669,0.0,3.606918272781242,0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,crossing_or_sudden_threat,36,0.25,0.75,0.19444444444444445,0.9357042829294916,5.780196062013733,0.6590525400307443,103.72222222222223,26.171981436300438,0.2723332875816367,0.30643337911669455,1.5491170995735355,0.07043273402924825,0.0,3.5415399455606384,0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,linear,42,0.35714285714285715,0.6428571428571429,0.2857142857142857,0.920725954061193,5.845411311138574,0.7015299399693807,102.11904761904762,27.717887351919227,0.26097201506634427,0.29256868391869,1.5446719227511971,0.0727398174178594,0.0,3.7110521453096963,0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,sinusoidal_lateral,93,0.3763440860215054,0.6236559139784946,0.3548387096774194,0.9228405413271041,5.783364023714658,0.6567623645708125,102.75268817204301,28.178244192716093,0.26714311964678783,0.29574823163206293,1.5500001355661415,0.06877360551148104,0.0,3.651093244376201,0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,accel_decel,62,0.24193548387096775,0.7580645161290323,0.22580645161290322,0.9173916833691506,4.763076178499283,0.6190996555791747,91.35483870967742,25.2532694511495,0.2596170196410827,0.301886637495249,1.3228341237272654,0.06157788300785385,0.0,2.74174222714346,0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,ar1_velocity,77,0.22077922077922077,0.7792207792207793,0.2077922077922078,0.8920717942422138,4.843788478936995,0.6071163605559956,89.59740259740259,23.929608737061187,0.26366981482387697,0.30297084493380666,1.371247342262082,0.059930244337803584,0.0,2.8123334547730265,0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,crossing_or_sudden_threat,42,0.2619047619047619,0.7380952380952381,0.23809523809523808,0.8946560618929608,4.934799073830924,0.6352933435922578,89.35714285714286,24.841595901187354,0.2652987331925982,0.30209566979162383,1.3411882649660065,0.06088601828451262,0.0,2.8730260392838307,0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,linear,41,0.2682926829268293,0.7317073170731707,0.24390243902439024,0.894924987341641,4.702591335969791,0.6006489832226823,89.26829268292683,24.984148153625426,0.29365169555058807,0.32682276356561435,1.3349401052070342,0.06183163946519586,0.0,2.698208167241592,0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,sinusoidal_lateral,78,0.2564102564102564,0.7435897435897436,0.21794871794871795,0.904956302101377,4.776433875989481,0.6227316035865209,90.87179487179488,25.11149212248686,0.27825266851616554,0.31614411506182094,1.386549298120029,0.06011893144314488,0.0,2.8209092013822605,0
z_norm,gpsi_full_z_norm_repaired,z_norm_final,500000,final,accel_decel,65,0.36923076923076925,0.6307692307692307,0.3384615384615385,0.9589764219842797,5.256940026751901,0.6966904592055541,99.83076923076923,28.835580694026127,0.23492157842318057,0.2718732596972224,1.4085292706510337,0.0763320430366351,0.0,3.278385079211737,0
z_norm,gpsi_full_z_norm_repaired,z_norm_final,500000,final,ar1_velocity,85,0.36470588235294116,0.6352941176470588,0.36470588235294116,0.9377507533027036,5.35210516443925,0.6492529259008519,98.03529411764706,28.065167488032888,0.225631124090901,0.26089889259898164,1.4433642466779784,0.07265866259145262,0.0,3.3337255302387536,0
z_norm,gpsi_full_z_norm_repaired,z_norm_final,500000,final,crossing_or_sudden_threat,41,0.3902439024390244,0.6097560975609756,0.34146341463414637,0.9443337910012918,5.350683440767924,0.7328228150925985,98.14634146341463,28.774261592525313,0.26456988961879263,0.2948972131569966,1.4205054150336363,0.07222854348884523,0.0,3.1927390825050668,0
z_norm,gpsi_full_z_norm_repaired,z_norm_final,500000,final,linear,31,0.3225806451612903,0.6774193548387096,0.22580645161290322,0.9322513621631516,5.383183326658259,0.6900640466520863,97.2258064516129,27.043745132170994,0.23219761578633388,0.2588976051389266,1.4445691679328143,0.07663845456261766,0.0,3.3382763208525557,0
z_norm,gpsi_full_z_norm_repaired,z_norm_final,500000,final,sinusoidal_lateral,78,0.3717948717948718,0.6282051282051282,0.34615384615384615,0.9367430140715891,5.422822785914112,0.7002537044195029,97.71794871794872,28.13140372662794,0.23491026307145021,0.27013030313121233,1.444881958322103,0.07322147848761,0.0,3.3451761480882487,0
