method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
raw_z,gpsi_full_raw_z_repaired,raw_z_250k,250000,250k,eval_flow_sudden_threat,accel_decel,medium,full_aug_obs,0,184,17296,0,0,20.872152318125185,21.10652446746826,24.42387924194336,26.25996208190918,6.546036753965461,7.93060884475708,8.364684104919434
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,obs_i_12,0,6664,79968,0,0,1.4226667231120984,1.4059633612632751,1.9103126525878897,2.2996885776519775,0.8423220858979625,1.0713572323322296,1.3373693227767944
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,z_i_64_raw,0,6664,426496,0,0,25.656740956661366,25.85947322845459,34.86715888977051,42.167301177978516,9.118173973686268,12.408394527435302,14.735000610351562
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,z_i_64_after_norm,0,6664,426496,0,0,25.656740956661366,25.85947322845459,34.86715888977051,42.167301177978516,9.118173973686268,12.408394527435302,14.735000610351562
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,delta_hat_9_after_scale,0,6664,59976,0,0,1.243073366332513,1.232125461101532,1.9925142109394067,3.80908465385437,0.9539713275407543,1.476977682113647,3.356645107269287
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,logvar_hat_9_clamped,0,6664,59976,0,0,12.84807393845676,13.203521251678467,14.324748849868774,14.931884765625,4.9709009548553045,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,high,full_aug_obs,0,6664,626416,0,0,28.859134644735047,29.100220680236816,37.66096820831299,44.62540817260742,9.132019512113832,12.408394527435302,14.735000610351562
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,obs_i_12,0,3107,37284,0,0,1.4232205578779769,1.424556851387024,1.8751769065856934,2.2510383129119873,0.8495973108625888,1.0268450260162352,1.328635573387146
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,z_i_64_raw,0,3107,198848,0,0,26.158188616074586,26.253469467163086,38.81513671875,43.683326721191406,9.405233334988537,13.305214977264404,15.074807167053223
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,z_i_64_after_norm,0,3107,198848,0,0,26.158188616074586,26.253469467163086,38.81513671875,43.683326721191406,9.405233334988537,13.305214977264404,15.074807167053223
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,delta_hat_9_after_scale,0,3107,27963,0,0,1.3294147123784392,1.3600640296936035,2.020311951637268,3.0343563556671143,1.0101778041769214,1.4754385113716126,2.6237170696258545
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,logvar_hat_9_clamped,0,3107,27963,0,0,12.708330704769137,13.20451831817627,14.32400074005127,14.842779159545898,4.958134037143055,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,high,full_aug_obs,0,3107,292058,0,0,29.25294180778894,29.558298110961914,41.33111000061035,45.89037322998047,9.416848209842748,13.305214977264404,15.074807167053223
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,obs_i_12,0,9736,116832,0,0,1.4387246640789382,1.4313907623291016,1.9172999858856201,2.366580009460449,0.8415486584605011,1.0331071317195892,1.445804476737976
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,z_i_64_raw,0,9736,623104,0,0,28.50912753675644,29.753581047058105,40.17354679107666,49.53348159790039,10.069312562414536,13.7356276512146,16.824081420898438
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,z_i_64_after_norm,0,9736,623104,0,0,28.50912753675644,29.753581047058105,40.17354679107666,49.53348159790039,10.069312562414536,13.7356276512146,16.824081420898438
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,delta_hat_9_after_scale,0,9736,87624,0,0,1.2905826424497227,1.2874309420585632,2.0385201573371887,3.53964900970459,0.9854244950496046,1.5111234486103058,2.9771714210510254
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,logvar_hat_9_clamped,0,9736,87624,0,0,13.076834230855928,13.514967441558838,14.47205400466919,15.0,4.978801138350096,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,high,full_aug_obs,0,9736,915184,0,0,31.532793484756766,32.69917297363281,42.69178009033203,51.77946472167969,10.073876740776718,13.7356276512146,16.824081420898438
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,obs_i_12,0,4637,55644,0,0,1.4257211010338342,1.4314497709274292,1.863171887397766,2.3270187377929688,0.8573965405194133,1.0431330919265747,1.3182225227355957
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,z_i_64_raw,0,4637,296768,0,0,25.19839092182244,24.137760162353516,39.55038146972656,42.891326904296875,9.002327296506081,13.588545227050782,14.709879875183105
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,z_i_64_after_norm,0,4637,296768,0,0,25.19839092182244,24.137760162353516,39.55038146972656,42.891326904296875,9.002327296506081,13.588545227050782,14.709879875183105
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,delta_hat_9_after_scale,0,4637,41733,0,0,1.2703259573823191,1.2741243839263916,1.9378824472427367,2.6782941818237305,0.9824512683221472,1.470068025588989,2.3296196460723877
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,logvar_hat_9_clamped,0,4637,41733,0,0,12.539658518991311,12.936097145080566,14.396356201171875,15.0,4.949473447061341,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,high,full_aug_obs,0,4637,435878,0,0,28.350083967311285,27.399023056030273,42.05144577026367,45.22688293457031,9.021923588863189,13.588545227050782,14.709879875183105
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,obs_i_12,0,7018,84216,0,0,1.423286676058643,1.4116713404655457,1.8910938143730163,2.366499185562134,0.8460600490786133,1.048686695098877,1.3817509412765503
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,z_i_64_raw,0,7018,449152,0,0,27.274654399978363,27.297263145446777,40.39729270935059,45.667022705078125,9.636180341940179,13.811642742156982,15.583759307861328
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,z_i_64_after_norm,0,7018,449152,0,0,27.274654399978363,27.297263145446777,40.39729270935059,45.667022705078125,9.636180341940179,13.811642742156982,15.583759307861328
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,delta_hat_9_after_scale,0,7018,63162,0,0,1.2436100663105012,1.218150794506073,1.953892433643341,3.539003610610962,0.9690538125458216,1.430657422542572,2.9354233741760254
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,logvar_hat_9_clamped,0,7018,63162,0,0,12.868356515961041,13.343079090118408,14.439580488204955,15.0,4.953157871698307,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,high,full_aug_obs,0,7018,659692,0,0,30.335789435743504,30.458767890930176,42.93191967010498,48.00923538208008,9.645751839826914,13.811642742156982,15.583759307861328
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,obs_i_12,0,680,8160,0,0,1.3710360921481077,1.3776742219924927,1.7697631061077115,2.173858642578125,0.7296551883220672,1.0158414781093597,1.2338382005691528
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,z_i_64_raw,0,680,43520,0,0,25.980869653645684,29.140143394470215,37.13830032348633,41.43507766723633,9.181082751470454,12.788604259490967,14.001753807067871
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,z_i_64_after_norm,0,680,43520,0,0,25.980869653645684,29.140143394470215,37.13830032348633,41.43507766723633,9.181082751470454,12.788604259490967,14.001753807067871
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,delta_hat_9_after_scale,0,680,6120,0,0,1.3159995855653988,1.3234570622444153,2.0985319018363953,2.2926089763641357,0.983909898919656,1.4461814284324643,1.6470081806182861
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,logvar_hat_9_clamped,0,680,6120,0,0,12.386949631045846,13.090766906738281,14.244414472579956,14.472454071044922,4.938575146829381,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,ar1_velocity,medium,full_aug_obs,0,680,63920,0,0,28.96665702427135,31.996962547302246,39.79558963775634,43.83096694946289,9.204212932025685,12.788604259490967,14.001753807067871
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,obs_i_12,0,84,1008,0,0,1.2521578158651079,1.2198625802993774,1.6777600228786467,2.0767242908477783,0.7246391013974235,1.0523401618003845,1.32011878490448
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,z_i_64_raw,0,84,5376,0,0,20.776212942032586,19.04649257659912,36.37056941986083,40.947330474853516,7.6296077853157405,12.120722770690914,14.004725456237793
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,z_i_64_after_norm,0,84,5376,0,0,20.776212942032586,19.04649257659912,36.37056941986083,40.947330474853516,7.6296077853157405,12.120722770690914,14.004725456237793
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,delta_hat_9_after_scale,0,84,756,0,0,1.2391185167999494,1.3376790285110474,1.704891139268875,1.9578940868377686,1.0463623436433929,1.4559587836265562,1.593482255935669
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,logvar_hat_9_clamped,0,84,756,0,0,12.677379664920625,12.739505767822266,14.359771966934204,14.68280029296875,4.9996722255434305,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,accel_decel,medium,full_aug_obs,0,84,7896,0,0,24.534160523187545,22.980777740478516,38.96669521331786,43.479305267333984,7.647748481659662,12.120722770690914,14.004725456237793
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,obs_i_12,0,97,1164,0,0,1.465555580620913,1.4784501791000366,1.662720799446106,1.765401005744934,0.7869498047632041,0.9558973550796508,0.9983833432197571
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,z_i_64_raw,0,97,6208,0,0,23.81347654283661,24.375564575195312,29.258943939208983,30.650297164916992,8.65129234372955,11.209503936767577,11.65677547454834
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,z_i_64_after_norm,0,97,6208,0,0,23.81347654283661,24.375564575195312,29.258943939208983,30.650297164916992,8.65129234372955,11.209503936767577,11.65677547454834
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,delta_hat_9_after_scale,0,97,873,0,0,1.3999733583828837,1.478480339050293,2.034032106399536,2.1977269649505615,1.03034542669955,1.5087929248809813,1.6640516519546509
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,logvar_hat_9_clamped,0,97,873,0,0,12.214844507040437,12.303160667419434,13.726714324951171,14.1439790725708,4.991904892872289,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,sinusoidal_lateral,medium,full_aug_obs,0,97,9118,0,0,26.906857991955945,27.38526153564453,32.375676727294916,33.54542541503906,8.709119988470963,11.209503936767577,11.65677547454834
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,obs_i_12,0,65,780,0,0,1.3043996196526748,1.2565783262252808,1.6659965515136719,1.9970954656600952,0.7438613414764405,1.054548978805542,1.1584532260894775
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,z_i_64_raw,0,65,4160,0,0,19.863149246802696,17.594755172729492,36.57648696899414,38.084327697753906,7.368153935212355,12.680806159973145,13.399402618408203
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,z_i_64_after_norm,0,65,4160,0,0,19.863149246802696,17.594755172729492,36.57648696899414,38.084327697753906,7.368153935212355,12.680806159973145,13.399402618408203
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,delta_hat_9_after_scale,0,65,585,0,0,1.1784282312943386,1.2310419082641602,1.5626127958297729,1.627758264541626,0.9981452685136062,1.3363915920257567,1.3716390132904053
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,logvar_hat_9_clamped,0,65,585,0,0,11.99198820407574,12.216279983520508,14.161491203308104,14.276222229003906,4.957586710269634,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,linear,medium,full_aug_obs,0,65,6110,0,0,23.437058478135327,21.49751091003418,39.29370422363281,40.648223876953125,7.433722430009109,12.680806159973145,13.399402618408203
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,obs_i_12,0,147,1764,0,0,1.3152730091899432,1.3156856298446655,1.6809492707252498,1.924332857131958,0.7346502850655796,0.9483430445194244,1.008996605873108
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,z_i_64_raw,0,147,9408,0,0,25.58907344714314,25.087106704711914,35.044569396972655,36.85480499267578,9.014383269005082,11.983868312835693,12.968099594116211
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,z_i_64_after_norm,0,147,9408,0,0,25.58907344714314,25.087106704711914,35.044569396972655,36.85480499267578,9.014383269005082,11.983868312835693,12.968099594116211
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,delta_hat_9_after_scale,0,147,1323,0,0,1.112553709167607,1.1252644062042236,1.6427337050437927,1.998833417892456,0.9220809848839734,1.3720554828643796,1.5690280199050903
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,logvar_hat_9_clamped,0,147,1323,0,0,13.126175205723769,13.677474021911621,14.46732177734375,14.947537422180176,4.9903083139536335,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_id,crossing_or_sudden_threat,medium,full_aug_obs,0,147,13818,0,0,28.872028331367336,28.634984970092773,37.85375556945801,39.601993560791016,9.039440845956607,11.983868312835693,12.968099594116211
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,obs_i_12,0,9797,117564,0,0,1.4295393261080118,1.4127458333969116,1.9420007705688476,2.3944461345672607,0.8486350248075814,1.1217810869216915,1.434402585029602
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,z_i_64_raw,0,9797,627008,0,0,26.53212874405625,26.632081985473633,39.24867324829101,44.885013580322266,9.426908105079454,13.481200599670405,15.220521926879883
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,z_i_64_after_norm,0,9797,627008,0,0,26.53212874405625,26.632081985473633,39.24867324829101,44.885013580322266,9.426908105079454,13.481200599670405,15.220521926879883
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,delta_hat_9_after_scale,0,9797,88173,0,0,1.3016208333217199,1.2790776491165161,2.098811864852905,3.6079158782958984,1.0016491670985483,1.549072980880737,3.122081756591797
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,logvar_hat_9_clamped,0,9797,88173,0,0,12.81000159148648,13.27994155883789,14.378264045715332,15.0,4.957829169306181,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,accel_decel,high,full_aug_obs,0,9797,920918,0,0,29.650643222536665,29.824871063232422,41.807144165039055,47.03972625732422,9.438868422063866,13.481200599670405,15.220521926879883
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,obs_i_12,0,4887,58644,0,0,1.391720122261137,1.3590660095214844,1.8829590678215027,2.4331047534942627,0.8211542356836301,1.0949750423431395,1.4166094064712524
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,z_i_64_raw,0,4887,312768,0,0,26.514115409663734,26.262157440185547,39.49451179504394,43.843841552734375,9.415522362377494,13.57552728652954,15.042938232421875
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,z_i_64_after_norm,0,4887,312768,0,0,26.514115409663734,26.262157440185547,39.49451179504394,43.843841552734375,9.415522362377494,13.57552728652954,15.042938232421875
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,delta_hat_9_after_scale,0,4887,43983,0,0,1.2658245284655343,1.253942847251892,2.0168769121170045,3.444514274597168,0.9883764245664937,1.4860599040985107,2.9090657234191895
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,logvar_hat_9_clamped,0,4887,43983,0,0,12.78404176437662,13.249168395996094,14.403739738464356,15.0,4.965209303932588,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,full_aug_obs,0,4887,459378,0,0,29.629199259847567,29.509807586669922,42.050835037231444,46.3643684387207,9.436002071098436,13.57552728652954,15.042938232421875
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,obs_i_12,0,12704,152448,0,0,1.411141188557187,1.3884798884391785,1.918913441896438,2.5194437503814697,0.8381659422182391,1.0686744809150692,1.4987702369689941
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,z_i_64_raw,0,12704,813056,0,0,27.142214718483558,28.00503921508789,38.55310420989988,48.278377532958984,9.597306368295431,13.24882321357727,16.39333724975586
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,z_i_64_after_norm,0,12704,813056,0,0,27.142214718483558,28.00503921508789,38.55310420989988,48.278377532958984,9.597306368295431,13.24882321357727,16.39333724975586
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,delta_hat_9_after_scale,0,12704,114336,0,0,1.2872716156365256,1.2865653038024902,2.052109098434448,3.3393654823303223,0.9762139779222914,1.5077708542346953,2.8702471256256104
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,logvar_hat_9_clamped,0,12704,114336,0,0,12.947259648320657,13.370080947875977,14.373673629760741,15.0,4.975718719814377,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,high,full_aug_obs,0,12704,1194176,0,0,30.244048585894728,31.05766773223877,41.14364395141601,50.57168197631836,9.60854750699,13.24882321357727,16.39333724975586
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,obs_i_12,0,8153,97836,0,0,1.436709444807685,1.421625018119812,1.9445541143417358,2.4780101776123047,0.8536922190871602,1.0959531545639036,1.4621740579605103
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,z_i_64_raw,0,8153,521792,0,0,27.824034663251496,28.791656494140625,38.480603790283205,45.26581573486328,9.808941852150118,13.227740478515624,15.189519882202148
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,z_i_64_after_norm,0,8153,521792,0,0,27.824034663251496,28.791656494140625,38.480603790283205,45.26581573486328,9.808941852150118,13.227740478515624,15.189519882202148
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,delta_hat_9_after_scale,0,8153,73377,0,0,1.3231301721129245,1.3154079914093018,2.052986717224121,3.20538330078125,0.998342929506878,1.4867547512054444,2.6554818153381348
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,logvar_hat_9_clamped,0,8153,73377,0,0,13.005777535929235,13.291776657104492,14.389273643493652,15.0,4.9826199543135425,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,high,full_aug_obs,0,8153,766382,0,0,30.871108916498,31.752077102661133,41.06554641723633,47.699188232421875,9.816168440729069,13.227740478515624,15.189519882202148
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,obs_i_12,0,8290,99480,0,0,1.4198885830665238,1.397912323474884,1.9195551156997674,2.3395836353302,0.8458414162240644,1.0959402918815613,1.4179250001907349
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,z_i_64_raw,0,8290,530560,0,0,25.80865219654594,25.425219535827637,39.732849502563475,48.08711624145508,9.225274540575624,13.619539690017696,16.00465965270996
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,z_i_64_after_norm,0,8290,530560,0,0,25.80865219654594,25.425219535827637,39.732849502563475,48.08711624145508,9.225274540575624,13.619539690017696,16.00465965270996
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,delta_hat_9_after_scale,0,8290,74610,0,0,1.2843790284278203,1.2804409265518188,1.9960125744342798,3.40887188911438,0.9828353754407642,1.439829760789871,2.930654525756836
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,logvar_hat_9_clamped,0,8290,74610,0,0,12.632915672864787,13.07737112045288,14.427712154388427,15.0,4.954257968654104,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,high,full_aug_obs,0,8290,779260,0,0,28.921952104165843,28.658095359802246,42.263951683044425,50.38603973388672,9.241598229787893,13.619539690017696,16.00465965270996
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,obs_i_12,0,52,624,0,0,1.3209173255241835,1.3269131779670715,1.781802314519882,1.864629864692688,0.7159171425379239,1.006700456142425,1.0744942426681519
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,z_i_64_raw,0,52,3328,0,0,20.16138557287363,20.8988618850708,32.51119213104248,33.20310974121094,7.399607080679673,11.998802614212034,12.388714790344238
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,z_i_64_after_norm,0,52,3328,0,0,20.16138557287363,20.8988618850708,32.51119213104248,33.20310974121094,7.399607080679673,11.998802614212034,12.388714790344238
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,delta_hat_9_after_scale,0,52,468,0,0,1.2406405084408247,1.2816506028175354,1.936751925945282,1.9648960828781128,0.939442729147581,1.425052374601364,1.5542852878570557
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,logvar_hat_9_clamped,0,52,468,0,0,11.739561392710758,12.246867656707764,13.915006923675536,14.191235542297363,4.9606922910763664,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,linear,medium,full_aug_obs,0,52,4888,0,0,23.544946560492882,24.448290824890137,35.49275360107422,36.060394287109375,7.5820048084625835,11.998802614212034,12.388714790344238
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,obs_i_12,0,34,408,0,0,1.2725150217028225,1.2983091473579407,1.5157087147235866,1.74335777759552,0.6781678094583399,0.8744491249322891,0.9539282917976379
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,z_i_64_raw,0,34,2176,0,0,21.474664716159594,22.898387908935547,29.29744930267334,30.287883758544922,7.824173759011662,10.613779163360595,10.994750022888184
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,z_i_64_after_norm,0,34,2176,0,0,21.474664716159594,22.898387908935547,29.29744930267334,30.287883758544922,7.824173759011662,10.613779163360595,10.994750022888184
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,delta_hat_9_after_scale,0,34,306,0,0,1.2276327802854425,1.2591070532798767,1.971431714296341,2.0064337253570557,0.907971895792905,1.3374107480049129,1.5066641569137573
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,logvar_hat_9_clamped,0,34,306,0,0,12.03843502437367,12.409219741821289,13.595532274246215,13.792158126831055,4.942840071285472,5.0,5.0
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,ar1_velocity,medium,full_aug_obs,0,34,3196,0,0,24.776623305152444,26.084532737731934,32.344131278991696,33.31182861328125,7.8718098191653985,10.613779163360595,10.994750022888184
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,medium,obs_i_12,0,386,4632,0,0,1.296920321920375,1.2874693870544434,1.7607955932617188,2.2934865951538086,0.6975937913427699,1.05772203207016,1.4202815294265747
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,medium,z_i_64_raw,0,386,24704,0,0,23.95287559687165,23.95139217376709,33.867796897888184,38.20329666137695,8.686687326184208,12.099323511123657,13.557117462158203
raw_z,gpsi_full_raw_z_repaired,raw_z_final,500000,final,eval_flow_high_density,sinusoidal_lateral,medium,z_i_64_after_norm,0,386,24704,0,0,23.95287559687165,23.95139217376709,33.867796897888184,38.20329666137695,8.686687326184208,12.099323511123657,13.557117462158203
