method_key,method,wall_time,steps,target_steps,percent,steps_per_second,eta_minutes,recent_episode_reward_mean
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:08:56,236180,500000,47.236,245.39321849197162,17.91818057166015,26.126728040000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:09:26,243556,500000,48.7112,245.40483283259002,17.416391589901348,24.446503699999997
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:09:56,250804,500000,50.1608,245.2920023138013,16.93192858914905,25.45734346
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:10:27,258052,500000,51.6104,245.04789342818987,16.455830777620466,24.101721840000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:10:57,265692,500000,53.1384,245.31252575345013,15.919013190782456,23.025019059999998
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:11:27,273068,500000,54.6136,245.32639121380487,15.417012337265286,25.80417264
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:11:57,280328,500000,56.0656,245.23731030861745,14.929212832225996,27.028777800000004
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:12:27,287600,500000,57.52,245.16328729470797,14.439356067797405,27.790435260000002
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:12:57,294916,500000,58.9832,245.07273304755836,13.947152031814829,24.47994158
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:13:27,302528,500000,60.5056,245.28207108909552,13.41802107828955,23.66927678
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:13:57,309676,500000,61.9352,245.11294326936977,12.94124506179458,25.787364599999997
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:14:27,316872,500000,63.3744,244.9901843551973,12.458186197811987,22.02185952
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:14:57,324116,500000,64.8232,244.9092189922187,11.969333012707606,24.88255364
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:15:29,331780,500000,66.356,244.9461748898887,11.446052047667232,26.70336036
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:15:59,339344,500000,67.8688,245.09980827400386,10.924529149393038,22.725110380000004
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:16:29,346448,500000,69.2896,244.9234134618077,10.448980617359682,26.09149062
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:16:59,353536,500000,70.7072,244.74206519072618,9.974038033733011,25.549777900000002
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:17:29,360660,500000,72.132,244.5928942950173,9.49468847010836,27.677482780000005
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:17:59,368432,500000,73.6864,244.87980558998296,8.954597112313694,23.658903400000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:18:29,375548,500000,75.1096,244.72907517702157,8.4754947833626,27.21334504
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:18:59,382796,500000,76.5592,244.66773183663463,7.9838889474166175,26.315888299999997
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:19:29,390056,500000,78.0112,244.61654221158713,7.490907946916445,23.9151185
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:19:59,397384,500000,79.4768,244.6086863902551,6.9918476400223275,26.459026700000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:20:29,405116,500000,81.0232,244.8449197200664,6.4587821622275445,28.67558642
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:20:59,412468,500000,82.4936,244.84684147388407,5.958282565071491,22.9890285
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:21:29,419700,500000,83.94,244.77898573228288,5.467517276164717,26.312671680000005
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:21:59,426940,500000,85.388,244.71939990818123,4.9757668052616,28.946737499999998
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:22:29,434180,500000,86.836,244.65244108132222,4.483911932991334,28.399933680000004
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:22:59,441848,500000,88.3696,244.8330950431648,3.958615153025481,26.3609836
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:23:29,449120,500000,89.824,244.79212997115792,3.4641636563230755,30.440858400000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:23:59,456452,500000,91.2904,244.78484426873982,2.9650528494450916,26.93254248
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:24:29,463736,500000,92.7472,244.75300486816988,2.469428313354294,30.750284139999998
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:24:59,471044,500000,94.2088,244.67913217314234,1.9723790734164353,26.547796520000002
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:25:29,478628,500000,95.7256,244.8023896634646,1.4550511557083907,30.593550800000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:25:59,485856,500000,97.1712,244.7438492122919,0.9631838924330114,27.98155902
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:26:29,492984,500000,98.5968,244.63749395020747,0.47798614776986503,28.719080740000003
raw_z,gpsi_full_raw_z_repaired,2026-05-13 06:26:59,500184,500000,100.0368,244.56798005796313,0.0,30.189885659999995
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:27:52,7676,500000,1.5352,255.86654872687797,32.06906116031122,-25.68100716666667
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:28:22,14840,500000,2.968,247.27343351422192,32.700641897039596,-10.434794468749999
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:28:52,22084,500000,4.4168,245.3079266873156,32.47048219856214,5.452199759999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:29:22,29560,500000,5.912,246.2803840505312,31.836342536553534,13.06720084
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:29:52,37036,500000,7.4072,246.8609545960881,31.25673186872194,11.731447580000001
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:30:22,44816,500000,8.9632,248.92520499237904,30.476624495427295,16.12665098
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:30:52,52144,500000,10.4288,248.25915603978046,30.066430522589105,15.926539579999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:31:22,59512,500000,11.9024,247.92140660586898,29.612072499805162,17.811054780000003
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:31:52,66880,500000,13.376,247.65182432166637,29.148449386306925,16.7372405
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:32:22,74128,500000,14.8256,247.04004452062924,28.731644217599527,14.277255260000002
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:32:52,81920,500000,16.384,248.1929300161202,28.074933478352612,20.21989036
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:33:22,89412,500000,17.8824,248.31199048229615,27.558610118029023,19.37504878
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:33:52,96828,500000,19.3656,248.2234535753267,27.070501342832227,16.52193968
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:34:22,104300,500000,20.86,248.27713931197167,26.563057792095304,19.416545099999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:34:52,111592,500000,22.3184,247.92221174156484,26.110878170991132,16.923468839999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:35:22,118896,500000,23.7792,247.64153688663822,25.648901283636185,20.14778822
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:35:52,126660,500000,25.332,248.29591853022413,25.06015149248582,21.39708842
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:36:22,133992,500000,26.7984,248.0757557059169,24.58980046629296,19.940226999999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:36:52,141264,500000,28.2528,247.77148230681036,24.1308373250548,22.13151282
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:37:22,148760,500000,29.752,247.87062288789963,23.61715935432773,23.91633248
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:37:52,156152,500000,31.2304,247.796343445281,23.12705635733277,21.78463218
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:38:23,163844,500000,32.7688,247.69640895779042,22.6188180263636,21.696167139999996
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:38:53,171592,500000,34.3184,248.1507193884267,22.0570251827444,21.925347900000002
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:39:23,178828,500000,35.7656,247.85944721655522,21.59637942704624,22.4591545
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:39:54,186320,500000,37.264,247.93358721291463,21.08629193313135,23.335929259999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:40:24,193640,500000,38.728,247.77822178516143,20.60713796076561,23.861677620000005
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:40:54,201096,500000,40.2192,247.80600209368276,20.10336025456718,22.907872100000006
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:41:24,208784,500000,41.7568,248.1066067583382,19.56255846394096,26.76861812
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:41:54,216192,500000,43.2384,248.06235170839858,19.068324156233448,25.014053240000003
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:42:24,223492,500000,44.6984,247.90153803829438,18.589907521891927,23.282916420000003
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:42:54,230888,500000,46.1776,247.8553045412026,18.096041996367262,25.774963779999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:43:24,238160,500000,47.632,247.68136101216666,17.619412224505783,23.84661384
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:43:55,245764,500000,49.1528,247.57943885892874,17.1147761146719,23.5173884
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:44:25,253388,500000,50.6776,247.76995296411016,16.58877499401781,23.894995559999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:44:55,260484,500000,52.0968,247.44779241307947,16.132426538966083,26.071866099999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:45:25,267796,500000,53.5592,247.3418326391912,15.6466321340479,23.912225619999994
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:45:55,275284,500000,55.0568,247.40270698631878,15.138341501145247,24.76079972
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:46:25,282628,500000,56.5256,247.31990805951818,14.648504016889795,26.82666062
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:46:55,290420,500000,58.084,247.63619645614992,14.105369287637728,18.72497408
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:47:25,297776,500000,59.5552,247.5754109401226,13.613629831821823,23.618687679999994
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:47:55,305164,500000,61.0328,247.54204029397926,13.118041132771769,22.72372258
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:48:25,312444,500000,62.4888,247.42343202063125,12.63394217679706,21.63620874
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:48:55,319916,500000,63.9832,247.4600900762022,12.1288244867112,20.78087642
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:49:26,327684,500000,65.5368,247.4807000320949,11.604675972554153,22.5627459
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:49:56,335396,500000,67.0792,247.69125263837827,11.075885687433948,25.11782214
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:50:26,342704,500000,68.5408,247.60220575999756,10.587950910829665,25.611322299999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:50:56,350084,500000,70.0168,247.56648927540675,10.092642212251992,22.4678842
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:51:26,357368,500000,71.4736,247.46735676906567,9.606115453111586,23.84391298
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:51:56,364696,500000,72.9392,247.4011177203486,9.115022144789561,22.138501539999996
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:52:26,372500,500000,74.5,247.65409659040023,8.58051624930145,23.508060500000006
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:52:56,379884,500000,75.9768,247.62317792018692,8.084595917667247,23.990911099999998
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:53:26,387276,500000,77.4552,247.59764808466053,7.587848058600872,23.412205160000003
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:53:56,394628,500000,78.9256,247.54876551349494,7.094359757185952,22.891913180000003
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:54:26,401952,500000,80.3904,247.48377833234056,6.602991696445216,22.755293239999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:54:57,409604,500000,81.9208,247.45373037440368,6.0884109434134475,27.24680908
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:55:27,417396,500000,83.4792,247.67087652637073,5.558721124753421,26.8345928
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:55:57,424708,500000,84.9416,247.60170731948924,5.068085677807818,25.325213080000005
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:56:27,432148,500000,86.4296,247.6069901788202,4.567183930671593,25.581261119999994
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:56:57,439604,500000,87.9208,247.62211167333663,4.065065083234198,25.771774299999997
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:57:27,446976,500000,89.3952,247.59070296947164,3.56933165395269,25.01354374
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:57:57,454652,500000,90.9304,247.7242080631816,3.050973523779455,25.213021480000002
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:58:27,461868,500000,92.3736,247.60819926292916,2.5666893714552477,20.919342
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:58:57,469308,500000,93.8616,247.61287355796887,2.0658592018382187,27.90064356
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:59:27,476764,500000,95.3528,247.62639799271545,1.5639151148903723,22.771560340000004
z_norm,gpsi_full_z_norm_repaired,2026-05-13 06:59:57,484016,500000,96.8032,247.53388474126416,1.0762162936943187,26.056875920000007
z_norm,gpsi_full_z_norm_repaired,2026-05-13 07:00:28,491524,500000,98.3048,247.5169737504516,0.5707352692874015,25.14759274
z_norm,gpsi_full_z_norm_repaired,2026-05-13 07:00:58,499196,500000,99.8392,247.63760656280104,0.05411132899397391,23.633163299999996
no_z,gpsi_no_z_repaired,2026-05-13 07:01:55,7328,500000,1.4656,244.2294487342876,33.62084319706046,-24.161173416666667
no_z,gpsi_no_z_repaired,2026-05-13 07:02:25,14436,500000,2.8872,240.52598464974855,33.64598359348944,-9.5453730625
no_z,gpsi_no_z_repaired,2026-05-13 07:02:55,21704,500000,4.3408,241.1053420101992,33.06272658057816,7.3102135399999995
no_z,gpsi_no_z_repaired,2026-05-13 07:03:25,29092,500000,5.8184,242.3778632217471,32.38111996839516,13.041459599999998
no_z,gpsi_no_z_repaired,2026-05-13 07:03:56,36868,500000,7.3736,244.47877553652998,31.57274757175522,15.011372760000002
no_z,gpsi_no_z_repaired,2026-05-13 07:04:26,44576,500000,8.9152,246.53296738623666,30.788580044584144,15.69938926
no_z,gpsi_no_z_repaired,2026-05-13 07:04:56,51828,500000,10.3656,245.83695828921955,30.38409434168828,17.865057099999998
no_z,gpsi_no_z_repaired,2026-05-13 07:05:26,59148,500000,11.8296,245.5948608881362,29.91729267771607,16.57264936
no_z,gpsi_no_z_repaired,2026-05-13 07:05:56,66504,500000,13.3008,245.54379088423428,29.424215156552865,17.710645820000003
no_z,gpsi_no_z_repaired,2026-05-13 07:06:26,73836,500000,14.7672,245.41749739892572,28.941430047214002,17.730880199999998
no_z,gpsi_no_z_repaired,2026-05-13 07:06:56,81688,500000,16.3376,246.88842430976507,28.23893702654617,22.23608462
no_z,gpsi_no_z_repaired,2026-05-13 07:07:26,89036,500000,17.8072,246.72231838599916,27.761574408051953,18.42887284
no_z,gpsi_no_z_repaired,2026-05-13 07:07:56,96400,500000,19.28,246.61926363035568,27.27551192736065,19.6779268
no_z,gpsi_no_z_repaired,2026-05-13 07:08:26,103832,500000,20.7664,246.6940499316621,26.765136823644806,23.19838776
no_z,gpsi_no_z_repaired,2026-05-13 07:08:56,111240,500000,22.248,246.708044288954,26.263161997849117,22.727294999999994
no_z,gpsi_no_z_repaired,2026-05-13 07:09:27,118788,500000,23.7576,246.62374425394322,25.762050416326645,22.642682579999995
no_z,gpsi_no_z_repaired,2026-05-13 07:09:57,126532,500000,25.3064,247.29336613360704,25.170374620173707,22.700550840000002
no_z,gpsi_no_z_repaired,2026-05-13 07:10:27,133832,500000,26.7664,247.06998558301635,24.700693552877706,19.11936182
no_z,gpsi_no_z_repaired,2026-05-13 07:10:57,141196,500000,28.2392,246.98582116365415,24.21218610239266,23.16385454
no_z,gpsi_no_z_repaired,2026-05-13 07:11:27,148568,500000,29.7136,246.9211846482472,23.72092944695654,24.58056308
no_z,gpsi_no_z_repaired,2026-05-13 07:11:57,155816,500000,31.1632,246.66356117562876,23.255968464330987,25.171765559999994
no_z,gpsi_no_z_repaired,2026-05-13 07:12:27,163608,500000,32.7216,247.2559447460112,22.675019357340563,24.08468778
no_z,gpsi_no_z_repaired,2026-05-13 07:12:57,170876,500000,34.1752,247.03392694948744,22.205047167960995,22.4752295
no_z,gpsi_no_z_repaired,2026-05-13 07:13:27,178200,500000,35.64,246.9123589151096,21.721607443624517,23.98871636
no_z,gpsi_no_z_repaired,2026-05-13 07:13:57,185640,500000,37.128,246.95421187372014,21.215808767061898,22.201570519999997
no_z,gpsi_no_z_repaired,2026-05-13 07:14:27,192996,500000,38.5992,246.88309571822987,20.72532879761485,23.45887434
no_z,gpsi_no_z_repaired,2026-05-13 07:14:58,200708,500000,40.1416,247.05023024833412,20.191035624560545,27.585179340000003
no_z,gpsi_no_z_repaired,2026-05-13 07:15:28,208600,500000,41.72,247.61675814386425,19.613642885369515,24.01941248
no_z,gpsi_no_z_repaired,2026-05-13 07:15:58,216140,500000,43.228,247.74208684394017,19.09647270784553,24.467262780000002
no_z,gpsi_no_z_repaired,2026-05-13 07:16:28,223488,500000,44.6976,247.64863173188675,18.60916129883042,24.655412180000003
no_z,gpsi_no_z_repaired,2026-05-13 07:16:58,230876,500000,46.1752,247.60093182841206,18.115440708875813,23.497292960000003
no_z,gpsi_no_z_repaired,2026-05-13 07:17:28,238400,500000,47.68,247.69717113386662,17.602138853833182,23.926244320000006
no_z,gpsi_no_z_repaired,2026-05-13 07:17:58,245844,500000,49.1688,247.7098592255174,17.100382465911057,22.918147219999994
no_z,gpsi_no_z_repaired,2026-05-13 07:18:28,253624,500000,50.7248,248.05024151761396,16.55417322532654,24.36649316
no_z,gpsi_no_z_repaired,2026-05-13 07:18:58,260976,500000,52.1952,247.964615615521,16.06573310246116,25.80722068
no_z,gpsi_no_z_repaired,2026-05-13 07:19:28,268396,500000,53.6792,247.94665307405805,15.568133785269207,29.63353032
no_z,gpsi_no_z_repaired,2026-05-13 07:19:58,275752,500000,55.1504,247.87055524299993,15.07830029671189,27.46414456
no_z,gpsi_no_z_repaired,2026-05-13 07:20:28,283048,500000,56.6096,247.74596559915807,14.595057715357424,25.327737120000002
no_z,gpsi_no_z_repaired,2026-05-13 07:20:58,290796,500000,58.1592,248.013301103714,14.058654587542682,25.9825189
no_z,gpsi_no_z_repaired,2026-05-13 07:21:28,298124,500000,59.6248,247.9179471435151,13.571425702602706,24.75781878
no_z,gpsi_no_z_repaired,2026-05-13 07:21:58,305464,500000,61.0928,247.83795641538356,13.082203846260475,18.8692068
no_z,gpsi_no_z_repaired,2026-05-13 07:22:28,312812,500000,62.5624,247.76871905755476,12.591581422654466,20.186881640000003
no_z,gpsi_no_z_repaired,2026-05-13 07:22:58,320220,500000,64.044,247.74780900777327,12.094287918563676,23.815179860000004
no_z,gpsi_no_z_repaired,2026-05-13 07:23:29,327684,500000,65.5368,247.64383079773398,11.597031608184977,25.80106796
no_z,gpsi_no_z_repaired,2026-05-13 07:23:59,335468,500000,67.0936,247.90422177614272,11.061530055249337,25.253895900000003
no_z,gpsi_no_z_repaired,2026-05-13 07:24:29,342816,500000,68.5632,247.83844036163617,10.570326901310066,24.996383180000002
no_z,gpsi_no_z_repaired,2026-05-13 07:24:59,350180,500000,70.036,247.78788807758724,10.077167287604228,22.671427040000005
no_z,gpsi_no_z_repaired,2026-05-13 07:25:29,357528,500000,71.5056,247.72648375193532,9.585302699048958,25.686755119999997
no_z,gpsi_no_z_repaired,2026-05-13 07:25:59,365012,500000,73.0024,247.7610956081206,9.08052167947493,24.654905940000003
no_z,gpsi_no_z_repaired,2026-05-13 07:26:29,372688,500000,74.5376,247.9218849795557,8.558609768724699,25.183929539999994
no_z,gpsi_no_z_repaired,2026-05-13 07:26:59,380052,500000,76.0104,247.87204584139812,8.065182689509435,23.65395254
no_z,gpsi_no_z_repaired,2026-05-13 07:27:29,387420,500000,77.484,247.82830740166625,7.571101755911513,28.802819380000003
no_z,gpsi_no_z_repaired,2026-05-13 07:27:59,394716,500000,78.9432,247.73890641299926,7.082994587891099,24.74148126
no_z,gpsi_no_z_repaired,2026-05-13 07:28:29,402116,500000,80.4232,247.71830574024364,6.585706272796323,25.931729179999998
no_z,gpsi_no_z_repaired,2026-05-13 07:28:59,409604,500000,81.9208,247.68180412675792,6.082804529431465,23.80747686
no_z,gpsi_no_z_repaired,2026-05-13 07:29:29,417316,500000,83.4632,247.8480298369142,5.560127581298284,27.354397180000007
no_z,gpsi_no_z_repaired,2026-05-13 07:29:59,424644,500000,84.9288,247.7831637445879,5.068679059356653,22.85723916
no_z,gpsi_no_z_repaired,2026-05-13 07:30:29,432044,500000,86.4088,247.7622500826976,4.571317864694735,25.56675644
no_z,gpsi_no_z_repaired,2026-05-13 07:30:59,439456,500000,87.8912,247.74889632096904,4.072941117603926,24.22626908
no_z,gpsi_no_z_repaired,2026-05-13 07:31:29,446792,500000,89.3584,247.69352151139327,3.5802309022410563,22.606083480000002
no_z,gpsi_no_z_repaired,2026-05-13 07:31:59,454584,500000,90.9168,247.8890250452975,3.05351692433748,25.94443586
no_z,gpsi_no_z_repaired,2026-05-13 07:32:29,461936,500000,92.3872,247.84190476938932,2.559696273276681,25.7873108
no_z,gpsi_no_z_repaired,2026-05-13 07:32:59,469292,500000,93.8584,247.7987419618888,2.065385788272946,22.34606188
no_z,gpsi_no_z_repaired,2026-05-13 07:33:29,476672,500000,95.3344,247.76993415107995,1.569197656415107,25.18982414
no_z,gpsi_no_z_repaired,2026-05-13 07:33:59,483900,500000,96.78,247.66408677376813,1.0834567773988395,24.49129688
no_z,gpsi_no_z_repaired,2026-05-13 07:34:30,491524,500000,98.3048,247.62820518147592,0.5704789022847316,27.135959580000005
no_z,gpsi_no_z_repaired,2026-05-13 07:35:00,499280,500000,99.856,247.7896024391396,0.048428182142740875,26.664481220000003
