epoch,train_loss,train_mse,train_smoothl1,train_nll,train_mean_logvar,train_min_logvar,train_max_logvar,val_loss,val_mse,val_smoothl1,val_nll,val_mean_logvar,val_min_logvar,val_max_logvar,zero_val_mse
1,-0.5398235666798428,0.19731965634439672,0.07173035865915674,-0.5398235666798428,-1.7828340353776835,-4.81848241175924,1.1073651047689574,-0.7736407197438754,0.2011826095672754,0.07286016069925748,-0.7736407197438754,-2.451619111574613,-5.0,0.8333834638962379,0.45815154031574173
