method,global_step,scenario,episode_id,episode_seed,success,collision,episode_min_distance,mean_min_distance,near_miss,episode_reward,steps,time_to_goal,reaction_time,reaction_time_eval_style,reaction_time_nan_style,no_response,risk_rise_time,min_distance_after_turn,turn_time,turn_step,turning_obstacle_id,distance_warning_cost_mean,distance_warning_cost_p50,distance_warning_cost_p90,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p50,risk_sum_p90,risk_sum_p95,risk_sum_max,risk_max_mean,risk_max_p50,risk_max_p90,risk_max_p95,risk_max_max,base_reward_mean,applied_cost_mean,shaped_reward_mean
attention_full,507904,eval_sudden_turn,21,1021,1,0,1.1331692934036255,4.474596977233887,0,23.863712906433506,41,8.200000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.144341468811035,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.025182615965604782,8.595184775946247e-16,0.05700366199016571,0.2520565688610077,0.40165919065475464,0.025182615965604782,8.595184775946247e-16,0.05700366199016571,0.2520565688610077,0.40165919065475464,0.5820417404174805,0.0,0.5820417404174805
attention_full,507904,eval_sudden_turn,22,1022,1,0,1.870753288269043,3.58784556388855,0,22.650631456017727,38,7.6000000000000005,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.061906576156616,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.022139424458146095,0.00014115386875346303,0.031061358749866486,0.10886570066213608,0.3934583067893982,0.022139213979244232,0.00014115386875346303,0.031061355024576187,0.10886570066213608,0.3934583067893982,0.5960692167282104,0.0,0.5960692167282104
attention_full,507904,eval_sudden_turn,23,1023,1,0,1.0270940065383911,3.1768598556518555,0,23.928823400455585,39,7.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.3778843879699707,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.03368416056036949,6.4098289840330835e-06,0.009665979072451591,0.13893797993659973,0.6614603400230408,0.03368409350514412,6.4098289840330835e-06,0.009665979072451591,0.13893797993659973,0.6614603400230408,0.6135596036911011,0.0,0.6135596036911011
attention_full,507904,eval_sudden_turn,24,1024,1,0,1.1526552438735962,3.1647942066192627,0,23.317810041611082,39,7.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.1526552438735962,3.0,15,1,0.0,0.0,0.0,0.0,0.0,0.029733262956142426,1.7754859072738327e-05,0.10888820886611938,0.18937264382839203,0.29154521226882935,0.02970097027719021,1.7740483599482104e-05,0.10888807475566864,0.18911193311214447,0.29146432876586914,0.5978925824165344,0.0,0.5978925824165344
attention_full,507904,eval_sudden_turn,25,1025,1,0,0.8397356271743774,3.145031213760376,1,21.918146266560655,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,3.104809284210205,3.0,15,2,0.0011456708889454603,0.0,0.0,0.004643853288143873,0.025684669197190146,0.04283576086163521,6.247313777407726e-09,0.0018883104203268886,0.23625263571739197,0.7812362909317017,0.0427655465900898,6.247313777407726e-09,0.0011813390301540494,0.23581725358963013,0.7811056971549988,0.6446514129638672,0.0,0.6446514129638672
attention_full,507904,eval_sudden_turn,26,1026,1,0,0.8603609204292297,2.2578773498535156,1,21.955229111118822,37,7.4,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.4440964460372925,3.0,15,0,0.001435621059499681,0.0,0.0013340477598831058,0.012608040124177933,0.01949907254337191,0.104475237429142,1.0132528416306741e-07,0.422185480594635,0.5494848489761353,0.7269626259803772,0.1044730395078659,1.0129896566013485e-07,0.4221697747707367,0.5494790077209473,0.7269590497016907,0.5933845639228821,0.0,0.5933845639228821
attention_full,507904,eval_sudden_turn,27,1027,1,0,0.9270274043083191,5.295315265655518,1,24.631925331215022,43,8.6,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.3330942392349243,3.0,15,1,0.00012969943054486066,0.0,0.0,0.0,0.005324999721981527,0.04955831915140152,2.972730229837926e-14,0.08380409330129623,0.4355016350746155,0.7045794129371643,0.04955831915140152,2.386088424283575e-14,0.08380409330129623,0.4355016350746155,0.7045794129371643,0.5728355050086975,0.0,0.5728355050086975
attention_full,507904,eval_sudden_turn,28,1028,1,0,1.2011480331420898,2.8119726181030273,0,22.120005775201715,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.538224458694458,3.0,15,1,0.0,0.0,0.0,0.0,0.0,0.027159307152032852,2.9597476896014996e-06,0.00118162389844656,0.11605381965637207,0.618423581123352,0.027159299701452255,2.954771389340749e-06,0.00118162389844656,0.11605381965637207,0.618423581123352,0.6505884528160095,0.0,0.6505884528160095
attention_full,507904,eval_sudden_turn,29,1029,1,0,1.1140296459197998,3.1919898986816406,0,22.033535736528357,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.1140296459197998,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.03443042188882828,8.956877195487323e-08,0.002342557068914175,0.18727296590805054,0.6793403029441833,0.03443041816353798,8.084742120217925e-08,0.0023425405379384756,0.18727296590805054,0.6793403029441833,0.6480451226234436,0.0,0.6480451226234436
attention_full,507904,eval_sudden_turn,30,1030,1,0,1.1402502059936523,3.524618148803711,0,21.85248459435843,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,3.590545892715454,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.020209217444062233,6.911630295869386e-11,0.0022038286551833153,0.012364741414785385,0.669443666934967,0.02020234428346157,6.911630295869386e-11,0.0021456379909068346,0.012345556169748306,0.6694140434265137,0.624356746673584,0.0,0.624356746673584
attention_full,507904,eval_sudden_turn,31,1031,1,0,1.0348573923110962,2.904348850250244,0,22.71094455882048,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.135223150253296,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.03764024376869202,2.390298270427138e-08,0.03775709122419357,0.21677181124687195,0.6712192296981812,0.03763604909181595,2.390277842323485e-08,0.03775697946548462,0.21677181124687195,0.6712192296981812,0.648884117603302,0.0,0.648884117603302
attention_full,507904,eval_sudden_turn,32,1032,1,0,0.6061102747917175,2.350402355194092,1,22.44483549465862,36,7.2,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,0.8965659737586975,3.0,15,1,0.012993349693715572,0.0,0.0392187237739563,0.09457366913557053,0.15514911562465628,0.17352356016635895,0.019670188426971436,0.6878421902656555,0.7795594930648804,0.8858372569084167,0.17352348566055298,0.019670188426971436,0.6878421902656555,0.7795594930648804,0.8858372569084167,0.6234676837921143,0.0,0.6234676837921143
attention_full,507904,eval_sudden_turn,33,1033,1,0,0.9903003573417664,2.7466788291931152,1,23.270977044149618,37,7.4,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.9570013284683228,3.0,15,1,2.5427855234738672e-06,0.0,0.0,0.0,9.40830676974258e-05,0.0551145076751709,0.001969360513612628,0.09971794486045837,0.341549277305603,0.6669076085090637,0.055103600025177,0.001969360513612628,0.09971794486045837,0.3415481150150299,0.6669076085090637,0.6289453506469727,0.0,0.6289453506469727
attention_full,507904,eval_sudden_turn,34,1034,1,0,1.2931004762649536,2.9212429523468018,0,22.912232787285063,36,7.2,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.548201084136963,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.004761335905641317,2.2714061742590275e-06,0.012745559215545654,0.03205062448978424,0.04092347249388695,0.00468250410631299,2.266631554448395e-06,0.011862197890877724,0.032025136053562164,0.04092270880937576,0.6364508867263794,0.0,0.6364508867263794
attention_full,507904,eval_sudden_turn,35,1035,0,1,0.4002109169960022,1.582090139389038,1,-7.629078908702358,8,1.6,nan,nan,nan,0,nan,0.4002109169960022,3.0,15,-1,0.06537705659866333,0.0,0.22033710777759552,0.29004207253456116,0.35974694409077657,0.7038506269454956,0.736452579498291,0.8978591561317444,0.9104682803153992,0.923077404499054,0.7038354873657227,0.7364054918289185,0.8978590369224548,0.9104682207107544,0.923077404499054,-0.9536349773406982,0.0,-0.9536349773406982
attention_full,507904,eval_sudden_turn,36,1036,1,0,1.4951106309890747,4.176208019256592,0,22.499892591839433,38,7.6000000000000005,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.2381250858306885,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.0024778915103524923,1.9897440529202936e-16,0.0036056276876479387,0.023177729919552803,0.036397695541381836,0.0024774132762104273,1.4623718108391096e-16,0.0036032134667038918,0.023176509886980057,0.03639759495854378,0.5921024680137634,0.0,0.5921024680137634
attention_full,507904,eval_sudden_turn,37,1037,1,0,1.2806611061096191,3.5263140201568604,0,21.985244229489474,37,7.4,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.815172553062439,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.0057218982838094234,5.940245057624129e-19,0.0037503382191061974,0.03369017690420151,0.1014404296875,0.0057218954898417,5.940245057624129e-19,0.0037503382191061974,0.03369017690420151,0.1014404296875,0.5941957235336304,0.0,0.5941957235336304
attention_full,507904,eval_sudden_turn,38,1038,1,0,1.0911463499069214,2.921121597290039,0,21.363415493705546,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.0911463499069214,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.03467049077153206,0.0014951667981222272,0.10456161201000214,0.12023244053125381,0.13657617568969727,0.03462773188948631,0.0014951667981222272,0.10399273037910461,0.12018860876560211,0.13656795024871826,0.6103832721710205,0.0,0.6103832721710205
attention_full,507904,eval_sudden_turn,39,1039,1,0,1.0028162002563477,2.8737244606018066,0,21.725356886026276,32,6.4,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.0931416749954224,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.026988307014107704,8.375961897399975e-07,0.04841626435518265,0.14229482412338257,0.4326115548610687,0.026875026524066925,8.375961897399975e-07,0.04841418191790581,0.14229124784469604,0.4326050579547882,0.678917407989502,0.0,0.678917407989502
attention_full,507904,eval_sudden_turn,40,1040,1,0,1.0743931531906128,2.8672759532928467,0,22.698163264808272,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.1013786792755127,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.04194699972867966,0.00043068540981039405,0.09237484633922577,0.16866154968738556,0.6085341572761536,0.04190883785486221,0.00043068540981039405,0.09237484633922577,0.16866154968738556,0.6085341572761536,0.6485189199447632,0.0,0.6485189199447632
attention_full,507904,eval_sudden_turn,41,1041,1,0,1.1314311027526855,3.195692777633667,0,22.051898987806197,33,6.6000000000000005,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.359435796737671,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.02295074239373207,1.09431186956499e-06,0.047309212386608124,0.07995569705963135,0.4860551059246063,0.022866200655698776,1.0938282457573223e-06,0.047280967235565186,0.07995568215847015,0.48605504631996155,0.6682393550872803,0.0,0.6682393550872803
attention_full,507904,eval_sudden_turn,42,1042,1,0,1.0849663019180298,2.754751682281494,0,21.620782622288477,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.879851222038269,3.0,15,1,0.0,0.0,0.0,0.0,0.0,0.034247931092977524,5.502954991243314e-06,0.014132952317595482,0.29716187715530396,0.4796825647354126,0.034247927367687225,5.502683961822186e-06,0.014132952317595482,0.29716187715530396,0.4796825647354126,0.635905385017395,0.0,0.635905385017395
attention_full,507904,eval_sudden_turn,43,1043,1,0,1.263455867767334,2.8930344581604004,0,21.131829634211297,32,6.4,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.7383694648742676,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.016356734558939934,9.313655027654022e-05,0.02150425873696804,0.1274719387292862,0.22226989269256592,0.01631881482899189,8.221662574214861e-05,0.021430956199765205,0.1273667961359024,0.22223131358623505,0.6603696346282959,0.0,0.6603696346282959
attention_full,507904,eval_sudden_turn,44,1044,1,0,1.200814127922058,2.6790478229522705,0,21.782644405320898,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,2.2597177028656006,3.0,15,1,0.0,0.0,0.0,0.0,0.0,0.022818271070718765,1.8420596461510286e-05,0.006681231781840324,0.16929754614830017,0.3476056754589081,0.02281767502427101,1.8420596461510286e-05,0.006681177299469709,0.16929754614830017,0.3476056754589081,0.6406660079956055,0.0,0.6406660079956055
attention_full,507904,eval_sudden_turn,45,1045,1,0,0.8040327429771423,2.3229939937591553,1,21.93473079262087,33,6.6000000000000005,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.8911783695220947,3.0,15,2,0.0013754813699051738,0.0,0.0,0.002795086009427905,0.03840316582506276,0.05356436222791672,0.0003110882535111159,0.02777060493826866,0.3490867018699646,0.8325337767601013,0.05347499996423721,0.0003110882535111159,0.02720983512699604,0.3490842282772064,0.8325337767601013,0.6646888256072998,0.0,0.6646888256072998
attention_full,507904,eval_sudden_turn,46,1046,1,0,0.9799114465713501,3.825890302658081,1,22.38534777215682,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,0.40000000000000036,0.9799114465713501,3.0,15,2,1.1529999937920365e-05,0.0,0.0,0.0,0.00040354997885572175,0.041921354830265045,2.3958669771673158e-05,0.07266577333211899,0.37108537554740906,0.5431042909622192,0.0419212207198143,2.3400769350701012e-05,0.07266577333211899,0.37108537554740906,0.5431042909622192,0.6395813822746277,0.0,0.6395813822746277
attention_full,507904,eval_sudden_turn,47,1047,1,0,1.089902400970459,2.7346692085266113,0,21.80040785475954,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.2741694450378418,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.1007954403758049,0.03275704011321068,0.32393068075180054,0.3611288368701935,0.3988243639469147,0.10079403221607208,0.03275419771671295,0.32393068075180054,0.3611288368701935,0.3988243639469147,0.6411884427070618,0.0,0.6411884427070618
attention_full,507904,eval_sudden_turn,48,1048,1,0,0.5955280661582947,2.7418410778045654,1,22.111218376188262,34,6.800000000000001,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.0527135133743286,3.0,15,2,0.008413868956267834,0.0,0.0,0.04286594316363335,0.16359754526564885,0.1533299684524536,0.0032866825349628925,0.41002240777015686,0.5642040967941284,0.8780890703201294,0.15330135822296143,0.003286519553512335,0.41002240777015686,0.5642040967941284,0.8780888915061951,0.6503299474716187,0.0,0.6503299474716187
attention_full,507904,eval_sudden_turn,49,1049,1,0,1.4240806102752686,3.6860263347625732,0,22.302538753648697,35,7.0,0.20000000000000018,0.20000000000000018,0.20000000000000018,0,37.0,1.4240806102752686,3.0,15,2,0.0,0.0,0.0,0.0,0.0,0.0032420121133327484,5.649877809522919e-13,0.003882913151755929,0.021633513271808624,0.05054717883467674,0.003241962054744363,5.649877809522919e-13,0.003882913151755929,0.021633513271808624,0.05054717883467674,0.6372154355049133,0.0,0.6372154355049133
