policy_name,scenario,episode_id,success,collision,near_miss,mean_min_distance,min_distance,progress,mean_time,episode_length,threat_valid_rate,planned_cpa_min,planned_cpa_mean,planned_ttc_min,planned_ttc_mean,replacement_count,spawn_count,remove_count,mean_active_obstacle_count,max_active_obstacle_count,min_active_obstacle_count,init_collision,out_of_bounds,out_of_bounds_count,nan_or_crash,turn_time,threat_obstacle_id,planned_cpa_to_threat,planned_ttc_to_threat
reactive,eval_flow_high_density,5,0,0,1,3.4055950496196745,1.4915729761123657,0.8918235832630275,100.0,500,1.0,0.8399952054023743,1.9726169109344482,0.0,1.896954894065857,135,143,135,8.0,8,8,0,0,0,0,,162,0.839995211165543,4.342466948096333
reactive,eval_flow_high_density,6,0,0,0,3.4366426196098327,2.074472665786743,0.8923975983172341,100.0,500,1.0,0.4837716519832611,1.910003662109375,0.0,2.0574398040771484,179,189,179,10.0,10,10,0,0,0,0,,200,0.4837716380197009,3.0771190460735216
reactive,eval_flow_high_density,7,0,0,0,3.8470251793861387,2.1538922786712646,0.8950858802603286,100.0,500,1.0,0.5646398663520813,2.3172459602355957,0.0,1.3229408264160156,164,174,164,10.0,10,10,0,0,0,0,,185,0.5646398914173292,7.328120498508844
reactive,eval_flow_high_density,8,0,0,0,3.549373194694519,2.195929527282715,0.9077008401856829,100.0,500,1.0,0.5455976128578186,1.3926172256469727,0.0,2.2718758583068848,128,136,128,8.0,8,8,0,0,0,0,84.86609966553371,142,0.5455976138885881,3.7227509743287426
reactive,eval_flow_high_density,9,0,0,0,3.4057009539604186,2.26835036277771,0.870482579892411,100.0,500,1.0,0.5124754309654236,2.150017261505127,0.0,0.8544809222221375,186,196,186,10.0,10,10,0,0,0,0,98.70582019728977,235,0.5124754236073219,6.6898607087765
reactive,eval_flow_high_density,10,0,0,0,3.4433301973342894,1.758681058883667,0.8839787137490626,100.0,500,1.0,0.6736957430839539,2.2851128578186035,0.0,1.4221878051757812,170,180,170,10.0,10,10,0,0,0,0,,254,0.6736957233830269,7.2550245627691385
reactive,eval_flow_high_density,11,0,0,0,3.4292441415786743,2.2667794227600098,0.8919781758974465,100.0,500,1.0,0.4844951033592224,1.380587100982666,0.0,0.9507132172584534,132,140,132,8.0,8,8,0,0,0,0,,157,0.48449509820215214,7.499415267412633
reactive,eval_flow_high_density,12,0,0,0,3.510301897525787,1.950361967086792,0.9032888063771298,100.0,500,1.0,0.5018174052238464,1.4105539321899414,0.0,1.64998459815979,131,139,131,8.0,8,8,0,0,0,0,,170,0.5018174309156803,7.88048038568394
reactive,eval_flow_high_density,13,0,0,0,3.8182977232933046,2.275226354598999,0.8927728428560144,100.0,500,1.0,0.3906711935997009,1.4597357511520386,0.0,1.4569947719573975,177,187,177,10.0,10,10,0,0,0,0,,201,0.3906711866515226,7.63794411561598
reactive,eval_flow_high_density,14,0,0,0,3.376900418519974,1.9601494073867798,0.8904565590394664,100.0,500,1.0,0.4714946150779724,2.5894596576690674,0.0,3.4055275917053223,130,138,130,8.0,8,8,0,0,0,0,,168,0.4714946106591471,5.452920198069263
reactive,eval_flow_high_density,15,0,0,1,3.5448710532188414,0.7519474029541016,1.0,100.0,500,1.0,0.5731117129325867,2.771848201751709,0.0,0.2750000059604645,151,159,151,8.0,8,8,0,0,0,0,,298,0.5731117393439029,0.8
reactive,eval_flow_high_density,16,0,0,0,3.4679200654029847,2.072721481323242,0.8969264933755594,100.0,500,1.0,0.422771692276001,1.9849090576171875,0.0,0.44914937019348145,169,179,169,10.0,10,10,0,0,0,0,,205,0.42277169167145967,7.209331360683691
reactive,eval_flow_high_density,17,0,0,0,3.5431170015335085,1.632635474205017,0.9073602073944269,100.0,500,1.0,0.3774586617946625,2.4107093811035156,0.0,1.168221116065979,151,160,151,9.0,9,9,0,0,0,0,,185,0.37745866476673195,6.962653327782081
reactive,eval_flow_high_density,18,0,0,0,3.551487253189087,2.095425844192505,0.9071557653955996,100.0,500,1.0,0.713966429233551,2.092388153076172,0.0,1.3131866455078125,127,136,127,9.0,9,9,0,0,0,0,,186,0.7139664478715166,5.138621677158259
reactive,eval_flow_high_density,19,0,0,1,3.3872942073345182,1.3430341482162476,0.8830271651267132,100.0,500,1.0,0.6858165264129639,2.1343159675598145,0.0,1.8952348232269287,200,210,200,10.0,10,10,0,0,0,0,,269,0.6858165130612153,6.522769665438622
random,eval_flow_high_speed,0,0,0,0,5.657287688732147,3.050771474838257,0.03403248381559313,100.0,500,1.0,0.4994693398475647,1.614072561264038,0.0,1.5741877555847168,258,266,258,8.0,8,8,0,0,0,0,,273,0.4994693275379015,4.518825267838298
random,eval_flow_high_speed,1,0,0,0,5.625770107269287,3.1285524368286133,0.2348563509265828,100.0,500,1.0,0.3607029914855957,1.4517874717712402,0.0,0.6932691335678101,243,251,243,8.0,8,8,0,0,0,0,97.293205970772,285,0.3607029805421743,2.5508301010863677
random,eval_flow_high_speed,2,0,0,0,6.25706325674057,3.2476236820220947,0.05353992505873457,100.0,500,1.0,0.5130819082260132,1.7567765712738037,0.0,0.9292852282524109,135,140,135,5.0,5,5,0,0,0,0,,153,0.5130818835310601,3.4141303682674757
random,eval_flow_high_speed,3,0,0,0,6.189923089981079,2.4065310955047607,0.10120466206027388,100.0,500,1.0,0.6676928997039795,1.50652015209198,0.0,0.7999647259712219,225,232,225,7.0,7,7,0,0,0,0,97.08732392564092,246,0.6676928861021513,3.1131511257702575
random,eval_flow_high_speed,4,0,0,0,5.7281176404953005,2.3550920486450195,0.07489241618904617,100.0,500,1.0,0.46727848052978516,2.1221423149108887,0.0,0.43806901574134827,190,197,190,7.0,7,7,0,0,0,0,,207,0.46727848691176416,4.30953901365239
random,eval_flow_high_speed,5,0,0,1,5.554299199581147,1.1579118967056274,0.09543291358865433,100.0,500,1.0,0.4482509195804596,1.4619030952453613,0.0,1.3347456455230713,244,252,244,8.0,8,8,0,0,0,0,,266,0.44825092351367635,3.684886852233623
random,eval_flow_high_speed,6,0,0,0,5.604291825294495,1.8576198816299438,0.15382398319086604,100.0,500,1.0,0.3661271631717682,1.3980712890625,0.0,0.6871694326400757,234,241,234,7.0,7,7,0,0,0,0,,237,0.3661271730286662,4.593615043807716
random,eval_flow_high_speed,7,0,0,0,5.5966962323188785,2.7443904876708984,0.022526290071408783,100.0,500,1.0,0.4335048496723175,1.850368857383728,0.0,0.7832282781600952,242,250,242,8.0,8,8,0,0,0,0,,239,0.43350484726150484,4.172130299281549
random,eval_flow_high_speed,8,0,0,0,5.838433652400971,2.3480727672576904,0.23387227176318928,100.0,500,1.0,0.41011548042297363,1.343909502029419,0.0,0.6517165899276733,137,142,137,5.0,5,5,0,0,0,0,,150,0.41011548762360117,3.340915023885782
random,eval_flow_high_speed,9,0,0,0,6.072093522071838,3.8760321140289307,0.009027232591043197,100.0,500,1.0,0.6028196215629578,2.174595832824707,0.0,1.0251275300979614,205,211,205,6.0,6,6,0,0,0,0,,216,0.6028195987169261,3.80236553303041
random,eval_flow_high_speed,10,0,0,0,6.359831245422363,3.0424139499664307,0.13060729316806965,100.0,500,1.0,0.9391896724700928,1.7778269052505493,0.0,0.48707085847854614,150,155,150,5.0,5,5,0,0,0,0,,175,0.9391896528825275,3.8224439899593077
random,eval_flow_high_speed,11,0,0,0,6.101447031497956,2.6008381843566895,0.026907760453467724,100.0,500,1.0,0.38061702251434326,1.523473858833313,0.0,1.6813278198242188,174,179,174,5.0,5,5,0,0,0,0,,197,0.38061701693570693,3.004629554929598
random,eval_flow_high_speed,12,0,0,1,5.810055141210556,1.4988566637039185,0.16293612779713287,100.0,500,1.0,0.38639524579048157,1.223628282546997,0.0,0.456572949886322,234,242,234,8.0,8,8,0,0,0,0,,253,0.386395254311513,3.2051723179870395
random,eval_flow_high_speed,13,0,0,0,5.9011566042900085,3.6430375576019287,0.03711604391074268,100.0,500,1.0,0.37401917576789856,1.5992405414581299,0.0,0.6362856030464172,191,198,191,7.0,7,7,0,0,0,0,,211,0.37401916838249044,2.542568068723054
random,eval_flow_high_speed,14,0,0,0,5.292797994613648,2.5023550987243652,0.310049222941209,100.0,500,1.0,0.5187066793441772,1.7237944602966309,0.0,1.1569759845733643,225,233,225,8.0,8,8,0,0,0,0,96.60000000000001,241,0.518706659189329,2.4419240343922697
random,eval_flow_high_speed,15,0,0,0,5.486455058574676,2.865476608276367,0.18305044331358988,100.0,500,1.0,0.443424791097641,1.5629792213439941,0.0,0.4205411672592163,250,258,250,8.0,8,8,0,0,0,0,,258,0.4434247971381781,4.699407085487491
random,eval_flow_high_speed,16,0,0,1,6.230985309839249,1.4884651899337769,0.10721667891768995,100.0,500,1.0,0.496352881193161,1.9016504287719727,0.0,0.4450468122959137,195,200,195,5.0,5,5,0,0,0,0,,214,0.49635288946517186,4.34087350304945
random,eval_flow_high_speed,17,0,0,0,5.760043279647827,2.9193620681762695,0.152886927153643,100.0,500,1.0,0.4467867910861969,1.4958505630493164,0.0,1.2461988925933838,204,211,204,7.0,7,7,0,0,0,0,,229,0.4467867781304655,5.106483207636012
random,eval_flow_high_speed,18,0,0,0,5.323790625095367,2.492915630340576,0.18388608124661335,100.0,500,1.0,0.4715975522994995,1.6502376794815063,0.0,0.5309464931488037,222,230,222,8.0,8,8,0,0,0,0,,226,0.47159754319734193,3.8792636784144934
random,eval_flow_high_speed,19,0,0,0,5.724863286018372,3.2078895568847656,0.12421594734518512,100.0,500,1.0,0.6026610136032104,1.8938775062561035,0.0,1.3287967443466187,190,196,190,6.0,6,6,0,0,0,0,,202,0.6026610119242076,4.071463071810157
straight_line,eval_flow_high_speed,0,0,1,0,4.7267001330852505,0.6089279055595398,0.22567332339884985,4.0,20,1.0,0.4362150728702545,1.4749733209609985,0.0,0.09299607574939728,14,21,14,7.0,7,7,0,0,0,0,,16,0.43621506107562663,3.4352924928807953
straight_line,eval_flow_high_speed,1,0,1,0,4.1589016546221345,0.32390597462654114,0.1903960823045009,3.4000000000000004,17,1.0,0.4038142263889313,0.9671102166175842,0.0,0.26178696751594543,17,24,17,7.0,7,7,0,0,0,0,,1,0.4038142175973476,4.171914296848901
straight_line,eval_flow_high_speed,2,0,1,0,5.090165276737774,0.4511936604976654,0.19032688128459868,3.4000000000000004,17,1.0,0.3629865050315857,1.5563892126083374,0.0,0.6003381609916687,20,28,20,8.0,8,8,0,0,0,0,,7,0.3629864912620574,4.495679974578557
straight_line,eval_flow_high_speed,3,0,1,0,4.641817522900445,0.5121281743049622,0.1550836103630542,2.8000000000000003,14,1.0,0.38992851972579956,0.7303438186645508,0.0,1.2966548204421997,7,14,7,7.0,7,7,0,0,0,0,,16,0.389928523624997,4.368599634263822
straight_line,eval_flow_high_speed,4,0,1,0,3.404974596367942,0.5637208819389343,0.2021436575833406,3.6,18,1.0,0.3806411325931549,1.0545713901519775,0.0,1.0388084650039673,4,11,4,7.0,7,7,0,0,0,0,,2,0.3806411205127196,5.150638398941162
straight_line,eval_flow_high_speed,5,0,1,0,3.324595973772161,0.5978661179542542,0.19039052052200292,3.4000000000000004,17,1.0,0.4793923795223236,1.152657389640808,0.0,0.2805366516113281,2,9,2,7.0,7,7,0,0,0,0,0.8981824853443144,7,0.47939238868168094,2.851267732597452
straight_line,eval_flow_high_speed,6,0,1,0,4.192124819755554,0.25288039445877075,0.1668086689797524,3.0,15,1.0,0.43060168623924255,1.0891759395599365,0.0,0.948752224445343,4,9,4,5.0,5,5,0,0,0,0,,3,0.4306016721393378,3.6807713347626283
straight_line,eval_flow_high_speed,7,0,1,0,4.218744234244029,0.5424402952194214,0.16686971359920225,3.0,15,1.0,0.4730236530303955,1.4958715438842773,0.0,0.4082769751548767,13,21,13,8.0,8,8,0,0,0,0,1.7723894587890174,25,0.47302365689264947,3.5184820848761356
straight_line,eval_flow_high_speed,8,0,1,0,3.828236515705402,0.2746403217315674,0.14328469720915898,2.6,13,1.0,0.46475470066070557,1.2136216163635254,0.0,0.5375983715057373,8,16,8,8.0,8,8,0,0,0,0,2.5772571937551403,24,0.4647547072987618,2.6633399103402207
straight_line,eval_flow_high_speed,9,0,1,0,3.14753319978714,0.33599209785461426,0.28441420518786636,5.0,25,1.0,0.5285816788673401,1.6386516094207764,0.0,2.5003132820129395,24,32,24,8.0,8,8,0,0,0,0,,35,0.5285816876354403,4.410829140453256
straight_line,eval_flow_high_speed,10,0,1,0,4.599330438034875,0.4059975743293762,0.1550817875609946,2.8000000000000003,14,1.0,0.4023456275463104,1.279676914215088,0.0,0.9628911018371582,18,26,18,8.0,8,8,0,0,0,0,,5,0.40234563265062817,2.766032663180872
straight_line,eval_flow_high_speed,11,0,1,0,4.636198153098424,0.4197594225406647,0.16685178435445489,3.0,15,1.0,0.5279669165611267,1.7875598669052124,0.0,0.5015072226524353,8,13,8,5.0,5,5,0,0,0,0,,1,0.5279669224902837,3.3511904198489066
straight_line,eval_flow_high_speed,12,0,1,0,4.330812892743519,0.5147081017494202,0.15507208742247502,2.8000000000000003,14,1.0,0.5348234176635742,1.6878927946090698,0.0,0.5506585836410522,7,14,7,7.0,7,7,0,0,0,0,,12,0.5348234097377041,2.948152140770116
straight_line,eval_flow_high_speed,13,0,1,0,4.431662398907873,0.37976714968681335,0.20211903609743928,3.6,18,1.0,1.6488780975341797,2.176741123199463,0.0,0.04386579990386963,11,16,11,5.0,5,5,0,0,0,0,,10,1.6488780650010995,2.8617878155076095
straight_line,eval_flow_high_speed,14,0,1,0,4.12778876721859,0.2277783900499344,0.1668710007387049,3.0,15,1.0,0.6455166339874268,1.537093997001648,0.0,0.2884272038936615,8,14,8,6.0,6,6,0,0,0,0,0.9056673071794328,0,0.6455166204839786,3.151073529125355
straight_line,eval_flow_high_speed,15,0,1,0,3.904126465320587,0.6221849918365479,0.16680779906582044,3.0,15,1.0,0.3610946834087372,1.2019656896591187,0.0,0.8595868945121765,8,15,8,7.0,7,7,0,0,0,0,,9,0.36109468591114646,4.276468154137116
straight_line,eval_flow_high_speed,16,0,1,0,3.625462803989649,0.504966139793396,0.17861526251590631,3.2,16,1.0,0.5576406121253967,1.3042197227478027,0.0,0.6161576509475708,14,22,14,8.0,8,8,0,0,0,0,,21,0.5576406374498049,3.4471769544632154
straight_line,eval_flow_high_speed,17,0,1,0,3.1335848901953014,0.34218737483024597,0.4020822669803497,7.0,35,1.0,0.940744161605835,1.9240171909332275,0.0,0.738310694694519,29,36,29,7.0,7,7,0,0,0,0,,38,0.9407441350636436,2.9909432772804045
straight_line,eval_flow_high_speed,18,0,1,0,5.2002184481724445,0.2540312111377716,0.2609540468562095,4.6000000000000005,23,1.0,0.6844317317008972,1.2942428588867188,0.0,1.486593246459961,17,23,17,6.0,6,6,0,0,0,0,,1,0.6844317609079094,4.672617202662593
straight_line,eval_flow_high_speed,19,0,1,0,3.6818775754225883,0.5864263772964478,0.2139266591391072,3.8000000000000003,19,1.0,0.3882995545864105,1.9086920022964478,0.0,0.8288032412528992,26,34,26,8.0,8,8,0,0,0,0,,32,0.3882995604659368,4.812706606088613
reactive,eval_flow_high_speed,0,0,0,0,3.3900072720050813,1.6191574335098267,0.8737731621973643,100.0,500,1.0,0.44830167293548584,1.187109351158142,0.0,1.32651948928833,285,293,285,8.0,8,8,0,0,0,0,,375,0.44830168445985874,3.701345915752153
reactive,eval_flow_high_speed,1,1,0,0,3.7612030559378877,2.043576955795288,0.9805814622351127,80.60000000000001,403,1.0,0.48954758048057556,2.1715376377105713,0.0,0.07500000298023224,221,229,221,8.0,8,8,0,0,0,0,,264,0.4895475829714351,4.163472539003402
reactive,eval_flow_high_speed,2,0,0,1,3.651016736268997,1.2328325510025024,1.0,100.0,500,1.0,1.8684542179107666,3.0938947200775146,0.0,0.23333334922790527,205,211,205,6.0,6,6,0,0,0,0,,310,1.8684542104589492,0.8
reactive,eval_flow_high_speed,3,0,0,0,3.6533835425376893,1.745166301727295,0.8848480188630888,100.0,500,1.0,0.5476746559143066,1.494922399520874,0.0,0.6185834407806396,263,271,263,8.0,8,8,0,0,0,0,,322,0.5476746619678797,3.40379706991452
reactive,eval_flow_high_speed,4,0,0,0,3.689643532037735,1.6348190307617188,0.8961719201680475,100.0,500,1.0,0.36678561568260193,1.1743946075439453,0.0,0.5011976361274719,194,200,194,6.0,6,6,0,0,0,0,,233,0.3667856187141466,4.944005166815197
reactive,eval_flow_high_speed,5,0,0,0,3.7005729274749757,1.8345494270324707,0.8952421320976676,100.0,500,1.0,0.4239879250526428,1.0991014242172241,0.0,0.13070441782474518,187,193,187,6.0,6,6,0,0,0,0,93.49654888424972,253,0.42398791910094014,4.593435885877123
reactive,eval_flow_high_speed,6,0,0,0,3.427837771177292,1.636379361152649,0.8840183896893518,100.0,500,1.0,1.046125054359436,2.2708027362823486,0.6628182530403137,2.0451109409332275,239,246,239,7.0,7,7,0,0,0,0,,301,1.0461249964395327,3.8628182242396596
reactive,eval_flow_high_speed,7,0,1,0,3.7822807409703088,0.5910343527793884,0.9781458622133988,55.400000000000006,277,1.0,1.6611841917037964,2.5059010982513428,0.0,0.6717725992202759,136,143,136,7.0,7,7,0,0,0,0,,179,1.6611842131651973,2.540440962987237
reactive,eval_flow_high_speed,8,0,0,0,3.5177283272743227,2.1263768672943115,0.8830769410284235,100.0,500,1.0,0.36239802837371826,1.2084988355636597,0.0,1.3146641254425049,226,233,226,7.0,7,7,0,0,0,0,,290,0.3623980197094656,4.838016942218426
reactive,eval_flow_high_speed,9,0,0,0,3.633618768453598,1.8789006471633911,0.9133225448426319,100.0,500,1.0,0.8052659630775452,1.695844292640686,0.0,0.9830950498580933,246,253,246,7.0,7,7,0,0,0,0,,307,0.8052659378376266,5.15367078028076
reactive,eval_flow_high_speed,10,0,0,1,3.522369961500168,1.1342341899871826,0.881902132990863,100.0,500,1.0,0.3721807301044464,1.8837192058563232,0.0,0.645037829875946,278,286,278,8.0,8,8,0,0,0,0,,378,0.37218072708140787,3.5036876062110216
reactive,eval_flow_high_speed,11,0,0,0,5.520159032344818,2.2869174480438232,1.0,100.0,500,1.0,0.8997247815132141,2.3078866004943848,0.0,0.02500000037252903,373,381,373,8.0,8,8,0,0,0,0,,813,0.8997247539624416,0.8
reactive,eval_flow_high_speed,12,0,0,1,3.6523313946723936,1.2022700309753418,0.8969763376432875,100.0,500,1.0,0.45787134766578674,1.5277581214904785,0.0,0.6582581400871277,153,159,153,6.0,6,6,0,0,0,0,,177,0.4578713624256119,5.181039356680618
reactive,eval_flow_high_speed,13,0,0,1,3.955188378572464,0.8149792551994324,1.0,100.0,500,1.0,1.6362298727035522,2.9624204635620117,0.0,0.22499999403953552,261,269,261,8.0,8,8,0,0,0,0,,419,1.636229846109512,0.8
reactive,eval_flow_high_speed,14,0,0,0,3.3992132132053374,1.8913440704345703,0.87714527610944,100.0,500,1.0,0.486429363489151,2.3027877807617188,0.0,1.181054949760437,237,244,237,7.0,7,7,0,0,0,0,,292,0.4864293521595713,2.846020732514336
reactive,eval_flow_high_speed,15,0,0,1,3.657071149468422,0.9233013987541199,0.8823964320302823,100.0,500,1.0,0.3504463732242584,2.1568353176116943,0.0,0.6676614284515381,196,202,196,6.0,6,6,0,0,0,0,,250,0.35044637704240206,4.805968413414252
reactive,eval_flow_high_speed,16,0,0,0,3.6703002796173094,1.6913807392120361,0.8922336089116109,100.0,500,1.0,0.8682044148445129,2.1900720596313477,0.0,0.6267929077148438,249,257,249,8.0,8,8,0,0,0,0,,327,0.8682044131174134,4.082685745309032
reactive,eval_flow_high_speed,17,1,0,1,3.368577140490214,0.6824648380279541,0.9955709708254238,75.0,375,1.0,1.1353175640106201,3.2452950477600098,0.0,0.0,119,124,119,5.0,5,5,0,0,0,0,,138,1.1353175661117447,0.8
reactive,eval_flow_high_speed,18,0,0,1,4.264483649969101,1.1755304336547852,1.0,100.0,500,1.0,1.0650594234466553,2.9260480403900146,0.0,0.10000000149011612,207,213,207,6.0,6,6,0,0,0,0,,269,1.065059422682855,0.8
reactive,eval_flow_high_speed,19,0,0,1,3.4506093084812166,0.9147248268127441,0.9346211278871093,100.0,500,1.0,0.5456608533859253,1.8115099668502808,0.0,0.3882886469364166,214,220,214,6.0,6,6,0,0,0,0,,272,0.5456608252697669,4.940180744030366
random,eval_flow_high_threat,0,0,0,0,7.331923090934754,3.6563847064971924,0.0,100.0,500,1.0,0.42994511127471924,1.3263880014419556,0.0,2.0367493629455566,76,83,76,7.0,7,7,0,0,0,0,,83,0.42994511930689167,4.817348636566912
random,eval_flow_high_threat,1,0,0,0,7.48025287771225,2.546924591064453,0.044756574264325805,100.0,500,1.0,0.6627664566040039,1.774450659751892,0.0,0.3535781800746918,75,82,75,7.0,7,7,0,0,0,0,94.00242377940401,84,0.6627664470906818,5.895931989167651
random,eval_flow_high_threat,2,0,0,0,6.854075093269348,4.097451210021973,0.02725565143185759,100.0,500,1.0,0.44830411672592163,1.5555028915405273,0.0,2.510826349258423,73,81,73,8.0,8,8,0,0,0,0,,85,0.4483041236622939,3.5977724501963735
random,eval_flow_high_threat,3,0,0,0,7.232038507938385,3.3887550830841064,0.0,100.0,500,1.0,0.6121686100959778,1.4644297361373901,0.0,0.30713775753974915,63,69,63,6.0,6,6,0,0,0,0,,59,0.6121686054236151,3.146939323772138
random,eval_flow_high_threat,4,0,0,0,6.747798925876618,3.414620876312256,0.17290101209492026,100.0,500,1.0,0.5514845252037048,1.331239104270935,0.0,2.1420891284942627,69,76,69,7.0,7,7,0,0,0,0,,78,0.5514845429917001,3.7370293465389453
random,eval_flow_high_threat,5,0,0,0,7.657048395633698,2.487027883529663,0.008062710051800856,100.0,500,1.0,0.4344886839389801,1.5873810052871704,0.0,1.406546950340271,75,83,75,8.0,8,8,0,0,0,0,,81,0.43448868129185936,3.701279539030714
random,eval_flow_high_threat,6,0,0,0,6.882223484992981,4.687963008880615,0.06307866053198066,100.0,500,1.0,0.4892641007900238,1.2996677160263062,0.0,1.0264747142791748,82,90,82,8.0,8,8,0,0,0,0,,83,0.4892640880768664,6.704582745169282
random,eval_flow_high_threat,7,0,0,0,6.700978483200073,3.633221387863159,0.08534577068074058,100.0,500,1.0,0.5605079531669617,1.3708714246749878,0.0,1.023210883140564,70,77,70,7.0,7,7,0,0,0,0,,79,0.5605079595967335,4.86121561387526
random,eval_flow_high_threat,8,0,0,0,7.3128734245300295,3.957296848297119,0.11330276837571647,100.0,500,1.0,0.383503794670105,1.6372443437576294,0.0,1.5339292287826538,77,84,77,7.0,7,7,0,0,0,0,,81,0.38350380953975677,6.187004348161945
random,eval_flow_high_threat,9,0,0,0,7.279985790252685,3.075805902481079,0.04869888136570641,100.0,500,1.0,1.7952839136123657,2.3367233276367188,0.0,0.8731805086135864,58,63,58,5.0,5,5,0,0,0,0,,65,1.7952839356967993,3.057124358019996
random,eval_flow_high_threat,10,0,0,0,7.786932893753052,3.8965091705322266,0.08346798197543029,100.0,500,1.0,0.38052403926849365,1.6926345825195312,0.0,0.0,56,61,56,5.0,5,5,0,0,0,0,,59,0.3805240426978034,4.8095333358375
random,eval_flow_high_threat,11,0,0,0,7.7588847975730895,2.9791996479034424,0.015299813162371664,100.0,500,1.0,0.6105208396911621,1.18069326877594,0.0,0.0,55,61,55,6.0,6,6,0,0,0,0,,62,0.6105208674741114,3.0036021647047413
random,eval_flow_high_threat,12,0,0,0,7.699700013160705,5.122396945953369,0.17234571777532642,100.0,500,1.0,0.6183902025222778,1.5737528800964355,0.0,0.0,46,51,46,5.0,5,5,0,0,0,0,,50,0.6183901969802501,6.078869463323051
random,eval_flow_high_threat,13,0,0,0,6.855484170913696,3.3425705432891846,0.18522070382118047,100.0,500,1.0,0.4475749135017395,1.2915741205215454,0.0,1.9465185403823853,87,94,87,7.0,7,7,0,0,0,0,,95,0.44757490396891464,4.617860208386762
random,eval_flow_high_threat,14,0,0,0,7.446119069099426,3.3926351070404053,0.004542275469619952,100.0,500,1.0,0.7834044694900513,1.6101524829864502,0.0,0.44096893072128296,84,91,84,7.0,7,7,0,0,0,0,,99,0.783404465021187,3.9721190695632904
random,eval_flow_high_threat,15,0,0,0,7.002535321235657,3.017021656036377,0.2915595527305737,100.0,500,1.0,0.3725292384624481,0.9062399864196777,0.0,1.5005327463150024,53,58,53,5.0,5,5,0,0,0,0,,53,0.37252924214307254,3.8921329783722807
random,eval_flow_high_threat,16,0,0,0,8.333232504844666,4.207656383514404,0.0,100.0,500,1.0,0.5408329963684082,1.243706464767456,0.0,1.119162917137146,56,61,56,5.0,5,5,0,0,0,0,,62,0.5408329725778194,4.2860038813543255
random,eval_flow_high_threat,17,0,0,0,7.410186521053314,3.4430747032165527,0.16367568949928654,100.0,500,1.0,0.5088597536087036,1.1268174648284912,0.0,0.531143307685852,53,58,53,5.0,5,5,0,0,0,0,92.29232119925575,57,0.5088597392307741,3.8892445530795667
random,eval_flow_high_threat,18,0,0,0,6.958626116752624,2.48168683052063,0.26854654793370253,100.0,500,1.0,0.854142427444458,1.4520512819290161,0.0,0.5247900485992432,83,90,83,7.0,7,7,0,0,0,0,92.89398410285655,90,0.8541424292811602,5.1077573842204576
random,eval_flow_high_threat,19,0,0,0,6.894013817310333,1.894311785697937,0.03586599429433603,100.0,500,1.0,0.4510844647884369,1.8449077606201172,0.0,0.7243027687072754,87,95,87,8.0,8,8,0,0,0,0,,99,0.4510844663249191,4.952322454172416
straight_line,eval_flow_high_threat,0,0,1,0,2.862268460833508,0.6056497097015381,0.26098684196501787,4.6000000000000005,23,1.0,0.43045544624328613,1.7955242395401,0.0,2.574878692626953,4,10,4,6.0,6,6,0,0,0,0,,1,0.4304554341879028,6.804394487507924
straight_line,eval_flow_high_threat,1,0,1,0,4.72634750254014,0.5635822415351868,0.19036456416996164,3.4000000000000004,17,1.0,0.49928224086761475,1.2035434246063232,0.0,0.8944478631019592,5,13,5,8.0,8,8,0,0,0,0,0.8466374545760319,1,0.49928223163112273,3.149156125284222
straight_line,eval_flow_high_threat,2,0,1,0,5.152534893580845,0.63190096616745,0.2373881492397059,4.2,21,1.0,0.4968712031841278,1.2056677341461182,0.0,0.8050774931907654,5,12,5,7.0,7,7,0,0,0,0,,5,0.496871217109661,4.642721879306456
straight_line,eval_flow_high_threat,3,0,1,0,4.669804294904073,0.565369725227356,0.20208230224496046,3.6,18,1.0,0.378262996673584,0.9964725971221924,0.0,1.528446078300476,5,11,5,6.0,6,6,0,0,0,0,,7,0.37826299098573557,5.0744175528497495
straight_line,eval_flow_high_threat,4,0,1,0,4.1484475289621665,0.5671837329864502,0.35509673587388324,6.2,31,1.0,0.5352972745895386,0.8431687355041504,0.0,2.77008056640625,6,11,6,5.0,5,5,0,0,0,0,,10,0.5352972863385245,4.78845234745107
straight_line,eval_flow_high_threat,5,0,1,0,5.11251319386065,0.42951929569244385,0.36686527274597874,6.4,32,1.0,0.4606870114803314,1.2441362142562866,0.0,1.0762381553649902,7,13,7,6.0,6,6,0,0,0,0,,0,0.4606870035981579,6.146648320148476
straight_line,eval_flow_high_threat,6,0,1,0,4.277455403616554,0.2820822298526764,0.21390337827051584,3.8000000000000003,19,1.0,0.38304758071899414,1.1436779499053955,0.0,1.1766777038574219,1,9,1,8.0,8,8,0,0,0,0,,8,0.3830475916277197,3.4508548253968803
straight_line,eval_flow_high_threat,7,0,1,0,4.225392654538155,0.48212987184524536,0.17860907105114904,3.2,16,1.0,0.5354925990104675,1.4323158264160156,0.0,1.308375597000122,6,13,6,7.0,7,7,0,0,0,0,,3,0.5354925695460265,3.156280090489162
straight_line,eval_flow_high_threat,8,0,1,0,3.156947209391483,0.5745195746421814,0.49626370349361254,8.6,43,1.0,0.5738257765769958,1.3869117498397827,0.0,1.0324528217315674,11,16,11,5.0,5,5,0,0,0,0,,8,0.573825789380896,4.126653415252178
