method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,0,0,1,0,1.3462488651275635,33,15,2,1.038234120898096e-08,0.00045974075328558683,nan,nan,nan,0.9741607904434204,1.818440556526184,nan,1.038234120898096e-08,0.10573633760213852,1.038234120898096e-08,0.10534404169781458,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,1,1,0,0.9673975706100464,35,15,2,1.6994392808555858e-06,0.0002611310046631843,nan,nan,nan,0.5401111245155334,2.267845392227173,2.2,1.6994392808555858e-06,0.561927318572998,1.6994392808539498e-06,0.5094060237112635,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,2,1,0,1.0870460271835327,33,15,0,3.0114785665169563e-10,6.40988204736459e-08,nan,nan,nan,0.31305962800979614,0.5246748924255371,nan,3.0114785665169563e-10,0.09655755758285522,3.0114785665169563e-10,0.09625859212661271,0.3333333432674408,1.0,1.0,1.0,1.2000000000000002
risk_full_rbar,0,3,1,0,0.9847738742828369,32,15,2,0.16234426200389862,0.16234426200389862,nan,nan,nan,1.3648078441619873,1.4163672924041748,nan,0.17656995356082916,0.5103954076766968,0.1747575811238729,0.47025322416811793,0.9194331169128418,0.9194331169128418,1.0,1.0,0.20000000000000018
risk_full_rbar,0,4,1,0,1.0092898607254028,32,15,2,1.0638829053277732e-06,0.001254730625078082,nan,nan,nan,1.098902702331543,1.9964649677276611,nan,0.000206191252800636,0.2438807636499405,0.00020619124987857382,0.2391579275740451,0.005159689579159021,1.0,2.0,1.0,0.20000000000000018
risk_full_rbar,0,5,1,0,1.18743896484375,35,15,2,0.014352808706462383,0.05003197118639946,nan,nan,nan,1.529667854309082,2.0266358852386475,nan,0.014352808706462383,0.35353192687034607,0.014351823213220772,0.3395041090427224,1.0,1.0,1.0,1.0,0.40000000000000036
risk_full_rbar,0,6,1,0,1.0313007831573486,34,15,1,0.5627257227897644,0.5627257227897644,0.0,0.0,nan,1.4953718185424805,1.9910790920257568,nan,0.5717485547065735,0.5823212265968323,0.5166422675495451,0.5243504981772692,0.9842188954353333,0.9842188954353333,1.0,1.0,0.20000000000000018
risk_full_rbar,0,7,1,0,0.9829414486885071,38,15,2,0.016732797026634216,0.061098966747522354,nan,nan,nan,0.2761552333831787,1.5847290754318237,2.2,0.016732797026634216,0.061098966747522354,0.016731235549106577,0.0610230509191818,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,8,1,0,1.0249966382980347,33,15,1,9.92054424386879e-07,9.939530718838796e-05,nan,nan,nan,1.4757719039916992,1.8929117918014526,nan,5.9516845794860274e-05,0.6287313103675842,5.951684572458566e-05,0.5571780056719264,0.016668464988470078,0.9999999403953552,2.0,1.0,0.8000000000000003
risk_full_rbar,0,9,1,0,0.9456979632377625,31,15,2,0.13329367339611053,0.13329367339611053,nan,nan,nan,1.0316355228424072,1.731049656867981,nan,0.13329367339611053,0.33993425965309143,0.13250982504147807,0.32741870328808104,1.0,1.0,1.0,1.0,0.20000000000000018
