method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_logvar,logvar_output_scale,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,4591,41319,0,0,1.214472543027076,1.232017159461975,1.6399040818214417,2.416959762573242,0.9519329083816882,1.3045740723609924,1.911224126815796
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,4591,41319,0,0,12.930056081101723,13.29218864440918,14.354525089263916,14.725862503051758,4.9762951678062315,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,high,0,1.0,raw_concat,full_aug_obs,0,4591,96411,0,0,1.850156726854815,1.860381007194519,2.3123769760131836,2.876460552215576,1.0053454595852251,1.3051048517227173,1.911224126815796
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,obs_i_12,0,5942,71304,0,0,1.4162296763637259,1.4164395928382874,1.8505662381649015,2.226732015609741,0.828219289071068,1.0010392546653748,1.3453516960144043
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,5942,53478,0,0,1.1980345137467472,1.2128507494926453,1.6284557938575746,3.4381282329559326,0.9567517735012621,1.3289861738681792,2.7489078044891357
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,5942,53478,0,0,12.65024246923934,13.21361780166626,14.355761861801147,15.0,4.951287068288682,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,full_aug_obs,0,5942,124782,0,0,1.8729812528741194,1.8577584624290466,2.3754314661026,3.9977519512176514,1.0244749634805972,1.3299299120903014,2.7489078044891357
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,obs_i_12,0,211,2532,0,0,1.3217197249850956,1.3086556196212769,1.6652356386184692,1.8009368181228638,0.7235531140277736,0.9041527211666107,1.064709186553955
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,211,1899,0,0,1.204929890578957,1.2684565782546997,1.744649052619934,1.9363033771514893,0.9681100371112755,1.4578039050102234,1.6557832956314087
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,211,1899,0,0,12.899998841127513,13.431416511535645,14.455970764160156,14.760583877563477,4.996125214472766,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,full_aug_obs,0,211,4431,0,0,1.8097807129412466,1.849035382270813,2.2429922819137573,2.380466938018799,1.0126208781631072,1.4578039050102234,1.6557832956314087
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,sinusoidal_lateral,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,obs_i_12,0,375,4500,0,0,1.274013070901235,1.2975037097930908,1.687466025352478,2.0777487754821777,0.6840411659876505,0.8989148974418641,1.1570734977722168
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,375,3375,0,0,1.066730305592219,1.075411319732666,1.5103556156158446,2.0424346923828125,0.8299130952358246,1.184380090236664,1.9116710424423218
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,375,3375,0,0,12.153656491597493,12.341675758361816,14.297903156280517,14.883378982543945,4.964943195343017,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
