method_key,method,steps,episode_reward,episode_length,wall_time
obs_delta_only,n3p_obs_delta_only_500k,52540,14.404274,162,2026-05-14 06:37:46
obs_delta_only,n3p_obs_delta_only_500k,52720,12.771315,156,2026-05-14 06:37:47
obs_delta_only,n3p_obs_delta_only_500k,52776,14.004021,162,2026-05-14 06:37:47
obs_delta_only,n3p_obs_delta_only_500k,52888,-3.782605,28,2026-05-14 06:37:48
obs_delta_only,n3p_obs_delta_only_500k,52896,12.729551,172,2026-05-14 06:37:48
obs_delta_only,n3p_obs_delta_only_500k,53044,-2.7237,37,2026-05-14 06:37:48
obs_delta_only,n3p_obs_delta_only_500k,53112,6.511756,98,2026-05-14 06:37:48
obs_delta_only,n3p_obs_delta_only_500k,53216,33.234924,169,2026-05-14 06:37:49
obs_delta_only,n3p_obs_delta_only_500k,53464,14.389294,144,2026-05-14 06:37:51
obs_delta_only,n3p_obs_delta_only_500k,53660,13.87349,154,2026-05-14 06:37:52
obs_delta_only,n3p_obs_delta_only_500k,53724,13.008661,153,2026-05-14 06:37:52
obs_delta_only,n3p_obs_delta_only_500k,53912,12.574187,174,2026-05-14 06:37:53
obs_delta_only,n3p_obs_delta_only_500k,54132,13.156851,167,2026-05-14 06:37:54
obs_delta_only,n3p_obs_delta_only_500k,54284,13.749897,156,2026-05-14 06:37:55
obs_delta_only,n3p_obs_delta_only_500k,54328,7.774005,104,2026-05-14 06:37:55
obs_delta_only,n3p_obs_delta_only_500k,54396,-6.880616,17,2026-05-14 06:37:55
obs_delta_only,n3p_obs_delta_only_500k,54504,-5.70956,27,2026-05-14 06:37:55
obs_delta_only,n3p_obs_delta_only_500k,54508,10.757971,196,2026-05-14 06:37:55
obs_delta_only,n3p_obs_delta_only_500k,54772,1.802477,67,2026-05-14 06:37:56
obs_delta_only,n3p_obs_delta_only_500k,54984,33.01273,175,2026-05-14 06:37:57
obs_delta_only,n3p_obs_delta_only_500k,54988,10.139746,214,2026-05-14 06:37:57
obs_delta_only,n3p_obs_delta_only_500k,55188,34.094426,170,2026-05-14 06:37:58
