method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
block_projected,n3p_block_projected_no_z_500k,block_projected_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_250k.zip,250000,250k,accel_decel,67,0.3582089552238806,0.6417910447761194,0.34328358208955223,0.9158993659137842,5.019398324860624,0.6214675829926534,96.22388059701493,27.57200659750583,0.25782127226016915,0.3007076665462007,1.453557447856038,0.06766263020020687,0.0,3.035603675710374,0
block_projected,n3p_block_projected_no_z_500k,block_projected_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_250k.zip,250000,250k,ar1_velocity,67,0.2537313432835821,0.746268656716418,0.23880597014925373,0.8918823634451194,5.142250338948215,0.6190229921198603,94.1044776119403,24.683949623881603,0.28083327671857233,0.3274825050936567,1.4496216553897328,0.0703950646890047,0.0,3.1015646489943505,0
block_projected,n3p_block_projected_no_z_500k,block_projected_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_250k.zip,250000,250k,crossing_or_sudden_threat,40,0.375,0.625,0.35,0.9120758659492575,5.16301679221609,0.6314641237258911,95.475,27.843799916605814,0.2957481877765667,0.32110184699169786,1.4589775015685138,0.06607365994434047,0.0,2.96580993323105,0
block_projected,n3p_block_projected_no_z_500k,block_projected_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_250k.zip,250000,250k,linear,39,0.23076923076923078,0.7692307692307693,0.20512820512820512,0.9003608192753527,5.1721225106475055,0.6118478427330653,94.84615384615384,24.587182584027055,0.27806291205074646,0.3145445516005645,1.4622506814336513,0.06896908761181837,0.0,3.109963492833437,0
block_projected,n3p_block_projected_no_z_500k,block_projected_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_250k.zip,250000,250k,sinusoidal_lateral,87,0.22988505747126436,0.7701149425287356,0.20689655172413793,0.8928834418235967,5.155250802719155,0.603767843938422,94.1264367816092,24.251966980693688,0.2778432004835816,0.31123530587864323,1.4507656196563454,0.06837719737715195,0.0,3.069790227907145,0
block_projected,n3p_block_projected_no_z_500k,block_projected_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,500k,accel_decel,57,0.43859649122807015,0.5614035087719298,0.38596491228070173,0.9397862627793284,5.000251419701075,0.779904272995497,109.3859649122807,29.922898053925,0.23463132946831683,0.2686497946171168,1.5106549972810277,0.0896182050266696,0.0,3.1300740569123455,0
block_projected,n3p_block_projected_no_z_500k,block_projected_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,500k,ar1_velocity,83,0.5662650602409639,0.43373493975903615,0.4578313253012048,0.9077573893026173,5.024664701591901,0.8620796088712761,104.32530120481928,31.365121535552174,0.24874422632849963,0.2837490963743896,1.519863375799871,0.09146495336389347,0.0,3.107464940224393,0
block_projected,n3p_block_projected_no_z_500k,block_projected_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,500k,crossing_or_sudden_threat,48,0.6041666666666666,0.3958333333333333,0.5416666666666666,0.9475211044474622,5.3530277560911115,0.8237491104130944,112.85416666666667,33.53271509566857,0.2524415565396887,0.28909854310118327,1.5106335915877322,0.091526384530097,0.0,3.2150913752793477,0
block_projected,n3p_block_projected_no_z_500k,block_projected_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,500k,linear,41,0.6829268292682927,0.3170731707317073,0.6341463414634146,0.9439272690020462,5.191614685247965,0.8560060807844487,109.41463414634147,35.01053980744396,0.2441363748268451,0.2748635494805334,1.5078758017244387,0.09454828974768957,0.0,3.2532011720582927,0
block_projected,n3p_block_projected_no_z_500k,block_projected_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,500k,sinusoidal_lateral,71,0.43661971830985913,0.5633802816901409,0.4084507042253521,0.9208533346701852,5.0668510447699076,0.7299864214490837,106.67605633802818,29.24238721385885,0.250599187611753,0.2900025089837668,1.5223038222114482,0.08940975900928771,0.0,3.1237016617020235,0
