method,seed,step,scenario,d_warning,episodes,success_rate,collision_rate,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,mean_min_distance,near_miss_rate,mean_time,mean_episode_reward,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p90,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,predicted_cpa_to_nominal_path_mean,obstacle_motion_modes,source_csv,checkpoint_path
attention_full_distance_penalty_wide_d2,0,750000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.1042668437957763,0.0,8.036,22.243828701446756,0.32,0.001007824791595327,0.001318513687260741,0.005550673746893144,0.2510647164950228,5.248635527385349e-05,5.24861122987157e-05,1.0,1.0,1.0,0.02,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.042363429069519,0.0,8.092,22.207332107889947,0.38,0.0014898057980462724,0.001952886856161052,0.009702332454144182,0.3122149215815994,7.435749650403323e-05,7.435732420110987e-05,1.0,1.0,1.0,0.02,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_mixed_v2,2.0,50,1.0,0.0,0.21600000000000008,0.21600000000000008,0.0,2.3506881272792817,0.04,8.124,22.230959342131214,0.26,0.011718737143382885,0.03861315655056387,0.09176191991075029,1.8240205501788296,0.004146445779967948,0.004146445703715914,1.0,1.0,1.0,0.14,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.1978390216827393,0.0,8.240000000000002,22.33900462610274,0.28,0.0008813381634263248,0.0008742995467036941,0.0060228135388024325,0.2541902142477283,0.00020801888856308043,0.0002078589496809212,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_random_switch_hard,2.0,50,0.98,0.02,,,1.0,1.6747180956602097,0.04,8.700000000000001,21.44442391981902,0.88,0.023642835611326483,0.08087191555694061,0.14689597805830998,2.3237314721375397,0.00576182473898367,0.0054720190914758415,1.0,1.0,1.0,0.28,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_sinusoidal,2.0,50,0.98,0.02,,,1.0,2.045600311756134,0.04,8.12,21.809015968331888,0.3,0.006405505244438231,0.015745590790174898,0.046728799894917745,2.1084856410009287,0.0031632408771414726,0.003163236528177474,1.0,1.0,1.0,0.06,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_sudden_turn,2.0,50,1.0,0.0,0.20400000000000007,0.20400000000000007,0.0,2.0546186113357545,0.0,8.232000000000001,22.217961196332027,0.34,0.0016285670823708493,0.0017427944781593326,0.010195683557540167,0.1824778061576495,0.0008584666135989006,0.0008583917090431862,1.0,1.0,1.0,0.0,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,750000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.2480000000000001,0.2480000000000001,0.0,2.450701916217804,0.0,8.171999999999999,22.20995504332226,0.2,0.003928875012643398,0.01374454042032823,0.0321683318237774,0.966227207252416,0.0005245827338971347,0.0005245803810689356,1.0,1.0,1.0,0.06,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.1204810762405395,0.0,7.8,22.257804342766704,0.36,0.0007168969600294042,0.000269278173800556,0.003184400998252376,0.1612356490543476,0.00013300158348518218,0.00013300111883366168,1.0,1.0,1.0,0.0,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.02400945186615,0.0,7.816,22.248858999385288,0.48,0.001758358867182298,0.0010997098661937282,0.012424886021326511,0.3860333691907414,0.00012630637040983884,0.00012630204736629728,1.0,1.0,1.0,0.02,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_mixed_v2,2.0,50,1.0,0.0,0.21200000000000008,0.21200000000000008,0.0,2.416160218715668,0.0,8.012,22.222854586572772,0.24,0.003343230479658801,0.011034702146425837,0.02559023412410169,0.5423418587188422,0.00015861316680866215,0.00015861316680714288,1.0,1.0,1.0,0.06,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.1462671399116515,0.0,8.16,22.341424949015273,0.34,0.0009676348337688864,0.0016427225084044,0.006664602985838419,0.2434975357687676,0.0006394220355977625,0.0006390371919839728,1.0,1.0,1.0,0.0,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_random_switch_hard,2.0,50,0.96,0.02,,,1.0,1.6454313921928405,0.04,9.852,21.012021444598325,0.92,0.017347569229196967,0.04588878709824709,0.12560006618830807,2.2015042918373275,0.007256500694050738,0.006763144994622752,1.0,1.0,1.0,0.32,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.052884202003479,0.0,7.916,22.272359369346162,0.4,0.00173902970431639,0.002958679385264981,0.01025787974183912,0.2621322452489636,0.00018438640999049992,0.00018435859174836428,1.0,1.0,1.0,0.02,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.0051774168014527,0.0,8.160000000000002,22.229773311423834,0.58,0.002023149348122059,0.002238186355389184,0.012664286542567404,0.3952748047604473,0.0007445962621104357,0.0007445482530168087,1.0,1.0,1.0,0.04,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_distance_penalty_wide_d2,0,1000000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.537167932987213,0.02,8.184000000000001,22.213661022550312,0.16,0.0019956273854586423,0.004411999777948946,0.014993965195026241,1.0407594224398622,0.00013179329632508231,0.00013179310913897108,1.0,1.0,1.0,0.02,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step1000000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step1000000.zip
attention_full_risk_penalty,0,250000,eval_accel_decel,1.0,50,1.0,0.0,,,1.0,2.494538974761963,0.0,8.636,22.25297616359688,0.0,0.0,0.0,0.0,0.0,8.724665925597205e-05,8.724665347828049e-05,1.0,1.0,1.0,0.1,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_ar1,1.0,50,1.0,0.0,,,1.0,2.413929355144501,0.0,8.644,22.228243231792817,0.0,0.0,0.0,0.0,0.0,6.942883988586497e-05,6.942883985565792e-05,1.0,1.0,1.0,0.1,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_mixed_v2,1.0,50,0.98,0.02,0.20000000000000007,0.20000000000000007,0.0,2.630598929524422,0.02,8.280000000000003,21.878453407572152,0.02,0.000195683445781468,0.0,0.000108129559084772,0.3357548208564163,0.0027268168123244056,0.0027268168088319463,1.0,1.0,1.0,0.08,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_random_switch,1.0,50,1.0,0.0,,,1.0,2.4663269925117492,0.0,8.744000000000002,22.34075400977627,0.0,0.0,0.0,0.0,0.0,0.00031438566831034595,0.0003143824421441845,1.0,1.0,1.0,0.04,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_random_switch_hard,1.0,50,1.0,0.0,,,1.0,1.8056434440612792,0.0,9.604,21.897560947695,0.0,0.0,0.0,0.0,0.0,0.0030854408216800583,0.0027466248340925824,1.0,1.0,1.0,0.34,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_sinusoidal,1.0,50,1.0,0.0,,,1.0,2.408007504940033,0.0,8.704,22.244779242511058,0.0,0.0,0.0,0.0,0.0,0.0009698242240938373,0.0009698238778202135,1.0,1.0,1.0,0.08,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_sudden_turn,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.3895567154884336,0.0,8.868,22.21604478820312,0.0,0.0,0.0,0.0,0.0,0.0007478800537890695,0.0007478673807895083,1.0,1.0,1.0,0.1,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,250000,eval_threat_validated_sudden,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.7868583011627197,0.02,8.424000000000001,22.267176328819502,0.02,3.4463682677596e-05,0.0,0.0,0.0694841386657572,0.0020463270135107044,0.002046327004774606,1.0,1.0,1.0,0.02,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step250000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step250000.zip
attention_full_risk_penalty,0,500000,eval_accel_decel,1.0,50,1.0,0.0,,,1.0,2.2174972605705263,0.0,8.228000000000002,22.223890301419814,0.0,0.0,0.0,0.0,0.0,0.00011132353777093601,0.000111323509235143,1.0,1.0,1.0,0.08,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_ar1,1.0,50,1.0,0.0,,,1.0,2.135989110469818,0.0,8.224,22.209319341702297,0.0,0.0,0.0,0.0,0.0,0.0001096227914530662,0.00010962276535135329,1.0,1.0,1.0,0.08,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_mixed_v2,1.0,50,0.98,0.02,0.2320000000000001,0.2320000000000001,0.0,2.464034264087677,0.04,8.044,21.85543143159703,0.04,0.00019074799027293598,0.0,0.00019006795308086798,0.2538117721985919,0.0033713551194846456,0.0033713551194846235,1.0,1.0,1.0,0.08,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_random_switch,1.0,50,1.0,0.0,,,1.0,2.279011743068695,0.0,8.408,22.332418742017403,0.0,0.0,0.0,0.0,0.0,0.0003118553318582864,0.00031178912183236525,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_random_switch_hard,1.0,50,1.0,0.0,,,1.0,1.5323984229564667,0.06,8.664,21.955577672009035,0.06,2.2282950121733654e-05,0.0,0.000158111583441494,0.0222400907291309,0.005102182169839541,0.005088631000031639,1.0,1.0,1.0,0.46,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_sinusoidal,1.0,50,1.0,0.0,,,1.0,2.1554920220375062,0.04,8.288,22.235530008095328,0.04,0.00016456714214655203,6.908569484947999e-06,0.00121674284338951,0.1591860087815035,0.0035484057391957273,0.0035484056817371946,1.0,1.0,1.0,0.12,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_sudden_turn,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.170183787345886,0.0,8.428,22.208630271674174,0.0,0.0,0.0,0.0,0.0,0.000512218503625802,0.0005121821812181818,1.0,1.0,1.0,0.1,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,500000,eval_threat_validated_sudden,1.0,50,1.0,0.0,0.2720000000000001,0.2720000000000001,0.0,2.450022020339966,0.02,8.116,22.267593386055587,0.02,1.1315313167870045e-06,0.0,0.0,0.0022630627483977,0.0011325980446395927,0.0011322276999623409,1.0,1.0,1.0,0.04,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step500000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step500000.zip
attention_full_risk_penalty,0,750000,eval_accel_decel,1.0,50,1.0,0.0,,,1.0,2.036267173290253,0.0,7.812,22.249683184861823,0.0,0.0,0.0,0.0,0.0,0.00010799218622895829,0.00010799178373807568,1.0,1.0,1.0,0.08,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_ar1,1.0,50,1.0,0.0,,,1.0,1.9256812453269958,0.0,7.792000000000001,22.239504304110127,0.0,0.0,0.0,0.0,0.0,0.0001960729466098083,0.00019607205591010008,1.0,1.0,1.0,0.12,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_mixed_v2,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.5761032700538635,0.0,8.184000000000001,22.22394727057138,0.0,0.0,0.0,0.0,0.0,0.000326119689993394,0.00032611968821504765,1.0,1.0,1.0,0.04,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_random_switch,1.0,50,1.0,0.0,,,1.0,2.1522718834877015,0.0,8.280000000000001,22.329013441033823,0.0,0.0,0.0,0.0,0.0,0.0002718564606262993,0.00027174607686881,1.0,1.0,1.0,0.04,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_random_switch_hard,1.0,50,1.0,0.0,,,1.0,1.3756509566307067,0.1,8.472,21.90485010623658,0.1,0.00015486272910493042,0.00011840834980830401,0.001341092258226124,0.0772102790921316,0.009019311299562061,0.008120801369695936,1.0,1.0,1.0,0.7,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_sinusoidal,1.0,50,0.98,0.02,,,1.0,1.9491067481040956,0.04,7.832000000000001,21.81842703314192,0.04,0.0002273460917058385,0.0,0.00140171468257904,0.2272773360552982,0.00432134921875063,0.004321346943215937,1.0,1.0,1.0,0.14,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_sudden_turn,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,1.9341906690597535,0.0,8.100000000000001,22.205935057471756,0.0,0.0,0.0,0.0,0.0,0.0007011590797828631,0.0007011059154738243,1.0,1.0,1.0,0.16,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,750000,eval_threat_validated_sudden,1.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.692291991710663,0.0,8.376,22.20607373625556,0.0,0.0,0.0,0.0,0.0,0.0001343064344868612,0.0001343063728437273,1.0,1.0,1.0,0.04,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step750000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step750000.zip
attention_full_risk_penalty,0,1000000,eval_accel_decel,1.0,50,1.0,0.0,,,1.0,1.9814151287078858,0.0,7.504,22.249696005396544,0.0,0.0,0.0,0.0,0.0,9.181109217773755e-05,9.181039017799932e-05,1.0,1.0,1.0,0.06,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_accel.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_ar1,1.0,50,1.0,0.0,,,1.0,1.8868432283401488,0.0,7.56,22.237346022068873,0.0,0.0,0.0,0.0,0.0,0.0001278560897374126,0.00012785564481232071,1.0,1.0,1.0,0.12,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_ar1.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_mixed_v2,1.0,50,1.0,0.0,0.33600000000000013,0.33600000000000013,0.0,2.1077713322639466,0.0,7.7,22.256371458961176,0.0,0.0,0.0,0.0,0.0,0.001266159247611598,0.0012661590387069177,1.0,1.0,1.0,0.16,3.6960710929179187e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_random_switch,1.0,50,1.0,0.0,,,1.0,2.1073066091537473,0.0,7.976,22.349759885186376,0.0,0.0,0.0,0.0,0.0,0.00018880082805198325,0.0001886188843842395,1.0,1.0,1.0,0.04,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_random.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_random_switch_hard,1.0,50,0.98,0.02,,,1.0,1.4538818657398225,0.08,8.74,21.427502597793413,0.08,0.000254458460258316,0.000170701327733694,0.001332261599600312,0.2179652129743772,0.010736969022695988,0.009733961310322418,1.0,1.0,1.0,0.48,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_hard.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_sinusoidal,1.0,50,0.98,0.02,,,1.0,1.8862039184570312,0.04,7.5680000000000005,21.836602449546685,0.04,0.00024590950910351205,1.7526924784760922e-06,0.001028538048267364,0.3024004934616222,0.005234941765699601,0.005234937864867586,1.0,1.0,1.0,0.1,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_sudden_turn,1.0,50,1.0,0.0,1.8720000000000008,0.4083333333333334,0.04,1.8546517419815063,0.0,7.8,22.23517488023981,0.0,0.0,0.0,0.0,0.0,0.0006291342777610287,0.0006289921344634245,1.0,1.0,1.0,0.18,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
attention_full_risk_penalty,0,1000000,eval_threat_validated_sudden,1.0,50,1.0,0.0,0.3200000000000001,0.3200000000000001,0.0,2.233842206001282,0.0,7.808000000000001,22.219501958369225,0.0,0.0,0.0,0.0,0.0,0.0010068119560621297,0.0010067365576588501,1.0,1.0,1.0,0.06,3.6960710929179187e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage2_eval/attention_full_risk_penalty_s0_step1000000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_risk_penalty_s0_step1000000.zip
