method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,1,0,1,0,0.8988474011421204,39,15,0,3.5562837119584856e-09,1.337903388076711e-08,nan,nan,nan,1.1492011547088623,1.4511252641677856,nan,3.5562837119584856e-09,0.13084600865840912,3.5562837119584856e-09,0.13010436310802379,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,1,1,0,1.5149073600769043,42,15,2,1.8065633711206175e-10,0.013070821762084961,nan,nan,nan,0.9492301940917969,1.2479854822158813,nan,1.8065633711206175e-10,0.08453846722841263,1.8065633711206175e-10,0.08433764945449782,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,2,1,0,1.1720236539840698,39,15,2,3.692276174085599e-17,0.00022413265833165497,nan,nan,nan,0.7438443899154663,2.302896022796631,0.6000000000000001,3.692276174085599e-17,0.6959476470947266,3.692276174085599e-17,0.6017892874010071,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,3,1,0,2.058081865310669,42,15,2,3.1456299619874394e-16,1.207554123539012e-05,nan,nan,nan,0.5496808290481567,1.7441927194595337,2.0,5.882837077718361e-13,0.0003728092124219984,5.882837077718361e-13,0.0003728091951501575,0.3333333432674408,0.9999979138374329,2.0,1.0,0.20000000000000018
risk_full_rbar,1,4,1,0,1.1883788108825684,39,15,1,6.457638050960668e-07,7.067018304951489e-05,nan,nan,nan,1.9601023197174072,2.2184770107269287,nan,6.457638050960668e-07,0.809425413608551,6.45763805095977e-07,0.6692731677148028,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,5,1,0,1.038604974746704,36,15,0,0.1594836264848709,0.1594836264848709,nan,nan,nan,1.1788570880889893,1.1788570880889893,nan,0.15966790914535522,0.4196113646030426,0.15832475490804704,0.3966029770821227,0.9988458156585693,0.9988458156585693,1.0,1.0,0.20000000000000018
risk_full_rbar,1,6,1,0,1.2804791927337646,36,15,2,5.604906797474114e-15,7.028061372693628e-05,nan,nan,nan,0.7812432646751404,1.7956032752990723,0.6000000000000001,3.889307986781887e-09,0.3784574568271637,3.889307986781887e-09,0.3613671074479239,0.3333333432674408,0.9834309220314026,2.0,1.0,0.20000000000000018
risk_full_rbar,1,7,1,0,1.2394468784332275,38,15,1,0.001866094651632011,0.005136348307132721,nan,nan,nan,1.9932653903961182,2.1980137825012207,nan,0.0018664081580936909,0.13774536550045013,0.0018664059908985791,0.13688074328786176,0.999832034111023,0.9999998807907104,1.0,1.0,0.20000000000000018
risk_full_rbar,1,8,1,0,0.9970591068267822,42,15,1,1.0069745364426567e-14,2.280819899169728e-06,nan,nan,nan,0.720829963684082,2.1371572017669678,1.2000000000000002,1.0653421368819402e-14,0.23871974647045135,1.0653421368819402e-14,0.23428613259506184,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,9,1,0,1.424037218093872,36,15,2,2.2853153041069163e-06,0.0006644228706136346,nan,nan,nan,0.4576733410358429,1.931460976600647,0.8000000000000003,2.2853153041069163e-06,0.025992540642619133,2.2853153041029378e-06,0.025986688598511297,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,10,1,0,0.8220545649528503,36,15,2,0.15199021995067596,0.47565096616744995,0.20000000000000018,nan,nan,0.9320959448814392,2.219459295272827,2.2,0.15199029445648193,0.699037492275238,0.150830630615562,0.603756479950514,0.9999995231628418,0.9999995231628418,1.0,1.0,0.20000000000000018
risk_full_rbar,1,11,1,0,1.6557432413101196,38,15,1,0.016668830066919327,0.03180025890469551,nan,nan,nan,2.0477166175842285,2.0477166175842285,nan,0.016668837517499924,0.32902881503105164,0.01666729387609088,0.3176478542184636,0.9999995827674866,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,12,1,0,1.3909928798675537,36,15,2,6.776216306819682e-12,0.0016490251291543245,nan,nan,nan,0.5017256736755371,1.9672620296478271,0.8000000000000003,6.776216306819682e-12,0.1040145605802536,6.776216306819682e-12,0.10364106466628986,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,13,1,0,0.8919070959091187,36,15,1,8.121806699401546e-11,1.1125416676804889e-05,nan,nan,nan,1.3224678039550781,1.9559268951416016,nan,0.00830762553960085,0.8375361561775208,0.008307434423404054,0.6845018418995225,9.776327303256949e-09,0.00017418463539797813,2.0,2.0,0.20000000000000018
risk_full_rbar,1,14,1,0,1.192861557006836,38,15,1,6.290799044877948e-12,1.9657522898341995e-07,nan,nan,nan,1.3582786321640015,2.098027229309082,nan,6.290799044877948e-12,0.4160183072090149,6.290799044877948e-12,0.3935707778879555,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,15,1,0,2.2650508880615234,41,15,2,1.8940332920756918e-18,8.290329134297281e-08,nan,nan,nan,0.8091188669204712,1.902604103088379,0.6000000000000001,1.8940332920756918e-18,0.0001486340770497918,1.8940332920756918e-18,0.00014863407595524608,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,16,1,0,1.6166950464248657,37,15,2,1.2720306697479615e-15,1.2872196748503484e-05,nan,nan,nan,0.6249499320983887,1.775867223739624,0.6000000000000001,5.245278170140644e-12,0.055291373282670975,5.245278170140644e-12,0.055235097683362044,0.3333333432674408,0.9999952912330627,2.0,1.0,0.20000000000000018
risk_full_rbar,1,17,1,0,1.1461999416351318,42,15,0,0.09709205478429794,0.09709205478429794,nan,nan,nan,1.084944486618042,2.2092673778533936,5.0,0.09709205478429794,0.09709205478429794,0.0967881095344171,0.0967881095344171,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,18,1,0,1.3856037855148315,40,15,0,0.10813429206609726,0.17917248606681824,nan,nan,nan,2.1806201934814453,2.1806201934814453,nan,0.10813429206609726,0.3002891540527344,0.10771478176352559,0.2915772057177278,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,19,1,0,1.9325604438781738,39,15,2,8.128030244347255e-19,5.784941458841786e-05,nan,nan,nan,0.6627806425094604,2.0821642875671387,0.6000000000000001,7.773769405972075e-10,0.0006877025007270277,7.773769405972075e-10,0.0006877023923142494,0.3333333432674408,1.0,2.0,1.0,0.20000000000000018
risk_full_rbar,1,20,1,0,1.2416692972183228,37,15,0,0.22255966067314148,0.22255966067314148,nan,nan,nan,1.406272530555725,1.6062443256378174,nan,0.22255966067314148,0.22255966067314148,0.21895636842621782,0.21895636842621782,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,21,1,0,1.266600251197815,38,15,2,8.942759563979052e-07,5.6641936680534855e-05,nan,nan,nan,1.1829607486724854,1.3401837348937988,nan,8.942759563979052e-07,0.5836716890335083,8.942759563976669e-07,0.5253289663558868,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,22,1,0,1.481917381286621,42,15,1,8.37335828691721e-05,0.0001857507013482973,nan,nan,nan,1.1143330335617065,1.7662272453308105,nan,8.37335828691721e-05,0.08000482618808746,8.373358267347798e-05,0.07983456454107822,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,23,1,0,1.6945441961288452,41,15,1,0.011391771957278252,0.021009663119912148,nan,nan,nan,1.5088388919830322,1.5088388919830322,nan,0.01150086522102356,0.22438181936740875,0.011500358175082886,0.22069047560487243,0.99051433801651,0.9947052597999573,1.0,1.0,0.20000000000000018
risk_full_rbar,1,24,1,0,1.1340254545211792,38,15,1,6.175250888418304e-08,0.004483821801841259,nan,nan,nan,0.8242230415344238,1.9443941116333008,0.6000000000000001,6.175250888418304e-08,0.5933465957641602,6.175250888418296e-08,0.5322982451476707,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,25,1,0,1.1316763162612915,41,15,1,1.6329309801221825e-05,5.955822780379094e-05,nan,nan,nan,1.2186007499694824,2.080493688583374,nan,1.6329309801221825e-05,0.6170339584350586,1.632930979977044e-05,0.5490595234235962,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,26,1,0,1.964581847190857,44,15,1,3.233967455808229e-13,2.3002815652262143e-08,nan,nan,nan,0.4559173882007599,1.7822002172470093,2.2,3.233967455808229e-13,0.025491876527667046,3.233967455808229e-13,0.02548635611821171,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,27,1,0,1.5288258790969849,37,15,0,0.08428370207548141,0.1070738211274147,nan,nan,nan,2.0076894760131836,2.0076894760131836,nan,0.08428370207548141,0.39296603202819824,0.08408469097544413,0.37391439829475737,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,28,1,0,1.8085073232650757,42,15,1,0.023221563547849655,0.027916319668293,nan,nan,nan,2.0076849460601807,2.3383913040161133,nan,0.023221731185913086,0.19684171676635742,0.023217557989180973,0.1943381911366414,0.9999927878379822,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,1,29,1,0,1.6699646711349487,42,15,0,0.0004466289537958801,0.0017709799576550722,nan,nan,nan,1.4549264907836914,1.9906651973724365,nan,0.0004466289537958801,0.13952453434467316,0.00044662892409841825,0.13862615011598167,1.0,1.0,1.0,1.0,0.20000000000000018
