method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,2,0,1,0,1.232475757598877,34,15,2,2.9128586902515963e-05,0.0007070332067087293,nan,nan,nan,0.7580435276031494,2.4653778076171875,2.8000000000000007,2.9209257263573818e-05,0.20565319061279297,2.920925725526689e-05,0.20280216630689196,0.9972382187843323,1.0,1.0,1.0,3.4000000000000004
risk_full_rbar,2,1,1,0,0.5837405323982239,35,15,1,0.8949880003929138,0.9296309947967529,0.0,0.0,0.0,1.750502109527588,1.9762141704559326,nan,0.8949880003929138,1.1117849349975586,0.7138486682419939,0.8046924318772186,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,2,2,1,0,1.3412506580352783,33,15,0,0.005568752996623516,0.005568752996623516,nan,nan,nan,1.0304183959960938,1.0304183959960938,nan,0.011652106419205666,0.11420299857854843,0.011651579106194788,0.11370908426491275,0.4779181480407715,0.6458457112312317,2.0,1.0,0.20000000000000018
risk_full_rbar,2,3,1,0,0.8286082148551941,30,15,2,6.5616468418738805e-06,0.0015944025944918394,nan,nan,nan,1.1000850200653076,2.0648727416992188,nan,6.56257498121704e-06,0.8040185570716858,6.5625749811228285e-06,0.6662773743206591,0.999858558177948,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,2,4,1,0,0.8278633952140808,43,15,1,4.0261238609673455e-05,0.00257669435814023,nan,nan,nan,0.3477020263671875,1.3090564012527466,0.40000000000000036,0.03581022471189499,0.8136686086654663,0.03579492521423108,0.6716090752895783,0.001124294474720955,0.9963451027870178,2.0,1.0,0.20000000000000018
risk_full_rbar,2,5,1,0,0.746004581451416,40,15,1,0.05146992206573486,0.08567755669355392,nan,nan,nan,0.6569944620132446,2.2816104888916016,1.4000000000000004,0.051489509642124176,0.7649980783462524,0.051444055370027456,0.6440115037826131,0.9996196031570435,0.9996196031570435,1.0,1.0,0.6000000000000001
risk_full_rbar,2,6,1,0,0.9393365979194641,33,15,2,8.870877536537591e-06,0.003030661726370454,nan,nan,nan,1.082423448562622,2.0303092002868652,nan,1.049458296620287e-05,0.496992290019989,1.0494582965817592e-05,0.4597484654286023,0.8452815413475037,1.0,1.0,1.0,0.40000000000000036
risk_full_rbar,2,7,1,0,1.1578874588012695,37,15,1,2.5280698423557624e-07,5.5545051509398036e-06,nan,nan,nan,1.3903477191925049,1.6895171403884888,nan,2.5280698423557624e-07,0.311329185962677,2.5280698423557084e-07,0.3016458241287437,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,2,8,1,0,0.7743685245513916,35,15,2,0.1878226399421692,0.5044198036193848,0.20000000000000018,0.20000000000000018,nan,0.35444149374961853,0.6056586503982544,nan,0.29653608798980713,0.5625571608543396,0.2881394692704115,0.5098722757301293,0.6333888173103333,0.8966552019119263,1.0,1.0,3.0
risk_full_rbar,2,9,1,0,0.8226796984672546,35,15,2,0.00010312828817404807,0.005711185280233622,nan,nan,nan,1.2646037340164185,2.038853168487549,nan,0.00010312828817404807,0.8013545274734497,0.00010312828780844303,0.664793344883395,1.0,1.0,1.0,1.0,0.20000000000000018
