method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,0,0,1,0,0.9426746368408203,32,15,2,4.1590345063013956e-05,0.005826165433973074,nan,nan,nan,0.863598108291626,2.0533368587493896,0.6000000000000001,4.1590345063013956e-05,0.5151901245117188,4.1590345039033566e-05,0.4739792167930554,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,1,1,0,0.7597410082817078,33,15,2,3.688834476633929e-05,0.00024350894091185182,nan,nan,nan,0.5275558829307556,2.0850250720977783,0.8000000000000003,3.688834476633929e-05,0.89007568359375,3.688834474960735e-05,0.7114311113681326,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,2,1,0,1.0988374948501587,33,15,0,1.107108849041083e-10,7.218707853695605e-09,nan,nan,nan,0.32500165700912476,0.563151478767395,nan,1.107108849041083e-10,0.2126961052417755,1.107108849041083e-10,0.2095456715111766,0.3333333432674408,0.3333333432674408,1.0,1.0,nan
risk_full_rbar,0,3,1,0,0.9141672849655151,31,15,2,0.20870712399482727,0.22553156316280365,nan,nan,nan,1.3073923587799072,1.374577283859253,nan,0.2122146040201187,0.3973335921764374,0.20908526629600752,0.3776651720088964,0.9834719896316528,0.9834719896316528,1.0,1.0,0.20000000000000018
risk_full_rbar,0,4,1,0,1.0943902730941772,31,15,2,2.1317734244519215e-09,0.00020745630899909884,nan,nan,nan,0.8635462522506714,1.9327720403671265,0.6000000000000001,0.0002635425771586597,0.3181372582912445,0.0002635425710572372,0.30782165031586606,8.088914910331368e-06,1.0,2.0,1.0,nan
risk_full_rbar,0,5,1,0,1.1869088411331177,34,15,2,0.004884833935648203,0.020951343700289726,nan,nan,nan,1.5639917850494385,2.1289119720458984,nan,0.004884833935648203,0.6686691641807556,0.004884795082697028,0.5841037794864061,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,6,1,0,0.9533488154411316,34,15,1,0.5490095019340515,0.5490095019340515,0.0,0.0,nan,1.5174486637115479,1.9801371097564697,nan,0.5499574542045593,0.7766212224960327,0.5004883233089331,0.6507630967277317,0.9982762932777405,0.9982762932777405,1.0,1.0,0.20000000000000018
risk_full_rbar,0,7,1,0,1.0465002059936523,37,15,2,0.002037807833403349,0.007503355387598276,nan,nan,nan,0.30558180809020996,1.4152051210403442,2.2,0.002037807833403349,0.007503355387598276,0.002037805012633155,0.007503214576944346,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,8,1,0,0.9667471051216125,33,15,1,3.789013103272509e-09,5.559858436754439e-06,nan,nan,nan,1.3397407531738281,1.8696224689483643,nan,0.00011787976836785674,0.7160269021987915,0.00011787976782185181,0.614442241179186,3.2143030693987384e-05,0.9999938011169434,2.0,1.0,nan
risk_full_rbar,0,9,1,0,0.9091853499412537,31,15,2,0.12039857357740402,0.15647655725479126,nan,nan,nan,0.9903573989868164,1.3345115184783936,nan,0.12039857357740402,0.6481489539146423,0.11982016858318918,0.57042253539425,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,10,1,0,1.0410948991775513,36,15,0,0.05539438873529434,0.05539438873529434,nan,nan,nan,1.8441472053527832,1.9602720737457275,nan,0.05539438873529434,0.5812005996704102,0.05533779825975448,0.5235375029017394,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,11,1,0,1.4845373630523682,32,15,2,0.0003398670523893088,0.004920605104416609,nan,nan,nan,1.5005050897598267,2.0716989040374756,nan,0.0003398670523893088,0.07684916257858276,0.00033986703930333884,0.07669823400741614,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,12,1,0,1.400566577911377,33,15,1,0.03148476406931877,0.03412066027522087,nan,nan,nan,1.4562926292419434,1.5158016681671143,nan,0.03149540722370148,0.4871995747089386,0.031484997285699486,0.4519909453232964,0.9996621012687683,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,13,1,0,0.9958397746086121,31,15,2,9.646503713156562e-06,0.00020836573094129562,nan,nan,nan,0.5637998580932617,1.1720083951950073,0.8000000000000003,9.646503713156562e-06,0.6548323035240173,9.646503712857345e-06,0.5749140541767406,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,14,1,0,1.1876112222671509,39,15,2,4.137805080972612e-05,0.0003566179075278342,nan,nan,nan,0.2633548676967621,0.39400404691696167,nan,4.1378054447704926e-05,0.4812498986721039,4.137805442408987e-05,0.44724405387132776,0.9999999403953552,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,15,1,0,1.1522667407989502,34,15,1,0.1998884379863739,0.1998884379863739,nan,nan,nan,2.131291627883911,2.131291627883911,nan,0.20339559018611908,0.22101493179798126,0.2006364301982502,0.21748520035443444,0.9827569723129272,0.9998016953468323,1.0,1.0,0.20000000000000018
risk_full_rbar,0,16,1,0,1.1810117959976196,32,15,1,9.815427899895942e-20,7.095074749940977e-08,nan,nan,nan,0.707262396812439,1.620788335800171,0.6000000000000001,4.210783804969864e-11,0.6377516984939575,4.210783804969864e-11,0.5633667660616013,0.3333333432674408,0.3333333432674408,2.0,2.0,nan
risk_full_rbar,0,17,1,0,0.983420193195343,36,15,2,0.0004888118128292263,0.0011204385664314032,nan,nan,nan,0.46902579069137573,1.7396897077560425,2.4000000000000004,0.0004888221737928689,0.604637086391449,0.0004888221348586561,0.5403409941760375,0.99997878074646,0.9999892115592957,1.0,1.0,0.20000000000000018
risk_full_rbar,0,18,1,0,1.161978006362915,33,15,0,0.00031783516169525683,0.0006753100897185504,nan,nan,nan,1.5539135932922363,1.6154149770736694,nan,0.00031783516169525683,0.41894811391830444,0.0003178351509927737,0.3960439047180395,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,19,1,0,1.142317771911621,32,15,2,4.2570468394842464e-07,0.00028957577887922525,nan,nan,nan,0.6015146374702454,2.1630961894989014,0.6000000000000001,2.5927533897629473e-06,0.3302447199821472,2.5927533897571375e-06,0.3187406515570956,0.16419018805027008,1.0,2.0,1.0,nan
risk_full_rbar,0,20,1,0,0.9610859751701355,30,15,2,9.55230689214659e-07,0.0006852997466921806,nan,nan,nan,0.8523706793785095,1.6536073684692383,nan,9.55230689214659e-07,0.7452384233474731,9.552306892143684e-07,0.6322996677436441,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,21,1,0,1.2729805707931519,39,15,2,2.5369729428348364e-08,3.2521977118449286e-05,nan,nan,nan,0.6724835634231567,1.7910079956054688,2.2,2.5369729428348364e-08,0.2571244537830353,2.5369729428348358e-08,0.25160397635660364,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,22,1,0,1.6547167301177979,35,15,0,0.007749825716018677,0.010339691303670406,nan,nan,nan,1.8891534805297852,2.037191867828369,nan,0.008606420829892159,0.5356360077857971,0.008606208342281893,0.48967748548783446,0.9004701972007751,1.0,1.0,1.0,nan
risk_full_rbar,0,23,1,0,0.9995807409286499,38,15,0,0.0002173273533117026,0.0012323677074164152,nan,nan,nan,2.0383975505828857,2.0383975505828857,nan,0.0002173273533117026,0.7740305066108704,0.00021732734989016034,0.6492670109023062,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,24,1,0,0.8092308044433594,38,15,1,0.7321675419807434,0.7778743505477905,0.0,0.0,0.0,1.883995771408081,1.924609661102295,nan,0.7373387217521667,0.7806764841079712,0.627534587162613,0.653094818792847,0.9929866790771484,0.9978277087211609,1.0,1.0,0.20000000000000018
risk_full_rbar,0,25,1,0,0.755721390247345,33,15,2,8.51554564636699e-18,4.479984454519581e-07,nan,nan,nan,0.8322774171829224,1.9666787385940552,0.6000000000000001,3.4596447928691987e-09,0.9042260646820068,3.4596447928691987e-09,0.7183493920437815,0.3333333432674408,1.0,2.0,1.0,0.20000000000000018
risk_full_rbar,0,26,1,0,0.9249363541603088,35,15,0,0.00015228395932354033,0.000544833077583462,nan,nan,nan,0.6528198719024658,0.8396427631378174,nan,0.0022221924737095833,0.5005688667297363,0.002222188815884746,0.4625644235829773,0.06852869689464569,0.773206889629364,2.0,1.0,nan
risk_full_rbar,0,27,1,0,1.0738556385040283,41,15,1,0.2659285068511963,0.2921477258205414,nan,nan,nan,1.2252209186553955,1.549770474433899,nan,0.2659285068511963,0.7772272229194641,0.25983225337468835,0.6511123226869111,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,28,1,0,0.9745721817016602,33,15,2,1.7706869357425603e-06,0.00392486434429884,nan,nan,nan,0.9066232442855835,2.3515563011169434,0.6000000000000001,1.7706869357425603e-06,0.6407390236854553,1.7706869357407098e-06,0.565402535497504,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,29,1,0,0.9317004680633545,32,15,2,0.0007151761092245579,0.009839075617492199,nan,nan,nan,0.7146164774894714,1.9337234497070312,0.8000000000000003,0.0007151761092245579,0.5256927609443665,0.0007151759872925709,0.4820817372896476,1.0,1.0,1.0,1.0,0.20000000000000018
