method,seed,episode,episode_seed,step,time,turn_step,has_turned,turning_obstacle_id,success,collision,min_distance,episode_min_distance,R_max,R_sum,R_bar,risk_turn,sigma_turn_x,sigma_turn_y,sigma_turn_z,sigma_turn_trace,mu_turn_x,mu_turn_y,mu_turn_z,dist_turn,rel_speed_turn,w_risk_turn,risk_rank_turn,action_x,action_y,action_z,v_des_norm,deviation_lateral
risk,0,22,1022,1,0.2,15,False,-1,0,0,2.717000961303711,2.717000961303711,0.14368771016597748,0.14368771016597748,0.14270694261172587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7027916312217712,0.5844841003417969,1.0,2.7096402645111084,2.2205498218536377
risk,0,22,1022,2,0.4,15,False,-1,0,0,2.6415505409240723,2.6415505409240723,0.17750979959964752,0.17750979959964752,0.1756685741707841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7896779775619507,0.7507384419441223,1.0,2.957836866378784,2.430910348892212
risk,0,22,1022,3,0.6000000000000001,15,False,-1,0,0,2.571899890899658,2.571899890899658,0.17328175902366638,0.17328175902366638,0.17156798738268939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8182988166809082,0.8180319666862488,1.0,3.0586202144622803,2.5544586181640625
risk,0,22,1022,4,0.8,15,False,-1,0,0,2.5162293910980225,2.5162293910980225,0.14365501701831818,0.14365501701831818,0.14267491511947972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.812390148639679,0.8380612134933472,1.0,3.0739707946777344,2.6239473819732666
risk,0,22,1022,5,1.0,15,False,-1,0,0,2.480337619781494,2.480337619781494,0.10027414560317993,0.10027414560317993,0.09993940952263235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7800844311714172,0.8365866541862488,1.0,3.0386898517608643,2.663666009902954
risk,0,22,1022,6,1.2000000000000002,15,False,-1,0,0,2.468754768371582,2.468754768371582,0.057234909385442734,0.057234909385442734,0.057172493799116174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.732031524181366,0.8226601481437683,1.0,2.9749889373779297,2.6815147399902344
risk,0,22,1022,7,1.4000000000000001,15,False,-1,0,0,2.4835872650146484,2.468754768371582,0.02577165700495243,0.02577165700495243,0.025765952861887886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6826072931289673,0.7962287068367004,1.0,2.8982291221618652,2.6772258281707764
risk,0,22,1022,8,1.6,15,False,-1,0,0,2.4277868270874023,2.4277868270874023,0.009066748432815075,0.009066748432815075,0.009066499994163956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6433655023574829,0.7551196813583374,1.0,2.8171794414520264,2.65122389793396
risk,0,22,1022,9,1.8,15,False,-1,0,0,2.4998228549957275,2.4277868270874023,0.0015631553251296282,0.0015631553251296282,0.0015631540519645314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6059146523475647,0.6977714896202087,1.0,2.7232463359832764,2.6024889945983887
risk,0,22,1022,10,2.0,15,False,-1,0,0,2.6820003986358643,2.4277868270874023,0.00014464589185081422,0.00014464589185081422,0.00014464589084203287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5869644284248352,0.6217070817947388,1.0,2.631385087966919,2.5382866859436035
risk,0,22,1022,11,2.2,15,False,-1,0,0,2.9459776878356934,2.4277868270874023,6.761662461940432e-06,6.761662461940432e-06,6.761662461837384e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5769860148429871,0.5343080163002014,1.0,2.544325351715088,2.4703152179718018
risk,0,22,1022,12,2.4000000000000004,15,False,-1,0,0,3.2645351886749268,2.4277868270874023,1.4264277581332863e-07,1.4264277581332863e-07,1.4264277581332767e-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5700284838676453,0.4455834925174713,1.0,2.4685842990875244,2.410001516342163
risk,0,22,1022,13,2.6,15,False,-1,0,0,3.59372878074646,2.4277868270874023,1.2745218214149645e-09,1.2745218214149645e-09,1.2745218214149645e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5638372302055359,0.36518022418022156,0.9772903323173523,2.3718056678771973,2.3239550590515137
risk,0,22,1022,14,2.8000000000000003,15,False,-1,0,0,3.914513111114502,2.4277868270874023,2.6827442177468352e-12,2.6827442177468352e-12,2.6827442177468352e-12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.48185399174690247,0.3233303129673004,0.8781538009643555,2.1051175594329834,2.0826244354248047
risk,0,22,1022,15,3.0,15,True,1,0,0,4.261743545532227,2.4277868270874023,8.136733169563422e-15,8.136733169563422e-15,8.136733169563422e-15,6.876476648417298e-35,0.3272232711315155,0.17063608765602112,0.21806395053863525,0.7159233093261719,-1.242807149887085,0.1118323802947998,0.2192479968070984,4.261743545532227,0.7247902750968933,0.3333333432674408,2.0,0.4809272885322571,0.2709732949733734,0.7622434496879578,1.8822673559188843,1.8538097143173218
risk,0,22,1022,16,3.2,15,True,1,0,0,4.287206172943115,2.4277868270874023,1.56161972006008e-17,1.5616248485798778e-17,1.5616248485798778e-17,5.1453379967837215e-23,0.5175073742866516,0.17144834995269775,0.33073997497558594,1.01969575881958,-1.093473196029663,0.15411224961280823,0.3352145552635193,4.287206649780273,0.7268549203872681,0.3333333432674408,2.0,0.4899347126483917,0.24747568368911743,0.6799745559692383,1.7477364540100098,1.7124439477920532
risk,0,22,1022,17,3.4000000000000004,15,True,1,0,0,4.291213512420654,2.4277868270874023,4.1448866578077705e-18,4.1543115537072e-18,4.1543115537072e-18,4.1448866578077705e-18,0.6463918685913086,0.16878296434879303,0.40659675002098083,1.2217715978622437,-0.9590725898742676,0.19216413795948029,0.4395844638347626,4.291213512420654,0.7563831806182861,0.3333333432674408,1.0,0.4977545738220215,0.23925229907035828,0.6111437082290649,1.6474196910858154,1.606033444404602
risk,0,22,1022,18,3.6,15,True,1,0,0,4.276337146759033,2.4277868270874023,1.966160193979231e-15,1.966160193979231e-15,1.966160193979231e-15,1.966160193979231e-15,0.7280672192573547,0.16363301873207092,0.45417097210884094,1.3458712100982666,-0.8381120562553406,0.22641083598136902,0.5335173606872559,4.276337146759033,0.8088714480400085,0.3333333432674408,1.0,0.5063729286193848,0.23629656434059143,0.5430266261100769,1.5583678483963013,1.5082277059555054
risk,0,22,1022,19,3.8000000000000003,15,True,1,0,0,4.243690490722656,2.4277868270874023,1.007501035182011e-13,1.007501035182011e-13,1.007501035182011e-13,1.007501035182011e-13,0.7737752795219421,0.15676969289779663,0.4802233576774597,1.4107682704925537,-0.7292475700378418,0.2572328746318817,0.6180570125579834,4.243690490722656,0.8818802237510681,0.3333333432674408,1.0,0.5153305530548096,0.23622620105743408,0.4725511074066162,1.4760392904281616,1.4130933284759521
risk,0,22,1022,20,4.0,15,True,1,0,0,4.1942362785339355,2.4277868270874023,1.6486845525950922e-12,1.6486845525950922e-12,1.6486845525950922e-12,1.6486845525950922e-12,0.7923946976661682,0.1487876921892166,0.4900912642478943,1.4312736988067627,-0.6312695145606995,0.2849726974964142,0.6941426992416382,4.1942362785339355,0.9728349447250366,0.3333333432674408,1.0,0.5241115093231201,0.23799043893814087,0.3992115557193756,1.4010027647018433,1.3200761079788208
risk,0,22,1022,21,4.2,15,True,1,0,0,4.130427837371826,2.4277868270874023,1.3247958285944605e-11,1.3247958285944605e-11,1.3247958285944605e-11,1.3247958285944605e-11,0.7909127473831177,0.14014184474945068,0.48797324299812317,1.4190278053283691,-0.5430892705917358,0.30993854999542236,0.7626197934150696,4.130427360534668,1.0750982761383057,0.3333333432674408,1.0,0.5327478051185608,0.2401871383190155,0.32705312967300415,1.339363694190979,1.2355787754058838
risk,0,22,1022,22,4.4,15,True,1,0,0,4.054260730743408,2.4277868270874023,6.905932076195498e-11,6.905932076195498e-11,6.905932076195498e-11,6.905932076195498e-11,0.7748050689697266,0.13117633759975433,0.47715771198272705,1.3831391334533691,-0.46372705698013306,0.33240780234336853,0.8242491483688354,4.054260730743408,1.1867411136627197,0.3333333432674408,1.0,0.5401915311813354,0.2408786416053772,0.2534591555595398,1.2869669198989868,1.1537563800811768
