method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,ar1_velocity,low,103,0.3786407766990291,0.4854368932038835,2.19223266370703,2.578206474981575,1.2925475126909978,0.1863621235418233,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,ar1_velocity,medium,297,0.2996632996632997,0.3434343434343434,2.9788049207335914,1.6039453801859882,1.505689005257706,0.1335222451674818,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,910,0.37032967032967035,0.3945054945054945,2.9194057868297243,1.9333206718901517,1.4333884222985624,0.1624718691166081,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,crossing_or_sudden_threat,low,460,0.20869565217391303,0.24565217391304348,2.920967337299827,2.0165142112724035,1.3919583432052447,0.11663415419170634,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,836,0.1255980861244019,0.14354066985645933,3.315836564716816,1.8963401571248957,1.4351276981702261,0.14431631677443135,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,linear,high,121,0.4380165289256198,0.4793388429752066,2.8622765587257946,1.5019456372532827,1.4567213649592123,0.18119405342404507,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,linear,low,71,0.1267605633802817,0.15492957746478872,2.9704140183371557,1.2883107259350004,1.5898210582598833,0.11966127587456099,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,linear,medium,114,0.5087719298245614,0.5350877192982456,1.9227419428388475,2.1518240593846336,1.47061670192501,0.1281124184136851,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,sinusoidal_lateral,high,578,0.43771626297577854,0.45501730103806226,2.7496906354421973,1.8066839725306612,1.495693019568714,0.1418266914330526,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,sinusoidal_lateral,low,136,0.15441176470588236,0.16176470588235295,3.8236154887606117,1.3536241635116755,1.379955584950307,0.1830889297005556,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,sinusoidal_lateral,medium,246,0.2886178861788618,0.3008130081300813,2.878454555514102,1.7549933231839057,1.4291065789577437,0.18500353207781425,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,accel_decel,high,418,0.2583732057416268,0.30861244019138756,3.0883417881704402,2.058105706452884,1.5544266752078773,0.08662201488684666,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,accel_decel,low,416,0.31971153846153844,0.35096153846153844,2.7948738834820688,1.9205935449361333,1.562042382474129,0.08662941911293623,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,accel_decel,medium,646,0.24458204334365324,0.2755417956656347,3.4038784182641293,2.011076178029396,1.563090394894036,0.06517216587156612,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,ar1_velocity,high,311,0.3536977491961415,0.3954983922829582,2.8158144806955274,2.140145630783759,1.556331459732301,0.10487912108947993,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,ar1_velocity,low,457,0.23851203501094093,0.2888402625820569,3.253598029007911,1.8801908665550284,1.584604248958813,0.09256241827616285,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,ar1_velocity,medium,649,0.2172573189522342,0.2465331278890601,3.472663164987424,1.3283489844466705,1.560943404588567,0.1120662863878605,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,eval_flow_high_density,crossing_or_sudden_threat,high,247,0.23481781376518218,0.2550607287449393,3.645987574584209,2.613554931098682,1.5367324057860896,0.08838682256729496,0.0
