method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,obs_i_12,0,285,3420,0,0,1.3046565815022118,1.2339597940444946,1.848449206352234,1.9865907430648804,0.6995425669770492,1.0630215406417856,1.2758138179779053
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,delta_hat_9_after_scale,0,285,2565,0,0,1.1964188202431327,1.1215627193450928,1.9212223052978519,2.399005889892578,0.9368219504230901,1.485790467262269,2.073892831802368
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,logvar_raw_9_clamped,0,285,2565,0,0,12.807569072121067,13.27927303314209,14.407752418518067,14.57778263092041,4.956874729457654,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,logvar_scaled_9_policy,0,285,2565,0,0,12.807569072121067,13.27927303314209,14.407752418518067,14.57778263092041,4.956874729457654,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_id,crossing_or_sudden_threat,medium,,full_aug_obs,0,285,8550,0,0,12.938328110544305,13.440072059631348,14.531563568115235,14.717498779296875,4.956874729457654,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,obs_i_12,0,25446,305352,0,0,1.399289315647087,1.376834511756897,1.8868066668510437,2.3125662803649902,0.8428945127339668,1.1063326597213745,1.471521019935608
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,delta_hat_9_after_scale,0,25446,229014,0,0,1.2513027759328172,1.237178087234497,1.8902509212493896,3.341322898864746,0.9892254505042377,1.534894585609436,2.9552431106567383
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,logvar_raw_9_clamped,0,25446,229014,0,0,13.331038177477192,13.701534271240234,14.715728521347046,15.0,4.976326945845009,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,logvar_scaled_9_policy,0,25446,229014,0,0,13.331038177477192,13.701534271240234,14.715728521347046,15.0,4.976326945845009,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,high,,full_aug_obs,0,25446,763380,0,0,13.471939307361769,13.850655555725098,14.821352005004883,15.168807029724121,4.976326945845009,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,obs_i_12,0,18146,217752,0,0,1.3693488115159624,1.3509533405303955,1.8510984778404236,2.3868672847747803,0.8166676715014722,1.0521246194839478,1.428148627281189
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,delta_hat_9_after_scale,0,18146,163314,0,0,1.32617651112624,1.3379194736480713,2.002469062805176,3.4890060424804688,1.048722227420471,1.6878305673599243,3.0843939781188965
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,logvar_raw_9_clamped,0,18146,163314,0,0,13.42415142902844,13.754916191101074,14.684876203536987,15.0,4.991903838440718,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,logvar_scaled_9_policy,0,18146,163314,0,0,13.42415142902844,13.754916191101074,14.684876203536987,15.0,4.991903838440718,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,crossing_or_sudden_threat,high,,full_aug_obs,0,18146,544380,0,0,13.568379015035934,13.901185035705566,14.799764394760132,15.134737968444824,4.991903838440718,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,obs_i_12,0,45094,541128,0,0,1.402096492632607,1.38564932346344,1.9184358656406402,2.4517173767089844,0.8311697563485528,1.0715441703796387,1.47183358669281
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,delta_hat_9_after_scale,0,45094,405846,0,0,1.2818023928571178,1.2781140804290771,1.992460012435913,3.2323501110076904,1.0150883178343422,1.651327133178711,2.9627857208251953
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,logvar_raw_9_clamped,0,45094,405846,0,0,13.549001732469794,13.925352096557617,14.733494758605957,15.0,4.98104950998048,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,logvar_scaled_9_policy,0,45094,405846,0,0,13.549001732469794,13.925352096557617,14.733494758605957,15.0,4.98104950998048,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,sinusoidal_lateral,high,,full_aug_obs,0,45094,1352820,0,0,13.69172419357359,14.08240556716919,14.840855026245118,15.170785903930664,4.98104950998048,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,obs_i_12,0,30662,367944,0,0,1.390920625043766,1.374297022819519,1.9147802591323853,2.3682687282562256,0.8310984192054867,1.0817162990570068,1.4333868026733398
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,delta_hat_9_after_scale,0,30662,275958,0,0,1.2665145173851104,1.251191794872284,2.047957181930542,3.3883144855499268,1.0166472960945079,1.765794855356213,2.963538646697998
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,logvar_raw_9_clamped,0,30662,275958,0,0,13.576162497145534,13.869992733001709,14.822810697555541,15.0,4.987931805047012,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,logvar_scaled_9_policy,0,30662,275958,0,0,13.576162497145534,13.869992733001709,14.822810697555541,15.0,4.987931805047012,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,high,,full_aug_obs,0,30662,919860,0,0,13.717363501301126,14.022980690002441,14.926083421707153,15.185023307800293,4.987931805047012,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,obs_i_12,0,29437,353244,0,0,1.3864041946684855,1.3692106008529663,1.8775264024734497,2.3743093013763428,0.8279375140140589,1.0609409809112549,1.4727975130081177
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,delta_hat_9_after_scale,0,29437,264933,0,0,1.2381842098698614,1.2278976440429688,1.943324041366577,3.2402398586273193,0.9852742870683209,1.5782767534255975,2.9428622722625732
