method_key,method,base_policy,shield_enabled,shield_config_name,num_eval_seeds,num_episodes_total,mean_success_rate,std_success_rate,mean_collision_rate,std_collision_rate,mean_near_miss_rate,std_near_miss_rate,mean_progress,std_progress,mean_mean_min_distance,std_mean_min_distance,mean_episode_reward,std_episode_reward,mean_episode_length,std_episode_length,mean_raw_unsafe_action_rate,std_raw_unsafe_action_rate,mean_action_norm,std_action_norm,mean_action_delta,std_action_delta,mean_no_response_rate,std_no_response_rate
attention_no_shield,attention_full_no_shield,attention_full,0,none,3,900,0.6033333333333334,0.006666666666666654,0.39666666666666667,0.006666666666666654,0.57,0.006666666666666654,0.9570878567934343,0.00017606668786911999,4.87189948813465,0.008763576052086884,33.74908668494683,0.13724097085084602,110.32444444444445,0.1770854575035949,0.29013531799283904,0.0014914129961484085,1.4638360700982727,0.0018880471828601028,0.1230640427848289,0.0011194255643871762,0.0,0.0
noz_no_shield,no_z_full_no_shield,no_z_full,0,none,3,900,0.5666666666666665,0.0033333333333332993,0.4333333333333333,0.0033333333333332993,0.5088888888888888,0.001924500897298733,0.9489099664379071,0.0025477340655946307,5.427288692030753,0.0037716436114244613,32.814339501887595,0.15156323478573977,113.50555555555555,0.24949578783649162,0.23827313820720716,0.0018970033289460494,1.5590498664635533,0.0006006575898912139,0.08283179992912525,0.00016242391684028512,0.0,0.0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,3,900,0.6166666666666667,0.003333333333333355,0.3833333333333333,0.0033333333333332993,0.5933333333333333,0.003333333333333355,0.9541088313253187,6.34301368659642e-05,4.645767597609406,0.007308148891105204,33.844503517941284,0.06773266764438603,115.16888888888889,0.09674326467129034,0.31378313586269063,0.0007242726537068438,1.541960389052015,4.805175076456725e-05,0.13974126147635815,0.0005102140701742265,0.0,0.0
