stage,baseline_name,config_name,scenario,episode_id,episode_seed,failure_type,success,collision,near_miss,progress,episode_min_distance,min_distance_after_threat,threat_class,motion_mode,planned_cpa,planned_ttc,filter_used,filter_trigger_rate,mean_filter_delta_norm
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_speed,35,1035,collision,0,1,0,1.0,0.309919536113739,0.309919536113739,medium,linear,1.7315351929369214,0.8,1,0.2758620689655172,0.2286572893118036
b2_formal,straight_line,straight_line,eval_flow_high_density,33,1033,collision,0,1,0,0.2373865264633718,0.3119284510612488,0.3119284510612488,high,accel_decel,0.6434265940218882,4.625046952935167,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p2_h16,eval_flow_mixed_ood,4,1004,collision,0,1,0,0.965602460865846,0.3192811608314514,0.3192811608314514,high,crossing_or_sudden_threat,0.6592192302751833,3.2343226865022623,1,0.425531914893617,0.316482385210957
b2_formal,straight_line,straight_line,eval_flow_id,12,1012,collision,0,1,0,0.7550171074532495,0.3199649453163147,0.3199649453163147,high,sinusoidal_lateral,0.3765613876229472,4.559175266979299,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,27,1027,collision,0,1,0,0.9762585071336002,0.3230566382408142,0.3230566382408142,high,sinusoidal_lateral,0.6433216799563742,0.8,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_density,26,1026,collision,0,1,0,0.7079332006182403,0.3308079540729522,0.3308079540729522,high,ar1_velocity,0.7010924703803487,6.615906446165942,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,6,1006,collision,0,1,0,0.9775228119601604,0.3314358592033386,0.3314358592033386,high,sinusoidal_lateral,0.7494943267895304,8.442153103359518,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_id,41,1041,collision,0,1,0,0.4373477314168392,0.3346056342124939,0.3346056342124939,high,linear,0.3602541083905612,7.368754180132085,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_id,15,1015,collision,0,1,0,1.0,0.3353950083255768,0.3353950083255768,medium,sinusoidal_lateral,1.6885826504491603,0.8,1,0.3915094339622642,0.1548329768175224
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_id,43,1043,collision,0,1,0,1.0,0.3374995291233063,0.3374995291233063,high,ar1_velocity,0.8021911605451522,0.8,1,0.4809160305343511,0.2373672715807689
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,3,1003,collision,0,1,0,0.983342451207778,0.3404653966426849,0.8497725129127502,high,accel_decel,0.3849416528592379,7.250236670762824,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,7,1007,collision,0,1,0,0.2139222750364599,0.3404782116413116,0.3404782116413116,high,sinusoidal_lateral,0.7413824071897133,3.103166438983208,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_density,49,1049,collision,0,1,0,0.3550589039705141,0.3414681851863861,0.3414681851863861,high,ar1_velocity,0.8263772772698827,3.8747403672972953,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_speed,27,1027,collision,0,1,0,0.1551053011451525,0.3433466851711273,0.3433466851711273,high,accel_decel,0.9090096050721228,2.5947713211505343,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_density,27,1027,collision,0,1,0,1.0,0.3440951406955719,1.0366368293762207,medium,ar1_velocity,1.5505845949252737,0.8,1,0.3524590163934426,0.4078318486448194
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_speed,36,1036,collision,0,1,0,1.0,0.3460645377635956,0.3460645377635956,high,crossing_or_sudden_threat,0.4050476011854909,3.702796883341737,1,0.3017241379310345,0.2538687761487632
b2_formal,straight_line,straight_line,eval_flow_high_density,45,1045,collision,0,1,0,0.2139119051152958,0.3461573123931885,0.3461573123931885,high,linear,0.3625853575475886,7.8050317972352445,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_threat,43,1043,collision,0,1,0,1.0,0.3463587462902069,0.3463587462902069,high,crossing_or_sudden_threat,0.7236559205906394,0.8,1,0.2372881355932203,0.1474522768946017
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,38,1038,collision,0,1,0,0.4845085363404528,0.3464670777320862,0.3464670777320862,high,linear,0.5112304753179892,3.69139717555088,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,23,1023,collision,0,1,0,0.9868377293748416,0.3479073047637939,2.7052648067474365,high,accel_decel,0.374796643249604,8.566729186835058,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_mixed_ood,9,1009,collision,0,1,0,0.9760104844986888,0.348546028137207,0.7707759141921997,high,ar1_velocity,1.0606617262529363,0.8,0,0.0,0.0
b2_formal,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,eval_flow_id,39,1039,collision,0,1,0,0.2256079671120901,0.3492724895477295,0.3492724895477295,high,sinusoidal_lateral,0.4123135338936055,3.627989205264466,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,0,1000,collision,0,1,0,0.9565094852870146,0.3546175956726074,0.3546175956726074,high,ar1_velocity,1.1327958661632034,4.032381249587004,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_speed,41,1041,collision,0,1,0,0.178590226791015,0.3564653694629669,0.3564653694629669,high,linear,0.3602541083905612,4.4125020179948,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_threat,36,1036,collision,0,1,0,0.8139297821942497,0.356529176235199,0.356529176235199,high,sinusoidal_lateral,0.3685483052308397,5.121123925673109,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_id,1,1001,collision,0,1,0,0.9792386475814412,0.3568940460681915,0.3568940460681915,high,crossing_or_sudden_threat,0.4200928520978763,3.334450945105277,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_threat,2,1002,collision,0,1,0,1.0,0.3572621941566467,0.3572621941566467,high,crossing_or_sudden_threat,0.4738942879990953,0.8,1,0.3103448275862069,0.1190772010334606
b2_formal,cpa_reactive_sweep,cpa_reactive_w28,eval_flow_mixed_ood,37,1037,collision,0,1,0,1.0,0.3573640584945678,0.3573640584945678,high,sinusoidal_lateral,0.3837669142662446,6.206156632400065,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_high_speed,5,1005,collision,0,1,0,0.9675321761345648,0.3576982915401459,0.3576982915401459,high,crossing_or_sudden_threat,0.3591991057956328,3.543462644190041,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,30,1030,collision,0,1,0,0.4020970272272799,0.3622979521751404,1.6199908256530762,high,crossing_or_sudden_threat,0.3895122484018145,5.207479402136061,0,0.0,0.0
b2_formal,cpa_reactive_sweep,cpa_reactive_cpa30,eval_flow_id,48,1048,collision,0,1,0,0.9795421708313976,0.3628603518009186,0.3628603518009186,medium,sinusoidal_lateral,1.9185663073117776,0.8,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_mixed_ood,22,1022,collision,0,1,0,0.9410604374274936,0.3632458746433258,0.3632458746433258,high,sinusoidal_lateral,0.7342729037741309,5.798316905182762,1,0.4710743801652892,0.326127228165461
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_mixed_ood,11,1011,collision,0,1,0,1.0,0.3641362488269806,0.3641362488269806,high,crossing_or_sudden_threat,0.5218954794992655,0.8,1,0.4461538461538462,0.1474240116583995
b2_formal,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,eval_flow_high_speed,16,1016,collision,0,1,0,0.9724803342807644,0.3643589913845062,0.3643589913845062,high,linear,0.5902508499237441,4.119020008225741,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_threat,48,1048,collision,0,1,0,0.1668147260927722,0.3644280433654785,0.3644280433654785,high,linear,0.4300937027810814,2.8953716787217245,0,0.0,0.0
b2_formal,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,eval_flow_high_threat,11,1011,collision,0,1,0,0.9693511566416166,0.364428162574768,0.364428162574768,high,crossing_or_sudden_threat,0.4657137008698828,5.980090228517176,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_density,35,1035,collision,0,1,0,1.0,0.364900678396225,0.364900678396225,high,ar1_velocity,1.0063139456533507,0.8,1,0.5469613259668509,0.4300958587484465
b2_formal,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,eval_flow_high_density,32,1032,collision,0,1,0,0.979262498127109,0.3656339347362518,0.3656339347362518,high,crossing_or_sudden_threat,0.3835214865760849,0.8,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_high_speed,2,1002,collision,0,1,0,0.1786168274708961,0.366363376379013,0.366363376379013,high,ar1_velocity,0.4214592461087907,2.4942696627872105,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p2_h16,eval_flow_high_threat,12,1012,collision,0,1,0,1.0,0.3667046725749969,0.3667046725749969,high,crossing_or_sudden_threat,0.6581156191625097,0.8,1,0.337730870712401,0.1567167689075256
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_id,23,1023,collision,0,1,0,1.0,0.3671465218067169,0.3671465218067169,medium,linear,1.9909450553879977,0.8,1,0.4539007092198581,0.3336117590995545
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_speed,29,1029,collision,0,1,0,1.0,0.367472767829895,0.367472767829895,high,linear,0.5839738255213388,0.8,1,0.4247787610619469,0.4244292383700345
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,46,1046,collision,0,1,0,0.2256850771647564,0.368498682975769,0.368498682975769,medium,accel_decel,1.888135099240473,6.91588118949211,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_high_density,6,1006,collision,0,1,0,1.0,0.3698310256004333,0.3698310256004333,high,ar1_velocity,0.4532315893181758,0.8,1,0.4539007092198581,0.3677118129975407
b2_formal,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,eval_flow_high_speed,22,1022,collision,0,1,0,0.9749343095830594,0.3699365556240082,0.3699365556240082,high,accel_decel,0.686059208827314,4.873438654487465,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,17,1017,collision,0,1,0,0.2608878767395452,0.3701854646205902,0.3701854646205902,high,accel_decel,0.371857857083079,6.224773633328215,0,0.0,0.0
b2_formal,vo_like_filter,vo_like_filter_h45_cpa1p2_h16,eval_flow_high_density,38,1038,collision,0,1,0,1.0,0.3706016540527344,0.3706016540527344,medium,ar1_velocity,1.7292042422831075,0.8,1,0.2375,0.1220379566773772
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,23,1023,collision,0,1,0,0.1785839449191928,0.3707569539546966,0.3707569539546966,high,sinusoidal_lateral,0.4545408657292824,2.8272068472360434,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,0,1000,collision,0,1,0,0.5551056338620758,0.3726754188537597,0.3726754188537597,high,ar1_velocity,0.363823115690584,4.836008764064575,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,11,1011,collision,0,1,0,0.3432924209432846,0.3749460279941559,0.3749460279941559,high,sinusoidal_lateral,0.4958974395988242,5.791834802766642,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_id,40,1040,collision,0,1,0,0.2844958769124035,0.3758118748664856,0.3758118748664856,high,sinusoidal_lateral,0.3526932728730854,3.935674907605951,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,19,1019,collision,0,1,0,0.2962822031360566,0.3775393366813659,0.3775393366813659,high,sinusoidal_lateral,0.5780752861237151,2.9211551905408726,0,0.0,0.0
b2_formal,attention_full_1500k,attention_full_1500k,eval_flow_sudden_threat,11,1011,collision,0,1,0,0.9543129646394448,0.3787406682968139,0.3787406682968139,high,sinusoidal_lateral,0.5145196538011887,3.508941305729864,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,41,1041,collision,0,1,0,0.2373986951227391,0.3835208714008331,0.3835208714008331,high,crossing_or_sudden_threat,0.4207517781325048,4.319419502211298,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_sudden_threat,15,1015,collision,0,1,0,0.2727439538015735,0.3863937556743622,0.3863937556743622,high,crossing_or_sudden_threat,0.4000357445905586,5.6996469328247485,0,0.0,0.0
b2_formal,straight_line,straight_line,eval_flow_mixed_ood,44,1044,collision,0,1,0,0.213848736332853,0.387431800365448,0.387431800365448,high,sinusoidal_lateral,0.3538473116118849,3.6239743860251865,0,0.0,0.0
