split,horizon_sec,direction,bin,std_low,std_high,count,mean_predicted_std,mean_abs_projected_error,pct_abs_z_lt_1,pct_abs_z_lt_2
val,4.0,rel_velocity_xy,1,0.9663646936416627,1.0639862060546874,6949,1.0310046672821045,0.5312246084213257,0.8552309684846741,0.9407108936537631
val,4.0,rel_velocity_xy,2,1.0639862060546874,1.0882779359817505,6950,1.0776376724243164,0.5418599843978882,0.8402877697841726,0.9294964028776979
val,4.0,rel_velocity_xy,3,1.0882779359817505,1.1071796417236328,6949,1.0976524353027344,0.5598986148834229,0.84328680385667,0.9218592603252267
val,4.0,rel_velocity_xy,4,1.1071796417236328,1.2820508480072021,6950,1.1270912885665894,0.5834800601005554,0.8320863309352518,0.9341007194244604
val,4.0,error_direction_diag_only,0,0.3160604238510132,0.5785218238830566,6950,0.5275222063064575,0.5014081001281738,0.6282014388489209,0.9227338129496403
val,4.0,error_direction_diag_only,1,0.5785218238830566,0.6727667212486267,6949,0.6196652054786682,0.4900722801685333,0.7480212980284933,0.9519355302921284
val,4.0,error_direction_diag_only,2,0.6727667212486267,0.8449447512626649,6950,0.7495832443237305,0.45350122451782227,0.8492086330935252,0.9650359712230215
val,4.0,error_direction_diag_only,3,0.8449447512626649,1.0451699018478393,6949,0.9579393863677979,0.8836176991462708,0.6678658799827313,0.8791192977406821
val,4.0,error_direction_diag_only,4,1.0451699018478393,1.550207495689392,6950,1.1048585176467896,1.5601457357406616,0.47007194244604317,0.7258992805755395
test,1.0,x_axis,0,0.08208499848842621,0.17382724583148956,8782,0.15411320328712463,0.152699276804924,0.6112502846731952,0.8696196766112503
test,1.0,x_axis,1,0.17382724583148956,0.19342354834079742,8781,0.18387319147586823,0.11953432112932205,0.7654025737387541,0.9494362828834985
test,1.0,x_axis,2,0.19342354834079742,0.21175881028175358,8782,0.2026885598897934,0.10949276387691498,0.8258938738328399,0.9695969027556365
test,1.0,x_axis,3,0.21175881028175358,0.23475774228572846,8781,0.2225741744041443,0.10692697763442993,0.8653911855141784,0.9805261359754014
test,1.0,x_axis,4,0.23475774228572846,0.397464394569397,8782,0.2536826431751251,0.09660160541534424,0.8960373491232065,0.9941926668184924
test,1.0,y_axis,0,0.08208499848842621,0.15110427439212798,8782,0.13344261050224304,0.10328784584999084,0.7738556137554088,0.8964928262354817
test,1.0,y_axis,1,0.15110427439212798,0.1687306582927704,8781,0.16026248037815094,0.08934643119573593,0.8576471928026421,0.9323539460198155
test,1.0,y_axis,2,0.1687306582927704,0.18512992262840272,8782,0.17706313729286194,0.07570281624794006,0.8911409701662492,0.954566158050558
test,1.0,y_axis,3,0.18512992262840272,0.20574841797351837,8781,0.19497352838516235,0.0756528452038765,0.9087803211479331,0.9567247466120032
test,1.0,y_axis,4,0.20574841797351837,0.3548412322998047,8782,0.2234308421611786,0.06497043371200562,0.9370302892279663,0.9703939877021179
test,1.0,radial_xy,0,0.08208499103784561,0.17052881121635438,8782,0.15102967619895935,0.1556575447320938,0.5964472785242542,0.8619904349806422
test,1.0,radial_xy,1,0.17052881121635438,0.19030106365680693,8781,0.18083003163337708,0.12501150369644165,0.7478647078920396,0.9432866416125726
test,1.0,radial_xy,2,0.19030106365680693,0.20873574912548065,8782,0.19978640973567963,0.11430610716342926,0.812571168298793,0.964245046686404
test,1.0,radial_xy,3,0.20873574912548065,0.23175228536128997,8781,0.21939492225646973,0.10674481093883514,0.8582166040314315,0.9788179022890331
test,1.0,radial_xy,4,0.23175228536128997,0.370578795671463,8782,0.2511724829673767,0.09647170454263687,0.8992256889091323,0.9919152812571168
test,1.0,rel_velocity_xy,0,0.08208499103784561,0.15567205250263214,8782,0.13927306234836578,0.13819701969623566,0.6550899567296743,0.8616488271464359
test,1.0,rel_velocity_xy,1,0.15567205250263214,0.172730016708374,8781,0.16435156762599945,0.10871496796607971,0.788634551873363,0.9364537068670994
test,1.0,rel_velocity_xy,2,0.172730016708374,0.18855080008506775,8782,0.18060697615146637,0.09717989712953568,0.8393304486449555,0.9528581188795263
test,1.0,rel_velocity_xy,3,0.18855080008506775,0.2092408001422882,8781,0.19829002022743225,0.09252023696899414,0.8778043503017879,0.9585468625441294
test,1.0,rel_velocity_xy,4,0.2092408001422882,0.3545454740524292,8782,0.22656840085983276,0.08215608447790146,0.9147119107264859,0.9742655431564564
test,1.0,error_direction_diag_only,0,0.08208499103784561,0.16462677717208862,8782,0.14585891366004944,0.22338275611400604,0.44124345251651104,0.7384422682760191
test,1.0,error_direction_diag_only,1,0.16462677717208862,0.1848639279603958,8781,0.17529438436031342,0.17720972001552582,0.6214554151007858,0.8694909463614623
test,1.0,error_direction_diag_only,2,0.1848639279603958,0.20333758890628817,8782,0.1938747614622116,0.16039307415485382,0.7062172625825552,0.9161922113413801
test,1.0,error_direction_diag_only,3,0.20333758890628817,0.22616715729236603,8781,0.21420685946941376,0.1494004726409912,0.7762213870857533,0.9440838173328778
test,1.0,error_direction_diag_only,4,0.22616715729236603,0.3808712959289551,8782,0.2464567869901657,0.12920168042182922,0.8397859257572307,0.9809838305625143
test,2.0,x_axis,0,0.21392787992954254,0.39431734681129454,8106,0.3634231686592102,0.34049907326698303,0.61880088823094,0.889094497902788
test,2.0,x_axis,1,0.39431734681129454,0.4192304372787476,8105,0.4074079990386963,0.25445351004600525,0.7961752004935225,0.9538556446637878
test,2.0,x_axis,2,0.4192304372787476,0.44081493020057677,8106,0.4301040768623352,0.2504628598690033,0.8075499629903775,0.9653343202566
test,2.0,x_axis,3,0.44081493020057677,0.4657896041870117,8105,0.45290684700012207,0.2510821223258972,0.8150524367674276,0.9650832819247378
test,2.0,x_axis,4,0.4657896041870117,0.7004454135894775,8106,0.49753960967063904,0.3832225203514099,0.6809770540340488,0.9537379718726869
test,2.0,y_axis,0,0.2596076726913452,0.47614532709121704,8106,0.44860324263572693,0.25933149456977844,0.8324697754749568,0.9343696027633851
test,2.0,y_axis,1,0.47614532709121704,0.4999597132205963,8105,0.4884650409221649,0.23894941806793213,0.8577421344848859,0.9385564466378779
test,2.0,y_axis,2,0.4999597132205963,0.5202251076698303,8105,0.5104243159294128,0.20705752074718475,0.887353485502776,0.952251696483652
test,2.0,y_axis,3,0.5202251076698303,0.5446993708610535,8106,0.5318185091018677,0.20164081454277039,0.8990870959782877,0.9562052800394769
test,2.0,y_axis,4,0.5446993708610535,0.6984577178955078,8106,0.5634024143218994,0.16613012552261353,0.9222797927461139,0.9701455711818406
test,2.0,radial_xy,0,0.22626769542694092,0.4063385367393494,8106,0.37622472643852234,0.34144848585128784,0.6273131014063656,0.9053787318036023
test,2.0,radial_xy,1,0.4063385367393494,0.42956570982933046,8105,0.4185325503349304,0.27049341797828674,0.7732264034546577,0.9547193090684762
test,2.0,radial_xy,2,0.42956570982933046,0.4510864078998566,8106,0.43995916843414307,0.26660314202308655,0.7934863064396743,0.9653343202566
test,2.0,radial_xy,3,0.4510864078998566,0.47404652237892153,8105,0.4626316726207733,0.2657635509967804,0.7993830968537939,0.9623689080814312
test,2.0,radial_xy,4,0.47404652237892153,0.682708203792572,8106,0.5031726360321045,0.3791793882846832,0.6896126326178139,0.961386627189736
