method,seed,episode,episode_seed,step,time,turn_step,has_turned,turning_obstacle_id,success,collision,min_distance,episode_min_distance,R_max,R_sum,R_bar,risk_turn,sigma_turn_x,sigma_turn_y,sigma_turn_z,sigma_turn_trace,mu_turn_x,mu_turn_y,mu_turn_z,dist_turn,rel_speed_turn,w_risk_turn,risk_rank_turn,action_x,action_y,action_z,v_des_norm,deviation_lateral
risk_full_rbar,0,10,1010,1,0.2,15,False,-1,0,0,2.8368492126464844,2.8368492126464844,0.11127003282308578,0.11127003282308578,0.11081308351434437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6929481029510498,-0.5631476640701294,0.1766987144947052,1.820477843284607,1.0447064638137817
risk_full_rbar,0,10,1010,2,0.4,15,False,-1,0,0,2.3227481842041016,2.3227481842041016,0.09965122491121292,0.09965122491121292,0.09932267217646247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7861205339431763,-0.8556438684463501,0.23702356219291687,2.371743679046631,1.6387890577316284
risk_full_rbar,0,10,1010,3,0.6000000000000001,15,False,-1,0,0,1.8878896236419678,1.8878896236419678,0.010932841338217258,0.010932841338217258,0.010932405769061394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7871711850166321,-0.9273878335952759,0.22720089554786682,2.4749197959899902,1.8012744188308716
risk_full_rbar,0,10,1010,4,0.8,15,False,-1,0,0,1.5821808576583862,1.5821808576583862,4.5247928937897086e-05,4.5247928937897086e-05,4.524792890701726e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8177244067192078,-0.9284162521362305,0.1919802725315094,2.50398588180542,1.8151239156723022
risk_full_rbar,0,10,1010,5,1.0,15,False,-1,0,0,1.4844472408294678,1.4844472408294678,0.06088077276945114,0.06088077276945114,0.060805666563633724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8799107074737549,-0.9216794371604919,0.19074684381484985,2.5769131183624268,1.839611530303955
risk_full_rbar,0,10,1010,6,1.2000000000000002,15,False,-1,0,0,1.3779041767120361,1.3779041767120361,0.17283329367637634,0.17283329367637634,0.1711326894068044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9841164350509644,-0.8318185210227966,0.2861303389072418,2.6399073600769043,1.7987412214279175
risk_full_rbar,0,10,1010,7,1.4000000000000001,15,False,-1,0,0,1.2894178628921509,1.2894178628921509,0.21991604566574097,0.21991604566574097,0.21643804148953064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.7539854049682617,0.37706100940704346,2.6158509254455566,1.810811161994934
risk_full_rbar,0,10,1010,8,1.6,15,False,-1,0,0,1.2355895042419434,1.2355895042419434,0.20576179027557373,0.20576179027557373,0.20290629711088387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.6877970099449158,0.43420127034187317,2.5780577659606934,1.8243377208709717
risk_full_rbar,0,10,1010,9,1.8,15,False,-1,0,0,1.2243880033493042,1.2243880033493042,0.1572258025407791,0.1572258025407791,0.1559429477444098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.6233295798301697,0.45197436213493347,2.524139881134033,1.8004735708236694
risk_full_rbar,0,10,1010,10,2.0,15,False,-1,0,0,1.2578942775726318,1.2243880033493042,0.099012091755867,0.099012091755867,0.0986898039767923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.555095374584198,0.4362802505493164,2.4482412338256836,1.729966640472412
risk_full_rbar,0,10,1010,11,2.2,15,False,-1,0,0,1.3337632417678833,1.2243880033493042,0.049866221845149994,0.049866221845149994,0.04982492980073357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.48179444670677185,0.39597082138061523,2.3570480346679688,1.6197818517684937
risk_full_rbar,0,10,1010,12,2.4000000000000004,15,False,-1,0,0,1.447741985321045,1.2243880033493042,0.018752101808786392,0.018752101808786392,0.01874990411328111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.4061294496059418,0.3403492271900177,2.263429880142212,1.4855531454086304
risk_full_rbar,0,10,1010,13,2.6,15,False,-1,0,0,1.595631718635559,1.2243880033493042,0.004683294333517551,0.004683294333517551,0.004683260093869333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.33258670568466187,0.2771533727645874,2.1793832778930664,1.3436883687973022
risk_full_rbar,0,10,1010,14,2.8000000000000003,15,False,-1,0,0,1.7736600637435913,1.2243880033493042,0.0006556719890795648,0.0006556719890795648,0.0006556718951205267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,-0.2642723023891449,0.21044623851776123,2.1110448837280273,1.2033655643463135
risk_full_rbar,0,10,1010,15,3.0,15,True,0,0,0,1.9781174659729004,1.2243880033493042,0.0009367815800942481,0.0009367815800942481,0.0009367813060670811,0.0009367815800942481,0.6973114013671875,0.5382686257362366,0.16564111411571503,1.4012210369110107,0.2601545751094818,-0.8654086589813232,0.26892951130867004,1.9781174659729004,1.2786624431610107,1.0,1.0,1.0,-0.20141586661338806,0.14043468236923218,2.059407949447632,1.0642496347427368
risk_full_rbar,0,10,1010,16,3.2,15,True,0,0,0,1.9934653043746948,1.2243880033493042,0.0018666109535843134,0.0018666109535843134,0.0018666087856826926,0.0018666109535843134,0.6802842617034912,0.5677600502967834,0.24336668848991394,1.4914109706878662,0.37476447224617004,-0.7368211150169373,0.3929688632488251,1.9934653043746948,1.3361502885818481,1.0,1.0,1.0,-0.14137262105941772,0.09071483463048935,2.0280191898345947,0.9606271386146545
risk_full_rbar,0,10,1010,17,3.4000000000000004,15,True,0,0,0,2.0355384349823,1.2243880033493042,0.0016846071230247617,0.0016846071230247617,0.0016846055294437352,0.0016846071230247617,0.6415106654167175,0.5622384548187256,0.2809697389602661,1.484718918800354,0.47218289971351624,-0.6275216937065125,0.49840229749679565,2.0355384349823,1.4028151035308838,1.0,1.0,1.0,-0.08969622850418091,0.03882056847214699,2.0095298290252686,0.8634260892868042
risk_full_rbar,0,10,1010,18,3.6,15,True,0,0,0,2.1052143573760986,1.2243880033493042,0.0008229850209318101,0.0008229850209318101,0.0008229848351280838,0.0008229850209318101,0.5909959673881531,0.5354443192481995,0.2923673689365387,1.4188076257705688,0.5549885630607605,-0.5346171855926514,0.5880207419395447,2.1052143573760986,1.4863966703414917,1.0,1.0,1.0,-0.04117739945650101,-0.0217425599694252,2.002167224884033,0.7552778720855713
risk_full_rbar,0,10,1010,19,3.8000000000000003,15,True,0,0,0,2.20353364944458,1.2243880033493042,0.00020372591097839177,0.00020372591097839177,0.000203725908159895,0.00020372591097839177,0.5353733897209167,0.49670150876045227,0.28719714283943176,1.3192720413208008,0.625373363494873,-0.45564836263656616,0.6641963720321655,2.203533887863159,1.5874837636947632,1.0,1.0,1.0,0.005136112216860056,-0.09233804047107697,2.0085344314575195,0.6312103867530823
risk_full_rbar,0,10,1010,20,4.0,15,True,0,0,0,2.332144260406494,1.2243880033493042,2.0527251763269305e-05,2.0527251763269305e-05,2.052725176038613e-05,2.0527251763269305e-05,0.4789292514324188,0.45223337411880493,0.2720673978328705,1.2032300233840942,0.6852004528045654,-0.3885248601436615,0.7289456725120544,2.332144021987915,1.701094388961792,1.0,1.0,1.0,0.048494603484869,-0.17138487100601196,2.0314767360687256,0.4923972189426422
risk_full_rbar,0,10,1010,21,4.2,15,True,0,0,0,2.493002414703369,1.2243880033493042,5.842635459885059e-07,5.842635459885059e-07,5.842635459884394e-07,5.842635459885059e-07,0.42433008551597595,0.40610015392303467,0.2514510452747345,1.0818812847137451,0.736053466796875,-0.33146989345550537,0.7839825749397278,2.49300217628479,1.8188893795013428,1.0,1.0,1.0,0.08782026916742325,-0.2554996609687805,2.071707010269165,0.3431991934776306
risk_full_rbar,0,10,1010,22,4.4,15,True,0,0,0,2.671039581298828,1.2243880033493042,1.088848193830927e-06,1.088848193830927e-06,1.0888481938304966e-06,1.088848193830927e-06,0.37313660979270935,0.36086466908454895,0.7438037991523743,1.4778051376342773,0.7792785167694092,-0.28297317028045654,0.5020064115524292,2.671039581298828,1.0142980813980103,1.0,1.0,1.0,0.1221666932106018,-0.3400307595729828,2.126542329788208,0.19042463600635529
risk_full_rbar,0,10,1010,23,4.6000000000000005,15,True,0,0,0,2.8279314041137695,1.2243880033493042,8.376871960535937e-07,8.376871960535937e-07,8.376871960533977e-07,8.376871960535937e-07,0.3261656165122986,0.3180634379386902,1.0152090787887573,1.659438133239746,0.8160198330879211,-0.24175095558166504,0.2623266577720642,2.8279314041137695,0.8781424760818481,1.0,1.0,1.0,0.09197774529457092,-0.44995129108428955,2.2008326053619385,0.1660134345293045
risk_full_rbar,0,10,1010,24,4.800000000000001,15,True,0,0,0,2.974794864654541,1.2243880033493042,2.7923701395593525e-07,2.7923701395593525e-07,2.79237013955928e-07,2.7923701395593525e-07,0.28374290466308594,0.2785387635231018,1.1396276950836182,1.7019093036651611,0.8472499251365662,-0.20671206712722778,0.05859889090061188,2.974794626235962,0.7678755521774292,1.0,1.0,1.0,0.06239359825849533,-0.5444182753562927,2.280600070953369,0.3292645812034607
risk_full_rbar,0,10,1010,25,5.0,15,True,0,0,0,3.1119885444641113,1.2243880033493042,4.649055895811216e-08,4.649055895811216e-08,4.649055895811213e-08,4.649055895811216e-08,0.24587927758693695,0.24267147481441498,1.1685993671417236,1.657150149345398,0.8737955093383789,-0.17692901194095612,-0.11456970870494843,3.1119885444641113,0.6968878507614136,1.0,1.0,1.0,0.05195799469947815,-0.6144015789031982,2.3496289253234863,0.47476810216903687
risk_full_rbar,0,10,1010,26,5.2,15,True,0,0,0,3.2419841289520264,1.2243880033493042,3.713197305188487e-09,3.713197305188487e-09,3.713197305188487e-09,3.713197305188487e-09,0.21239155530929565,0.21054327487945557,1.1377485990524292,1.5606834888458252,0.8963592648506165,-0.15161341428756714,-0.2617630362510681,3.2419841289520264,0.6574428081512451,0.3333333432674408,1.0,1.0,0.062407538294792175,-0.6609052419662476,2.4005751609802246,0.5790884494781494
risk_full_rbar,0,10,1010,27,5.4,15,True,0,0,0,3.372539520263672,1.2243880033493042,9.29048851738834e-11,9.29048851738834e-11,9.29048851738834e-11,9.29048851738834e-11,0.1829851120710373,0.18204867839813232,1.0714435577392578,1.4364774227142334,0.915538489818573,-0.13009516894817352,-0.3868773579597473,3.372539520263672,0.6735655069351196,0.3333333432674408,1.0,1.0,0.11110668629407883,-0.6463519334793091,2.3917489051818848,0.5547095537185669
risk_full_rbar,0,10,1010,28,5.6000000000000005,15,True,0,0,0,3.5035338401794434,1.2243880033493042,8.225543727050089e-13,8.225543727050089e-13,8.225543727050089e-13,8.225543727050089e-13,0.15730911493301392,0.15697166323661804,0.9861251711845398,1.3004059791564941,0.9318407773971558,-0.11180465668439865,-0.49322453141212463,3.5035338401794434,0.6963885426521301,0.3333333432674408,1.0,1.0,0.15823160111904144,-0.6406510472297668,2.3962228298187256,0.5635532140731812
risk_full_rbar,0,10,1010,29,5.800000000000001,15,True,0,0,0,3.637119770050049,1.2243880033493042,1.7280814671209125e-15,1.7280814671209125e-15,1.7280814671209125e-15,1.7280814671209125e-15,0.13499285280704498,0.13503730297088623,0.8926815390586853,1.1627116203308105,0.9456977248191833,-0.09625772386789322,-0.5836195945739746,3.637119770050049,0.7377910017967224,0.3333333432674408,1.0,1.0,0.20769204199314117,-0.6175237894058228,2.3870246410369873,0.5576910376548767
risk_full_rbar,0,10,1010,30,6.0,15,True,0,0,0,3.7748725414276123,1.2243880033493042,5.960885281858858e-19,5.960885281858858e-19,5.960885281858858e-19,5.960885281858858e-19,0.11566880345344543,0.11594592779874802,0.7981376647949219,1.0297523736953735,0.9574761390686035,-0.08304283022880554,-0.6604554057121277,3.7748725414276123,0.793918788433075,0.3333333432674408,1.0,1.0,0.2580278515815735,-0.584597110748291,2.3734633922576904,0.5562874674797058
risk_full_rbar,0,10,1010,31,6.2,15,True,0,0,0,3.9177374839782715,1.2243880033493042,2.2132589212633743e-23,2.2132589212633743e-23,2.2132589212633743e-23,2.2132589212633743e-23,0.09898670762777328,0.09939519315958023,0.7068533897399902,0.9052352905273438,0.9674878120422363,-0.07181017100811005,-0.7257658839225769,3.9177374839782715,0.8524460196495056,0.3333333432674408,1.0,1.0,0.2994384765625,-0.5496639609336853,2.3594863414764404,0.5774405598640442
risk_full_rbar,0,10,1010,32,6.4,15,True,0,0,0,4.066947937011719,1.2243880033493042,4.777277953922599e-29,4.7772896900581976e-29,4.7772896900581976e-29,4.777277953922599e-29,0.08462149649858475,0.08509364724159241,0.6213706731796265,0.7910858392715454,0.9759977459907532,-0.062262408435344696,-0.7812798023223877,4.066947937011719,0.906705379486084,0.3333333432674408,1.0,1.0,0.32589322328567505,-0.5120067596435547,2.339536190032959,0.613334596157074
risk_full_rbar,0,10,1010,33,6.6000000000000005,15,True,0,0,0,4.224156379699707,1.2243880033493042,2.595861953698942e-36,2.6181846158148607e-36,2.6181846158148607e-36,2.595861953698942e-36,0.07227709144353867,0.0727686882019043,0.5430090427398682,0.6880548000335693,0.9832311868667603,-0.05414681136608124,-0.8284665942192078,4.224156379699707,0.9549304842948914,0.3333333432674408,1.0,1.0,0.33333131670951843,-0.46882176399230957,2.30729603767395,0.6505513191223145
risk_full_rbar,0,10,1010,34,6.800000000000001,15,True,0,0,0,4.391348838806152,1.2243880033493042,1.0369608636003646e-43,1.0509738482436128e-43,1.0509738482436128e-43,1.401298464324817e-45,0.06168754771351814,0.06217062473297119,0.47228243947029114,0.5961406230926514,0.9893795847892761,-0.04724855348467827,-0.868575394153595,4.391348838806152,1.0000901222229004,0.3333333432674408,2.0,1.0,0.3185585141181946,-0.4159224331378937,2.2578494548797607,0.6765369772911072
