method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,0,0,1,0,0.8999643325805664,32,15,2,0.0010213973000645638,0.02677290141582489,nan,nan,nan,1.1535115242004395,2.1694273948669434,nan,0.0010213973000645638,0.5176411867141724,0.0010213969448729686,0.4758774233874306,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,1,1,0,0.7538420557975769,33,15,2,0.0003347109304741025,0.001716138212941587,nan,nan,nan,0.6280581951141357,2.292746067047119,2.2,0.0003347109304741025,0.8306041955947876,0.00033471091797472423,0.6808002970218152,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,2,1,0,1.0617941617965698,32,15,0,1.0686823821715041e-11,5.009560322122297e-09,nan,nan,nan,0.3152865171432495,0.529032826423645,nan,1.0686823821715041e-11,0.1678357720375061,1.0686823821715041e-11,0.16627741517160646,0.3333333432674408,0.3333333432674408,1.0,1.0,nan
risk_full_rbar,0,3,1,0,0.9194816946983337,31,15,2,0.243046835064888,0.25089406967163086,nan,nan,nan,1.3597280979156494,1.4023501873016357,nan,0.25084444880485535,0.3346700668334961,0.24571229249110177,0.3227107766981243,0.9689145684242249,0.9689145684242249,1.0,1.0,0.40000000000000036
risk_full_rbar,0,4,1,0,1.0150450468063354,31,15,2,4.0213834040514485e-07,0.0008233175612986088,nan,nan,nan,1.0970566272735596,1.9860116243362427,nan,1.6250400221906602e-05,0.2572613060474396,1.625040022047616e-05,0.25173216083397737,0.0247463658452034,1.0,2.0,1.0,nan
risk_full_rbar,0,5,1,0,1.1007484197616577,34,15,2,0.00992871355265379,0.04128409922122955,nan,nan,nan,1.5383702516555786,2.0517306327819824,nan,0.00992871355265379,0.5504979491233826,0.009928387310132673,0.5008933208370125,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,6,1,0,0.9225127100944519,33,15,1,0.6135095357894897,0.6135095357894897,0.0,0.0,nan,1.486825942993164,1.9256161451339722,nan,0.6193768978118896,0.6673423051834106,0.550694039740033,0.583228937050103,0.9905269742012024,0.9905269742012024,1.0,1.0,0.20000000000000018
risk_full_rbar,0,7,1,0,1.0490728616714478,37,15,2,0.0032608972396701574,0.016088515520095825,nan,nan,nan,0.2922326922416687,1.611809492111206,2.2,0.0032608972396701574,0.016088515520095825,0.003260885681522523,0.016087127544903622,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,8,1,0,0.943681538105011,33,15,1,4.4676124133502526e-08,1.2670852811424993e-05,nan,nan,nan,1.509943962097168,1.909058690071106,nan,5.7046865549637005e-05,0.7205316424369812,5.704686548775362e-05,0.6172385063819457,0.000783147756010294,0.9999996423721313,2.0,1.0,nan
risk_full_rbar,0,9,1,0,0.881854236125946,31,15,2,0.16378259658813477,0.21405072510242462,nan,nan,nan,1.0523308515548706,1.3067140579223633,nan,0.16378259658813477,0.5423359274864197,0.1623336663424156,0.4947541399276907,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,10,1,0,1.0965889692306519,36,15,0,0.03543423116207123,0.03543423116207123,nan,nan,nan,1.4448390007019043,1.5781629085540771,nan,0.03543423116207123,0.4673551917076111,0.03541940837991316,0.43605988451934957,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,11,1,0,1.4368723630905151,32,15,2,0.0016913984436541796,0.013682852499186993,nan,nan,nan,1.684248447418213,2.060579299926758,nan,0.0016913984436541796,0.05006679520010948,0.001691396830722291,0.050025003225472486,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,12,1,0,1.3803950548171997,33,15,1,0.03486701101064682,0.03816681727766991,nan,nan,nan,1.4197733402252197,1.504812479019165,nan,0.0348690040409565,0.41718265414237976,0.03485487911395379,0.3945543187049388,0.9999428391456604,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,13,1,0,0.9724065661430359,31,15,2,0.0001381700421916321,0.0018636406166478992,nan,nan,nan,0.6935580968856812,1.2456058263778687,nan,0.0001381700421916321,0.5394403338432312,0.00013817004131236581,0.4925642033022649,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,14,1,0,1.1416895389556885,39,15,2,3.807430402957834e-05,0.0007646559388376772,nan,nan,nan,0.22790178656578064,0.35802215337753296,nan,3.807432221947238e-05,0.4142131209373474,3.807432220107418e-05,0.3920441283039046,0.9999995231628418,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,15,1,0,1.210105061531067,34,15,1,0.25422361493110657,0.25422361493110657,nan,nan,nan,2.057803153991699,2.057803153991699,nan,0.2544279396533966,0.2544279396533966,0.24907645518994673,0.24907645518994673,0.9991969466209412,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,16,1,0,1.1820542812347412,32,15,1,4.460464912329305e-15,5.639254254674597e-07,nan,nan,nan,0.8947169780731201,1.6629703044891357,nan,1.408579676509536e-11,0.5235375761985779,1.408579676509536e-11,0.48042570550439945,0.3333333432674408,0.42214125394821167,2.0,1.0,nan
risk_full_rbar,0,17,1,0,0.9573475122451782,36,15,2,0.0023658499121665955,0.006009687669575214,nan,nan,nan,0.5386781692504883,1.896291971206665,2.4000000000000004,0.0023659318685531616,0.553780734539032,0.002365927454023133,0.503348428882855,0.9999653697013855,0.9999950528144836,1.0,1.0,0.20000000000000018
risk_full_rbar,0,18,1,0,1.1011022329330444,33,15,0,0.0002613652322907001,0.0005821969825774431,nan,nan,nan,1.4565671682357788,1.4781081676483154,nan,0.0002613652322907001,0.3558501899242401,0.00026136522633925843,0.3415535453489199,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,19,1,0,1.1246798038482666,32,15,2,1.704356873233337e-05,0.0022954107262194157,nan,nan,nan,0.7452569007873535,2.201275587081909,2.8000000000000007,1.7253503756364807e-05,0.27744877338409424,1.725350375465278e-05,0.270542222122236,0.9878323078155518,1.0,1.0,1.0,nan
risk_full_rbar,0,20,1,0,0.9386965036392212,30,15,2,2.2297959731076844e-05,0.003221881575882435,nan,nan,nan,1.0597819089889526,1.7737253904342651,nan,2.2297959731076844e-05,0.6254480481147766,2.2297959727381338e-05,0.5549098823516707,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,21,1,0,1.2707436084747314,39,15,2,9.691161722003017e-07,0.0003270407614763826,nan,nan,nan,0.7888911962509155,1.794871211051941,2.4000000000000004,9.691161722003017e-07,0.1782260239124298,9.691161721999982e-07,0.17636260875587456,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,22,1,0,1.613516092300415,35,15,0,0.004469539504498243,0.006107354536652565,nan,nan,nan,1.6816455125808716,1.9290509223937988,nan,0.00467664236202836,0.43571600317955017,0.004676608268070209,0.41008716269004397,0.9557154774665833,1.0,1.0,1.0,nan
risk_full_rbar,0,23,1,0,0.9513457417488098,38,15,0,0.000119038435514085,0.0006591562414541841,nan,nan,nan,1.625320553779602,1.625320553779602,nan,0.000119038435514085,0.6638227105140686,0.00011903843495182087,0.5809017861986292,1.0,1.0,1.0,1.0,0.20000000000000018
