epoch,train_loss,train_mse,train_smoothl1,train_nll,train_mean_logvar,train_min_logvar,train_max_logvar,val_loss,val_mse,val_smoothl1,val_nll,val_mean_logvar,val_min_logvar,val_max_logvar,zero_val_mse
1,0.09454757706927401,0.27093916705676485,0.09454757706927401,0.0,-0.03870156204460987,-1.8236617928903018,1.8049112337508373,0.07190370015226878,0.19903534421553978,0.07190370015226878,0.0,-0.028536761179566383,-2.8480910888085,2.913423538208008,0.45815154031574173
