stage,variant,method,method_key,beta_cost,beta_label,cost_type,d_warning,seed,step,scenario,base_scenario,episodes,success_rate,collision_rate,near_miss_rate,mean_min_distance,mean_time,mean_episode_reward,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p95,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,source_csv,checkpoint_path
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_sudden_turn_high_speed,eval_sudden_turn,50,0.98,0.02,0.12,1.6761368548870086,9.824,21.709759106433054,0.20000000000000007,0.20000000000000007,0.0,0.12,0.0003057857073508729,0.0009125524759292599,0.4260951883598096,0.01656727432651673,0.1023803417687304,0.016178923822735617,1.0,1.0,1.0,0.32,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step500000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step500000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_threat_validated_sudden_high_speed,eval_threat_validated_sudden,50,1.0,0.0,0.0,2.4278348469734192,9.164000000000001,22.1494554536264,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.009514496817837302,0.06182926459281095,0.009507003077394409,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step500000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step500000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_accel_decel_high_speed,eval_accel_decel,50,1.0,0.0,0.04,1.7695924758911132,8.548,22.174398364515564,,,1.0,0.04,1.1182521047883817e-05,0.0,0.0222995972709583,0.002021309054467185,0.014426407927266714,0.002021308830719889,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_ar1_high_speed,eval_ar1,50,1.0,0.0,0.04,1.7938522171974183,8.52,22.191533393458858,,,1.0,0.04,6.59735631415961e-05,0.0,0.0779805103025523,0.002619492596136409,0.01715708734240638,0.002619491491685244,1.0,1.0,1.0,0.22,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_mixed_v2_high_speed,eval_mixed_v2,50,1.0,0.0,0.02,2.509239499568939,8.496,22.19644456694792,0.20000000000000007,0.20000000000000007,0.0,0.02,5.844520637765528e-07,0.0,0.0011981267074503,0.0015373973307986424,0.014201910528720217,0.0015373973213446267,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch_high_speed,eval_random_switch,50,0.98,0.02,0.08,1.979452420771122,9.32,21.839376303065183,,,1.0,0.08,0.00038355933880665797,0.000561984269879756,0.6925682085350326,0.01919783324368854,0.11820809420875891,0.018405986636965008,1.0,1.0,1.0,0.18,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch_hard_high_speed,eval_random_switch_hard,50,0.94,0.06,0.34,1.1368768465518952,9.16,19.980871731233922,,,1.0,0.34,0.0053798539486615395,0.016118343392008672,0.4999903734506041,0.07828822142793794,0.2710686931014061,0.07590734200435686,1.0,1.0,1.0,0.88,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_sinusoidal_high_speed,eval_sinusoidal,50,1.0,0.0,0.02,1.8483512830734252,8.532000000000002,22.190067494642918,,,1.0,0.02,1.1906046420334e-05,0.0,0.0163869351900416,0.0016983299341940046,0.014956832667911441,0.0016981631103991767,1.0,1.0,1.0,0.22,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_sudden_turn_high_speed,eval_sudden_turn,50,0.98,0.02,0.04,1.7703489983081817,9.584000000000001,21.64822696465274,0.20000000000000007,0.20000000000000007,0.0,0.04,0.000248885223409158,9.861476428338e-06,0.3475761818288312,0.02010981245068246,0.1267278150405036,0.017556333104148465,1.0,1.0,1.0,0.26,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,high_speed,attention_full_risk_penalty,high_speed_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_threat_validated_sudden_high_speed,eval_threat_validated_sudden,50,1.0,0.0,0.0,2.509124689102173,9.072,22.152618068462516,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.010187005738512715,0.06359973827428071,0.01015832445022449,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_adaptation/eval/high_speed_risk_s0_step750000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/high_speed_risk_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,2.082551953792572,8.252000000000002,17.641633983844994,,,1.0,0.44,0.0011023815442105615,0.0021921713961637478,0.3307520130047123,6.800873865621981e-05,0.0003535294749414797,6.800873309389558e-05,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,2.0729797005653383,8.684,17.651726048394668,,,1.0,0.44,0.0012240208309685662,0.0036204551062837607,0.3854796976795569,3.8040510277821064e-05,6.06646425872363e-05,3.8040508427856824e-05,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.94,0.02,0.08,2.294107024669647,10.556,16.575293494490314,0.20000000000000007,0.20000000000000007,0.0,0.34,0.02245181487407534,0.1518101440742612,2.3550208188468424,0.012387500915578933,0.08595594440843118,0.01238689972823057,1.0,0.82,0.82,0.26,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_random_switch_small_space,eval_random_switch,50,0.96,0.0,0.0,2.229404764175415,15.696000000000002,16.704309919538556,,,1.0,0.3,0.0010233690973382092,0.004134401064366099,0.3026574554244376,0.0007867298096791253,0.005490936780593164,0.0007706293591436608,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,0.22,0.08,0.2,1.3099340605735779,34.364000000000004,4.350960558218271,,,1.0,0.96,0.027036786175740374,0.16928079132090715,2.346334734913996,0.04002269428026916,0.24865224301415537,0.03491449852626824,1.0,1.0,1.0,0.64,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_sinusoidal_small_space,eval_sinusoidal,50,0.96,0.0,0.0,2.0757406067848208,9.8,17.063620339728992,,,1.0,0.4,0.0008692111076538618,0.000869433321058746,0.3477373537918993,3.0364231749972934e-05,8.980607497024766e-05,3.0364217013883425e-05,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_sudden_turn_small_space,eval_sudden_turn,50,0.92,0.02,0.04,1.932334097623825,15.968000000000002,16.06224256701341,0.20000000000000007,0.20000000000000007,0.0,0.52,0.0035357348237664444,0.00843653315037954,3.2590101612129594,0.0018930324087142558,0.005042070227752866,0.001892182108648594,1.0,1.0,1.0,0.18,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,250000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.98,0.0,0.1,2.217759914398193,14.196000000000002,17.09377007143607,0.20000000000000007,0.20000000000000007,0.0,0.42,0.015452914347470122,0.11031881208968115,1.912919370206968,0.012383884906845919,0.08091052360917919,0.01238181821520161,1.0,0.82,0.82,0.24,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step250000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step250000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,2.016474802494049,6.984000000000001,17.679505911847688,,,1.0,0.54,0.003712010715325939,0.020637364763024357,0.4174363327775268,0.00014115720275141184,0.00040674849599782985,0.0001411559870527202,1.0,1.0,1.0,0.14,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,1.9808981442451477,7.032,17.683839622885284,,,1.0,0.56,0.0034185710022381745,0.020017430324369326,0.3677675310069048,0.00012722658852230983,0.0003473686734878007,0.00012722614668212804,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.86,0.14,0.46,1.331909675002098,6.528,14.873104166681907,0.2280000000000001,0.2280000000000001,0.0,0.76,0.08027177044110427,0.5662569236243143,2.920595303383501,0.04993795216561772,0.33869729032554113,0.049937917520232286,1.0,0.82,0.82,0.68,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_random_switch_small_space,eval_random_switch,50,1.0,0.0,0.02,2.0541486287117006,6.992000000000001,17.68404813891904,,,1.0,0.36,0.003905644615297188,0.02213645937386899,1.1229954449593151,0.0016502693216387274,0.007147067114949819,0.0016476865276355912,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,0.96,0.0,0.06,1.533096308708191,9.56,16.755037694101308,,,1.0,0.98,0.027310943148170244,0.19163424276070146,2.098094857481048,0.010148945546243295,0.048448632730542125,0.009701110426321921,1.0,1.0,1.0,0.4,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_sinusoidal_small_space,eval_sinusoidal,50,1.0,0.0,0.0,2.003915913105011,7.032,17.698153088115625,,,1.0,0.54,0.0036312018431317304,0.020717160014901294,0.3445067388586267,0.00015363734542654187,0.0006083477638053268,0.0001536360120055741,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_sudden_turn_small_space,eval_sudden_turn,50,1.0,0.0,0.0,1.934650866985321,7.248000000000002,17.663380848153412,0.20000000000000007,0.20000000000000007,0.0,0.58,0.0026203092417290234,0.012432649752154228,0.3404433465025391,0.0009309564570972623,0.005382227646495302,0.0009278710819494298,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,500000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.86,0.14,0.34,1.443738796412945,6.864000000000001,14.868282294589553,0.2280000000000001,0.2280000000000001,0.0,0.76,0.06840063972862477,0.4611160460530982,3.1337644081598506,0.046692774192835025,0.29729598532592666,0.04542519296731148,1.0,0.82,0.82,0.6,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step500000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step500000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,1.9721662878990174,6.964000000000002,17.589142190057895,,,1.0,0.52,0.003791851436253616,0.022451340694678926,0.5377008741111808,0.00014641621662671254,0.0002641992010010844,0.00014641587644874572,1.0,1.0,1.0,0.16,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,1.9266276121139527,6.892,17.605580381208185,,,1.0,0.58,0.0036133217065434774,0.021721306698927922,0.353693303448054,0.0006501133138257738,0.005479192096412206,0.0006501132565038751,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.86,0.14,0.42,1.180551427602768,6.708000000000001,14.810133658262009,0.20000000000000007,0.20000000000000007,0.0,0.9,0.10331534473458301,0.6236499305267352,3.3921018882194085,0.04593348814124198,0.3029490023861452,0.0458947275446522,1.0,0.82,0.82,0.76,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_random_switch_small_space,eval_random_switch,50,1.0,0.0,0.0,2.050787103176117,7.196000000000001,17.595266391456867,,,1.0,0.4,0.006726270135392252,0.04596616563007258,0.998113807217024,0.004283012159396926,0.02328945900916279,0.004259917830169145,1.0,1.0,1.0,0.14,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,1.0,0.0,0.08,1.5109664583206177,8.488,17.348248160489845,,,1.0,0.96,0.03720878948616014,0.2201998726696547,1.6670054574491502,0.015597125451458811,0.08649702217444424,0.014325284295773557,1.0,1.0,1.0,0.44,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_sinusoidal_small_space,eval_sinusoidal,50,1.0,0.0,0.0,1.9722527909278869,6.9,17.616612002433097,,,1.0,0.58,0.0025677156495569633,0.013953299467102602,0.3083451125748979,0.00015564614854165452,0.00043551749663358854,0.0001556458646972045,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_sudden_turn_small_space,eval_sudden_turn,50,1.0,0.0,0.0,1.8040491104125977,7.228000000000001,17.602805323379936,0.2120000000000001,0.2120000000000001,0.0,0.76,0.005635120356670845,0.03486729989177545,0.7437426960967883,0.002939752547664703,0.024240501378451036,0.0029292283756840944,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_distance_penalty_wide_d2,small_space_wide_d2,5.0,5.0,distance_warning,2.0,0,750000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.86,0.14,0.4,1.2567058289051056,7.016,14.741136965823223,0.20400000000000007,0.20400000000000007,0.0,0.86,0.08750569351366717,0.5610359340533614,2.8119985055235617,0.04743414466150973,0.311473699670537,0.04692435394135266,1.0,0.82,0.82,0.64,results/pre_ppo_priority/p0_adaptation/eval/small_space_wide_d2_s0_step750000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_wide_d2_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,2.039319589138031,7.32,17.743731971951064,,,1.0,0.0,0.0,0.0,0.0,0.0003533614205127104,9.115703732057656e-05,0.000353361369179835,1.0,1.0,1.0,0.16,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,1.9999476480484009,7.212,17.74065807864906,,,1.0,0.0,0.0,0.0,0.0,0.0001714924634245209,0.0001020402022578276,0.0001714920961052902,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.98,0.02,0.28,1.7488689708709717,7.151999999999999,17.29142222702691,0.20000000000000007,0.20000000000000007,0.0,0.28,0.0012651984812691662,0.005851635548169711,0.220924904190042,0.03116881839719134,0.22300377402245453,0.031168464967318666,1.0,0.82,0.82,0.48,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_random_switch_small_space,eval_random_switch,50,0.98,0.02,0.04,2.077183555960655,8.248000000000001,17.227888325327676,,,1.0,0.04,0.000274457209743558,0.00131780518684536,0.3163644424481058,0.0077330998122133975,0.04828371350772098,0.007733046925519186,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,0.6,0.28,0.5,1.0742828059196472,16.900000000000002,9.224250594787316,,,1.0,0.5,0.0020784570953401053,0.005411510466947206,0.4804854492173271,0.0816378925016033,0.4622162469788418,0.06979282173080716,1.0,1.0,1.0,0.72,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_sinusoidal_small_space,eval_sinusoidal,50,1.0,0.0,0.0,2.016638581752777,7.4639999999999995,17.71374976791832,,,1.0,0.0,0.0,0.0,0.0,0.0001997165108584523,5.205935781836795e-05,0.00019971641370498329,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_sudden_turn_small_space,eval_sudden_turn,50,0.98,0.02,0.02,1.934999698996544,8.632,17.24733852962408,0.20000000000000007,0.20000000000000007,0.0,0.02,0.00010037302039563601,0.0,0.2866911403478847,0.00270674687897682,0.018368302054432996,0.00270672286863628,1.0,1.0,1.0,0.18,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,250000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.96,0.04,0.24,1.8162027215957641,8.180000000000001,16.84929918859448,0.20000000000000007,0.20000000000000007,0.0,0.24,0.000860879900865246,0.0018108549763564883,0.3765718383568952,0.03666198421087606,0.22358637414173532,0.03630114331684545,1.0,0.82,0.82,0.5,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step250000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step250000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,1.8842394399642943,6.056,17.72351104871256,,,1.0,0.0,0.0,0.0,0.0,8.47360980986698e-05,0.00024340140039487486,8.472924339349299e-05,1.0,1.0,1.0,0.14,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,1.7921866655349732,6.0440000000000005,17.724295598025986,,,1.0,0.0,0.0,0.0,0.0,0.0002838398091890152,0.0004937648984375715,0.0002838386752403618,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.86,0.14,0.58,1.2066831940412521,6.072,14.845190644882225,0.20000000000000007,0.20000000000000007,0.0,0.58,0.00274996144819018,0.009696512290392992,0.3496791601138236,0.050249177379597214,0.32928635865895417,0.05024908089223738,1.0,0.82,0.82,0.74,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_random_switch_small_space,eval_random_switch,50,1.0,0.0,0.0,1.9032257747650148,6.367999999999999,17.69655330986373,,,1.0,0.0,0.0,0.0,0.0,0.0008049403773795204,0.004346784165577509,0.0007917571794163769,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,0.96,0.02,0.1,1.3445409125089645,9.06,16.650122340587817,,,1.0,0.1,0.000202011219516854,0.00012557963375002,0.3187529246607576,0.012871290715120212,0.0709486420586472,0.012090367484197433,1.0,1.0,1.0,0.7,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
