episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
6,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-6.057997226715088,-2.3887386322021484,3.3668551445007324]","[1.7164413928985596,-0.13445216417312622,-0.16227218508720398]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,-0.07833193242549896,-0.09453989565372467]",2.0099565982818604,0.0,0.08193144202232361,0.08193144202232361,"[4.97902219454005e-10,0.0,0.08193144202232361]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22562991082668304,0.2560182809829712,0.24604831635951996,0.3077075183391571,0.32555267214775085,0.22500008344650269]",0,nan,"[0.23781269788742065,0.5494004487991333,0.21278679370880127]",0.9998948574066162,-1,nan,nan,nan,0.08193144202232361,0.08193144202232361,0.30642735958099365,0.2812014961242676,0.0,0.2812014961242676,0
6,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-5.666329860687256,-2.411346435546875,3.3721954822540283]","[1.9583361148834229,-0.11303871870040894,0.026701539754867554]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,-0.05494805797934532,0.028193239122629166]",1.6909278631210327,0.0,0.49354293942451477,0.4935429096221924,"[2.1897310631402434e-08,0.0,0.4935429096221924]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.20373523235321045,0.2489606738090515,0.23112457990646362,0.34392985701560974,0.3744450509548187,0.2025001347064972]",0,nan,"[0.3964369297027588,0.2860117256641388,0.31755128502845764]",1.0890741348266602,-1,nan,nan,nan,0.49354293942451477,0.4935429096221924,0.368285596370697,0.37562161875888705,0.0,0.37562161875888705,0
6,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-5.2970805168151855,-2.4148404598236084,3.5129663944244385]","[1.8462462425231934,-0.017470315098762512,0.7038543224334717]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,-0.0013737459667026997,0.4428499639034271]",1.4589954614639282,0.0,0.37689322233200073,0.37689322233200073,"[2.0796713240400777e-09,0.0,0.37689322233200073]","[0.1822499781847,0.1822499781847,0.1822499781847,0.18418149650096893,0.23112323880195618,0.21159827709197998,0.3638012707233429,0.4029731750488281,0.18225017189979553]",0,nan,"[0.5255841612815857,0.31936609745025635,0.15504969656467438]",0.9916234016418457,-1,nan,nan,nan,0.37689322233200073,0.37689322233200073,1.119911551475525,0.33196367263793947,0.0,0.33196367263793947,0
6,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-4.944915294647217,-2.407607078552246,3.700075149536133]","[1.7608267068862915,0.036167439073324203,0.935543417930603]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.025501452386379242,0.5561262965202332]",1.3429195880889893,0.0,0.16605094075202942,0.16605094075202942,"[1.2326779874616278e-10,0.0,0.16605094075202942]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.1666470617055893,0.2084793895483017,0.19153843820095062,0.37137529253959656,0.41611364483833313,0.1640252023935318]",0,nan,"[0.5034971833229065,0.3391014039516449,0.1574014127254486]",1.0032397508621216,-1,nan,nan,nan,0.16605094075202942,0.16605094075202942,1.3756914138793945,0.31490481408312915,0.0,0.31490481408312915,0
6,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-4.5821051597595215,-2.386967182159424,3.8665261268615723]","[1.8140511512756348,0.10319890081882477,0.8322545289993286]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.0623856745660305,0.4478139579296112]",1.329241156578064,0.0,0.07639318704605103,0.07639318704605103,"[1.8169227233855167e-10,0.0,0.07639318704605103]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.15063190460205078,0.18960128724575043,0.17287474870681763,0.3698406219482422,0.4177868962287903,0.1476227045059204]",0,nan,"[0.48821866512298584,0.3451675772666931,0.16661372780799866]",1.0157970190048218,-1,nan,nan,nan,0.07639318704605103,0.07639318704605103,1.194732904434204,0.3247898499108851,0.0,0.3247898499108851,0
6,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-4.206897735595703,-2.3448362350463867,3.9973597526550293]","[1.8760371208190918,0.21065515279769897,0.6541681289672852]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.12062854319810867,0.33212149143218994]",1.4209500551223755,0.0,0.01887015998363495,0.01887015998363495,"[8.331202949740657e-10,0.0,0.01887015998363495]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.13579867780208588,0.18132145702838898,0.1563510000705719,0.36169490218162537,0.41106873750686646,0.132860466837883]",0,nan,"[0.5126731395721436,0.34597936272621155,0.14134754240512848]",0.9862910509109497,-1,nan,nan,nan,0.01887015998363495,0.01887015998363495,1.0033234357833862,0.3402038985490799,0.0,0.3402038985490799,0
6,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-3.8247480392456055,-2.274373769760132,4.090049743652344]","[1.9107489585876465,0.3523121476173401,0.46344971656799316]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.19543235003948212,0.2262827306985855]",1.6115272045135498,0.0,0.0015521659515798092,0.0015521611785516143,"[4.816687493303107e-09,0.0,0.0015521611785516143]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.12222322076559067,0.18446996808052063,0.14279542863368988,0.3488844335079193,0.3983609080314636,0.11957444250583649]",0,nan,"[0.5401615500450134,0.34792855381965637,0.11190984398126602]",0.9450963735580444,-1,nan,nan,nan,0.0015521659515798092,0.0015521611785516143,0.8555583357810974,0.3528552719950676,0.0,0.3528552719950676,0
6,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-3.443608283996582,-2.1689579486846924,4.146317481994629]","[1.9056990146636963,0.5270795822143555,0.281339168548584]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.291055291891098,0.13272850215435028]",1.8859132528305054,0.0,2.4901046344893984e-05,2.4883616788429208e-05,"[1.7430267007512157e-08,0.0,2.4883616788429208e-05]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.11007958650588989,0.19447901844978333,0.13337545096874237,0.33291682600975037,0.38152801990509033,0.10761702060699463]",0,nan,"[0.5583072900772095,0.3527815043926239,0.08891116827726364]",0.9081478118896484,-1,nan,nan,nan,2.4901046344893984e-05,2.4883616788429208e-05,0.7980183959007263,0.3589000384882092,0.0,0.3589000384882092,0
6,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-3.0724308490753174,-2.0230979919433594,4.166773796081543]","[1.8558871746063232,0.7292999029159546,0.10228140652179718]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.4117497503757477,0.04017968848347664]",2.226511240005493,0.0,6.6045636515355e-08,4.473825043760371e-08,"[2.130738607775129e-08,0.0,4.473825043760371e-08]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.09927816689014435,0.20512136816978455,0.12904757261276245,0.31495100259780884,0.36200782656669617,0.09685532748699188]",0,nan,"[0.5580070614814758,0.36289387941360474,0.07909903675317764]",0.8940563201904297,-1,nan,nan,nan,6.6045636515355e-08,4.473825043760371e-08,0.8683576583862305,0.3565239278227091,0.0,0.3565239278227091,0
6,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-2.7199392318725586,-1.8361986875534058,4.151629447937012]","[1.7624586820602417,0.9344966411590576,-0.07572208344936371]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.5530346035957336,-0.059263452887535095]",2.371809482574463,0.0,4.304710365943265e-09,4.299302691634921e-09,"[4.299302691634921e-09,0.0,5.4075962457877935e-12]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.08952277898788452,0.21126683056354523,0.13018397986888885,0.2958698570728302,0.3408994674682617,0.08716980367898941]",0,nan,"[0.53803950548172,0.37903374433517456,0.08292675763368607]",0.9076722860336304,-1,nan,nan,nan,4.304710365943265e-09,4.299302691634921e-09,1.0756478309631348,0.34478208744898436,0.0,0.34478208744898436,0
6,11,2.2,3.0,15,mixed_uncertainty,0,0,"[-2.3889718055725098,-1.6175638437271118,4.1048054695129395]","[1.654836893081665,1.0931740999221802,-0.23412059247493744]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.682548999786377,-0.15806715190410614]",2.2988860607147217,0.0,1.0507567732576106e-10,1.0507564263129154e-10,"[1.0507564263129154e-10,0.0,3.14383425213926e-17]","[0.07845262438058853,0.07845262438058853,0.07845262438058853,0.08059937506914139,0.2098061591386795,0.13653534650802612,0.2763381600379944,0.3190343677997589,0.07845282554626465]",0,nan,"[0.5015972256660461,0.396968275308609,0.10143452882766724]",0.944956362247467,-1,nan,nan,nan,1.0507567732576106e-10,1.0507564263129154e-10,1.3401541709899902,0.3277768913283944,0.0,0.3277768913283944,0
6,12,2.4000000000000004,3.0,15,mixed_uncertainty,0,0,"[-2.0727317333221436,-1.3834483623504639,4.03437614440918]","[1.581200361251831,1.1705776453018188,-0.35214635729789734]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.7534634470939636,-0.23611225187778473]",2.2604923248291016,0.0,5.500973483153759e-13,5.500973483153759e-13,"[5.500973483153759e-13,0.0,6.746049738358782e-24]","[0.07060735672712326,0.07060735672712326,0.07060735672712326,0.07259625941514969,0.19984889030456543,0.14719927310943604,0.25684913992881775,0.29703307151794434,0.07060755044221878]",0,nan,"[0.4582267105579376,0.40804412961006165,0.13372911512851715]",0.9924134612083435,-1,nan,nan,nan,5.500973483153759e-13,5.500973483153759e-13,1.5322004556655884,0.31384109226986767,0.0,0.31384109226986767,0
6,13,2.6,3.0,15,mixed_uncertainty,0,0,"[-1.7603957653045654,-1.148928165435791,3.948488712310791]","[1.5616799592971802,1.1726009845733643,-0.42943769693374634]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.7525337934494019,-0.28328511118888855]",2.2511696815490723,0.0,1.3218058197395316e-15,1.3218058197395316e-15,"[1.3218058197395316e-15,9.528829557408756e-44,3.527325881916402e-32]","[0.06354662030935287,0.06354662030935287,0.06354662030935287,0.06585697829723358,0.18316666781902313,0.1603575497865677,0.2377614974975586,0.2753504812717438,0.0635467991232872]",0,nan,"[0.4193912744522095,0.40831422805786133,0.17229454219341278]",1.0331535339355469,-1,nan,nan,nan,1.3218058197395316e-15,1.3218058197395316e-15,1.595940113067627,0.30696251487592235,0.0,0.30696251487592235,0
6,14,2.8000000000000003,3.0,15,mixed_uncertainty,0,0,"[-1.4429160356521606,-0.9250689744949341,3.853362560272217]","[1.5873984098434448,1.1192959547042847,-0.4756304919719696]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.6980873346328735,-0.30341413617134094]",2.2624335289001465,0.0,2.297472851465261e-18,2.297472851465261e-18,"[2.297472851465261e-18,9.003202503440517e-41,2.6540592914312035e-42]","[0.05719195678830147,0.05719195678830147,0.05719195678830147,0.060556624084711075,0.16485077142715454,0.17293527722358704,0.2193291336297989,0.2543122172355652,0.0571921207010746]",0,nan,"[0.3902440071105957,0.39857080578804016,0.21118518710136414]",1.0622435808181763,-1,nan,nan,nan,2.297472851465261e-18,2.297472851465261e-18,1.5542850494384766,0.3068800699175335,0.0,0.3068800699175335,0
6,15,3.0,3.0,15,mixed_uncertainty,0,0,"[-1.1142940521240234,-0.7198954820632935,3.7542223930358887]","[1.643109679222107,1.0258674621582031,-0.4957011938095093]","[5.946746826171875,-1.4845936298370361,2.217320203781128]","[1.0,0.6121965646743774,-0.3019940257072449]",2.285701274871826,0.0,3.8297194125305076e-21,3.829425375672139e-21,"[3.829425375672139e-21,1.6539884506832683e-37,2.9404662052216117e-25]","[0.05147276073694229,0.05147276073694229,0.05147276073694229,0.05621793493628502,0.15247343480587006,0.1809842437505722,0.1975030153989792,0.5423016548156738,0.05605378374457359]",1,nan,"[0.3703691065311432,0.37898918986320496,0.25064173340797424]",1.0824050903320312,2,0.25064173340797424,3.0,2.9404662052216117e-25,3.8297194125305076e-21,3.829425375672139e-21,1.4461852312088013,0.3121741821616888,0.0,0.3121741821616888,0
