episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
9,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-5.652956962585449,-1.8975415229797363,3.449251651763916]","[1.6870827674865723,0.3526039719581604,-0.14142994582653046]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,0.20900216698646545,-0.0838310569524765]",2.6151111125946045,0.0,0.0012140992330387235,0.0012140992330387235,"[2.4512306247281845e-12,7.986310264182646e-24,0.0012140992330387235]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22708551585674286,0.24733023345470428,0.24135175347328186,0.26514047384262085,0.3334435820579529,0.2331148087978363]",0,nan,"[0.1298411637544632,0.6553933620452881,0.2147655189037323]",0.8723341226577759,-1,nan,nan,nan,0.0012140992330387235,0.0012140992330387235,0.09762212634086609,0.28295116662979125,0.0,0.28295116662979125,0
9,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-5.282699108123779,-1.7696396112442017,3.4613466262817383]","[1.851290225982666,0.6395096778869629,0.06047452986240387]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,0.364634245634079,0.04905516281723976]",2.295685052871704,0.0,0.03313351795077324,0.03313351795077324,"[1.8578555360804216e-10,8.716731754010597e-22,0.03313351795077324]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.2060767561197281,0.23569561541080475,0.22477132081985474,0.2711401879787445,0.387938529253006,0.21637631952762604]",0,nan,"[0.17375199496746063,0.5000746846199036,0.326173335313797]",1.016059160232544,-1,nan,nan,nan,0.03313351795077324,0.03313351795077324,0.3257073760032654,0.3765826388821006,0.0,0.3765826388821006,0
9,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-4.940927028656006,-1.5789411067962646,3.5300064086914062]","[1.7088608741760254,0.9534927606582642,0.34329909086227417]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,0.5944833159446716,0.2297956794500351]",2.0435636043548584,0.0,0.03427869454026222,0.03427869454026222,"[2.408236388085072e-10,3.223437751115581e-23,0.03427869454026222]","[0.1822499781847,0.1822499781847,0.1822499781847,0.186796173453331,0.2168351113796234,0.20512734353542328,0.27036231756210327,0.42029449343681335,0.2000628113746643]",0,nan,"[0.20597010850906372,0.45929500460624695,0.3347349166870117]",1.0491373538970947,-1,nan,nan,nan,0.03427869454026222,0.03427869454026222,0.9292502999305725,0.3573433844000101,0.0,0.3573433844000101,0
9,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-4.650878429412842,-1.3200461864471436,3.615834951400757]","[1.450243592262268,1.2944748401641846,0.42914241552352905]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,0.9560771584510803,0.31393760442733765]",1.9365867376327515,0.0,0.00379572669044137,0.00379572669044137,"[1.2458595786968285e-11,5.258574142408475e-27,0.00379572669044137]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.1689165234565735,0.19535602629184723,0.18550728261470795,0.2646583616733551,0.4358963668346405,0.1843690723180771]",0,nan,"[0.2648662030696869,0.464687317609787,0.27044641971588135]",1.0616724491119385,-1,nan,nan,nan,0.00379572669044137,0.00379572669044137,1.6527535915374756,0.316269855350256,0.0,0.316269855350256,0
9,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-4.3713812828063965,-1.0447654724121094,3.69217848777771]","[1.3974846601486206,1.376403570175171,0.3817177712917328]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,0.26942679286003113]",1.964017629623413,0.0,0.00038012993172742426,0.00038012993172742426,"[2.4320686523721102e-12,1.7998047043745153e-29,0.00038012993172742426]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.15223689377307892,0.1776062250137329,0.16736437380313873,0.25547167658805847,0.4389881193637848,0.16942532360553741]",0,nan,"[0.32534489035606384,0.4967176914215088,0.17793743312358856]",1.0200673341751099,-1,nan,nan,nan,0.00038012993172742426,0.00038012993172742426,1.7396998405456543,0.31222364514600487,0.0,0.31222364514600487,0
9,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-4.091348171234131,-0.7653027772903442,3.7504093647003174]","[1.400166392326355,1.3973133563995361,0.2911539077758789]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,0.19775940477848053]",2.109600305557251,0.0,1.5660401913919486e-05,1.5660401913919486e-05,"[6.497497310152534e-13,6.05578155179219e-31,1.5660401913919486e-05]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.1370270848274231,0.16824451088905334,0.15124647319316864,0.24392062425613403,0.4329012334346771,0.15531225502490997]",0,nan,"[0.34542346000671387,0.5258381366729736,0.12873835861682892]",0.969078540802002,-1,nan,nan,nan,1.5660401913919486e-05,1.5660401913919486e-05,1.736206293106079,0.3097476524626836,0.0,0.3097476524626836,0
9,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-3.8097188472747803,-0.4837506115436554,3.7868142127990723]","[1.408146858215332,1.407760739326477,0.18202462792396545]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,0.11703167855739594]",2.349717140197754,0.0,1.5304014766570617e-07,1.5304003397886845e-07,"[1.1426107184974582e-13,2.3096413931510115e-31,1.5304003397886845e-07]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.12381400167942047,0.1673729419708252,0.13775482773780823,0.23086540400981903,0.42023876309394836,0.1420728862285614]",0,nan,"[0.3429892659187317,0.5520820021629333,0.10492873191833496]",0.9315459728240967,-1,nan,nan,nan,1.5304014766570617e-07,1.5304003397886845e-07,1.7396866083145142,0.3080869324831292,0.0,0.3080869324831292,0
9,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-3.5271224975585938,-0.20116469264030457,3.8007047176361084]","[1.4129818677902222,1.4129295349121094,0.06945311278104782]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,0.036664269864559174]",2.65852427482605,0.0,2.4321991642928253e-10,2.4321056280030007e-10,"[9.352542239195617e-15,1.0860381962896827e-30,2.4321056280030007e-10]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.1127130538225174,0.17142391204833984,0.12774540483951569,0.21696171164512634,0.40302327275276184,0.129721999168396]",0,nan,"[0.32643020153045654,0.5773633122444153,0.09620650112628937]",0.9078318476676941,-1,nan,nan,nan,2.4321991642928253e-10,2.4321056280030007e-10,1.759495496749878,0.305581671288237,0.0,0.305581671288237,0
9,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-3.2443997859954834,0.08155655860900879,3.7933757305145264]","[1.4136134386062622,1.4136062860488892,-0.03664521127939224]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,-0.03766782581806183]",2.852025270462036,0.0,4.2135362581831315e-14,4.18734870995946e-14,"[2.6187434403619465e-16,3.2817948567386795e-29,4.18734870995946e-14]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.10319850593805313,0.17597781121730804,0.12192640453577042,0.20270363986492157,0.38281574845314026,0.11825348436832428]",0,nan,"[0.3017842173576355,0.6017420291900635,0.096473827958107]",0.892793595790863,-1,nan,nan,nan,4.2135362581831315e-14,4.18734870995946e-14,1.7976106405258179,0.3016925403941423,0.0,0.3016925403941423,0
9,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-2.96221661567688,0.36373957991600037,3.767314910888672]","[1.4109160900115967,1.4109150171279907,-0.13030362129211426]","[5.574777126312256,0.9807973504066467,2.686971426010132]","[1.0,1.0,-0.10277451574802399]",2.8154549598693848,0.0,2.2726425438376443e-18,1.7898521686713225e-18,"[1.7898521686713225e-18,2.252745811475167e-27,4.827903751663219e-19]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.09446506202220917,0.17756739258766174,0.12057910859584808,0.1884581446647644,0.3608109652996063,0.10764612257480621]",0,nan,"[0.2743363082408905,0.6232314705848694,0.10243219137191772]",0.8829110860824585,-1,nan,nan,nan,2.2726425438376443e-18,1.7898521686713225e-18,1.851714849472046,0.2962923055142164,0.0,0.2962923055142164,0
