method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,linear,low,74,0.08108108108108109,0.08108108108108109,3.471820601910302,1.179363963153482,1.6870196252255827,0.056789686953699264,0.0
no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,linear,medium,149,0.087248322147651,0.12080536912751678,4.562596810244074,1.2799291267381554,1.6140962951135316,0.07256336115150644,0.0
no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,high,538,0.16356877323420074,0.19330855018587362,4.816203201719998,1.8394763607726121,1.5587229682167223,0.11599356541583197,0.0
no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,low,97,0.1958762886597938,0.20618556701030927,3.595281342063675,1.9257544353904303,1.5556015034311825,0.09207505175901443,0.0
no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,medium,242,0.2892561983471074,0.32231404958677684,3.5599427964646093,1.8278607537879348,1.5621873721603519,0.09777587610643265,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,high,609,0.2939244663382594,0.35467980295566504,2.253929825345198,2.193450743965783,1.4950976465723198,0.09794473243274761,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,low,338,0.21005917159763313,0.27218934911242604,2.645043173708785,2.0269256161721945,1.505881499256608,0.08209914608290915,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,medium,818,0.2995110024449878,0.3569682151589242,2.3168651298893055,2.195923198758136,1.4903161165766727,0.09398023028941119,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,ar1_velocity,high,389,0.36246786632390743,0.42159383033419023,2.0455024244065054,2.05146687795284,1.4276622014364424,0.1312344499976209,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,ar1_velocity,low,352,0.29829545454545453,0.3721590909090909,2.2527294877151935,1.9163006709838355,1.5144719989462332,0.13417677257464014,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,ar1_velocity,medium,470,0.3127659574468085,0.37446808510638296,2.143064450332647,1.8066331622045968,1.4790635075974972,0.15566227501753638,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,crossing_or_sudden_threat,high,145,0.23448275862068965,0.2413793103448276,3.3370911169540265,2.609523518530326,1.4543735228735826,0.10588103135855033,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,crossing_or_sudden_threat,low,150,0.18,0.19333333333333333,3.071995416333278,1.5073789497950818,1.440853157043457,0.113643717293938,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,crossing_or_sudden_threat,medium,311,0.15434083601286175,0.19614147909967847,2.7701461320575267,2.023404709690553,1.5054238367693984,0.11358824189920039,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,linear,high,140,0.40714285714285714,0.4785714285714286,2.006570923481403,2.080945314216729,1.4575708746910094,0.17122680084513767,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,linear,low,154,0.2077922077922078,0.22727272727272727,2.871981982816035,1.9260511653392676,1.468221271966959,0.12927358387062302,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,linear,medium,355,0.30704225352112674,0.3436619718309859,2.277885782212334,1.8692964772411502,1.498887378732923,0.13089867481358455,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,sinusoidal_lateral,high,342,0.4064327485380117,0.45614035087719296,1.9784655353947602,2.1578822819377916,1.4501962229522347,0.13922458375689753,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,sinusoidal_lateral,low,436,0.22477064220183487,0.268348623853211,2.666568900919904,1.3675525669783826,1.5445820257204388,0.12255239068880813,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,sinusoidal_lateral,medium,502,0.2450199203187251,0.30278884462151395,2.6782281118198354,1.8920080744808894,1.4546262449714766,0.14574965506428444,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,accel_decel,high,751,0.15312916111850866,0.21171770972037285,3.1920269849002065,2.0119572842306876,1.5310674275602705,0.09191192463337979,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,accel_decel,low,212,0.14150943396226415,0.1792452830188679,3.6039581477360905,1.4133312528882334,1.4785472750663757,0.09793308859181432,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,accel_decel,medium,648,0.09567901234567901,0.14814814814814814,3.286660305792782,1.5578750287414955,1.5186066085725656,0.11530451908460415,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,ar1_velocity,high,698,0.15329512893982808,0.18624641833810887,3.3584135255641585,2.035383369899494,1.4696747054343238,0.1206045158575676,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,ar1_velocity,low,231,0.2597402597402597,0.2943722943722944,3.0601352943627576,1.579554849351386,1.5040449048533584,0.14483097478650608,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,ar1_velocity,medium,662,0.14350453172205438,0.18580060422960726,3.2452682018381322,1.5572043315799045,1.4836548243584589,0.13271035949820567,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,crossing_or_sudden_threat,high,228,0.2149122807017544,0.2543859649122807,3.375711410175682,1.8844700524999631,1.3820410213972394,0.10625783764969624,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,crossing_or_sudden_threat,low,43,0.046511627906976744,0.09302325581395349,3.5348630769308222,2.719223280277013,1.456202091172684,0.11509323813194453,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,crossing_or_sudden_threat,medium,307,0.17263843648208468,0.2247557003257329,3.226192958871394,1.613191157495487,1.4308313581764893,0.1259410310527522,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,linear,high,314,0.10191082802547771,0.12101910828025478,3.629200386796977,1.753584372668375,1.475129304797786,0.10230184485542641,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,linear,low,158,0.12025316455696203,0.15822784810126583,2.980293673545688,1.424089759018188,1.4984419210047661,0.16726720546478335,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,linear,medium,451,0.15077605321507762,0.2106430155210643,3.253037179628193,1.4606959259500623,1.474986185123545,0.11820387505738275,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,sinusoidal_lateral,high,645,0.19534883720930232,0.22170542635658916,3.3709209698490623,1.9768800216245466,1.473633566198423,0.14306877967721038,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,sinusoidal_lateral,low,234,0.17094017094017094,0.21367521367521367,3.3602663186084256,1.3050219274565564,1.5314942812308288,0.14214250925355232,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,sinusoidal_lateral,medium,661,0.2042360060514372,0.25113464447806355,3.000452033767766,1.5826501424828494,1.4512947541682695,0.13074345180289976,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,accel_decel,high,1004,0.13545816733067728,0.1693227091633466,3.3905360329250596,1.7758813961799227,1.4915502196645356,0.08184171190106893,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,accel_decel,low,118,0.1864406779661017,0.2457627118644068,2.9369007560535003,2.0947815160829197,1.5190279352462899,0.13263708236232652,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,accel_decel,medium,326,0.2361963190184049,0.2852760736196319,2.5121188571332365,1.8694295848620925,1.5348902220374967,0.1319068624906562,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,ar1_velocity,high,665,0.2646616541353383,0.31278195488721805,2.7993211335817674,2.1101791297397736,1.4811867286388138,0.12734825831970997,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,ar1_velocity,low,199,0.06532663316582915,0.10552763819095477,3.1866831693367743,1.9639113831487707,1.5009891273987352,0.12051432946668797,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,ar1_velocity,medium,520,0.18846153846153846,0.21153846153846154,2.969090885091282,1.6303752817343922,1.5119289521987622,0.13205907177538254,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,crossing_or_sudden_threat,high,593,0.23777403035413153,0.2630691399662732,2.9698317360518103,2.1039936547757683,1.4441398225888031,0.1181227552671532,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,crossing_or_sudden_threat,low,78,0.24358974358974358,0.2564102564102564,2.5919790940795044,1.7927092338803918,1.5316589107880225,0.1062032057879827,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,crossing_or_sudden_threat,medium,221,0.3076923076923077,0.3393665158371041,2.572423438309814,2.085476657396504,1.4360752825823304,0.14587686856475351,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,linear,high,496,0.21169354838709678,0.23387096774193547,3.661893815041807,1.6256073222076048,1.4787979341082034,0.11567917340735515,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,linear,low,106,0.1509433962264151,0.19811320754716982,3.2363448087828903,1.7443020542988719,1.489277091791045,0.13159741144978776,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,linear,medium,251,0.3426294820717131,0.38247011952191234,2.43336807767048,1.9437992712808532,1.5009182971787167,0.1345830685588943,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,sinusoidal_lateral,high,678,0.2890855457227139,0.3303834808259587,2.6916568169102777,2.057806305787653,1.4557552378086214,0.13202501555965185,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,sinusoidal_lateral,low,162,0.2839506172839506,0.36419753086419754,2.2906234464176967,1.7652190614429548,1.4833260333096538,0.17651953770100703,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,sinusoidal_lateral,medium,430,0.17906976744186046,0.22093023255813954,3.188717117370648,1.5879508029587412,1.4961877559506616,0.15604126699008913,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,accel_decel,high,681,0.19823788546255505,0.23494860499265785,2.7629999543147683,2.0113956300350724,1.5000891478926426,0.10019551637540086,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,accel_decel,low,148,0.14189189189189189,0.16216216216216217,3.4789982376670516,2.0107298792638604,1.4895170250454464,0.07821722059334452,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,accel_decel,medium,482,0.17842323651452283,0.2033195020746888,2.9950158761750716,1.925980191320754,1.5056940507592007,0.10737734747069011,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,ar1_velocity,high,371,0.38005390835579517,0.42857142857142855,2.0756312418496314,2.4140168471700933,1.459768461409926,0.13107787790228775,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,ar1_velocity,low,172,0.06395348837209303,0.0755813953488372,3.242162745099428,2.0591072808232624,1.5305798857711082,0.1390563506459774,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,ar1_velocity,medium,602,0.2558139534883721,0.29401993355481726,2.549417200275895,2.357227460561589,1.5011860702520985,0.11506561845277229,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,crossing_or_sudden_threat,high,170,0.23529411764705882,0.25882352941176473,3.1265758567626643,2.7389441314159524,1.4242765791275922,0.09365844448261401,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,crossing_or_sudden_threat,low,90,0.2777777777777778,0.28888888888888886,3.214482417692327,1.7552174432807874,1.4616873529222276,0.08827531984489825,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,crossing_or_sudden_threat,medium,311,0.19935691318327975,0.2379421221864952,2.999219729915453,2.0444358554911704,1.4887365930716707,0.11340944808563427,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,linear,high,339,0.36578171091445427,0.39233038348082594,2.1558111657383012,2.2707801998765125,1.4780535576617824,0.15061224519019634,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,linear,low,245,0.15918367346938775,0.1836734693877551,3.1698429068284377,2.003653907576263,1.5057605947766985,0.11757230171743704,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,linear,medium,483,0.2484472049689441,0.2981366459627329,3.0577986217397948,1.9681817763852467,1.4800269016321155,0.11392355620028069,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,sinusoidal_lateral,high,578,0.2560553633217993,0.29930795847750863,2.6931652319001254,1.848918963912581,1.474843193502987,0.11649657423031165,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,sinusoidal_lateral,low,340,0.17352941176470588,0.23529411764705882,2.6552073052646046,1.9303329989094804,1.5086370769669029,0.13798304344527423,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,sinusoidal_lateral,medium,460,0.358695652173913,0.40869565217391307,2.4464781868228505,2.1324797144570757,1.468966357409954,0.1735810315054234,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,accel_decel,high,783,0.16602809706257982,0.1979565772669221,2.915049994047398,1.9825285161180868,1.4741436730247195,0.10900882983551685,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,accel_decel,low,87,0.2413793103448276,0.27586206896551724,3.288687234508923,2.348522312290791,1.4509087787277397,0.10425042176897499,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,accel_decel,medium,583,0.2109777015437393,0.274442538593482,2.7350513767610796,1.7865208731272975,1.5177212271641294,0.11428580609330745,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,ar1_velocity,high,647,0.21792890262751158,0.2581143740340031,2.7589246050801584,2.172073455493237,1.4973929131049462,0.1289203264592201,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,ar1_velocity,low,254,0.19291338582677164,0.25984251968503935,3.0868076857428735,1.6026483217595722,1.5432758594122458,0.12919220653927233,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,ar1_velocity,medium,529,0.22495274102079396,0.2646502835538752,2.9694530813143163,1.9667039850019696,1.4981896104343897,0.12880028376887448,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,crossing_or_sudden_threat,high,382,0.23821989528795812,0.2696335078534031,2.97051201256846,1.9688662328939595,1.4772453749679146,0.13799656971469912,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,crossing_or_sudden_threat,low,312,0.23717948717948717,0.3269230769230769,2.3192544732883107,1.6358218330466434,1.5057299507734103,0.10905472678132355,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,602,0.16777408637873753,0.21096345514950166,3.2057772391256054,2.0274537548787546,1.470215738710771,0.10415701022328333,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,linear,high,227,0.19383259911894274,0.23348017621145375,3.085762716378475,2.0685405946846624,1.437740645219576,0.1091130055437923,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,linear,low,18,0.5,0.5555555555555556,1.504429929372337,2.671516484778037,1.4129423432879977,0.19752121013071802,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,linear,medium,65,0.23076923076923078,0.23076923076923078,2.632397683022114,2.072824017374842,1.5094825176092295,0.20049291763168114,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,sinusoidal_lateral,high,631,0.2076069730586371,0.24722662440570523,3.1605942959274738,1.9296342261202095,1.4585085075744169,0.12664513045511608,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,sinusoidal_lateral,low,265,0.18867924528301888,0.23018867924528302,3.13260314862402,1.534979406255813,1.4954459275839465,0.1525933036756403,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,sinusoidal_lateral,medium,435,0.3080459770114943,0.36551724137931035,2.563368550495341,1.698995712443475,1.4842419875079187,0.1670848229407579,0.0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_sudden_threat,accel_decel,high,768,0.203125,0.22916666666666666,2.734411216224013,2.0090929740927237,1.5152458861315001,0.10482096092770614,0.0
