method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_z,include_logvar,logvar_output_scale,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,logvar_scaled_9_policy,0,135,1215,0,0,2.4876368858196116,2.6252434253692627,2.833960247039795,2.8737611770629883,0.9726930975914001,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,adapter_output_64,0,108,6912,0,0,5.821364888438472,5.803924083709717,5.983699226379394,6.042429447174072,0.9995196881117644,0.9999994039535522,0.9999998211860657
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,full_aug_obs,0,135,4050,0,0,3.0893680916892157,3.244638204574585,3.6451034545898438,3.737959623336792,1.1444160483501575,1.5039918422698975,1.7336469888687134
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,obs_i_12,0,26699,320388,0,0,1.5581049608547566,1.5345356464385986,2.187067079544067,2.579684257507324,0.9573851196237877,1.3298170566558838,1.6396924257278442
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,26699,240291,0,0,1.3837962055523645,1.383144736289978,2.2172695159912097,3.9493560791015625,1.0716980055885403,1.7586214542388916,3.5644195079803467
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,26699,240291,0,0,12.985379525260392,13.351944923400879,14.54548454284668,15.0,4.985850900294401,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,26699,240291,0,0,2.5970759151995355,2.67038893699646,2.9090969562530518,3.0,0.997170180315614,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,adapter_output_64,0,26756,1712384,0,0,5.909953924158547,5.912786245346069,6.1070486307144165,6.299890518188477,0.9999298932422596,0.999999463558197,0.9999999403953552
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,high,0,1,0.2,full_aug_obs,0,26699,800970,0,0,3.3803091107104537,3.3910396099090576,3.9383926391601562,5.20696496963501,1.2198787542526952,1.7586214542388916,3.5644195079803467
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,7387,88644,0,0,1.545032628135751,1.527648687362671,2.1723382472991943,2.5656604766845703,0.9588307666894756,1.309862494468689,1.5583633184432983
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,7387,66483,0,0,1.3929942051818411,1.387968897819519,2.256622076034546,3.57894229888916,1.0798981517837756,1.7366682291030884,3.2124462127685547
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,7387,66483,0,0,13.165411305973006,13.491045951843262,14.450908660888672,15.0,4.990042468312791,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,7387,66483,0,0,2.633082268153183,2.698209285736084,2.89018177986145,3.0,0.9980084939013965,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,7432,475648,0,0,5.894076161479539,5.89316987991333,6.08793830871582,6.228083610534668,0.9999323954847836,0.9999995827674866,0.9999999403953552
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,7387,221610,0,0,3.401873979143091,3.40891170501709,3.9770278930664062,4.954339981079102,1.2246103942741218,1.7366682291030884,3.2124462127685547
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,obs_i_12,0,17916,214992,0,0,1.5494581305320627,1.5496963262557983,2.098832607269287,2.4797613620758057,0.9610694888301342,1.28547203540802,1.6347309350967407
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,delta_hat_9_after_scale,0,17916,161244,0,0,1.377129157816733,1.3587518334388733,2.3599793910980225,4.111738681793213,1.086692226532914,1.9755683243274689,3.7043349742889404
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,logvar_raw_9_clamped,0,17916,161244,0,0,13.002069899202272,13.318066596984863,14.622945785522461,15.0,4.979611251417562,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,logvar_scaled_9_policy,0,17916,161244,0,0,2.6004139866166733,2.6636133193969727,2.924589157104492,3.0,0.9959222505563177,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,adapter_output_64,0,18000,1152000,0,0,5.904984054141575,5.906083583831787,6.104174876213073,6.288026332855225,0.9999360481699308,0.9999995827674866,0.9999999403953552
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,high,0,1,0.2,full_aug_obs,0,17916,537480,0,0,3.3795455167484647,3.383002758026123,3.9598019123077393,5.270442962646484,1.2378784692774503,1.9755683243274689,3.7043349742889404
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,27797,333564,0,0,1.5023937109271739,1.4835132360458374,2.128859758377075,2.6469438076019287,0.9347705737860095,1.2842045068740844,1.6105055809020996
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,27797,250173,0,0,1.3531484610010467,1.3511319160461426,2.2009057044982883,4.229506015777588,1.0367958215401518,1.6910282850265437,3.6354339122772217
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,27797,250173,0,0,13.049008686353728,13.318561553955078,14.5673189163208,15.0,4.985918969281539,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,27797,250173,0,0,2.609801743868277,2.663712501525879,2.913463830947876,3.0,0.9971837941084757,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,27627,1768128,0,0,5.926798220009068,5.931397914886475,6.123345375061035,6.336164951324463,0.9999309379446841,0.9999995827674866,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,27797,833910,0,0,3.3542411176361626,3.35703444480896,3.9068333148956293,5.658465385437012,1.2043759079722616,1.6910282850265437,3.6354339122772217
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,obs_i_12,0,29277,351324,0,0,1.5204362104034093,1.5074068307876587,2.1151602268218994,2.607632875442505,0.9533021593654148,1.2925750017166138,1.6187993288040161
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,29277,263493,0,0,1.3599857509471611,1.3428490161895752,2.209830093383789,4.256304740905762,1.047631584785826,1.739537501335141,3.662095546722412
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,29277,263493,0,0,12.824675741167013,13.232592582702637,14.521497344970703,15.0,4.958658389158008,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,29277,263493,0,0,2.564935156876962,2.6465184688568115,2.90429949760437,3.0,0.9917316783692792,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,adapter_output_64,0,29198,1868672,0,0,5.907295618900592,5.914918422698975,6.104038739204407,6.314539432525635,0.9999395944405209,0.9999995827674866,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,full_aug_obs,0,29277,878310,0,0,3.3259721488075087,3.351745367050171,3.875544309616089,5.573611736297607,1.1968637991685271,1.739537501335141,3.662095546722412
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,obs_i_12,0,216,2592,0,0,1.5307219566570387,1.5516939759254456,2.081381320953369,2.132793664932251,0.8840418441428078,1.3261326551437378,1.35995614528656
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,delta_hat_9_after_scale,0,216,1944,0,0,1.3864518793092833,1.3915318250656128,2.5093300342559814,3.017462968826294,1.1080256514251232,2.1041641235351562,2.612868309020996
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,logvar_raw_9_clamped,0,216,1944,0,0,11.648527748054928,11.468656539916992,14.568704605102539,14.669105529785156,4.968002604113685,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,logvar_scaled_9_policy,0,216,1944,0,0,2.3297055628564625,2.293731212615967,2.913740873336792,2.933820962905884,0.9936005224784216,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,adapter_output_64,0,231,14784,0,0,5.829815239101261,5.84832239151001,6.012995719909668,6.172336578369141,0.9999143024543663,0.9999991357326508,0.9999994039535522
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,full_aug_obs,0,216,6480,0,0,3.161765639980634,3.0705584287643433,4.236592769622803,4.601088523864746,1.2760032638907433,2.1041641235351562,2.612868309020996
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,obs_i_12,0,507,6084,0,0,1.3369189804122292,1.316634178161621,1.9601902961730957,2.191197395324707,0.8106367077818049,1.2227369546890259,1.5240615606307983
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,delta_hat_9_after_scale,0,507,4563,0,0,1.1581739536403903,1.102830171585083,2.17521071434021,2.354928493499756,0.9197704444622853,1.833517074584961,2.181432008743286
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,logvar_raw_9_clamped,0,507,4563,0,0,11.227084991259453,11.51709270477295,13.81427001953125,14.546256065368652,4.906158778794419,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,logvar_scaled_9_policy,0,507,4563,0,0,2.2454170202597594,2.3034186363220215,2.7628540992736816,2.9092512130737305,0.9812317578750249,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,adapter_output_64,0,510,32640,0,0,5.832485018524469,5.80965518951416,6.096694469451904,6.210581302642822,0.9999047099375258,0.9999992847442627,0.9999996423721313
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,linear,medium,0,1,0.2,full_aug_obs,0,507,15210,0,0,2.9020326690090714,2.8960983753204346,3.7460858821868896,3.907048225402832,1.136650835503723,1.833517074584961,2.181432008743286
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,obs_i_12,0,468,5616,0,0,1.5316912270764,1.5989594459533691,2.115975677967071,2.1978750228881836,0.8956856002919694,1.3165824770927428,1.3983393907546997
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,delta_hat_9_after_scale,0,468,4212,0,0,1.3754353650614746,1.3918487429618835,2.1989938974380476,3.392512559890747,1.0579827634187846,1.6498880326747878,3.021937847137451
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,logvar_raw_9_clamped,0,468,4212,0,0,12.83680090537438,13.099172592163086,13.96921010017395,14.561902046203613,5.0,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,logvar_scaled_9_policy,0,468,4212,0,0,2.5673602055280638,2.619834542274475,2.793842113018036,2.9123804569244385,1.0,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,adapter_output_64,0,498,31872,0,0,5.906227061068677,5.91791296005249,6.052297592163086,6.141716480255127,0.9999753260708238,0.9999998211860657,0.9999998807907104
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,full_aug_obs,0,468,14040,0,0,3.3364131822545304,3.350111961364746,3.818899297714233,4.755243301391602,1.199253861211304,1.6498880326747878,3.021937847137451
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,obs_i_12,0,153,1836,0,0,1.543582474484163,1.5339136123657227,2.2231221199035645,2.51949405670166,0.9346103165663925,1.345582365989685,1.4896631240844727
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,delta_hat_9_after_scale,0,153,1377,0,0,1.4217588924894147,1.4671212434768677,2.3307881355285645,2.487855911254883,1.0710039010234909,2.060518264770508,2.1043429374694824
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_raw_9_clamped,0,153,1377,0,0,11.465839928271723,11.45308780670166,13.64185619354248,13.691937446594238,4.997385801053515,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,153,1377,0,0,2.2931680352080104,2.2906174659729004,2.7283711433410645,2.7383875846862793,0.9994771609119341,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,adapter_output_64,0,168,10752,0,0,5.891645695481982,5.93744683265686,6.0837218284606935,6.179227828979492,0.9999830446072987,0.9999991953372955,0.9999995231628418
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,full_aug_obs,0,153,4590,0,0,3.14654605996375,3.0628113746643066,4.0276875495910645,4.059642314910889,1.235717977963242,2.060518264770508,2.1043429374694824
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,obs_i_12,0,429,5148,0,0,1.4387614260186683,1.4471402168273926,2.1255855560302734,2.258619785308838,0.870115608602137,1.4185682535171509,1.4308329820632935
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,delta_hat_9_after_scale,0,429,3861,0,0,1.5423111518310917,1.3110023736953735,3.0493359565734863,3.4397592544555664,1.2984148954542785,2.618009567260742,3.0879781246185303
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,logvar_raw_9_clamped,0,429,3861,0,0,12.802391252317628,13.025193214416504,13.78521728515625,14.19045639038086,4.999789361353521,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,logvar_scaled_9_policy,0,429,3861,0,0,2.5604782537980513,2.60503888130188,2.7570436000823975,2.8380913734436035,0.9999578724374304,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,adapter_output_64,0,429,27456,0,0,5.899583486410288,5.909707546234131,6.105538845062256,6.253021240234375,0.9999387714412663,0.999999463558197,0.9999997019767761
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,full_aug_obs,0,429,12870,0,0,3.3893973460564246,3.335193157196045,4.529854774475098,4.814272880554199,1.4015490825359638,2.618009567260742,3.0879781246185303
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,obs_i_12,0,24856,298272,0,0,1.3859945694862894,1.361245572566986,1.8814818859100342,2.374474048614502,0.8682106087133552,1.0585570335388184,1.3803647756576538
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,24856,223704,0,0,1.1983471137954393,1.2180529832839966,1.920503854751587,3.1235029697418213,0.9473691732586863,1.4525268077850342,2.6147637367248535
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,24856,223704,0,0,12.998524094379942,13.382012367248535,14.733288764953613,15.0,4.972650858455814,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,24856,223704,0,0,2.5997048264239275,2.6764023303985596,2.94665789604187,3.0,0.9945301720767609,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,adapter_output_64,0,25008,1600512,0,0,5.9021164280477425,5.903502941131592,6.10275707244873,6.328481197357178,0.9999642470852732,0.9999998807907104,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,high,0,1,0.2,full_aug_obs,0,24856,745680,0,0,3.222260567946836,3.2558481693267822,3.662074387073517,4.586673259735107,1.1085153096668736,1.4525268077850342,2.6147637367248535
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,obs_i_12,0,23195,278340,0,0,1.4015133430382691,1.379123330116272,1.899766206741333,2.3054580688476562,0.8944491978297077,1.082761526107788,1.3656845092773438
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,23195,208755,0,0,1.254167077117155,1.274001955986023,1.9676812887191772,2.970599412918091,0.967067962873018,1.477489709854126,2.4977519512176514
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,23195,208755,0,0,12.786683774513529,13.240717887878418,14.65826244354248,15.0,4.959930013114714,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,23195,208755,0,0,2.557336763337039,2.648143768310547,2.9316523790359494,3.0,0.991986003225799,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,adapter_output_64,0,22992,1471488,0,0,5.910768646972413,5.913476943969727,6.099557876586914,6.269425392150879,0.9999361356529787,0.9999998211860657,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,full_aug_obs,0,23195,695850,0,0,3.2183440615016083,3.272818088531494,3.6589536666870117,4.571127891540527,1.1255273130490466,1.477489709854126,2.4977519512176514
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,obs_i_12,0,24812,297744,0,0,1.4011320348792398,1.395383596420288,1.8822952508926392,2.2998526096343994,0.8918192402650209,1.0479004025459289,1.365818977355957
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,delta_hat_9_after_scale,0,24812,223308,0,0,1.2353132104559834,1.275107741355896,1.9308507442474365,2.516744613647461,0.9563337879550216,1.449998378753662,2.210422992706299
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,logvar_raw_9_clamped,0,24812,223308,0,0,12.923269516591889,13.387821197509766,14.652637767791747,15.0,4.962566896665294,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,logvar_scaled_9_policy,0,24812,223308,0,0,2.5846539131411808,2.6775643825531006,2.930527544021606,3.0,0.9925133798889396,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,adapter_output_64,0,24881,1592384,0,0,5.9025073025580275,5.907017707824707,6.101243495941162,6.297998428344727,0.9999418557468782,0.9999998211860657,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,linear,high,0,1,0.2,full_aug_obs,0,24812,744360,0,0,3.232939581942716,3.2818658351898193,3.653212380409236,4.10533332824707,1.1161449245175257,1.449998378753662,2.210422992706299
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,28841,346092,0,0,1.3930153580513118,1.379106044769287,1.8747239112854004,2.3570730686187744,0.883606299636541,1.0533921718597412,1.4281800985336304
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,28841,259569,0,0,1.274088475591126,1.3019639253616333,1.9181945323944092,3.0908472537994385,0.9933500521516356,1.5056287050247192,2.7599406242370605
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,28841,259569,0,0,13.057078148504347,13.460615158081055,14.578125953674316,15.0,4.97269566162611,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,28841,259569,0,0,2.6114156385891762,2.6921231746673584,2.9156250953674316,3.0,0.9945391327352482,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,28720,1838080,0,0,5.904314295445312,5.911375999450684,6.094742298126221,6.268652439117432,0.99993768534662,0.9999998211860657,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,28841,865230,0,0,3.2605248535602387,3.299299955368042,3.692779064178467,4.568312168121338,1.1329423261434435,1.5056287050247192,2.7599406242370605
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,12000,144000,0,0,1.403639424348871,1.396748661994934,1.858604615926741,2.0982234477996826,0.890527569492658,1.0512108743190762,1.2936640977859497
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,12000,108000,0,0,1.3576578029332063,1.3794997334480286,2.0223581790924072,3.0358595848083496,1.0456391810070103,1.5426899552345268,2.539738178253174
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,12000,108000,0,0,12.372030272642771,12.75147533416748,14.124985694885254,15.0,4.969721821804842,5.0,5.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,12000,108000,0,0,2.4744060639937717,2.550294876098633,2.8249971866607666,3.0,0.9939443649550279,1.0,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,12099,774336,0,0,5.903462174845408,5.906370639801025,6.0989885330200195,6.321124076843262,0.9999744394749923,0.9999997019767761,1.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,12000,360000,0,0,3.1874233640034992,3.2376351356506348,3.671084403991699,4.6577839851379395,1.1530521466930708,1.5426899552345268,2.539738178253174
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,1500000,1500k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,obs_i_12,0,390,4680,0,0,1.2183410263978518,1.2314390540122986,1.5422711372375488,1.671347737312317,0.6698857697156759,0.9657423496246338,1.0555351972579956
