method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,accel_decel,53,0.5849056603773585,0.41509433962264153,0.4339622641509434,0.9729648311070189,4.740083196609629,0.943407340432113,116.79245283018868,34.026976547198004,0.2095896223506496,0.2491174513893528,1.4866596632446114,0.12325513285925165,0.0,2.913140431361059,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,ar1_velocity,58,0.7758620689655172,0.22413793103448276,0.7068965517241379,0.9471373874336242,4.680687395918282,0.9297996291826511,117.01724137931035,36.89984670734389,0.22808702300819533,0.2735663791488057,1.4876081376459966,0.12188180209287461,0.0,2.818878970910423,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,crossing_or_sudden_threat,49,0.7346938775510204,0.2653061224489796,0.6122448979591837,0.9609982065341184,4.776537283597521,0.9860190980288447,119.24489795918367,36.582366467424116,0.21907559126760837,0.26388513869772107,1.4920379354794782,0.12496500568554107,0.0,2.838249004482369,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,linear,59,0.5423728813559322,0.4576271186440678,0.4745762711864407,0.949861583702614,4.751444780213093,0.7812957960670277,113.61016949152543,32.28903699981127,0.24308348627507068,0.2832677701000551,1.4921668788590101,0.12189596920634087,0.0,2.849035652537086,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,sinusoidal_lateral,81,0.5925925925925926,0.4074074074074074,0.5185185185185185,0.9527464241757104,4.672516746853902,0.794376680880417,114.35802469135803,33.47810558393521,0.23558810453910847,0.283562306228742,1.488865969784179,0.12214096022036569,0.0,2.748517971956769,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,accel_decel,54,0.5925925925925926,0.4074074074074074,0.42592592592592593,0.9731658587604902,4.7373327630648845,0.9574202746152878,116.77777777777777,34.18694019106847,0.20826261146420716,0.2481759404760123,1.4865534773559033,0.12333074656736684,0.0,2.910182159863941,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,ar1_velocity,55,0.7636363636363637,0.23636363636363636,0.6909090909090909,0.9448263719155552,4.692845853914796,0.92431394349445,116.76363636363637,36.57672074400813,0.22750846146706283,0.27423195278653556,1.4873852429781225,0.12163604742379483,0.0,2.8203222868575795,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,crossing_or_sudden_threat,51,0.7647058823529411,0.23529411764705882,0.6470588235294118,0.9647304018045327,4.784325693089144,0.9920407323276296,118.37254901960785,37.320596410940496,0.2168884103068415,0.26108711927773576,1.4914213680378605,0.12578639705267253,0.0,2.8412409209544123,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,linear,57,0.543859649122807,0.45614035087719296,0.47368421052631576,0.9495648918598812,4.731174448881589,0.7891967835133535,112.89473684210526,32.31045355493108,0.2439591828355549,0.28432760015864905,1.4921079372439314,0.12186029245761175,0.0,2.8283079900162105,0
p3_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,sinusoidal_lateral,83,0.5783132530120482,0.42168674698795183,0.5060240963855421,0.9512467910685359,4.699283569152623,0.7892944769686964,114.07228915662651,33.13676328285579,0.23538730723839543,0.28265029902812355,1.4892854781294516,0.12180768743797342,0.0,2.755723231550295,0
