method_key,method,steps,episode_reward,episode_length,wall_time,variant,training_seed,learning_rate
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233108,39.516409,120,2026-05-16 17:31:43,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233352,40.106434,117,2026-05-16 17:31:44,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233448,12.695928,99,2026-05-16 17:31:45,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233552,18.404943,119,2026-05-16 17:31:47,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233580,39.159799,118,2026-05-16 17:31:47,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233760,14.591233,102,2026-05-16 17:31:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,233956,39.09311,127,2026-05-16 17:31:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234056,18.479953,126,2026-05-16 17:31:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234076,39.189787,124,2026-05-16 17:31:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234244,0.118638,42,2026-05-16 17:31:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234248,38.865997,122,2026-05-16 17:31:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234456,18.48424,125,2026-05-16 17:31:50,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234528,19.342493,118,2026-05-16 17:31:50,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234588,10.049766,85,2026-05-16 17:31:51,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234688,18.830823,111,2026-05-16 17:31:51,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234860,12.223209,101,2026-05-16 17:31:52,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,234904,9.39257,79,2026-05-16 17:31:52,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235000,15.748227,118,2026-05-16 17:31:52,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235184,39.639936,124,2026-05-16 17:31:53,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235380,38.676609,130,2026-05-16 17:31:54,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235412,39.455245,127,2026-05-16 17:31:54,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235488,18.159505,122,2026-05-16 17:31:54,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235696,39.661176,128,2026-05-16 17:31:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235748,10.664177,84,2026-05-16 17:31:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235840,18.906316,115,2026-05-16 17:31:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235892,15.298487,101,2026-05-16 17:31:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,235944,4.100596,62,2026-05-16 17:31:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236208,39.141281,115,2026-05-16 17:31:56,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236264,14.196321,93,2026-05-16 17:31:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236324,39.402992,121,2026-05-16 17:31:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236408,18.464286,116,2026-05-16 17:31:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236688,18.716709,120,2026-05-16 17:31:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236736,15.735298,103,2026-05-16 17:31:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236760,38.485464,124,2026-05-16 17:31:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,236868,18.114642,115,2026-05-16 17:31:59,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237080,10.841173,80,2026-05-16 17:32:00,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237148,16.04709,103,2026-05-16 17:32:00,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237204,17.781881,129,2026-05-16 17:32:00,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237320,39.263254,113,2026-05-16 17:32:00,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237496,11.168143,87,2026-05-16 17:32:01,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237572,18.413338,123,2026-05-16 17:32:03,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237636,18.35508,108,2026-05-16 17:32:03,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237744,18.321897,106,2026-05-16 17:32:04,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,237944,18.28648,112,2026-05-16 17:32:04,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238032,39.765488,115,2026-05-16 17:32:05,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238036,5.762728,73,2026-05-16 17:32:05,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238096,39.277642,115,2026-05-16 17:32:05,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238396,19.065494,113,2026-05-16 17:32:06,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238480,18.244146,112,2026-05-16 17:32:06,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238496,17.722652,115,2026-05-16 17:32:06,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238532,39.950471,109,2026-05-16 17:32:06,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238848,18.207118,113,2026-05-16 17:32:07,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,238880,15.673349,100,2026-05-16 17:32:07,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239004,40.233061,118,2026-05-16 17:32:08,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239040,38.358082,136,2026-05-16 17:32:08,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239368,17.339932,122,2026-05-16 17:32:09,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239396,38.871403,137,2026-05-16 17:32:09,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239500,14.657372,124,2026-05-16 17:32:10,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239520,-4.107194,31,2026-05-16 17:32:10,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239544,19.183363,126,2026-05-16 17:32:10,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239588,-5.352152,22,2026-05-16 17:32:10,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239796,17.681928,107,2026-05-16 17:32:11,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239876,5.033121,72,2026-05-16 17:32:11,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239968,39.713395,112,2026-05-16 17:32:11,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,239976,17.812743,108,2026-05-16 17:32:11,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240276,19.007689,120,2026-05-16 17:32:12,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240296,15.969697,105,2026-05-16 17:32:12,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240400,19.490885,108,2026-05-16 17:32:13,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240444,19.203797,117,2026-05-16 17:32:13,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240648,12.864883,88,2026-05-16 17:32:14,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240736,39.283785,115,2026-05-16 17:32:14,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240792,16.227144,98,2026-05-16 17:32:14,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,240992,16.887463,137,2026-05-16 17:32:15,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241124,13.021772,83,2026-05-16 17:32:15,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241132,39.332554,121,2026-05-16 17:32:15,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241144,16.68741,102,2026-05-16 17:32:15,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241396,15.84869,101,2026-05-16 17:32:16,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241552,16.412694,102,2026-05-16 17:32:17,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241568,17.420542,111,2026-05-16 17:32:17,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241568,19.059293,109,2026-05-16 17:32:17,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241580,0.845052,46,2026-05-16 17:32:17,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241680,-3.371609,32,2026-05-16 17:32:19,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,241956,12.815487,97,2026-05-16 17:32:20,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242028,18.188939,112,2026-05-16 17:32:20,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242040,19.901812,118,2026-05-16 17:32:20,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242100,17.53384,105,2026-05-16 17:32:21,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242396,18.329349,110,2026-05-16 17:32:22,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242456,16.762628,104,2026-05-16 17:32:22,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242488,13.990947,97,2026-05-16 17:32:22,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242496,39.742257,117,2026-05-16 17:32:22,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242788,9.788688,73,2026-05-16 17:32:23,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242824,17.746426,107,2026-05-16 17:32:23,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242964,18.133881,127,2026-05-16 17:32:24,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,242980,18.98196,123,2026-05-16 17:32:24,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243152,11.788919,91,2026-05-16 17:32:24,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243240,16.206938,104,2026-05-16 17:32:25,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243372,13.255289,98,2026-05-16 17:32:25,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243448,39.260863,121,2026-05-16 17:32:26,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243664,18.461955,128,2026-05-16 17:32:26,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243668,9.539867,74,2026-05-16 17:32:26,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243748,39.349493,127,2026-05-16 17:32:27,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,243892,3.865904,56,2026-05-16 17:32:27,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244000,38.177129,138,2026-05-16 17:32:28,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244096,16.481196,108,2026-05-16 17:32:28,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244244,39.309333,124,2026-05-16 17:32:28,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244304,8.856046,76,2026-05-16 17:32:29,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244336,18.834887,111,2026-05-16 17:32:29,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244584,17.870725,122,2026-05-16 17:32:30,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244700,18.137837,114,2026-05-16 17:32:30,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244764,40.502921,115,2026-05-16 17:32:30,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,244768,20.218018,108,2026-05-16 17:32:30,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245060,40.54973,119,2026-05-16 17:32:31,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245204,18.911878,126,2026-05-16 17:32:32,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245240,38.565379,119,2026-05-16 17:32:32,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245260,40.221376,123,2026-05-16 17:32:32,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245524,18.073422,116,2026-05-16 17:32:33,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245684,20.065708,120,2026-05-16 17:32:33,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245716,19.064969,119,2026-05-16 17:32:33,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245804,38.84334,136,2026-05-16 17:32:36,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,245908,13.035769,96,2026-05-16 17:32:36,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246096,15.304187,95,2026-05-16 17:32:37,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246132,39.403509,112,2026-05-16 17:32:37,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246292,39.9215,122,2026-05-16 17:32:37,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246400,7.835827,67,2026-05-16 17:32:38,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246416,39.3731,127,2026-05-16 17:32:38,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246544,39.454185,112,2026-05-16 17:32:38,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246812,38.603687,130,2026-05-16 17:32:39,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246852,40.125442,109,2026-05-16 17:32:39,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,246880,38.897231,120,2026-05-16 17:32:39,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247044,19.519648,125,2026-05-16 17:32:40,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247268,17.159238,104,2026-05-16 17:32:41,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247308,18.888426,124,2026-05-16 17:32:41,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247368,39.832735,122,2026-05-16 17:32:41,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247560,18.916916,129,2026-05-16 17:32:42,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247716,19.096276,112,2026-05-16 17:32:42,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247820,39.311858,113,2026-05-16 17:32:43,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,247832,38.662262,131,2026-05-16 17:32:43,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248016,39.584628,114,2026-05-16 17:32:43,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248164,18.54098,112,2026-05-16 17:32:44,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248252,18.211366,108,2026-05-16 17:32:44,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248276,39.764124,111,2026-05-16 17:32:44,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248468,16.406598,113,2026-05-16 17:32:45,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248628,38.698204,116,2026-05-16 17:32:46,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248708,19.769586,108,2026-05-16 17:32:46,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248736,39.276413,121,2026-05-16 17:32:46,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,248908,17.252754,110,2026-05-16 17:32:47,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249168,38.755946,135,2026-05-16 17:32:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249176,39.300357,117,2026-05-16 17:32:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249184,16.471428,112,2026-05-16 17:32:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249340,19.019176,108,2026-05-16 17:32:48,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249492,10.557119,77,2026-05-16 17:32:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249600,18.383913,108,2026-05-16 17:32:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249696,19.119814,130,2026-05-16 17:32:49,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249832,19.449748,123,2026-05-16 17:32:50,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,249936,18.701472,111,2026-05-16 17:32:52,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250040,17.410833,110,2026-05-16 17:32:52,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250176,18.932976,120,2026-05-16 17:32:53,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250268,18.914602,109,2026-05-16 17:32:53,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250348,17.399391,103,2026-05-16 17:32:54,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250548,39.143074,127,2026-05-16 17:32:54,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250684,19.554321,127,2026-05-16 17:32:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250688,17.180846,105,2026-05-16 17:32:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,250752,15.604394,101,2026-05-16 17:32:55,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251064,18.642046,129,2026-05-16 17:32:56,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251164,19.6315,119,2026-05-16 17:32:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251164,19.932877,120,2026-05-16 17:32:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251216,20.464035,116,2026-05-16 17:32:57,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251500,19.9374,109,2026-05-16 17:32:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251624,19.596469,115,2026-05-16 17:32:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251656,19.167566,123,2026-05-16 17:32:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251696,19.011928,120,2026-05-16 17:32:58,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251932,17.708762,108,2026-05-16 17:32:59,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,251976,11.458767,88,2026-05-16 17:32:59,stab_s1_lr1e4,2,0.0001
stab_s1_lr1e4,n3pf_stab_s1_lr1e4_block_projected_no_z,252088,19.625226,108,2026-05-16 17:33:00,stab_s1_lr1e4,2,0.0001
