episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
3,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-5.700958251953125,1.544301986694336,3.532538890838623]","[0.9205026626586914,0.4858896732330322,1.3810019493103027]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[0.6665470004081726,0.35183852910995483,1.0]",2.5279529094696045,0.0,7.719613108747581e-07,7.719613108747581e-07,"[5.178009223376083e-24,5.493089980153283e-43,7.719613108747581e-07]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.2253750115633011,0.25000134110450745,0.24184595048427582,0.2912707030773163,0.36359360814094543,0.2285812646150589]",0,nan,"[0.2963111400604248,0.14013883471488953,0.5635500550270081]",0.959001898765564,-1,nan,nan,nan,7.719613108747581e-07,7.719613108747581e-07,2.251049280166626,0.06715672850608825,0.0,0.06715672850608825,0
3,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-5.45548677444458,1.7068967819213867,3.7904746532440186]","[1.2273566722869873,0.8129740953445435,1.2896785736083984]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.6775748133659363,1.0]",2.4820525646209717,0.0,3.9929441300046165e-06,3.9929441300046165e-06,"[4.830293930281408e-25,1.1630777253895982e-43,3.9929441300046165e-06]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.20326454937458038,0.23998397588729858,0.22540216147899628,0.31582289934158325,0.4394950568675995,0.2086239606142044]",0,nan,"[0.27703189849853516,0.1489402800798416,0.5740278363227844]",0.9578478336334229,-1,nan,nan,nan,3.9929441300046165e-06,3.9929441300046165e-06,2.6276018619537354,0.1919047573208809,0.0,0.1919047573208809,0
3,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-5.204256057739258,1.8856396675109863,4.043392181396484]","[1.256152868270874,0.8937143683433533,1.264587163925171]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.718950092792511,1.0]",2.527960777282715,0.0,8.180338681995636e-07,8.180338681995636e-07,"[1.4838112996825146e-28,0.0,8.180338681995636e-07]","[0.1822499781847,0.1822499781847,0.1822499781847,0.18351857364177704,0.2217310667037964,0.20572176575660706,0.3277208209037781,0.4864768087863922,0.19011123478412628]",0,nan,"[0.2746848165988922,0.16677437722682953,0.5585408210754395]",0.9789501428604126,-1,nan,nan,nan,8.180338681995636e-07,8.180338681995636e-07,2.7182857990264893,0.20012425080989488,0.0,0.20012425080989488,0
3,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-4.949519634246826,2.0587408542633057,4.298357009887695]","[1.273681640625,0.8655058741569519,1.2748231887817383]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.6746111512184143,1.0]",2.6606225967407227,0.0,4.6988340329789935e-08,4.6988340329789935e-08,"[6.182369274775815e-33,0.0,4.6988340329789935e-08]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.1658586859703064,0.1999586671590805,0.18602167069911957,0.3301677107810974,0.5114834308624268,0.17300334572792053]",0,nan,"[0.29216328263282776,0.19239959120750427,0.515437126159668]",1.018200159072876,-1,nan,nan,nan,4.6988340329789935e-08,4.6988340329789935e-08,2.720691204071045,0.19310871890978887,0.0,0.19310871890978887,0
3,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-4.689444541931152,2.215704917907715,4.558463096618652]","[1.3003753423690796,0.7848204970359802,1.3005298376083374]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.5919204354286194,1.0]",2.861194133758545,0.0,8.319574473780733e-10,8.319574473780733e-10,"[3.8270433561844996e-38,0.0,8.319574473780733e-10]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.14984451234340668,0.18149612843990326,0.1678059697151184,0.325678288936615,0.5199950933456421,0.15724462270736694]",0,nan,"[0.3207443952560425,0.22337743639945984,0.4558781683444977]",1.0576465129852295,-1,nan,nan,nan,8.319574473780733e-10,8.319574473780733e-10,2.6887176036834717,0.18664907907135783,0.0,0.18664907907135783,0
3,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-4.4241204261779785,2.35402250289917,4.82379150390625]","[1.3266208171844482,0.6915876269340515,1.3266416788101196]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.5087401270866394,1.0]",3.1119277477264404,0.0,3.6863997097957846e-12,3.6863997097957846e-12,"[1.961817850054744e-44,0.0,3.6863997097957846e-12]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.1351163387298584,0.17183808982372284,0.15163113176822662,0.3162176311016083,0.5163201689720154,0.14276887476444244]",0,nan,"[0.35238564014434814,0.25667670369148254,0.3909376859664917]",1.0837842226028442,-1,nan,nan,nan,3.6863997097957846e-12,3.6863997097957846e-12,2.6633572578430176,0.18001507477369158,0.0,0.18001507477369158,0
3,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-4.142800807952881,2.4804468154907227,5.078322410583496]","[1.4065979719161987,0.6321210265159607,1.2726547718048096]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.4388742744922638,0.8908398151397705]",3.389761447906494,0.0,7.366720081170008e-15,7.366720081170008e-15,"[0.0,0.0,7.366720081170008e-15]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.12163341045379639,0.1716856062412262,0.13812851905822754,0.30331265926361084,0.5038310885429382,0.12950344383716583]",0,nan,"[0.3811319172382355,0.289512038230896,0.3293560743331909]",1.0922987461090088,-1,nan,nan,nan,7.366720081170008e-15,7.366720081170008e-15,2.4600589275360107,0.18702276596799491,0.0,0.18702276596799491,0
3,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-3.8414132595062256,2.6005210876464844,5.311984539031982]","[1.5069377422332764,0.6003710627555847,1.1683108806610107]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.39103174209594727,0.7565656304359436]",3.682922601699829,0.0,4.835213960326656e-18,4.835213960326656e-18,"[0.0,0.0,4.835213960326656e-18]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.10948466509580612,0.17736780643463135,0.1282070279121399,0.28814199566841125,0.4851537346839905,0.11737237870693207]",0,nan,"[0.40484121441841125,0.3243044316768646,0.2708544135093689]",1.0850551128387451,-1,nan,nan,nan,4.835213960326656e-18,4.835213960326656e-18,2.2316222190856934,0.20137783741578458,0.0,0.20137783741578458,0
3,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-3.5198144912719727,2.7179973125457764,5.518312931060791]","[1.6079940795898438,0.5873808264732361,1.0316411256790161]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.36047762632369995,0.6221473813056946]",3.9852964878082275,0.0,7.872926244978835e-22,7.872926244978835e-22,"[0.0,0.0,7.872926244978835e-22]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.09860840439796448,0.1838320642709732,0.12260682880878448,0.271607905626297,0.4623200297355652,0.10629875212907791]",0,nan,"[0.4214692711830139,0.3577435612678528,0.2207871377468109]",1.065402865409851,-1,nan,nan,nan,7.872926244978835e-22,7.872926244978835e-22,2.019521713256836,0.21880149595439433,0.0,0.21880149595439433,0
3,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-3.179732084274292,2.8353843688964844,5.692442417144775]","[1.7004120349884033,0.5869351029396057,0.8706480264663696]","[6.242019176483154,2.007880926132202,2.0213115215301514]","[1.0,0.3422200679779053,0.49300897121429443]",4.293206214904785,0.0,2.5134998933174847e-26,2.5134998933174847e-26,"[0.0,0.0,2.5134998933174847e-26]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.08880355209112167,0.1868886947631836,0.12159779667854309,0.254393994808197,0.4368901550769806,0.09620640426874161]",0,nan,"[0.43057775497436523,0.3882145583629608,0.18120770156383514]",1.0396671295166016,-1,nan,nan,nan,2.5134998933174847e-26,2.5134998933174847e-26,1.8312567472457886,0.23722784282639622,0.0,0.23722784282639622,0
