episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
2,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-6.068183898925781,-1.0962860584259033,2.268454074859619]","[-0.1619984358549118,-0.5085670351982117,1.2853031158447266]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[-0.09367702156305313,-0.2940833568572998,0.7432378530502319]",3.4140405654907227,0.0,1.3142501799709048e-15,1.3142371568393408e-15,"[1.3062389523594892e-20,0.0,1.3142371568393408e-15]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22538448870182037,0.24472202360630035,0.23852404952049255,0.40842747688293457,0.27843499183654785,0.22662916779518127]",0,nan,"[0.24750101566314697,0.046171899884939194,0.7063271403312683]",0.7331656217575073,-1,nan,nan,nan,1.3142501799709048e-15,1.3142371568393408e-15,1.5730841159820557,-0.09839434385299682,0.0,-0.09839434385299682,0
2,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-6.11561393737793,-1.203326940536499,2.6335010528564453]","[-0.2371498942375183,-0.5352043509483337,1.825234293937683]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[-0.12986131012439728,-0.2813992202281952,0.996341347694397]",3.7125515937805176,0.0,8.196601511214916e-17,8.196601511214916e-17,"[1.2124050991330227e-29,0.0,8.196601511214916e-17]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.20328497886657715,0.2319726198911667,0.22094964981079102,0.5161609649658203,0.2938738465309143,0.20528587698936462]",0,nan,"[0.19237732887268066,0.048068515956401825,0.7595541477203369]",0.6718843579292297,-1,nan,nan,nan,8.196601511214916e-17,8.196601511214916e-17,2.0269887447357178,-0.09915113620460032,0.0,-0.09915113620460032,0
2,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-6.123939037322998,-1.2768890857696533,3.0236828327178955]","[-0.041625455021858215,-0.3678109645843506,1.9509085416793823]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[-0.00559350335970521,-0.17335565388202667,1.0]",4.0065693855285645,0.0,2.4323947361281224e-17,2.4323947361281224e-17,"[3.0357550564929403e-37,0.0,2.4323947361281224e-17]","[0.1822499781847,0.1822499781847,0.1822499781847,0.18348859250545502,0.2131749540567398,0.20123960077762604,0.584891676902771,0.29954516887664795,0.18582618236541748]",0,nan,"[0.16698123514652252,0.04995102062821388,0.7830677032470703]",0.6400524973869324,-1,nan,nan,nan,2.4323947361281224e-17,2.4323947361281224e-17,2.0098657608032227,-0.06769095979630947,0.0,-0.06769095979630947,0
2,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-6.056807041168213,-1.3103115558624268,3.414738416671753]","[0.3356606364250183,-0.1671123057603836,1.9552781581878662]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[0.20179970562458038,-0.06937732547521591,1.0]",4.253695011138916,0.0,1.4856100935725823e-17,1.4856100935725823e-17,"[4.28797330083394e-43,0.0,1.4856100935725823e-17]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.16566435992717743,0.1921253502368927,0.18188810348510742,0.6238833665847778,0.2979881763458252,0.16810935735702515]",0,nan,"[0.15605346858501434,0.05004749819636345,0.7938990592956543]",0.622990608215332,-1,nan,nan,nan,1.4856100935725823e-17,1.4856100935725823e-17,2.0430619716644287,-0.0014568884298205385,0.0,-0.0014568884298205385,0
2,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-5.90965461730957,-1.3034169673919678,3.784569501876831]","[0.7357621192932129,0.034473150968551636,1.8491554260253906]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[0.43567001819610596,0.03602903336286545,1.0]",4.441142559051514,0.0,8.593763845090004e-18,8.593763845090004e-18,"[0.0,0.0,8.593763845090004e-18]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.14940804243087769,0.1742253601551056,0.16406109929084778,0.6404545307159424,0.29119133949279785,0.15199972689151764]",0,nan,"[0.15409298241138458,0.05149992182850838,0.7944071292877197]",0.6237824559211731,-1,nan,nan,nan,8.593763845090004e-18,8.593763845090004e-18,2.1214487552642822,0.07305347412824631,0.0,0.07305347412824631,0
2,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-5.701479434967041,-1.2603782415390015,4.121689319610596]","[1.04087495803833,0.21519336104393005,1.6855998039245605]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[0.6558013558387756,0.14667421579360962,1.0]",4.5800371170043945,0.0,1.6358522317195688e-18,1.6358522317195688e-18,"[0.0,0.0,1.6358522317195688e-18]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.13451550900936127,0.16367067396640778,0.14818912744522095,0.64036625623703,0.2807038426399231,0.13736781477928162]",0,nan,"[0.1611333042383194,0.05463244765996933,0.7842341661453247]",0.6435823440551758,-1,nan,nan,nan,1.6358522317195688e-18,1.6358522317195688e-18,2.231414318084717,0.1322830231487751,0.0,0.1322830231487751,0
2,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-5.4564948081970215,-1.188902497291565,4.428668022155762]","[1.2249222993850708,0.35737866163253784,1.5348930358886719]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[0.8295673131942749,0.25119563937187195,1.0]",4.691230773925781,0.0,4.241642271326131e-20,4.241642271326131e-20,"[0.0,0.0,4.241642271326131e-20]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.121098592877388,0.160814106464386,0.13473619520664215,0.6281349062919617,0.2677250802516937,0.12409115582704544]",0,nan,"[0.1742497980594635,0.059210412204265594,0.7665397524833679]",0.6756271719932556,-1,nan,nan,nan,4.241642271326131e-20,4.241642271326131e-20,2.3542428016662598,0.16854801416397094,0.0,0.16854801416397094,0
2,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-5.183779239654541,-1.0946847200393677,4.7049174308776855]","[1.3635777235031128,0.47108861804008484,1.381247639656067]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[0.9571924805641174,0.3378077447414398,0.9377896785736084]",4.780389308929443,0.0,2.6470968572853235e-22,2.6470968572853235e-22,"[0.0,0.0,2.6470968572853235e-22]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.10926470905542374,0.16266199946403503,0.12436933070421219,0.6072837114334106,0.2531767785549164,0.1120547354221344]",0,nan,"[0.18992169201374054,0.06552836298942566,0.7445499300956726]",0.7136937379837036,-1,nan,nan,nan,2.6470968572853235e-22,2.6470968572853235e-22,2.3572638034820557,0.19634157303720712,0.0,0.19634157303720712,0
2,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-4.894829273223877,-0.9795491099357605,4.955881595611572]","[1.4447494745254517,0.5756779909133911,1.2548208236694336]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[1.0,0.4062206745147705,0.847390353679657]",4.858392715454102,0.0,1.6375538286151263e-25,1.6375538286151263e-25,"[0.0,0.0,1.6375538286151263e-25]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.09883859008550644,0.16526609659194946,0.11764690279960632,0.5805448293685913,0.23776070773601532,0.10115114599466324]",0,nan,"[0.20908305048942566,0.07446757704019547,0.7164493203163147]",0.759539783000946,-1,nan,nan,nan,1.6375538286151263e-25,1.6375538286151263e-25,2.280128002166748,0.21251042453572153,0.0,0.21251042453572153,0
2,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-4.596916198730469,-0.8457289934158325,5.186470985412598]","[1.4895648956298828,0.6691005229949951,1.152946949005127]","[6.621418476104736,0.4940507709980011,1.5616551637649536]","[1.0,0.4568570554256439,0.7597338557243347]",4.932861804962158,0.0,6.784747258256883e-30,6.784747258256883e-30,"[0.0,0.0,6.784747258256883e-30]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.08944419026374817,0.16541872918605804,0.11479725688695908,0.5500218272209167,0.2220049500465393,0.09128055721521378]",0,nan,"[0.2302018105983734,0.08651792258024216,0.6832802891731262]",0.8100917935371399,-1,nan,nan,nan,6.784747258256883e-30,6.784747258256883e-30,2.1915693283081055,0.22031303896568716,0.0,0.22031303896568716,0
