episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
5,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-6.5745849609375,1.33381986618042,3.598625898361206]","[1.606290578842163,0.43398720026016235,0.4712388515472412]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.27017977833747864,0.2933708727359772]",2.244598150253296,0.0,0.008033819496631622,0.008033819496631622,"[4.0656307610063085e-18,2.067750460203774e-29,0.008033819496631622]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22778786718845367,0.24600297212600708,0.24048374593257904,0.25063493847846985,0.37255334854125977,0.22540044784545898]",0,nan,"[0.3767167925834656,0.22210294008255005,0.40118029713630676]",1.0683691501617432,-1,nan,nan,nan,0.008033819496631622,0.008033819496631622,0.9171362519264221,0.24578278303146361,0.0,0.24578278303146361,0
5,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-6.216867446899414,1.457804560661316,3.7023706436157227]","[1.7885875701904297,0.6199235916137695,0.5187231302261353]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.35717281699180603,0.2895544767379761]",2.0213513374328613,0.0,0.03896216303110123,0.03896216303110123,"[2.967277182601247e-17,4.180467833675655e-28,0.03896216303110123]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.2070932388305664,0.2337939739227295,0.22349430620670319,0.24633575975894928,0.45481619238853455,0.20318476855754852]",0,nan,"[0.1984359472990036,0.10126098990440369,0.7003030180931091]",0.8022988438606262,-1,nan,nan,nan,0.03896216303110123,0.03896216303110123,0.9697461724281311,0.3433453619806096,0.0,0.3433453619806096,0
5,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-5.855666637420654,1.5994071960449219,3.7951862812042236]","[1.8060030937194824,0.708013117313385,0.4640781879425049]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.39906516671180725,0.2518483102321625]",1.8627256155014038,0.0,0.05028606578707695,0.05028606578707695,"[3.169970181645731e-17,2.41001339887394e-28,0.05028606578707695]","[0.1822499781847,0.1822499781847,0.1822499781847,0.18789829313755035,0.21489344537258148,0.203696146607399,0.2385212779045105,0.5061442852020264,0.18312902748584747]",0,nan,"[0.09000838547945023,0.05190158262848854,0.8580901026725769]",0.5016002655029297,-1,nan,nan,nan,0.05028606578707695,0.05028606578707695,0.9537699818611145,0.3504635698022321,0.0,0.3504635698022321,0
5,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-5.492652416229248,1.7493150234222412,3.869802236557007]","[1.8150721788406372,0.7495390176773071,0.3730802834033966]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.4162081182003021,0.19754427671432495]",1.788860559463501,0.0,0.03555397689342499,0.03555397689342499,"[4.1462656506069577e-17,8.328798998446157e-29,0.03555397689342499]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.17000143229961395,0.19359828531742096,0.1840669959783554,0.22829261422157288,0.5339457392692566,0.16502894461154938]",0,nan,"[0.05319745093584061,0.03182442858815193,0.9149780869483948]",0.3470836579799652,-1,nan,nan,nan,0.03555397689342499,0.03555397689342499,0.8964811563491821,0.3551761850574985,0.0,0.3551761850574985,0
5,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-5.125914573669434,1.901302695274353,3.9173526763916016]","[1.8336899280548096,0.7599382996559143,0.23775269091129303]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.41465985774993896,0.11791956424713135]",1.8035411834716797,0.0,0.015604903921484947,0.015604903921484947,"[1.2736692814542045e-16,9.042611228559259e-29,0.015604903921484947]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.15327510237693787,0.1759694218635559,0.16597306728363037,0.21649836003780365,0.5440680384635925,0.14869841933250427]",0,nan,"[0.045817114412784576,0.027996117249131203,0.9261868000030518]",0.3123834431171417,-1,nan,nan,nan,0.015604903921484947,0.015604903921484947,0.7813117504119873,0.36244650912471116,0.0,0.36244650912471116,0
5,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-4.754858016967773,2.0492143630981445,3.9334664344787598]","[1.855283260345459,0.739558756351471,0.08056847751140594]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.3961820900440216,0.030111093074083328]",1.8979939222335815,0.0,0.004006749019026756,0.004006749019026756,"[9.175295936301444e-16,8.552435696546594e-28,0.004006749019026756]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.13794761896133423,0.16655677556991577,0.14989203214645386,0.20378687977790833,0.5411098599433899,0.13396820425987244]",0,nan,"[0.047908637672662735,0.030836865305900574,0.9212544560432434]",0.32841163873672485,-1,nan,nan,nan,0.004006749019026756,0.004006749019026756,0.6372158527374268,0.3707190476451069,0.0,0.3707190476451069,0
5,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-4.380016803741455,2.187622547149658,3.920616388320923]","[1.874206781387329,0.6920415163040161,-0.06424984335899353]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.36470043659210205,-0.04630189388990402]",2.0566227436065674,0.0,0.0005205581546761096,0.0005205581546761096,"[1.1892761860759268e-14,8.892511591301631e-26,0.0005205581546761096]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.12442103773355484,0.16554902493953705,0.13640029728412628,0.19064825773239136,0.5286722779273987,0.12068448215723038]",0,nan,"[0.05328216403722763,0.039081137627363205,0.9076367020606995]",0.370897114276886,-1,nan,nan,nan,0.0005205581546761096,0.0005205581546761096,0.4968521296977997,0.3777610294613987,0.0,0.3777610294613987,0
5,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-4.002287864685059,2.3139660358428955,3.885498285293579]","[1.8886442184448242,0.6317172050476074,-0.17559084296226501]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.32908880710601807,-0.1020769327878952]",2.264033079147339,0.0,2.750455678324215e-05,2.750455678324215e-05,"[2.1291192279278975e-13,5.91390655962319e-23,2.750455678324215e-05]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.11274845898151398,0.16952133178710938,0.1263522356748581,0.17744788527488708,0.5095605254173279,0.10870764404535294]",0,nan,"[0.060968853533267975,0.05563875660300255,0.8833924531936646]",0.440815269947052,-1,nan,nan,nan,2.750455678324215e-05,2.750455678324215e-05,0.38109979033470154,0.3826262016640976,0.0,0.3826262016640976,0
5,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-3.622602701187134,2.4290082454681396,3.8351898193359375]","[1.8984254598617554,0.5752105712890625,-0.25154176354408264]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.29809433221817017,-0.13865025341510773]",2.5085854530334473,0.0,4.42841241010683e-07,4.4283680722401186e-07,"[4.422773779155786e-12,1.0424214089924217e-19,4.4283680722401186e-07]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.10249029844999313,0.17413783073425293,0.120426706969738,0.16445329785346985,0.485946387052536,0.09791107475757599]",0,nan,"[0.07148716598749161,0.08515042811632156,0.8433623909950256]",0.5420281887054443,-1,nan,nan,nan,4.42841241010683e-07,4.4283680722401186e-07,0.2973926067352295,0.3855235526198521,0.0,0.3855235526198521,0
5,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-3.2416791915893555,2.534942626953125,3.774887800216675]","[1.9046177864074707,0.529672384262085,-0.3015097379684448]","[5.9309258460998535,4.29049825668335,1.4867041110992432]","[1.0,0.27421727776527405,-0.16232825815677643]",2.7817232608795166,0.0,1.68253511123595e-09,1.5828336419332345e-09,"[9.970126807479218e-11,2.2871850986534595e-16,1.5828336419332345e-09]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.09304145723581314,0.17593854665756226,0.11883058398962021,0.15185563266277313,0.45949870347976685,0.0881800651550293]",0,nan,"[0.08416063338518143,0.12932610511779785,0.7865133285522461]",0.6617035865783691,-1,nan,nan,nan,1.68253511123595e-09,1.5828336419332345e-09,0.24016939103603363,0.38713450958952306,0.0,0.38713450958952306,0
