episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
1,1,0.2,3.0,15,mixed_uncertainty,0,0,"[5.701832294464111,3.037229061126709,1.4466133117675781]","[0.8914088606834412,-0.9189081788063049,1.0900871753692627]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[0.5154650211334229,-0.531366765499115,0.6303524971008301]",3.295982837677002,0.0,3.1750225346527557e-16,2.959513794767416e-16,"[2.1550869025450276e-17,0.0,2.959513794767416e-16]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22821703553199768,0.2465055286884308,0.24112474918365479,0.5802773833274841,0.23036997020244598,0.23456552624702454]",0,nan,"[0.6158150434494019,0.04586876556277275,0.3383162021636963]",0.8065770864486694,-1,nan,nan,nan,3.1750225346527557e-16,2.959513794767416e-16,1.9206491708755493,-0.10563459157943726,0.0,-0.10563459157943726,0
1,2,0.4,3.0,15,mixed_uncertainty,0,0,"[5.81341028213501,2.7810747623443604,1.7179539203643799]","[0.5578902959823608,-1.2807714939117432,1.3567030429840088]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[0.36161094903945923,-0.9563628435134888,1.0]",3.3953006267547607,0.0,3.9844085604652524e-13,3.9844020552522175e-13,"[6.437451950096331e-19,0.0,3.9844020552522175e-13]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.20802995562553406,0.2339407205581665,0.2246886044740677,0.8100243210792542,0.21168264746665955,0.2188570499420166]",0,nan,"[0.49489057064056396,0.06347046792507172,0.4416389763355255]",0.8840497732162476,-1,nan,nan,nan,3.9844085604652524e-13,3.9844020552522175e-13,2.8396284580230713,0.01186235785484314,0.0,0.01186235785484314,0
1,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[5.879654884338379,2.5064055919647217,1.9984098672866821]","[0.33122390508651733,-1.373346209526062,1.4022797346115112]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[0.2098366916179657,-0.9846903681755066,1.0]",3.4895358085632324,0.0,1.761819531410913e-12,1.761819531410913e-12,"[1.0183006324988872e-21,0.0,1.761819531410913e-12]","[0.1822499781847,0.1822499781847,0.1822499781847,0.18897408246994019,0.2145688831806183,0.2053370624780655,0.9621194005012512,0.19403760135173798,0.2032472938299179]",0,nan,"[0.49772781133651733,0.06399086862802505,0.43828126788139343]",0.8847132921218872,-1,nan,nan,nan,1.761819531410913e-12,1.761819531410913e-12,2.7829337120056152,0.06548447502776981,0.0,0.06548447502776981,0
1,4,0.8,3.0,15,mixed_uncertainty,0,0,"[5.904936790466309,2.2261579036712646,2.2818679809570312]","[0.1264095902442932,-1.401237964630127,1.4172900915145874]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[0.06646232306957245,-0.9901130199432373,1.0]",3.5841681957244873,0.0,9.315571317808358e-13,9.315571317808358e-13,"[4.4802023909249805e-25,0.0,9.315571317808358e-13]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.17071613669395447,0.19321849942207336,0.1859581619501114,1.0547163486480713,0.17748765647411346,0.18800607323646545]",0,nan,"[0.5232752561569214,0.06513315439224243,0.4115915894508362]",0.8821771144866943,-1,nan,nan,nan,9.315571317808358e-13,9.315571317808358e-13,2.718576669692993,0.09368034448474646,0.0,0.09368034448474646,0
1,5,1.0,3.0,15,mixed_uncertainty,0,0,"[5.889240741729736,1.9463669061660767,2.5667247772216797]","[-0.07847924530506134,-1.3989547491073608,1.4242841005325317]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.07755689322948456,-0.9812110066413879,1.0]",3.6767289638519287,0.0,1.4080274760800565e-13,1.4080274760800565e-13,"[8.387943705185181e-29,0.0,1.4080274760800565e-13]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.15364482998847961,0.17570120096206665,0.16796784102916718,1.102180004119873,0.16205048561096191,0.1733231097459793]",0,nan,"[0.5541567206382751,0.06759688258171082,0.37824639678001404]",0.8769767880439758,-1,nan,nan,nan,1.4080274760800565e-13,1.4080274760800565e-13,2.6512060165405273,0.11982024326920511,0.0,0.11982024326920511,0
1,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[5.832553863525391,1.6718217134475708,2.8515052795410156]","[-0.28343474864959717,-1.3727259635925293,1.4239026308059692]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.2215932011604309,-0.9612160325050354,1.0]",3.7642874717712402,0.0,7.905267864199029e-15,7.905267864199029e-15,"[7.40478789071499e-33,0.0,7.905267864199029e-15]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.1391414850950241,0.16552802920341492,0.15196199715137482,1.1158394813537598,0.14771781861782074,0.15932609140872955]",0,nan,"[0.586469829082489,0.07077739387750626,0.3427527844905853]",0.8673951625823975,-1,nan,nan,nan,7.905267864199029e-15,7.905267864199029e-15,2.5862350463867188,0.14488560404628514,0.0,0.14488560404628514,0
1,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[5.735642433166504,1.4069194793701172,3.134568214416504]","[-0.48455774784088135,-1.324510931968689,1.4153140783309937]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.36495617032051086,-0.9313949942588806,1.0]",3.8446149826049805,0.0,1.7719262218114e-16,1.7719262218114e-16,"[3.1800733279833504e-37,0.0,1.7719262218114e-16]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.12856516242027283,0.1620195358991623,0.1384945511817932,1.1045963764190674,0.13446266949176788,0.14609506726264954]",0,nan,"[0.6178336143493652,0.074543297290802,0.30762311816215515]",0.8537022471427917,-1,nan,nan,nan,1.7719262218114e-16,1.7719262218114e-16,2.526904582977295,0.1685390943288803,0.0,0.1685390943288803,0
1,8,1.6,3.0,15,mixed_uncertainty,0,0,"[5.600431442260742,1.1555237770080566,3.4142398834228516]","[-0.6760557293891907,-1.2569782733917236,1.3983582258224487]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.5058582425117493,-0.8930317163467407,1.0]",3.91660213470459,0.0,1.538974079148277e-18,1.538974079148277e-18,"[6.224567778530837e-42,0.0,1.538974079148277e-18]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.12189576774835587,0.16186273097991943,0.12829817831516266,1.0754127502441406,0.12224487215280533,0.13367384672164917]",0,nan,"[0.6465192437171936,0.07893262803554535,0.27454814314842224]",0.8372923135757446,-1,nan,nan,nan,1.538974079148277e-18,1.538974079148277e-18,2.476963520050049,0.19007605431601404,0.0,0.19007605431601404,0
1,9,1.8,3.0,15,mixed_uncertainty,0,0,"[5.430210590362549,0.9205185770988464,3.68904709815979]","[-0.8511031866073608,-1.1750259399414062,1.3740363121032715]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.6411343812942505,-0.8481782674789429,1.0]",3.9805397987365723,0.0,4.603911190472558e-21,4.603911190472558e-21,"[0.0,0.0,4.603911190472558e-21]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.1176377534866333,0.1616411805152893,0.12204021960496902,1.0337049961090088,0.1110154464840889,0.12207897752523422]",0,nan,"[0.6713500618934631,0.0840807780623436,0.24456921219825745]",0.8201075792312622,-1,nan,nan,nan,4.603911190472558e-21,4.603911190472558e-21,2.4408743381500244,0.20864232467487454,0.0,0.20864232467487454,0
1,10,2.0,3.0,15,mixed_uncertainty,0,0,"[5.22940731048584,0.7034332752227783,3.957956552505493]","[-1.0040152072906494,-1.0854265689849854,1.3445475101470947]","[-5.781534194946289,-2.690187692642212,2.890302896499634]","[-0.7671647667884827,-0.7995948195457458,1.0]",4.038067817687988,0.0,3.868577823508368e-24,3.868577823508368e-24,"[0.0,0.0,3.868577823508368e-24]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.11372081935405731,0.15902864933013916,0.12011879682540894,0.9836596846580505,0.10071990638971329,0.1113068088889122]",0,nan,"[0.691668689250946,0.0901218131184578,0.21820944547653198]",0.8040491342544556,-1,nan,nan,nan,3.868577823508368e-24,3.868577823508368e-24,2.422466516494751,0.22354767654091118,0.0,0.22354767654091118,0
