episode,step,time,turn_time,turn_step,scenario,success,collision,uav_position,uav_velocity,goal_position,action,min_distance,distance_warning_cost,risk_sum,risk_max,risk_values,sigma_values,reaction_flag,reaction_time_current,attention_weights,attention_entropy,turning_obstacle_id,turning_obstacle_attention_weight,turning_obstacle_attention_rank,turning_obstacle_risk,R_sum,R_max,lateral_deviation,base_reward,applied_cost,shaped_reward,fallback_penalty_active
7,1,0.2,3.0,15,mixed_uncertainty,0,0,"[-6.456788539886475,-2.561563730239868,2.906632900238037]","[1.3359088897705078,0.8453949093818665,0.700882077217102]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.6328238248825073,0.524648129940033]",3.7568881511688232,0.0,9.59263068978089e-09,9.588589477971254e-09,"[4.040872237515147e-12,0.0,9.588589477971254e-09]","[0.22499999403953552,0.22499999403953552,0.22499999403953552,0.23212920129299164,0.25392043590545654,0.2492607682943344,0.5708879232406616,0.2308262139558792,0.2251780778169632]",0,nan,"[0.9186142683029175,0.06467500329017639,0.016710663214325905]",0.3234601616859436,-1,nan,nan,nan,9.59263068978089e-09,9.588589477971254e-09,1.1751104593276978,0.2152444505691528,0.0,0.2152444505691528,0
7,2,0.4,3.0,15,mixed_uncertainty,0,0,"[-6.179719924926758,-2.3590316772460938,3.0968103408813477]","[1.3853439092636108,1.0126607418060303,0.9508872628211975]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.7457144260406494,0.7106674313545227]",3.6076951026916504,0.0,1.3997522501085768e-06,1.3997463383930153e-06,"[5.921524989099813e-12,0.0,1.3997463383930153e-06]","[0.20249998569488525,0.20249998569488525,0.20249998569488525,0.21418426930904388,0.24505458772182465,0.23560889065265656,0.7939683198928833,0.21246281266212463,0.20280450582504272]",0,nan,"[0.7269902229309082,0.06523621827363968,0.20777353644371033]",0.7363490462303162,-1,nan,nan,nan,1.3997522501085768e-06,1.3997463383930153e-06,1.6288918256759644,0.31550013437867164,0.0,0.31550013437867164,0
7,3,0.6000000000000001,3.0,15,mixed_uncertainty,0,0,"[-5.905912399291992,-2.147982597351074,3.2959182262420654]","[1.3690376281738281,1.0552456378936768,0.995539128780365]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.7771111130714417,0.7336543798446655]",3.4724581241607666,0.0,8.13691622170154e-06,8.136914402712137e-06,"[2.0468446815941066e-12,0.0,8.136914402712137e-06]","[0.1822499781847,0.1822499781847,0.1822499781847,0.19606459140777588,0.22607605159282684,0.21634335815906525,0.9415085315704346,0.19503910839557648,0.1826408952474594]",0,nan,"[0.49834194779396057,0.04928135126829147,0.45237672328948975]",0.8542701005935669,-1,nan,nan,nan,8.13691622170154e-06,8.136914402712137e-06,1.731819987297058,0.31438336834311487,0.0,0.31438336834311487,0
7,4,0.8,3.0,15,mixed_uncertainty,0,0,"[-5.632946968078613,-1.930862545967102,3.4914345741271973]","[1.364827275276184,1.0856002569198608,0.9775817394256592]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.7992792129516602,0.7145533561706543]",3.351834774017334,0.0,1.4459561498370022e-05,1.445956058887532e-05,"[6.099512713485244e-13,0.0,1.445956058887532e-05]","[0.1640249788761139,0.1640249788761139,0.1640249788761139,0.17774412035942078,0.20358912646770477,0.1961088329553604,1.0311766862869263,0.1786314696073532,0.16447143256664276]",0,nan,"[0.3375761806964874,0.037664856761693954,0.6247590184211731]",0.7839796543121338,-1,nan,nan,nan,1.4459561498370022e-05,1.445956058887532e-05,1.7525966167449951,0.3124192682217108,0.0,0.3124192682217108,0
7,5,1.0,3.0,15,mixed_uncertainty,0,0,"[-5.3591203689575195,-1.707183599472046,3.6783885955810547]","[1.369133710861206,1.1183948516845703,0.934769868850708]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.8202083706855774,0.6775177717208862]",3.244682788848877,0.0,1.1318000360915903e-05,1.1318000360915903e-05,"[1.5443490941364352e-13,0.0,1.1318000360915903e-05]","[0.1476224809885025,0.1476224809885025,0.1476224809885025,0.16001248359680176,0.1860870122909546,0.1771572232246399,1.0769524574279785,0.1632763147354126,0.14810095727443695]",0,nan,"[0.2496938854455948,0.032527558505535126,0.7177785038948059]",0.6958950161933899,-1,nan,nan,nan,1.1318000360915903e-05,1.1318000360915903e-05,1.7422716617584229,0.3123887648375239,0.0,0.3123887648375239,0
7,6,1.2000000000000002,3.0,15,mixed_uncertainty,0,0,"[-5.083515644073486,-1.476894736289978,3.8543951511383057]","[1.3780237436294556,1.1514440774917603,0.880032479763031]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.838483452796936,0.6317641735076904]",3.150336265563965,0.0,4.156346221861895e-06,4.156346221861895e-06,"[3.004583073226014e-14,0.0,4.156346221861895e-06]","[0.1328602284193039,0.1328602284193039,0.1328602284193039,0.1447470635175705,0.17913568019866943,0.16040901839733124,1.0898607969284058,0.14898015558719635,0.13335295021533966]",0,nan,"[0.2089199423789978,0.031001273542642593,0.7600787878036499]",0.6433324813842773,-1,nan,nan,nan,4.156346221861895e-06,4.156346221861895e-06,1.7174152135849,0.3134879835974425,0.0,0.3134879835974425,0
7,7,1.4000000000000001,3.0,15,mixed_uncertainty,0,0,"[-4.805489540100098,-1.2406009435653687,4.01820182800293]","[1.3901305198669434,1.1814688444137573,0.8190344572067261]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.8521168231964111,0.5815175175666809]",3.068408489227295,0.0,6.713251536893949e-07,6.713251536893949e-07,"[4.1388812306076845e-15,0.0,6.713251536893949e-07]","[0.11957420408725739,0.11957420408725739,0.11957420408725739,0.1336248517036438,0.18215332925319672,0.14682485163211823,1.0785636901855469,0.1357276290655136,0.12006795406341553]",0,nan,"[0.19540050625801086,0.030730467289686203,0.7738690376281738]",0.6244333982467651,-1,nan,nan,nan,6.713251536893949e-07,6.713251536893949e-07,1.684036135673523,0.31519520450150595,0.0,0.31519520450150595,0
7,8,1.6,3.0,15,mixed_uncertainty,0,0,"[-4.524440765380859,-0.9992461204528809,4.168942451477051]","[1.4052438735961914,1.206774115562439,0.7537020444869995]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.860135555267334,0.5281837582588196]",2.998422145843506,0.0,4.1094409652941977e-08,4.1094409652941977e-08,"[3.8449496276634504e-16,0.0,4.1094409652941977e-08]","[0.10761678218841553,0.10761678218841553,0.10761678218841553,0.1265474408864975,0.1903022974729538,0.137712299823761,1.0498353242874146,0.12348771095275879,0.10810189694166183]",0,nan,"[0.1988406479358673,0.030752168968319893,0.7704071998596191]",0.6292003989219666,-1,nan,nan,nan,4.1094409652941977e-08,4.1094409652941977e-08,1.6432607173919678,0.3173434597300365,0.0,0.3173434597300365,0
7,9,1.8,3.0,15,mixed_uncertainty,0,0,"[-4.239762306213379,-0.753868818283081,4.305719375610352]","[1.42339289188385,1.2268866300582886,0.6838858127593994]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.8624356389045715,0.47184300422668457]",2.9395716190338135,0.0,7.663547574310314e-10,7.663547574310314e-10,"[2.372325376352889e-17,0.0,7.663547574310314e-10]","[0.09685510396957397,0.09685510396957397,0.09685510396957397,0.12167904525995255,0.19823573529720306,0.13417676091194153,1.0089454650878906,0.11221855133771896,0.09732470661401749]",0,nan,"[0.2143825888633728,0.031055986881256104,0.7545614242553711]",0.6504714488983154,-1,nan,nan,nan,7.663547574310314e-10,7.663547574310314e-10,1.5945143699645996,0.3199649228225462,0.0,0.3199649228225462,0
7,10,2.0,3.0,15,mixed_uncertainty,0,0,"[-3.9508800506591797,-0.5055084824562073,4.427453517913818]","[1.4444111585617065,1.2418016195297241,0.6086705327033997]","[6.46439266204834,3.5580344200134277,2.3535425662994385]","[1.0,0.8593875169754028,0.4123075604438782]",2.8906586170196533,0.0,3.2869646674621444e-12,3.286963583259972e-12,"[9.842817530188192e-19,0.0,3.286963583259972e-12]","[0.0871695876121521,0.0871695876121521,0.0871695876121521,0.11665889620780945,0.20207054913043976,0.13672944903373718,0.959966778755188,0.10187117755413055,0.08761896938085556]",0,nan,"[0.23982255160808563,0.03186672925949097,0.7283106446266174]",0.6831455230712891,-1,nan,nan,nan,3.2869646674621444e-12,3.286963583259972e-12,1.5373648405075073,0.323134346595034,0.0,0.323134346595034,0
