stage,baseline_name,config_name,baseline_category,config_params,episode_filter_triggered,mean_min_predicted_cpa_raw,mean_min_predicted_cpa_filtered,min_min_predicted_cpa_raw,min_min_predicted_cpa_filtered,mean_min_ttc_raw,mean_min_ttc_filtered,min_min_ttc_raw,min_min_ttc_filtered,failure_type,nan_or_crash,method,policy_name,scenario,checkpoint_step,episode_id,episode_seed,success,collision,timeout,truncated,out_of_bounds,near_miss,progress,final_goal_distance,mean_time,episode_length_steps,episode_return,mean_min_distance,episode_min_distance,min_distance_after_threat,no_response,no_response_rate,reaction_time_eval_style,conditional_reaction_time,planned_cpa,planned_ttc,threat_class,motion_mode,replacement_count,active_obstacle_count,mean_action_norm,mean_action_delta,max_action_delta,filter_used,filter_trigger_count,filter_trigger_rate,mean_filter_delta_norm,max_filter_delta_norm
b0_smoke,cpa_ttc_filter,cpa_ttc_filter_h3_cpa2,safety_filter,"{""beta"":0.8,""cpa_safe"":2.0,""horizon"":3.0}",1,2.1796420201491564,3.7451449936926364,0.010668020695447922,0.05564282834529877,1.9755470999926328,1.3538208299658727,0.0,0.0,timeout,0,cpa_ttc_filter,cpa_ttc_filter_h3_cpa2,eval_flow_id,1500000,0,1000,0,0,1,1,0,1,0.8606049382979227,7.448653221130371,100.0,500,15.158053266735742,5.057065957784653,1.337274193763733,1.337274193763733,0,0.0022675736961451248,0.19999999999999996,0.19999999999999996,0.811733596268366,7.004014670616156,high,linear,96,5,1.1819494030475617,0.6440744075423969,2.116910696029663,1,256,0.512,0.9398801429271698,2.4085636138916016
b0_smoke,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa1p2,safety_filter,"{""beta"":0.8,""cpa_safe"":1.2,""horizon"":4.5}",1,3.0821411799097174,4.240018072007578,0.01622394658625126,1.028694748878479,3.0629134325994345,2.497835549443394,0.0,0.0,none,0,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa1p2,eval_flow_id,1500000,0,1000,1,0,0,0,0,0,0.9823119477602654,0.6064772009849548,31.6,158,40.83389657332474,6.539931331254259,1.6892504692077637,1.7075835466384888,0,0.008,0.19999999999999996,0.19999999999999996,1.797122056421948,0.8,medium,accel_decel,32,5,1.3783315944520733,0.42605742480854986,2.064159393310547,1,43,0.2721518987341772,0.4459412090386016,2.0652718544006348
b0_smoke,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa1p5,safety_filter,"{""beta"":0.8,""cpa_safe"":1.5,""horizon"":4.5}",1,2.4716274979042345,4.464705536395659,0.0009653875604271889,0.14111776649951935,3.200148367884674,2.0952819232839786,0.0,0.0,none,0,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa1p5,eval_flow_id,1500000,0,1000,1,0,0,0,0,0,0.9840877989442055,0.5959212183952332,51.400000000000006,257,37.60806712428637,6.503695074222431,2.3002960681915283,2.3002960681915283,0,0.004366812227074236,0.19999999999999996,0.19999999999999996,1.7082203913518414,6.119791368319172,medium,sinusoidal_lateral,49,5,1.228033772702347,0.6783787442363973,2.0693163871765137,1,102,0.3968871595330739,0.6225846439947877,2.173499584197998
b0_smoke,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa2,safety_filter,"{""beta"":0.8,""cpa_safe"":2.0,""horizon"":4.5}",1,1.8776670017905885,4.823077923832142,0.005673673469573259,0.0037881697062402964,2.9264255517343862,1.7147012903440815,0.0,0.0,collision,0,cpa_ttc_filter,cpa_ttc_filter_h4p5_cpa2,eval_flow_id,1500000,0,1000,0,1,0,0,0,0,1.0,2.2107560634613037,93.4,467,13.372141593137252,6.764999010769662,0.4046942889690399,0.4046942889690399,0,0.002352941176470588,0.19999999999999996,0.19999999999999996,1.738202899628115,0.8,medium,accel_decel,79,5,1.2279708873025865,0.4884033020529691,2.096601724624634,1,272,0.582441113490364,0.9785103651134565,2.3078551292419434
b0_smoke,vo_like_filter,vo_like_filter_h45_cpa1p2_h16,safety_filter,"{""cpa_safe"":1.2,""horizon"":4.5,""num_headings"":16}",1,3.393802279502981,4.230193814745656,0.003079088404774666,1.2707661390304565,2.586796832960789,2.3954555754791254,0.0,0.0,none,0,vo_like_filter,vo_like_filter_h45_cpa1p2_h16,eval_flow_id,1500000,0,1000,1,0,0,0,0,0,1.0,0.5510126352310181,21.6,108,42.66958524110337,6.24289987705372,2.3182804584503174,2.5534374713897705,0,0.0136986301369863,0.19999999999999996,0.19999999999999996,1.103497285502275,8.189028267084703,high,ar1_velocity,31,5,1.44311971741694,0.15262656433858454,1.0724830627441406,1,30,0.2777777777777778,0.17715626099595316,1.0739902257919312
b0_smoke,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,safety_filter,"{""cpa_safe"":1.5,""horizon"":4.5,""num_headings"":16}",1,3.246160350432081,4.318420071247195,0.01930924877524376,1.50612473487854,2.5289311377901185,2.1887192011556844,0.0,0.0,none,0,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,eval_flow_id,1500000,0,1000,1,0,0,0,0,0,0.9830219292040343,0.5852856636047363,24.200000000000003,121,42.33868017205965,5.919331364395204,1.6872680187225342,1.6872680187225342,0,0.01,0.19999999999999996,0.19999999999999996,0.9469106333352714,0.8,high,accel_decel,34,5,1.3676626263571179,0.2399786591161406,1.45187246799469,1,44,0.36363636363636365,0.24068844133664755,1.0602613687515259
b0_smoke,vo_like_filter,vo_like_filter_h45_cpa2_h16,safety_filter,"{""cpa_safe"":2.0,""horizon"":4.5,""num_headings"":16}",1,3.302696107231649,4.539896644778171,0.01224107388406992,0.5294511914253235,2.3739445577296667,2.208865918503222,0.0,0.0,near_miss,0,vo_like_filter,vo_like_filter_h45_cpa2_h16,eval_flow_id,1500000,0,1000,1,0,0,0,0,1,1.0,0.7221046090126038,23.6,118,42.36673204236501,5.983310393862805,0.8807231187820435,0.8807231187820435,0,0.01098901098901099,0.19999999999999996,0.19999999999999996,0.4843447850365843,5.297455402785641,high,accel_decel,35,5,1.3549044021105363,0.17117103767129876,1.9993634223937988,1,52,0.4406779661016949,0.3241625362533634,1.9723082780838013
b0_smoke,random,random,reference,{},0,4.345124179013073,4.345124179013073,0.05749503895640373,0.05749503895640373,1.6448700996004044,1.6448700996004044,0.0,0.0,timeout,0,random,random,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.08699400919497775,31.107847213745117,100.0,500,-13.587082140445707,5.944858866214752,3.226109266281128,3.2341206073760986,0,0.002053388090349076,0.2,0.2,0.7368354682521102,4.018389871983311,high,ar1_velocity,126,5,0.7829347598478198,1.0803796686306746,2.4404642581939697,0,0,0.0,0.0,0.0
b0_smoke,straight_line,straight_line,reference,{},0,0.09335025120526552,0.09335025120526552,0.027528861537575722,0.027528861537575722,1.6489156218511718,1.6489156218511718,0.23325954377651215,0.23325954377651215,collision,0,straight_line,straight_line,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.15510620606583103,28.726430892944336,2.8000000000000003,14,-4.81638130426407,4.090818911790848,0.14123934507369995,0.14123934507369995,1,1.0,99.8,nan,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999787126269,4.131864163635048e-08,1.192095169244567e-07,0,0,0.0,0.0,0.0
b0_smoke,attention_full_1500k,attention_full_1500k,reference,{},0,3.289758144381726,3.289758144381726,0.023355677723884583,0.023355677723884583,1.5147901030831805,1.5147901030831805,0.0,0.0,near_miss,0,attention_full_1500k,attention_full_1500k,eval_flow_high_speed,1500000,0,1000,1,0,0,0,0,1,0.9862522998944565,0.4691878855228424,21.400000000000002,107,42.767465165463776,4.4813641387725545,0.8410778045654297,0.8410778045654297,0,0.009900990099009901,0.2,0.2,0.3536006348233396,4.426670437422058,high,linear,41,5,1.4711189648815404,0.15515951564500355,1.3159598112106323,0,0,0.0,0.0,0.0
b0_smoke,current_cpa_reactive,cpa_reactive_current,"reference,cpa_reactive_sweep","{""avoid_weight"":2.1,""cpa_trigger"":2.4,""d_reactive"":4.0,""horizon"":4.5}",0,2.4206355314975716,2.4206355314975716,0.016426607966423035,0.016426607966423035,1.5561377563650776,1.5561377563650776,0.0,0.0,near_miss,0,current_cpa_reactive,cpa_reactive_current,eval_flow_high_speed,-1,0,1000,1,0,0,0,0,1,0.978687654053239,0.7246253490447998,68.0,340,32.792412165137826,3.713379319976358,1.2985349893569946,1.2985349893569946,0,0.03625377643504532,2.4,2.4,1.0238853538151973,0.8,high,linear,101,5,0.9999999884296866,0.889512560358688,1.999478816986084,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d3_w0p6,apf,"{""d0"":3.0,""w_goal"":1.0,""w_rep"":0.6}",0,0.1251115763027753,0.1251115763027753,0.027689533308148384,0.027689533308148384,1.6906097595180785,1.6906097595180785,0.4494791328907013,0.4494791328907013,collision,0,naive_apf,naive_apf_d3_w0p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.1505703693373286,28.881797790527344,2.8000000000000003,14,-4.995012220429271,4.114043061222349,0.43286365270614624,0.43286365270614624,1,1.0,99.8,nan,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999829701015,0.09191517544417575,1.0738176107406616,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d3_w1,apf,"{""d0"":3.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.11657615950597185,0.11657615950597185,0.027689533308148384,0.027689533308148384,1.9582041225263052,1.9582041225263052,0.47224482893943787,0.47224482893943787,collision,0,naive_apf,naive_apf_d3_w1,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.1481902261091188,28.96316909790039,2.8000000000000003,14,-5.086592197896097,4.121583163738251,0.5121974349021912,0.5121974349021912,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999872275761,0.11496935686320214,1.2813080549240112,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d3_w1p6,apf,"{""d0"":3.0,""w_goal"":1.0,""w_rep"":1.6}",0,0.16678395508123295,0.16678395508123295,0.027689533308148384,0.027689533308148384,1.640601864882878,1.640601864882878,0.0,0.0,collision,0,naive_apf,naive_apf_d3_w1p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14670718056248527,29.014196395874023,2.8000000000000003,14,-5.139262481048207,4.1299311476094385,0.583998441696167,0.583998441696167,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999914850507,0.12733770482465773,1.2882181406021118,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d4_w0p6,apf,"{""d0"":4.0,""w_goal"":1.0,""w_rep"":0.6}",0,0.12862317410430738,0.12862317410430738,0.028388379141688347,0.028388379141688347,1.6976559247289384,1.6976559247289384,0.4561464786529541,0.4561464786529541,collision,0,naive_apf,naive_apf_d4_w0p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.15031861370962052,28.890514373779297,2.8000000000000003,14,-5.004201774049204,4.116547103439059,0.4518461227416992,0.4518461227416992,1,1.0,99.8,nan,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999914850507,0.0944896670721916,1.083328127861023,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d4_w1,apf,"{""d0"":4.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.12018137771104064,0.12018137771104064,0.028388379141688347,0.028388379141688347,1.9600773517574583,1.9600773517574583,0.4855860769748688,0.4855860769748688,collision,0,naive_apf,naive_apf_d4_w1,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14809519540702143,28.96668243408203,2.8000000000000003,14,-5.088547788516913,4.125305013997214,0.5357775688171387,0.5357775688171387,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999829701015,0.11561924670025711,1.2463562488555908,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d4_w1p6,apf,"{""d0"":4.0,""w_goal"":1.0,""w_rep"":1.6}",0,0.17680197475211962,0.17680197475211962,0.028388379141688347,0.028388379141688347,1.6629212945699692,1.6629212945699692,0.2626992166042328,0.2626992166042328,collision,0,naive_apf,naive_apf_d4_w1p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14658633056839243,29.018871307373047,2.8000000000000003,14,-5.140516608191761,4.1361794258866995,0.6225319504737854,0.6225319504737854,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999872275761,0.12681216515537785,1.206952691078186,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d5_w0p6,apf,"{""d0"":5.0,""w_goal"":1.0,""w_rep"":0.6}",0,0.13116636872291565,0.13116636872291565,0.029461782425642014,0.029461782425642014,1.7017734412636076,1.7017734412636076,0.46068528294563293,0.46068528294563293,collision,0,naive_apf,naive_apf_d5_w0p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.15019250448983604,28.894908905029297,2.8000000000000003,14,-5.008666830729949,4.118272302406175,0.46342751383781433,0.46342751383781433,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999787126269,0.0957278622530129,1.083805799484253,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d5_w1,apf,"{""d0"":5.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.12026506130184446,0.12026506130184446,0.029461782425642014,0.029461782425642014,1.9614940477269036,1.9614940477269036,0.4949183762073517,0.4949183762073517,collision,0,naive_apf,naive_apf_d5_w1,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14805108803422093,28.968381881713867,2.8000000000000003,14,-5.089087937658089,4.128013734306608,0.5514126420021057,0.5514126420021057,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999829701015,0.11574587261742846,1.2194536924362183,0,0,0.0,0.0,0.0
b0_smoke,naive_apf,naive_apf_d5_w1p6,apf,"{""d0"":5.0,""w_goal"":1.0,""w_rep"":1.6}",0,0.1834865441279752,0.1834865441279752,0.029461782425642014,0.029461782425642014,1.6938523181847163,1.6938523181847163,0.5659327507019043,0.5659327507019043,collision,0,naive_apf,naive_apf_d5_w1p6,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14648989740611063,29.022554397583008,2.8000000000000003,14,-5.142037892579802,4.140757262706757,0.6486655473709106,0.6486655473709106,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999872275761,0.12620786968806477,1.1505728960037231,0,0,0.0,0.0,0.0
b0_smoke,velocity_aware_apf,velocity_aware_apf_alpha0p5,apf,"{""alpha_closing"":0.5,""d0"":4.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.17923638503998518,0.17923638503998518,0.028388379141688347,0.028388379141688347,1.7088696275438582,1.7088696275438582,0.5638622045516968,0.5638622045516968,collision,0,velocity_aware_apf,velocity_aware_apf_alpha0p5,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.14656821078280952,29.01976203918457,2.8000000000000003,14,-5.138971529038364,4.138638798679624,0.6395683884620667,0.6395683884620667,0,0.9285714285714286,2.6,2.6,0.46879520042024525,3.576438068816352,high,accel_decel,1,5,0.9999999872275761,0.12554488150196727,1.1423674821853638,0,0,0.0,0.0,0.0
b0_smoke,velocity_aware_apf,velocity_aware_apf_alpha1,apf,"{""alpha_closing"":1.0,""d0"":4.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.745503245620057,0.745503245620057,0.016733884811401367,0.016733884811401367,1.5273476686328649,1.5273476686328649,0.0,0.0,collision,0,velocity_aware_apf,velocity_aware_apf_alpha1,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,0.706213089351636,9.989798545837402,16.0,80,13.389059004953285,3.189287572354078,0.2990155816078186,0.2990155816078186,0,0.17105263157894737,2.6,2.6,0.5135008926750726,4.159740395988582,high,crossing_or_sudden_threat,24,5,0.9999999880790711,0.14747123157552824,1.9736939668655396,0,0,0.0,0.0,0.0
b0_smoke,velocity_aware_apf,velocity_aware_apf_alpha2,apf,"{""alpha_closing"":2.0,""d0"":4.0,""w_goal"":1.0,""w_rep"":1.0}",0,0.7880583090076515,0.7880583090076515,0.025510311126708984,0.025510311126708984,1.5803528951619528,1.5803528951619528,0.0,0.0,near_miss,0,velocity_aware_apf,velocity_aware_apf_alpha2,eval_flow_high_speed,-1,0,1000,1,0,0,0,0,1,0.9836929783530831,0.5617719292640686,24.200000000000003,121,41.809154924264284,2.468803568319841,0.6675796508789062,0.6675796508789062,0,0.10256410256410256,2.4,2.4,0.9226321117341562,0.8,high,linear,43,5,0.9999999847293886,0.33331395807859393,1.9867194890975952,0,0,0.0,0.0,0.0
b0_smoke,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha1,apf,"{""alpha_closing"":1.0,""alpha_cpa"":1.0,""cpa_threshold"":2.4,""d0"":4.0,""horizon"":4.5,""w_goal"":1.0,""w_rep"":1.0}",0,0.8335896415617501,0.8335896415617501,0.007877219468355179,0.007877219468355179,1.8509416702194232,1.8509416702194232,0.0,0.0,near_miss,0,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha1,eval_flow_high_speed,-1,0,1000,1,0,0,0,0,1,0.9831821462555043,0.5735870003700256,20.200000000000003,101,42.58867004484918,2.8310951862004723,0.8734036087989807,0.8734036087989807,0,0.12371134020618557,2.4,2.4,0.6098858276217167,4.175001981706854,high,ar1_velocity,42,5,0.999999985246375,0.18204211702723797,1.9877264499664307,0,0,0.0,0.0,0.0
b0_smoke,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,apf,"{""alpha_closing"":1.0,""alpha_cpa"":2.0,""cpa_threshold"":2.4,""d0"":4.0,""horizon"":4.5,""w_goal"":1.0,""w_rep"":1.0}",0,0.874083385001868,0.874083385001868,0.0262092687189579,0.0262092687189579,1.778595918803476,1.778595918803476,0.0,0.0,near_miss,0,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,eval_flow_high_speed,-1,0,1000,1,0,0,0,0,1,0.9882888964758868,0.404323935508728,20.0,100,42.76018387070231,2.94596699655056,0.9710485339164734,0.9710485339164734,0,0.125,2.4,2.4,0.6098858276217167,4.175001981706854,high,ar1_velocity,41,5,0.9999999862909317,0.17646986412780344,1.9974408149719238,0,0,0.0,0.0,0.0
b0_smoke,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,apf,"{""alpha_closing"":1.0,""alpha_cpa"":3.0,""cpa_threshold"":2.4,""d0"":4.0,""horizon"":4.5,""w_goal"":1.0,""w_rep"":1.0}",0,0.9055793574638664,0.9055793574638664,0.028388379141688347,0.028388379141688347,1.788417141214013,1.788417141214013,0.0,0.0,near_miss,0,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,eval_flow_high_speed,-1,0,1000,1,0,0,0,0,1,0.9785572813544938,0.7293583154678345,20.0,100,42.413483132902414,2.9686651992797852,1.0409682989120483,1.0409682989120483,0,0.11458333333333333,2.2,2.2,0.6098858276217167,4.175001981706854,high,ar1_velocity,41,5,0.9999999827146531,0.18636624283102618,1.9985686540603638,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_d3,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":2.4,""d_reactive"":3.0,""horizon"":4.5}",0,1.9602820948255248,1.9602820948255248,0.0021004772279411554,0.0021004772279411554,1.6181290003955364,1.6181290003955364,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_d3,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.9391809116417547,2.5725455284118652,100.0,500,14.082978498024298,3.0520669968128202,1.6793358325958252,1.6793358325958252,0,0.024242424242424242,2.4,2.4,1.635906728572955,0.8,medium,linear,134,5,0.9999999828338623,0.9705587675574862,1.999942421913147,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_d5,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":2.4,""d_reactive"":5.0,""horizon"":4.5}",0,2.5344106921330094,2.5344106921330094,0.016053535044193268,0.016053535044193268,1.4681703550666572,1.4681703550666572,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_d5,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.8762039980437364,4.209076881408691,100.0,500,15.834239540532447,3.8885866775512694,2.0031702518463135,2.0031702518463135,0,0.024896265560165973,2.4,2.4,0.36922046033447886,5.147700171670582,high,sinusoidal_lateral,173,5,0.9999999815225601,0.8063693598256757,1.9999979734420776,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_cpa18,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":1.8,""d_reactive"":4.0,""horizon"":4.5}",0,2.099837962263031,2.099837962263031,0.000813285238109529,0.000813285238109529,1.3505471872105264,1.3505471872105264,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_cpa18,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.9343619462512183,2.296466827392578,100.0,500,16.86966971859705,3.332747364282608,1.5273032188415527,1.5273032188415527,0,0.028925619834710745,2.8,2.8,1.8178084968275205,3.703000468993123,medium,linear,145,5,0.9999999825954438,0.8536943974328023,1.9999991655349731,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_cpa30,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":3.0,""d_reactive"":4.0,""horizon"":4.5}",0,2.5043264929492723,2.5043264929492723,0.0009746634750626981,0.0009746634750626981,1.6870183931770735,1.6870183931770735,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_cpa30,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.9153390324079378,2.888561487197876,100.0,500,13.52401397675561,3.7722808539867403,1.9408726692199707,1.9408726692199707,0,0.024489795918367346,2.4,2.4,0.4826412455212117,0.8,high,sinusoidal_lateral,146,5,0.9999999819993973,0.9672512315315592,1.999937891960144,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_h3,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":2.4,""d_reactive"":4.0,""horizon"":3.0}",0,1.8975193483483848,1.8975193483483848,0.016436640173196793,0.016436640173196793,1.5282344650495592,1.5282344650495592,0.0,0.0,collision,0,cpa_reactive_sweep,cpa_reactive_h3,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,1.0,1.5877219438552856,63.2,316,15.202498036652244,3.153307238334342,0.586959719657898,0.586959719657898,0,0.041935483870967745,2.6,2.6,0.5730734612983855,0.8,high,accel_decel,115,5,0.9999999832126159,0.6723301561984116,1.999845266342163,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_h6,cpa_reactive_sweep,"{""avoid_weight"":2.1,""cpa_trigger"":2.4,""d_reactive"":4.0,""horizon"":6.0}",0,2.384807758511044,2.384807758511044,0.004315441939979792,0.004315441939979792,1.4637632453143596,1.4637632453143596,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_h6,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,0,0.9289110883999825,2.6002933979034424,100.0,500,15.58329619134556,3.613319746732712,1.5551773309707642,1.5551773309707642,0,0.020491803278688523,2.0,2.0,0.8223447290308986,3.3235856451778307,high,sinusoidal_lateral,133,5,0.9999999843835831,0.8994820992193803,1.9999996423721313,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_w14,cpa_reactive_sweep,"{""avoid_weight"":1.4,""cpa_trigger"":2.4,""d_reactive"":4.0,""horizon"":4.5}",0,1.9652928684723798,1.9652928684723798,0.000957022188231349,0.000957022188231349,1.5555152818301026,1.5555152818301026,0.0,0.0,collision,0,cpa_reactive_sweep,cpa_reactive_w14,eval_flow_high_speed,-1,0,1000,0,1,0,0,0,0,1.0,1.077327847480774,88.80000000000001,444,9.02324262803903,3.14600114168616,0.2690112292766571,0.2690112292766571,0,0.02733485193621868,2.4,2.4,0.3712835898986768,3.469672592535387,high,accel_decel,131,5,0.9999999825481896,0.8919322670219264,1.9999892711639404,0,0,0.0,0.0,0.0
b0_smoke,cpa_reactive_sweep,cpa_reactive_w28,cpa_reactive_sweep,"{""avoid_weight"":2.8,""cpa_trigger"":2.4,""d_reactive"":4.0,""horizon"":4.5}",0,2.4287296492420136,2.4287296492420136,0.01971910148859024,0.01971910148859024,1.4260791017445735,1.4260791017445735,0.0,0.0,timeout,0,cpa_reactive_sweep,cpa_reactive_w28,eval_flow_high_speed,-1,0,1000,0,0,1,1,0,1,0.8918244873811682,4.855454921722412,100.0,500,11.205656959567893,3.7685911853313447,1.0452767610549927,1.0452767610549927,0,0.025210084033613446,2.4,2.4,0.4940751098592325,2.493494947273239,high,ar1_velocity,153,5,0.999999984741211,0.9882358421204082,1.9999998807907104,0,0,0.0,0.0,0.0
b0_smoke,distance_filter,distance_filter_d1p5_beta0p5,safety_filter,"{""beta"":0.5,""d_filter"":1.5}",1,3.2088732430124067,3.192911536730658,0.023355677723884583,0.0071219042874872684,1.4314593297538456,1.48480220092041,0.0,0.0,collision,0,distance_filter,distance_filter_d1p5_beta0p5,eval_flow_high_speed,1500000,0,1000,0,1,0,0,0,0,0.9671091671641661,1.3238494396209717,22.200000000000003,111,21.82762366298729,4.375438509760676,0.5970441102981567,0.5970441102981567,0,0.009523809523809525,0.2,0.2,0.3536006348233396,4.426670437422058,high,linear,41,5,1.452595005701254,0.18357154698195782,1.2837400436401367,1,8,0.07207207207207207,0.05815944639412132,0.9642784595489502
b0_smoke,distance_filter,distance_filter_d1p5_beta0p8,safety_filter,"{""beta"":0.8,""d_filter"":1.5}",1,2.988975220001661,2.99831072642253,0.023355677723884583,0.023355677723884583,1.3369632258294866,1.372519319361219,0.0,0.0,near_miss,0,distance_filter,distance_filter_d1p5_beta0p8,eval_flow_high_speed,1500000,0,1000,1,0,0,0,0,1,0.9844473897354948,0.5624061822891235,26.0,130,42.31680535785997,4.103275609933413,1.221449851989746,1.221449851989746,0,0.008064516129032258,0.2,0.2,0.5119522283202672,0.8,high,linear,45,5,1.4097337672343622,0.2340389243363179,1.7338541746139526,1,8,0.06153846153846154,0.07040970485944015,1.667609691619873
b0_smoke,distance_filter,distance_filter_d2_beta0p5,safety_filter,"{""beta"":0.5,""d_filter"":2.0}",1,2.9933522245811144,2.970828616110082,0.023355677723884583,0.008772248402237892,1.4120494641136123,1.48507377786832,0.0,0.0,near_miss,0,distance_filter,distance_filter_d2_beta0p5,eval_flow_high_speed,1500000,0,1000,1,0,0,0,0,1,0.9837405498025392,0.6274950504302979,26.200000000000003,131,42.3238687189869,4.1306819205975716,1.4240678548812866,1.4240678548812866,0,0.008,0.2,0.2,0.5119522283202672,0.8,high,linear,46,5,1.3961504049428546,0.22169234888771405,1.1936529874801636,1,15,0.11450381679389313,0.0870089499095014,1.001442551612854
b0_smoke,distance_filter,distance_filter_d2_beta0p8,safety_filter,"{""beta"":0.8,""d_filter"":2.0}",1,3.001667195205925,3.054556955704252,0.023355677723884583,0.023355677723884583,1.4191835507579886,1.3188816481589816,0.0,0.0,near_miss,0,distance_filter,distance_filter_d2_beta0p8,eval_flow_high_speed,1500000,0,1000,1,0,0,0,0,1,0.9880795372195542,0.40938979387283325,26.200000000000003,131,42.28067013836144,4.136453451091096,1.4211952686309814,1.527836799621582,0,0.008,0.2,0.2,0.9315461921141874,0.8,high,sinusoidal_lateral,45,5,1.385614594885411,0.2697696830934057,1.808495044708252,1,13,0.09923664122137404,0.11411646531738398,1.8280671834945679
