method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk,0,0,1,0,1.5164364576339722,81,15,0,2.1254520277125266e-07,0.12041246891021729,nan,nan,nan,0.686591625213623,1.8581876754760742,0.8000000000000003,2.1254520277125266e-07,0.12041246891021729,2.1254520277124946e-07,0.11983386439967313,1.0,1.0,1.0,1.0,0.20000000000000018
risk,0,1,1,0,0.8497378826141357,89,15,0,1.9194810647604754e-06,0.0008014282793737948,nan,nan,nan,1.3733478784561157,2.4579198360443115,nan,1.9194810647604754e-06,0.8379035592079163,1.919481064758118e-06,0.6846970517940362,1.0,1.0,1.0,1.0,0.20000000000000018
risk,0,2,1,0,1.7662874460220337,53,15,2,3.061672119510878e-24,9.459152211510613e-11,nan,nan,nan,0.6472398042678833,2.0414905548095703,2.2,3.061672119510878e-24,0.015555872581899166,3.061672119510878e-24,0.015554617939841274,0.3333333432674408,0.3333333432674408,1.0,1.0,0.20000000000000018
risk,0,3,1,0,2.29826283454895,61,15,1,7.355495057481676e-08,4.9460228183306754e-05,nan,nan,nan,1.2950915098190308,2.0046098232269287,nan,7.355495057481676e-08,0.0005544471205212176,7.355495057481663e-08,0.0005544470637067307,1.0,1.0,1.0,1.0,0.20000000000000018
risk,0,4,1,0,3.044313907623291,50,15,2,5.396544719856696e-39,2.180607951152158e-11,nan,nan,nan,0.4918489456176758,1.7490205764770508,1.8000000000000007,1.6169227602905336e-30,0.024576611816883087,1.6169227602905336e-30,0.02457166484022948,0.3333333432674408,0.3333333432674408,2.0,1.0,0.20000000000000018
risk,0,5,1,0,1.4102407693862915,70,15,1,5.28289521050456e-43,3.9627676140518986e-11,nan,nan,nan,0.5531702637672424,2.4925460815429688,0.8000000000000003,5.873849919417397e-21,0.39645588397979736,5.873849919417397e-21,0.3769124028599071,0.3333333432674408,0.3333333432674408,2.0,1.0,0.20000000000000018
risk,0,6,1,0,1.5522074699401855,57,15,2,6.154745224758174e-13,7.518647748838703e-07,nan,nan,nan,0.9808874130249023,1.968098759651184,5.6,6.154745224758174e-13,0.15052825212478638,6.154745224758174e-13,0.14940153544329735,0.3333333432674408,0.9998579621315002,1.0,1.0,0.20000000000000018
risk,0,7,1,0,2.280207633972168,65,15,1,7.995257127629441e-36,5.552894057751139e-18,nan,nan,nan,0.5143195390701294,2.0668020248413086,1.6000000000000005,7.995257127629441e-36,1.0300434041710105e-05,7.995257127629441e-36,1.0300434041345816e-05,0.3333333432674408,0.3333333432674408,1.0,1.0,0.20000000000000018
risk,0,8,1,0,1.0665801763534546,67,15,0,2.01574508196245e-08,3.4156080801039934e-05,nan,nan,nan,2.3379244804382324,2.361168384552002,nan,2.01574508196245e-08,0.4710242450237274,2.0157450819624497e-08,0.4390265141647659,1.0,1.0,1.0,1.0,0.20000000000000018
risk,0,9,1,0,1.851217269897461,59,15,1,3.3196760619854916e-42,6.662189029615906e-12,nan,nan,nan,0.8081759214401245,2.16115140914917,0.6000000000000001,4.610665754433659e-30,0.021012937650084496,4.610665754433659e-30,0.021009845487193732,0.3333333432674408,0.3333333432674408,2.0,1.0,0.20000000000000018
