method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
risk_full_rbar,0,0,1,0,0.9162591695785522,32,15,2,0.0001536885101813823,0.011632965877652168,nan,nan,nan,1.113768219947815,2.0916504859924316,nan,0.0001536885101813823,0.6168428659439087,0.00015368850897133334,0.5489260248850313,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,1,1,0,0.7386152744293213,34,15,2,4.16605435020756e-05,0.00048636773135513067,nan,nan,nan,0.5847069025039673,2.039722442626953,2.4000000000000004,4.16605435020756e-05,0.8902135491371155,4.166054347797357e-05,0.7114991917635025,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,2,1,0,1.0773112773895264,32,15,0,3.116974777242487e-12,2.796560538698145e-09,nan,nan,nan,0.3363673985004425,0.5702878832817078,nan,3.116974777242487e-12,0.10149545222520828,3.116974777242487e-12,0.10114836971113024,0.3333333432674408,0.3333333432674408,1.0,1.0,nan
risk_full_rbar,0,3,1,0,0.974407970905304,31,15,2,0.17635425925254822,0.17635425925254822,nan,nan,nan,1.3542712926864624,1.399726152420044,nan,0.18684034049510956,0.46138739585876465,0.1846961208536383,0.4312143022319461,0.9438768029212952,0.9438768029212952,1.0,1.0,0.20000000000000018
risk_full_rbar,0,4,1,0,1.0811901092529297,31,15,2,1.1480764214866213e-06,0.001418003928847611,nan,nan,nan,1.080551028251648,1.958838701248169,nan,8.730930858291686e-06,0.13972651958465576,8.730930858069836e-06,0.1388242482137653,0.13149531185626984,1.0,2.0,1.0,nan
risk_full_rbar,0,5,1,0,1.1770445108413696,34,15,2,0.00651689525693655,0.0345599539577961,nan,nan,nan,1.5277354717254639,2.021195888519287,nan,0.00651689525693655,0.14056503772735596,0.006516803001155485,0.13964651038118545,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,6,1,0,0.9661446213722229,34,15,1,0.5640656352043152,0.5640656352043152,0.0,0.0,nan,1.519041657447815,1.8563238382339478,nan,0.5880535840988159,0.5880535840988159,0.5284942809368458,0.5284942809368458,0.9592078924179077,0.9592078924179077,1.0,1.0,0.20000000000000018
risk_full_rbar,0,7,1,0,1.1871260404586792,38,15,2,0.00041822882485575974,0.004684708081185818,nan,nan,nan,0.28565844893455505,1.5530695915222168,2.2,0.00041822882485575974,0.004684708081185818,0.0004182288004708811,0.004684673810520617,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,8,1,0,0.9791486263275146,33,15,1,1.5067936942614324e-07,2.762645817711018e-05,nan,nan,nan,1.4917426109313965,1.9117637872695923,nan,5.8138026361120865e-05,0.8109345436096191,5.81380262956181e-05,0.6701054770051829,0.0025917524471879005,1.0,2.0,1.0,nan
risk_full_rbar,0,9,1,0,0.9500861763954163,31,15,2,0.1241442933678627,0.1241442933678627,nan,nan,nan,1.028370976448059,1.7301651239395142,nan,0.1241442933678627,0.31583350896835327,0.12351043805233027,0.305734714598472,1.0,1.0,1.0,1.0,0.20000000000000018
risk_full_rbar,0,10,1,0,1.1174256801605225,35,15,2,0.002210426377132535,0.012250326573848724,nan,nan,nan,0.45584940910339355,2.1202661991119385,1.4000000000000004,0.0022777714766561985,0.35607990622520447,0.0022777675374538097,0.34175644729294175,0.97043377161026,0.9992067813873291,1.0,1.0,nan
risk_full_rbar,0,11,1,0,1.4663811922073364,32,15,2,0.0008614091784693301,0.008861067704856396,nan,nan,nan,1.6642992496490479,2.0069494247436523,nan,0.0008614091784693301,0.01689733751118183,0.0008614089654067895,0.016895729518807488,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,12,1,0,1.2368748188018799,33,15,1,0.06375817209482193,0.06375817209482193,nan,nan,nan,1.3859882354736328,2.01263427734375,nan,0.06395735591650009,0.2504047751426697,0.06387029159036013,0.24529911931011675,0.9968856573104858,1.0,1.0,1.0,nan
risk_full_rbar,0,13,1,0,1.042044758796692,31,15,2,0.00044823280768468976,0.0036348493304103613,nan,nan,nan,0.6728594303131104,1.2045233249664307,nan,0.00044823280768468976,0.7340785264968872,0.0004482327776661451,0.6255542110782508,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,14,1,0,0.8965896368026733,38,15,2,0.34792864322662354,0.34792864322662354,0.0,nan,nan,0.21172183752059937,0.7484578490257263,2.4000000000000004,0.3479286730289459,0.3479286730289459,0.334537306767612,0.334537306767612,0.9999999403953552,1.0,1.0,1.0,0.40000000000000036
risk_full_rbar,0,15,1,0,1.359079122543335,34,15,1,0.15745818614959717,0.15745818614959717,nan,nan,nan,2.101116180419922,2.101116180419922,nan,0.16190668940544128,0.16454622149467468,0.16050663924859937,0.16307707573897207,0.9725242853164673,0.9999998211860657,1.0,1.0,0.20000000000000018
risk_full_rbar,0,16,1,0,1.1831918954849243,32,15,1,5.351949894545627e-13,3.361694098202861e-06,nan,nan,nan,0.9215316772460938,1.7154462337493896,nan,1.9359305269972538e-09,0.3182278573513031,1.9359305269972538e-09,0.307903662449923,0.3333333432674408,0.3333333432674408,2.0,1.0,nan
risk_full_rbar,0,17,1,0,0.9966723322868347,35,15,2,0.005340739618986845,0.012362182140350342,nan,nan,nan,0.5224190354347229,2.129763603210449,2.4000000000000004,0.0053408825770020485,0.6568073630332947,0.005340831794642103,0.5762348034172997,0.9999732375144958,0.9999955296516418,1.0,1.0,nan
risk_full_rbar,0,18,1,0,1.1921807527542114,33,15,0,0.0005324709345586598,0.0015471444930881262,nan,nan,nan,1.4927257299423218,1.5383073091506958,nan,0.0005324709345586598,0.3840028643608093,0.0005324708842356724,0.36617867001475335,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,19,1,0,1.160591959953308,32,15,2,0.0003108091768808663,0.00803682766854763,nan,nan,nan,0.7792977690696716,2.238276481628418,2.8000000000000007,0.0003111338592134416,0.32991358637809753,0.00031113384917374576,0.3184431282797678,0.9989564418792725,1.0,1.0,1.0,nan
risk_full_rbar,0,20,1,0,0.9900911450386047,31,15,2,3.739005114766769e-05,0.003919741604477167,nan,nan,nan,1.0253517627716064,1.709695816040039,nan,3.739005114766769e-05,0.7491913437843323,3.739005113024373e-05,0.6346662717574051,1.0,1.0,1.0,1.0,nan
risk_full_rbar,0,21,1,0,1.2859153747558594,39,15,2,2.8460110002015426e-07,0.0003139158070553094,nan,nan,nan,0.7826640605926514,1.6302292346954346,2.8000000000000007,2.8460110002015426e-07,0.20023323595523834,2.846011000201466e-07,0.19759945968073225,1.0,1.0,1.0,1.0,0.20000000000000018
