scenario,baseline_name,config_name,baseline_category,episodes,success_rate,collision_rate,timeout_rate,near_miss_rate,progress_mean,final_goal_distance_mean,episode_return_mean,episode_length_steps_mean,mean_time,episode_min_distance_mean,mean_min_distance,min_distance_after_threat_mean,replacement_count_mean,active_obstacle_count_mean,mean_action_norm,mean_action_delta,max_action_delta,filter_used,filter_trigger_rate,mean_filter_delta_norm,max_filter_delta_norm,nan_or_crash
eval_flow_id,cpa_reactive_sweep,cpa_reactive_d5,cpa_reactive_sweep,1,0.0,0.0,1.0,1.0,0.8536110376533632,4.982855796813965,10.596337112324406,500.0,100.0,1.3703985214233398,3.8636145293712616,1.3703985214233398,81.0,5.0,0.9999999799728394,0.9988382210923996,1.9999839067459104,0,0.0,0.0,0.0,0
eval_flow_id,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,apf,1,1.0,0.0,0.0,1.0,1.0,0.6733993887901306,42.82752158467771,89.0,17.8,1.2058254480361938,3.985864712950889,1.2058254480361938,21.0,5.0,0.9999999899542732,0.0594607888226903,0.768568754196167,0,0.0,0.0,0.0,0
eval_flow_id,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,apf,1,1.0,0.0,0.0,1.0,0.9878055525979228,0.4146446585655212,43.11845344965643,87.0,17.400000000000002,1.2986133098602295,4.223530381575398,1.2986133098602295,23.0,5.0,0.9999999869828936,0.0346267160416282,0.5199632048606873,0,0.0,0.0,0.0,0
eval_flow_id,current_cpa_reactive,cpa_reactive_current,"reference,cpa_reactive_sweep",1,0.0,0.0,1.0,1.0,0.8937029425522015,3.87960147857666,8.409592738859093,500.0,100.0,1.258082389831543,3.565512253046036,1.258082389831543,88.0,5.0,0.9999999827146532,1.1562357554338925,1.999999046325684,0,0.0,0.0,0.0,0
eval_flow_id,random,random,reference,1,0.0,0.0,1.0,0.0,0.1383111282747305,29.53985595703125,-11.715717230252928,500.0,100.0,4.195568084716797,8.49449838256836,4.195568084716797,68.0,5.0,0.7590327571481467,1.0738632396789256,2.3918912410736084,0,0.0,0.0,0.0,0
eval_flow_id,straight_line,straight_line,reference,1,0.0,1.0,0.0,0.0,0.3080470977545042,23.52643203735352,0.3186175513267475,27.0,5.4,0.5950876474380493,6.3698509754957975,0.5950876474380493,4.0,5.0,0.999999980131785,3.675158338340295e-08,1.192095169244567e-07,0,0.0,0.0,0.0,0
eval_flow_id,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,safety_filter,1,1.0,0.0,0.0,0.0,0.9830219292040344,0.5852856636047363,42.33868017205965,121.0,24.200000000000003,1.6872680187225342,5.919331364395204,1.6872680187225342,34.0,5.0,1.367662626357118,0.2399786591161406,1.45187246799469,1,0.3636363636363636,0.2406884413366475,1.060261368751526,0
eval_flow_id,vo_like_filter,vo_like_filter_h45_cpa2_h16,safety_filter,1,1.0,0.0,0.0,1.0,1.0,0.7221046090126038,42.36673204236501,118.0,23.6,0.8807231187820435,5.983310393862805,0.8807231187820435,35.0,5.0,1.3549044021105363,0.1711710376712987,1.9993634223937988,1,0.4406779661016949,0.3241625362533634,1.9723082780838013,0
eval_flow_mixed_ood,attention_full_1500k,attention_full_1500k,reference,1,1.0,0.0,0.0,1.0,0.9883976151893844,0.4518040418624878,42.862731102743055,100.0,20.0,0.6861291527748108,5.373632149100303,0.6861291527748108,18.0,5.0,1.4580183869600296,0.1383972837392127,1.6802834272384644,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,cpa_reactive_sweep,cpa_reactive_cpa18,cpa_reactive_sweep,1,0.0,1.0,0.0,0.0,1.0,1.5889320373535156,16.683524391790943,199.0,39.8,0.6338518857955933,3.639624835857794,0.6338518857955933,41.0,5.0,0.9999999820287504,0.8151040355276735,1.9999117851257324,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,cpa_reactive_sweep,cpa_reactive_d3,cpa_reactive_sweep,1,1.0,0.0,0.0,1.0,0.99393553776887,0.7393133044242859,28.28104950245212,386.0,77.2,1.082905411720276,3.1270123717080742,1.082905411720276,69.0,5.0,0.9999999830142204,1.0576748970550318,1.999988913536072,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,cpa_reactive_sweep,cpa_reactive_d5,cpa_reactive_sweep,1,0.0,0.0,1.0,0.0,0.8565154204985151,5.018062114715576,10.12419743331523,500.0,100.0,1.6701830625534058,3.8020511965751647,2.042069911956787,83.0,5.0,0.9999999840259552,0.9897169050370443,1.9999088048934937,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,apf,1,1.0,0.0,0.0,1.0,0.9799511023841936,0.7226414084434509,42.09591764493602,112.0,22.4,1.0223029851913452,2.5332418020282472,1.0223029851913452,28.0,5.0,0.9999999877597604,0.2893924301874146,1.9969879388809204,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,apf,1,1.0,0.0,0.0,1.0,0.9875474999239866,0.604801595211029,42.566261743356414,105.0,21.0,1.01780366897583,2.681699084100269,1.01780366897583,28.0,5.0,0.9999999829701016,0.1947404740311487,1.943400502204895,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,current_cpa_reactive,cpa_reactive_current,"reference,cpa_reactive_sweep",1,0.0,0.0,1.0,1.0,1.0,7.265159606933594,9.915365024257946,500.0,100.0,1.4823191165924072,4.0050459876060485,1.4823191165924072,150.0,5.0,0.999999985575676,0.9247303804225956,1.999998927116394,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,random,random,reference,1,0.0,0.0,1.0,0.0,0.0,34.29032897949219,-15.694659363757824,500.0,100.0,1.7881311178207395,8.07296035027504,1.7881311178207395,66.0,5.0,0.7617476064115762,1.0271413824959603,2.318657398223877,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,straight_line,straight_line,reference,1,0.0,1.0,0.0,0.0,0.5551056338620758,15.126432418823242,8.613617169857013,48.0,9.6,0.3726754188537597,3.319375784446796,0.3726754188537597,11.0,5.0,0.9999999714394412,3.6861794864733464e-08,1.192095169244567e-07,0,0.0,0.0,0.0,0
eval_flow_mixed_ood,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,safety_filter,1,1.0,0.0,0.0,0.0,0.987111166511405,0.4440896809101105,42.87170493280885,103.0,20.6,1.8486956357955933,5.397669243581087,1.8777323961257932,18.0,5.0,1.4167378261251358,0.1446916905103945,1.0440306663513184,1,0.116504854368932,0.0540916665086468,0.8637319803237915,0
eval_flow_mixed_ood,vo_like_filter,vo_like_filter_h45_cpa2_h16,safety_filter,1,1.0,0.0,0.0,0.0,0.9822794106839866,0.602501392364502,42.12500959623036,142.0,28.4,1.7326529026031494,4.953315632444032,1.7326529026031494,25.0,5.0,1.200661839733661,0.2491918763159014,1.8021305799484253,1,0.5070422535211268,0.3709386937635046,1.6558279991149902,0
eval_flow_sudden_threat,attention_full_1500k,attention_full_1500k,reference,1,1.0,0.0,0.0,1.0,0.978916423358524,0.7182004451751709,42.526762163796654,110.0,22.0,0.7459959387779236,4.712547437711195,1.089444875717163,22.0,5.0,1.3407085543329065,0.1604404111794375,1.0858749151229858,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,cpa_reactive_sweep,cpa_reactive_cpa18,cpa_reactive_sweep,1,1.0,0.0,0.0,0.0,0.9888257582344888,0.3799391984939575,31.31042255839284,337.0,67.4,1.7680214643478394,3.5597925143708813,1.7680214643478394,61.0,5.0,0.9999999823131618,0.9776971326377356,1.999927043914795,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,cpa_reactive_sweep,cpa_reactive_d3,cpa_reactive_sweep,1,1.0,0.0,0.0,1.0,0.9805740190997124,0.7295020818710327,25.099054858113508,372.0,74.4,1.394153356552124,3.2889784292508195,1.394153356552124,54.0,5.0,0.9999999858999764,1.3145375981724814,1.9999728202819824,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,cpa_reactive_sweep,cpa_reactive_d5,cpa_reactive_sweep,1,1.0,0.0,0.0,0.0,0.988789967450582,0.4538224339485168,31.82850331220275,313.0,62.6,2.058288097381592,4.129850227611895,2.058288097381592,46.0,5.0,0.9999999834325748,0.9711482103314506,1.999977827072144,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha2,apf,1,1.0,0.0,0.0,1.0,0.9884377816490666,0.4255148768424988,43.1280018439195,85.0,17.0,1.4226115942001345,3.877939393941094,1.4226115942001345,21.0,5.0,0.9999999838716844,0.0138985279952332,0.1524076759815216,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,cpa_ttc_weighted_apf,cpa_ttc_weighted_apf_alpha3,apf,1,1.0,0.0,0.0,1.0,0.9878683828141857,0.4516739249229431,43.10150103782091,85.0,17.0,1.4302382469177246,3.885184555895188,1.4302382469177246,21.0,5.0,0.99999998737784,0.0157725102747901,0.155628889799118,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,current_cpa_reactive,cpa_reactive_current,"reference,cpa_reactive_sweep",1,0.0,0.0,1.0,1.0,1.0,7.993832111358643,9.795435869188616,500.0,100.0,1.0325318574905396,3.3534624569416045,1.0325318574905396,124.0,5.0,0.9999999824762345,0.8924573576124188,2.0,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,random,random,reference,1,0.0,0.0,1.0,0.0,0.1646460908554098,28.43222427368164,-10.466304805334651,500.0,100.0,4.761629104614258,8.175920341491699,4.761629104614258,49.0,5.0,0.7750887734144926,1.0559049293787064,2.441526174545288,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,straight_line,straight_line,reference,1,1.0,0.0,0.0,1.0,0.97863458495986,0.7264262437820435,42.83362334489824,84.0,16.8,1.490048050880432,3.798403962737038,1.490048050880432,22.0,5.0,0.9999999723264148,3.97813310432428e-08,1.1921497389266733e-07,0,0.0,0.0,0.0,0
eval_flow_sudden_threat,vo_like_filter,vo_like_filter_h45_cpa1p5_h16,safety_filter,1,1.0,0.0,0.0,0.0,0.9844027354032224,0.5318418145179749,42.15912944250011,156.0,31.200000000000003,1.5318390130996704,3.9210386398511057,1.5318390130996704,30.0,5.0,1.177809112251569,0.2452396312098209,1.4142135381698608,1,0.4871794871794871,0.3532825384575587,1.5333261489868164,0
eval_flow_sudden_threat,vo_like_filter,vo_like_filter_h45_cpa2_h16,safety_filter,1,1.0,0.0,0.0,0.0,0.9795428181753004,0.7344570755958557,41.99523323295551,161.0,32.2,2.0081706047058105,4.168294314271915,2.0081706047058105,27.0,5.0,1.1211977595498104,0.2257080966373905,1.9710077047348025,1,0.6086956521739131,0.4681549458446339,1.6912049055099487,0
