method_key,method,wall_time,steps,target_steps,percent,steps_per_second,eta_minutes,recent_episode_reward_mean,approx_kl,clip_fraction,entropy_loss,policy_gradient_loss,value_loss,explained_variance,learning_rate,n_updates,std,log_std_mean,log_std_min,log_std_max,variant,training_seed
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 13:46:21,192284,750000,25.637866666666667,213.64088147372263,43.50883876974625,14.002513059999998,0.024451112374663353,0.2623046875,-4.074066692590714,-0.01881992862035986,0.8118668423965574,0.9299525618553162,0.0003,460.0,0.9418706893920898,-0.0619945228099823,-0.15447182953357697,-0.012716478668153286,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 13:51:21,256092,750000,34.1456,213.4013060788688,38.57427187890637,18.16018212,0.033202335238456726,0.2865234375,-4.090503591299057,-0.0050172025003121234,2.604246300831437,0.8268139362335205,0.0003,620.0,0.9474770426750183,-0.05693626403808594,-0.15949241816997528,0.02818271890282631,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 13:56:21,320656,750000,42.754133333333336,213.76236505890816,33.47517852995953,15.090524700000001,0.041282787919044495,0.3147705078125,-4.1221010237932205,-0.006953099576639943,3.563566646724939,0.7809135913848877,0.0003,780.0,0.9594826698303223,-0.04377494379878044,-0.12090643495321274,0.04710015654563904,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:01:21,384604,750000,51.28053333333333,213.66087073446923,28.502801249470263,20.924391019999998,0.05606115609407425,0.34375,-4.166773414611816,-0.005224525072844699,3.0884628888219594,0.7680774927139282,0.0003,930.0,0.9753186106681824,-0.028684794902801514,-0.11605159193277359,0.0872621238231659,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:06:21,448388,750000,59.785066666666665,213.5106594369748,23.543867458057868,20.421308639999996,0.0469832569360733,0.3240478515625,-4.264325049519539,-0.011683772037213203,1.5782128371298314,0.8787083625793457,0.0003,1090.0,1.0074604749679565,0.003101510228589177,-0.06421323865652084,0.13337048888206482,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:11:22,512004,750000,68.2672,213.1798649049276,18.60682293690821,16.315189919999998,0.04837019741535187,0.3896484375,-4.370347809791565,-0.008652696263743565,1.4843023238703608,0.819528341293335,0.0003,1250.0,1.0446876287460327,0.03872576355934143,-0.04966006800532341,0.17689891159534454,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:16:22,576264,750000,76.8352,213.29281570567431,13.575703384194984,21.30538876,0.036897577345371246,0.2914794921875,-4.4741587281227115,-0.0051720169474720025,3.1298635583370924,0.7136459350585938,0.0003,1400.0,1.0854209661483765,0.07659804075956345,-0.027025533840060234,0.216798335313797,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:21:22,639016,750000,85.20213333333334,212.8808311310948,8.689055390779847,17.835951820000002,0.05282328650355339,0.3483154296875,-4.584740272164344,-0.007555102989863371,1.4761601330712437,0.844170093536377,0.0003,1560.0,1.123978614807129,0.11323738098144531,0.013530058786273003,0.2215656340122223,decouple_nk_obs,2
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:26:22,703012,750000,93.73493333333333,212.92020217145375,3.6780602561269222,18.924168799999997,0.0585419237613678,0.364013671875,-4.6134028166532515,-0.0035023371790884996,2.5980221830308436,0.7694745063781738,0.0003,1710.0,1.1315182447433472,0.12129074335098267,0.05469295755028725,0.21298088133335114,decouple_nk_obs,2
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:41:26,64824,750000,8.6432,216.07815792210894,52.849395375336805,12.462467400000003,0.01199711300432682,0.122607421875,-4.095339265465737,-0.008721036044880748,2.724233590811491,0.7359719276428223,0.0003,150.0,0.9495225548744202,-0.05401691421866417,-0.14830371737480164,0.0030821948312222958,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:46:26,130484,750000,17.397866666666665,217.46777847300538,47.47952427328611,14.560180799999998,0.018048152327537537,0.17255859375,-4.08167136311531,-0.007766491619986482,2.60455776527524,0.7662724256515503,0.0003,310.0,0.9476060271263123,-0.056711241602897644,-0.16534343361854553,-0.0021162249613553286,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:51:26,194652,750000,25.9536,216.27337969314513,42.79676034624508,19.96846196,0.022644970566034317,0.1997314453125,-4.088244283199311,-0.007325063325697556,2.5357207108289,0.744985818862915,0.0003,470.0,0.9519075751304626,-0.05158251151442528,-0.14749452471733093,0.006159637123346329,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:56:26,258656,750000,34.48746666666667,215.54111703934308,37.99306034575251,23.271291199999997,0.021088294684886932,0.235009765625,-4.154878705739975,-0.006122149256407283,2.7480593975633383,0.6677878499031067,0.0003,630.0,0.9694004058837891,-0.033580515533685684,-0.13089226186275482,0.03748776763677597,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:01:26,323388,750000,43.1184,215.58731382581558,32.98060481306756,18.16236586,0.024683600291609764,0.2466796875,-4.208937799930572,-0.0017846697679487987,4.244701677560807,0.6740155816078186,0.0003,780.0,0.9868600964546204,-0.017067743465304375,-0.12428231537342072,0.09048653393983841,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:06:26,387788,750000,51.70506666666667,215.43348097719988,28.021952016388624,21.972169999999995,0.026997745037078857,0.243994140625,-4.353452405333519,-0.002732109304633923,4.635366085171699,0.6059508919715881,0.0003,940.0,1.0333861112594604,0.02935524843633175,-0.06940482556819916,0.13456828892230988,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:11:26,452220,750000,60.296,215.33773822432846,23.04751615264848,25.76406968,0.024003705009818077,0.2323974609375,-4.337123286724091,0.0002821424641297199,2.4527237422764303,0.6690879464149475,0.0003,1100.0,1.0334566831588745,0.02768693119287491,-0.0971255674958229,0.15331609547138214,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:16:28,516100,750000,68.81333333333333,214.86133729082397,18.14348445600882,24.24228068,0.035190045833587646,0.2372802734375,-4.451407763361931,-0.004222289309836924,2.6162961017340423,0.7133692502975464,0.0003,1260.0,1.0824490785598755,0.07342877238988876,-0.04111849144101143,0.2164006531238556,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:21:28,580360,750000,77.38133333333333,214.7877459835601,13.163382856812223,22.859882740000003,0.03117826022207737,0.242138671875,-4.520825991034508,0.0009649402636568993,3.4494430780410767,0.5758898258209229,0.0003,1410.0,1.0954476594924927,0.0867350772023201,-0.0016314255772158504,0.21583081781864166,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:26:28,645268,750000,86.03573333333334,214.94377112262413,8.120883541852056,21.742480420000003,0.027586834505200386,0.2297119140625,-4.5954926997423176,-0.0038600350220804104,3.58868662007153,0.588310956954956,0.0003,1570.0,1.1224786043167114,0.11219421029090881,0.047811076045036316,0.2265506237745285,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:31:28,710564,750000,94.74186666666667,215.1891328793651,3.054367373816827,23.549731660000003,0.027662385255098343,0.2029296875,-4.6641088157892225,-0.002449393017741386,3.2536313477903605,0.5491127967834473,0.0003,1730.0,1.1555280685424805,0.1416318416595459,0.07885103672742844,0.24838636815547943,decouple_deepsets_obs,0
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:41:26,63980,750000,8.530666666666667,213.26470772942548,53.61255872290346,8.76563136,0.014093009755015373,0.127880859375,-4.076970931887627,-0.006570198059489485,1.550158982537687,0.8836089372634888,0.0003,150.0,0.9447195529937744,-0.058753129094839096,-0.14409907162189484,0.00016711473290342838,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:46:26,128140,750000,17.085333333333335,213.5593116074182,48.531404485822094,11.40456136,0.026162978261709213,0.2453369140625,-4.015462666749954,-0.006841731762688141,1.4474839007481932,0.8557468056678772,0.0003,310.0,0.9266809821128845,-0.07991141080856323,-0.1985035538673401,0.009604345075786114,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:51:26,192048,750000,25.6064,213.3787573698183,43.58072056761982,18.53333348,0.026496488600969315,0.223681640625,-3.9726563066244127,-0.00028572833180078304,3.3893082477152348,0.6871382594108582,0.0003,460.0,0.9154436588287354,-0.09314613789319992,-0.22827310860157013,0.0054794433526694775,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 13:56:26,257068,750000,34.275733333333335,214.21500263016028,38.351811182512535,21.513125979999998,0.04389481246471405,0.3076904296875,-3.9457909598946572,0.00014976471138652414,3.057190591469407,0.7143706679344177,0.0003,620.0,0.9047586917877197,-0.1033329963684082,-0.20570597052574158,-0.008312161080539227,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:01:26,321712,750000,42.894933333333334,214.4672979939669,33.28308511414236,23.120785880000003,0.027487415820360184,0.2458251953125,-4.0355279058218,-0.0003066473043872975,1.8333907010033728,0.6910314559936523,0.0003,780.0,0.9342827200889587,-0.07059736549854279,-0.1487717479467392,0.025227447971701622,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:06:26,386896,750000,51.586133333333336,214.93446242974997,28.15617963225095,24.574290899999998,0.03279464691877365,0.2703369140625,-4.035483857989311,0.001891241702833213,3.0444053806364537,0.5794652104377747,0.0003,940.0,0.9302260875701904,-0.07522841542959213,-0.18172946572303772,-0.0036815772764384747,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:11:26,451876,750000,60.25013333333333,215.1713209551543,23.091986939880847,25.107136620000002,0.030781669542193413,0.2497314453125,-4.2243481278419495,-0.002799764211522415,3.1066591277718545,0.6225959062576294,0.0003,1100.0,0.992483913898468,-0.010690500028431416,-0.12163075804710388,0.06388510018587112,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:16:27,516100,750000,68.81333333333333,214.88593259929286,18.141407797981476,22.994467999999998,0.02917732670903206,0.2486083984375,-4.264730280637741,0.00015444327145814897,2.2064658381044864,0.7294472455978394,0.0003,1260.0,1.0084954500198364,0.005293088499456644,-0.06834132224321365,0.11488278210163116,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:21:27,579176,750000,77.22346666666667,214.3714773229445,13.280995691314113,21.43125042,0.029238780960440636,0.257275390625,-4.290499514341354,-0.006982768789748661,2.752571665123105,0.7433260083198547,0.0003,1410.0,1.011614203453064,0.008439379744231701,-0.052753932774066925,0.1187654510140419,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:26:27,643096,750000,85.74613333333333,214.24095373107215,8.316492726082007,19.553264459999998,0.03474574536085129,0.2866943359375,-4.348846501111984,0.0005762938264524565,4.669484014064073,0.5783233642578125,0.0003,1570.0,1.0340772867202759,0.030065909028053284,-0.049398746341466904,0.1436217576265335,decouple_deepsets_obs,1
decouple_deepsets_obs,n3pf_decouple_deepsets_obs_only,2026-05-17 14:31:29,708612,750000,94.4816,214.53703089623983,3.2152957329479386,23.059654060000003,0.02398313581943512,0.2035400390625,-4.464702397584915,0.0006138668715720997,3.3289764143526552,0.7061372995376587,0.0003,1730.0,1.0800211429595947,0.06970947235822678,-0.07041572779417038,0.22332949936389923,decouple_deepsets_obs,1
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:41:35,66904,750000,8.920533333333333,223.00865761565748,51.05153071211525,9.46738032,0.01620137318968773,0.185546875,-4.122957143187523,-0.007602509486605413,2.9392654124647377,0.6476715803146362,0.0003,160.0,0.9580222964286804,-0.04445609822869301,-0.12412607669830322,-0.00020539421529974788,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:46:35,134324,750000,17.909866666666666,223.86903116779115,45.8360257027949,11.53152294,0.03198150545358658,0.2838134765625,-4.093728172779083,-0.006612868227239233,2.8441658608615397,0.674317479133606,0.0003,320.0,0.9512242674827576,-0.05144866928458214,-0.1267799437046051,-0.0026526181027293205,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:51:35,201584,750000,26.877866666666666,223.9775851672925,40.80884549156851,21.603081780000004,0.035159267485141754,0.2947265625,-4.169497266411781,-0.007325020425196271,3.1522047355771066,0.6169677972793579,0.0003,490.0,0.9727632403373718,-0.02859603799879551,-0.0890498012304306,0.016629550606012344,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 14:56:35,267764,750000,35.70186666666667,223.1305888735567,36.02046096522074,18.689792,0.03732308745384216,0.2908447265625,-4.309285768866539,-0.007866579001711217,1.8750271635130047,0.7880338430404663,0.0003,650.0,1.016861081123352,0.015434478409588337,-0.05654672533273697,0.05581814423203468,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:01:35,330432,750000,44.0576,220.281856223762,31.74478424994169,16.65922484,0.0327727310359478,0.2982177734375,-4.361534705758094,-0.00693502265639836,3.030211368575692,0.7611592411994934,0.0003,800.0,1.0377024412155151,0.03400957211852074,-0.07595817744731903,0.09882010519504547,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:06:35,395020,750000,52.669333333333334,219.4502976119671,26.95978723981782,21.120004859999998,0.034584686160087585,0.3008544921875,-4.394141986966133,-0.005724837235175073,1.812105237133801,0.8406740427017212,0.0003,960.0,1.0485762357711792,0.044146109372377396,-0.07128097116947174,0.1099504604935646,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:11:35,458656,750000,61.154133333333334,218.40146681323037,22.233061912014513,21.757390539999996,0.04756591096520424,0.35341796875,-4.416666096448898,0.003813575822277926,3.0415848061442374,0.74448561668396,0.0003,1110.0,1.0577888488769531,0.05314488336443901,-0.05637619271874428,0.12426538020372391,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:16:35,522120,750000,69.616,217.54366423202814,17.458564069919877,21.17298658,0.04553022235631943,0.349462890625,-4.536718171834946,-0.015688797821349,1.1098168614320456,0.8520594239234924,0.0003,1270.0,1.0970001220703125,0.09031135588884354,-0.005306572653353214,0.14567704498767853,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:21:37,585732,750000,78.0976,216.81546477614984,12.627328049807836,20.745563,0.04921714961528778,0.3289306640625,-4.627514266967774,-0.014520600011746865,1.7445148246362805,0.8122488856315613,0.0003,1430.0,1.129437804222107,0.11804735660552979,-0.0021550918463617563,0.19776947796344757,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:26:37,650412,750000,86.7216,216.69334568101834,7.6596722192073905,16.5603647,0.050454992800951004,0.3341552734375,-4.688886308670044,-0.0011909065186046063,3.9597549196332693,0.5412216186523438,0.0003,1580.0,1.1637067794799805,0.14525948464870453,0.0009928258368745446,0.2773056626319885,decouple_nk_obs,3
decouple_nk_obs,n3pf_decouple_nearestk_obs_only,2026-05-17 15:31:37,714764,750000,95.30186666666667,216.49401214668774,2.7126231383654074,20.124371779999997,0.04488172009587288,0.304345703125,-4.859825101494789,-0.005945758483721875,3.923310899734497,0.5799194574356079,0.0003,1740.0,1.2342172861099243,0.20323169231414795,0.042320165783166885,0.3341914415359497,decouple_nk_obs,3
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 14:41:31,64336,750000,8.578133333333334,214.44537205925752,53.28971767306555,11.66548916,0.01325162686407566,0.1357177734375,-4.13907752931118,-0.004333973339817021,3.808497203886509,0.6092894077301025,0.0003,150.0,0.9645741581916809,-0.03834753483533859,-0.12908466160297394,0.033969126641750336,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 14:46:31,128380,750000,17.117333333333335,213.96025631610325,48.42176538631107,16.11867612,0.01882372796535492,0.1870361328125,-4.101800742745399,-0.007504953474563081,4.11536493524909,0.6480573415756226,0.0003,310.0,0.9525286555290222,-0.0508715994656086,-0.13318343460559845,0.030711419880390167,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 14:51:31,193644,750000,25.8192,215.1554836354341,43.09720506920368,17.55057704,0.022812891751527786,0.24599609375,-4.201493981480598,-0.00639321279595606,4.284901900589466,0.6151152849197388,0.0003,470.0,0.9899336695671082,-0.014190015383064747,-0.1066378802061081,0.1072516217827797,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 14:56:31,258244,750000,34.43253333333333,215.19902923713582,38.0853638717019,22.489847779999995,0.02597839944064617,0.2354248046875,-4.177870193123818,-0.0034605833527166395,4.3620639480650425,0.5245082378387451,0.0003,630.0,0.9791390299797058,-0.024357087910175323,-0.1000598818063736,0.0868879184126854,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 15:01:31,320808,750000,42.7744,213.8677552826032,33.44683723148361,21.65104168,0.021800391376018524,0.26484375,-4.242777565121651,0.001649088984413538,4.784092742949724,0.45843756198883057,0.0003,780.0,0.9995619654655457,-0.0032619338016957045,-0.06433483958244324,0.10170106589794159,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 15:06:31,383948,750000,51.19306666666667,213.29976889821492,28.602312595931387,22.829388900000005,0.028269318863749504,0.2636962890625,-4.33067509829998,0.0018965305760502815,4.589376145601273,0.4770433306694031,0.0003,930.0,1.0295953750610352,0.02522803284227848,-0.05002869665622711,0.14861345291137695,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 15:11:31,446940,750000,59.592,212.82450081530033,23.733169727406096,23.778061239999996,0.022264402359724045,0.2418212890625,-4.430642396211624,-0.0020169063893263227,3.8810835435986517,0.57710200548172,0.0003,1090.0,1.063329815864563,0.05823502317070961,-0.0046889400109648705,0.16956792771816254,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 15:16:31,511808,750000,68.24106666666667,213.2493387782008,18.616079606210167,23.27799802,0.02721194177865982,0.256494140625,-4.478641167283058,-0.0005072364932857454,4.461684215068817,0.43528324365615845,0.0003,1240.0,1.0859445333480835,0.07566926628351212,-0.015684397891163826,0.23793569207191467,decouple_deepsets_gpsi,0
decouple_deepsets_gpsi,n3pf_decouple_deepsets_gpsi,2026-05-17 15:21:31,575172,750000,76.6896,213.02223490339355,13.678384330731578,24.20013364,0.027210094034671783,0.299267578125,-4.635218167304993,0.0025948295908165163,3.4762874469161034,0.6379258632659912,0.0003,1400.0,1.1425719261169434,0.1280776709318161,0.02584267407655716,0.26604053378105164,decouple_deepsets_gpsi,0
