method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_logvar,logvar_output_scale,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,high,1,0.2,block_projected_no_z,adapter_output_64,0,9213,589632,0,0,5.515161525306466,5.509387016296387,5.753339195251465,6.044869899749756,0.9975917418448451,0.9994382500648499,0.9998143315315247
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,obs_i_12,0,5689,68268,0,0,1.4958720248599193,1.492751121520996,2.109639406204223,2.6944735050201416,0.9510032388547494,1.322539210319519,1.6299548149108887
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,5689,51201,0,0,1.3600061622632107,1.337949275970459,2.3770018100738515,3.7735114097595215,1.0548852589953803,1.9449928760528554,3.370021104812622
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,5689,51201,0,0,12.76039742903794,13.078118324279785,14.707625389099121,15.0,4.96844502881701,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,5689,51201,0,0,2.552079495792335,2.615623712539673,2.941524934768677,3.0,0.9936890062484952,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,full_aug_obs,0,5689,170670,0,0,3.3207968193274806,3.3182191848754883,3.9415818214416505,5.092957019805908,1.2394955354680661,1.9449928760528554,3.370021104812622
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,high,1,0.2,block_projected_no_z,adapter_output_64,0,5723,366272,0,0,5.525026943057479,5.528250694274902,5.758905935287475,6.009249687194824,0.9974847652477629,0.9994732201099396,0.9997311234474182
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,obs_i_12,0,1871,22452,0,0,1.5256582990105556,1.5222948789596558,2.1060233116149902,2.435901641845703,0.9541269387235494,1.3366197347640991,1.6011580228805542
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,1871,16839,0,0,1.340767615750026,1.3677515983581543,2.2175761461257935,3.5062379837036133,1.0551164199407488,1.6925333738327026,3.1212337017059326
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,1871,16839,0,0,12.964621608108203,13.328208923339844,14.579564094543457,15.0,4.98177527782434,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,1871,16839,0,0,2.592924327152034,2.6656417846679688,2.9159127473831177,3.0,0.9963550559025535,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,full_aug_obs,0,1871,56130,0,0,3.3461860998119026,3.364091157913208,3.8796268701553345,4.918595790863037,1.2368870367027744,1.6925333738327026,3.1212337017059326
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,adapter_output_64,0,1888,120832,0,0,5.517986397874558,5.51320481300354,5.751170539855957,6.083553791046143,0.9974242747461392,0.9994060724973679,0.9997751116752625
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,obs_i_12,0,65,780,0,0,1.588456558264219,1.6221141815185547,1.9200149059295655,2.054696798324585,0.9354210624328027,1.1949870586395264,1.2446898221969604
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,65,585,0,0,1.5398283490767846,1.5036749839782715,2.336928558349609,3.1509592533111572,1.214635930611537,1.9778902769088744,2.7188069820404053
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,65,585,0,0,12.055559561802792,11.999903678894043,13.78965492248535,14.127946853637695,4.9765988423274115,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,65,585,0,0,2.411111912360558,2.3999807834625244,2.757930946350098,2.825589418411255,0.995319769015679,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,full_aug_obs,0,65,1950,0,0,3.306079240945669,3.2679927349090576,3.8450150966644285,4.624145984649658,1.2783808323053214,1.9778902769088744,2.7188069820404053
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,adapter_output_64,0,81,5184,0,0,5.538590207511996,5.558884143829346,5.742148399353027,5.886382579803467,0.9970643417334851,0.9993398189544678,0.9994497299194336
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,obs_i_12,0,123,1476,0,0,1.4738859001213942,1.4068082571029663,2.0129991292953493,2.1126041412353516,0.858415727692891,1.295478105545044,1.343827247619629
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,123,1107,0,0,1.4178028542821,1.2923181056976318,3.0573424339294433,3.681295394897461,1.1223227914755907,2.588022065162657,3.2126312255859375
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,123,1107,0,0,12.341024379420087,13.009334564208984,14.485584354400634,14.6777982711792,4.9594663972777076,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,123,1107,0,0,2.4682048879018645,2.6018669605255127,2.8971169233322143,2.9355599880218506,0.9918932808123953,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,full_aug_obs,0,123,3690,0,0,3.263242531598099,3.2684855461120605,4.528680896759032,5.024852275848389,1.2803634080460402,2.588022065162657,3.2126312255859375
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,ar1_velocity,medium,1,0.2,block_projected_no_z,adapter_output_64,0,135,8640,0,0,5.466798121840865,5.501013278961182,5.699029350280762,5.759061336517334,0.9973754079253585,0.9996877551078797,0.99974125623703
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,obs_i_12,0,210,2520,0,0,1.4352609288124811,1.4231826663017273,2.0477645158767697,2.196722984313965,0.8552015960216522,1.3778056800365448,1.4185649156570435
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,210,1890,0,0,1.4897994814529305,1.3753731846809387,2.831922888755798,3.2999684810638428,1.225713583880237,2.342932200431824,2.920633316040039
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,210,1890,0,0,13.074448867071242,13.34892749786377,14.122777938842773,14.494453430175781,4.999862559636434,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,210,1890,0,0,2.6148897733007157,2.6697853803634644,2.8245556235313414,2.898890733718872,0.9999725120408195,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,full_aug_obs,0,210,6300,0,0,3.3935746488117036,3.3567336797714233,4.367840933799743,4.73424768447876,1.3192329940341767,2.342932200431824,2.920633316040039
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,crossing_or_sudden_threat,medium,1,0.2,block_projected_no_z,adapter_output_64,0,205,13120,0,0,5.501175664110882,5.477109432220459,5.740499687194824,5.809616565704346,0.9975780693496146,0.9995250344276428,0.9996169209480286
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,obs_i_12,0,154,1848,0,0,1.3122032625334603,1.1573357582092285,1.964984905719757,2.2668936252593994,0.7839839357834357,1.210322195291519,1.3045371770858765
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,154,1386,0,0,1.1529951151702311,1.1331657767295837,2.0572942137718195,2.3879687786102295,0.9245159691804415,1.8828818023204796,2.1965808868408203
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,154,1386,0,0,11.233555391237333,11.579235553741455,13.875628423690795,14.14970588684082,4.891804922710765,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,154,1386,0,0,2.246711094658096,2.3158470392227173,2.7751256346702577,2.8299410343170166,0.9783609857806912,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,full_aug_obs,0,154,4620,0,0,2.8881809881755283,2.884960889816284,3.6282836198806763,3.850086212158203,1.1173535221582884,1.8828818023204796,2.1965808868408203
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,linear,medium,1,0.2,block_projected_no_z,adapter_output_64,0,160,10240,0,0,5.517997002601623,5.524449586868286,5.762111926078796,5.871585369110107,0.9975826937705279,0.9995895802974701,0.9996453523635864
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,obs_i_12,0,55,660,0,0,1.5318416064435785,1.5326027870178223,2.0222283601760864,2.102464199066162,0.9405015143481168,1.348120427131653,1.4609870910644531
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,55,495,0,0,1.8692386464639144,1.6059701442718506,3.88183856010437,4.142054080963135,1.4636578917503358,3.3436311721801757,3.552088499069214
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,55,495,0,0,11.904379497874867,11.497955322265625,14.505519390106201,14.578932762145996,4.999565627358177,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,55,495,0,0,2.380875890905207,2.299591064453125,2.901103949546814,2.9157865047454834,0.9999131256883794,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,full_aug_obs,0,55,1650,0,0,3.463570924238725,3.1745188236236572,5.162773132324219,5.383518695831299,1.5809586340730841,3.3436311721801757,3.552088499069214
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_speed,accel_decel,medium,1,0.2,block_projected_no_z,adapter_output_64,0,49,3136,0,0,5.545138612085459,5.559947490692139,5.763710975646973,5.828576564788818,0.9972482165511773,0.9996899604797364,0.9997870326042175
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,obs_i_12,0,6765,81180,0,0,1.4345626099763407,1.4270045757293701,1.8732968330383297,2.312042713165283,0.8995624137030472,1.0676692247390747,1.4749794006347656
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,6765,60885,0,0,1.3027910178121116,1.262274980545044,2.1706881046295163,3.065455913543701,1.0032994395938302,1.5123139858245838,2.6420986652374268
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,6765,60885,0,0,12.975167395569885,13.335719108581543,14.597293853759766,15.0,4.975440024765702,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,6765,60885,0,0,2.595033486930864,2.6671438217163086,2.9194586753845213,3.0,0.9950880052949972,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,full_aug_obs,0,6765,202950,0,0,3.28571714717022,3.3006691932678223,3.762688779830932,4.635753631591797,1.1465710199592911,1.5123139858245838,2.6420986652374268
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,high,1,0.2,block_projected_no_z,adapter_output_64,0,6823,436672,0,0,5.544738508294653,5.5495123863220215,5.730138349533081,6.006277084350586,0.9975520720863454,0.9993543565273285,0.9997038245201111
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,obs_i_12,0,7758,93096,0,0,1.4347681677903856,1.41904616355896,1.9210290253162383,2.4650471210479736,0.911702736877971,1.1027893781661986,1.4849196672439575
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,7758,69822,0,0,1.2930474615756438,1.304098129272461,2.1362385988235473,3.1053502559661865,0.9785019333807348,1.510798990726471,2.6812195777893066
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,7758,69822,0,0,12.788733211919554,13.300964832305908,14.550905704498291,15.0,4.946203096068437,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,7758,69822,0,0,2.557746648627109,2.6601929664611816,2.9101811051368713,3.0,0.9892406200019623,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,full_aug_obs,0,7758,232740,0,0,3.257627022499951,3.305099844932556,3.7515419483184815,4.646910190582275,1.149266995437737,1.510798990726471,2.6812195777893066
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,ar1_velocity,high,1,0.2,block_projected_no_z,adapter_output_64,0,7722,494208,0,0,5.536105237084946,5.53997540473938,5.744707083702087,5.97161865234375,0.9975416153800577,0.9993141174316407,0.9997677803039551
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,obs_i_12,0,8668,104016,0,0,1.433086805000908,1.4220253825187683,1.9304091691970824,2.375230312347412,0.9057312549797136,1.1131927549839018,1.4750652313232422
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,8668,78012,0,0,1.2507322561593204,1.2657657265663147,2.08217796087265,3.117799758911133,0.9637954137726404,1.5255770504474637,2.63974666595459
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,8668,78012,0,0,13.094649505879287,13.54555892944336,14.699540185928344,15.0,4.963795886894608,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,8668,78012,0,0,2.618929909769984,2.70911180973053,2.939908134937286,3.0,0.9927591778919012,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,full_aug_obs,0,8668,260040,0,0,3.2868837180036414,3.318022847175598,3.764370584487915,4.630316257476807,1.1418267754114988,1.5255770504474637,2.63974666595459
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,high,1,0.2,block_projected_no_z,adapter_output_64,0,8662,554368,0,0,5.523226397385968,5.523803949356079,5.734800028800963,6.000475883483887,0.9975466172005942,0.9993105351924896,0.9997783899307251
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,obs_i_12,0,175,2100,0,0,1.2835869768687658,1.263852834701538,1.6893484950065611,1.850913405418396,0.7396390240533012,1.0378440976142882,1.1121968030929565
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,175,1575,0,0,1.4479372189726147,1.440279483795166,2.2512294769287107,2.546243906021118,1.1913975111927304,1.8100326299667355,2.1830365657806396
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,175,1575,0,0,13.725133912222725,13.669109344482422,14.587398242950439,14.817652702331543,5.0,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,175,1575,0,0,2.7450267941611153,2.7338218688964844,2.917479658126831,2.9635305404663086,1.0,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,full_aug_obs,0,175,5250,0,0,3.3878247792380196,3.35935640335083,3.8849858999252316,4.17878532409668,1.2632588250296457,1.8100326299667355,2.1830365657806396
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,sinusoidal_lateral,medium,1,0.2,block_projected_no_z,adapter_output_64,0,176,11264,0,0,5.422573271122846,5.419325590133667,5.621263861656189,5.760050296783447,0.9979922622442245,0.9996393471956253,0.999792218208313
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,obs_i_12,0,6259,75108,0,0,1.4248632412022306,1.4229012727737427,1.8411442041397093,2.403277635574341,0.9068947593174264,1.0381155252456664,1.4657131433486938
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,6259,56331,0,0,1.398808623310985,1.4127936363220215,2.1631804943084716,2.7128467559814453,1.0531423769529387,1.521711730957031,2.221386432647705
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,6259,56331,0,0,12.640860383018058,13.083492279052734,14.465499782562254,15.0,4.944757658217467,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,6259,56331,0,0,2.528172085119105,2.6166985034942627,2.893100094795227,3.0,0.9889515322996302,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,full_aug_obs,0,6259,187770,0,0,3.2662406022184136,3.3140904903411865,3.7745229721069333,4.343617916107178,1.167301235240495,1.521711730957031,2.221386432647705
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,linear,high,1,0.2,block_projected_no_z,adapter_output_64,0,6258,400512,0,0,5.546008228836596,5.551462650299072,5.75195791721344,5.997335433959961,0.9976656805615564,0.9993239611387252,0.9997093677520752
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,obs_i_12,0,5135,61620,0,0,1.4228287307638041,1.4211827516555786,1.8664746880531313,2.2759199142456055,0.90493659844301,1.0876059532165527,1.4056452512741089
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,5135,46215,0,0,1.3774080354869076,1.4266595840454102,2.1694423437118533,3.1200814247131348,1.041771500363235,1.5439641594886784,2.607570171356201
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,5135,46215,0,0,12.650748916076244,13.019701957702637,14.46622018814087,15.0,4.963809915225021,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,5135,46215,0,0,2.530149790363163,2.60394024848938,2.893243980407715,3.0,0.9927619835998439,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,full_aug_obs,0,5135,154050,0,0,3.261156034701755,3.3007428646087646,3.7935782432556153,4.738875865936279,1.1815480636412816,1.5439641594886784,2.607570171356201
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,crossing_or_sudden_threat,high,1,0.2,block_projected_no_z,adapter_output_64,0,5119,327616,0,0,5.547259502518943,5.553095817565918,5.757081985473633,5.962634563446045,0.9975137968248724,0.9993645012378692,0.9996961355209351
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,medium,1,0.2,block_projected_no_z,obs_i_12,0,130,1560,0,0,1.2210004013318283,1.222180724143982,1.536544680595398,1.6572707891464233,0.6685734409552354,0.9381136804819107,1.027025580406189
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,medium,1,0.2,block_projected_no_z,delta_hat_9_after_scale,0,130,1170,0,0,1.1962320717481467,1.1914693713188171,1.466975051164627,1.7835662364959717,1.0067882184798902,1.1706968128681183,1.4398258924484253
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,medium,1,0.2,block_projected_no_z,logvar_raw_9_clamped,0,130,1170,0,0,12.7867158302894,12.851379871368408,13.717132425308227,13.754057884216309,5.0,5.0,5.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,medium,1,0.2,block_projected_no_z,logvar_scaled_9_policy,0,130,1170,0,0,2.5573431932009183,2.570275902748108,2.743426537513733,2.7508115768432617,1.0,1.0,1.0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,500000,parent_500k,eval_flow_high_threat,accel_decel,medium,1,0.2,block_projected_no_z,full_aug_obs,0,130,3900,0,0,3.087609181037316,3.1034315824508667,3.267103433609009,3.557342290878296,1.0563836767123296,1.1706968128681183,1.4398258924484253
