method_key,method,steps,episode_reward,episode_length,wall_time
block_projected_full,n3pf_block_projected_no_z_full_1p5m,7768,39.090232,150,2026-05-14 09:33:35
block_projected_full,n3pf_block_projected_no_z_full_1p5m,7852,39.664166,136,2026-05-14 09:33:36
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8056,39.258991,153,2026-05-14 09:33:36
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8188,39.014093,152,2026-05-14 09:33:37
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8304,39.6973,134,2026-05-14 09:33:39
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8380,39.998099,132,2026-05-14 09:33:39
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8612,39.498895,139,2026-05-14 09:33:40
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8676,39.398226,122,2026-05-14 09:33:40
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8832,39.445245,132,2026-05-14 09:33:41
block_projected_full,n3pf_block_projected_no_z_full_1p5m,8976,18.873602,149,2026-05-14 09:33:41
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9140,19.20951,132,2026-05-14 09:33:42
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9260,18.896549,107,2026-05-14 09:33:42
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9284,38.944915,152,2026-05-14 09:33:42
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9352,14.284564,94,2026-05-14 09:33:43
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9576,19.786598,109,2026-05-14 09:33:43
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9768,39.610342,127,2026-05-14 09:33:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9776,20.081447,106,2026-05-14 09:33:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9812,39.805536,132,2026-05-14 09:33:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,9832,6.746413,64,2026-05-14 09:33:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10024,7.799846,64,2026-05-14 09:33:45
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10300,38.88148,122,2026-05-14 09:33:46
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10336,39.816864,126,2026-05-14 09:33:46
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10360,17.438607,146,2026-05-14 09:33:46
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10520,40.02765,124,2026-05-14 09:33:47
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10860,19.747786,131,2026-05-14 09:33:48
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10876,16.733739,144,2026-05-14 09:33:48
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10960,19.917542,110,2026-05-14 09:33:48
block_projected_full,n3pf_block_projected_no_z_full_1p5m,10960,39.095583,150,2026-05-14 09:33:48
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11152,9.781954,73,2026-05-14 09:33:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11216,13.788321,85,2026-05-14 09:33:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11412,18.555691,113,2026-05-14 09:33:50
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11472,18.830367,128,2026-05-14 09:33:50
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11588,14.482984,93,2026-05-14 09:33:50
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11628,18.897831,119,2026-05-14 09:33:51
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11776,2.280396,47,2026-05-14 09:33:51
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11872,40.202665,115,2026-05-14 09:33:52
block_projected_full,n3pf_block_projected_no_z_full_1p5m,11980,39.723756,127,2026-05-14 09:33:52
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12136,39.830408,127,2026-05-14 09:33:52
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12292,39.6697,129,2026-05-14 09:33:55
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12364,19.414584,123,2026-05-14 09:33:55
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12452,39.7159,118,2026-05-14 09:33:55
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12644,39.897389,127,2026-05-14 09:33:56
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12864,39.709208,125,2026-05-14 09:33:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12900,18.694867,152,2026-05-14 09:33:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,12964,19.670777,128,2026-05-14 09:33:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13148,18.488329,126,2026-05-14 09:33:58
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13404,19.069234,126,2026-05-14 09:33:59
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13440,19.950254,119,2026-05-14 09:33:59
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13480,38.542216,154,2026-05-14 09:33:59
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13540,18.343347,98,2026-05-14 09:33:59
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13936,18.984473,133,2026-05-14 09:34:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13960,39.795981,130,2026-05-14 09:34:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,13980,39.550251,125,2026-05-14 09:34:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14004,39.932225,116,2026-05-14 09:34:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14468,40.220363,122,2026-05-14 09:34:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14472,19.526617,128,2026-05-14 09:34:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14476,14.469954,135,2026-05-14 09:34:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14560,18.640177,139,2026-05-14 09:34:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,14928,19.768046,113,2026-05-14 09:34:04
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15020,18.548034,138,2026-05-14 09:34:05
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15056,38.633304,146,2026-05-14 09:34:05
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15096,40.29712,134,2026-05-14 09:34:05
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15492,38.923223,141,2026-05-14 09:34:06
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15540,39.559387,130,2026-05-14 09:34:06
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15544,19.24416,112,2026-05-14 09:34:06
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15620,19.129896,141,2026-05-14 09:34:07
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15992,40.734136,113,2026-05-14 09:34:08
block_projected_full,n3pf_block_projected_no_z_full_1p5m,15996,40.127175,126,2026-05-14 09:34:08
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16104,39.439256,140,2026-05-14 09:34:08
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16192,39.248356,143,2026-05-14 09:34:09
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16500,40.658344,126,2026-05-14 09:34:12
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16580,18.622398,147,2026-05-14 09:34:12
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16592,20.722116,122,2026-05-14 09:34:12
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16648,-1.124171,37,2026-05-14 09:34:12
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16736,39.434518,136,2026-05-14 09:34:12
block_projected_full,n3pf_block_projected_no_z_full_1p5m,16944,13.693792,91,2026-05-14 09:34:13
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17108,39.782685,129,2026-05-14 09:34:14
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17216,18.396063,142,2026-05-14 09:34:14
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17224,39.482787,122,2026-05-14 09:34:14
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17488,17.936974,136,2026-05-14 09:34:15
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17672,39.382728,141,2026-05-14 09:34:16
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17688,40.288481,116,2026-05-14 09:34:16
block_projected_full,n3pf_block_projected_no_z_full_1p5m,17712,19.374068,124,2026-05-14 09:34:16
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18068,15.497781,99,2026-05-14 09:34:17
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18128,18.045674,104,2026-05-14 09:34:17
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18132,18.600014,161,2026-05-14 09:34:17
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18184,39.151828,124,2026-05-14 09:34:18
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18588,20.111766,115,2026-05-14 09:34:19
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18600,18.858673,117,2026-05-14 09:34:19
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18628,38.899187,140,2026-05-14 09:34:19
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18696,19.135059,128,2026-05-14 09:34:19
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18728,-1.669229,35,2026-05-14 09:34:19
block_projected_full,n3pf_block_projected_no_z_full_1p5m,18976,12.668836,87,2026-05-14 09:34:20
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19100,40.204595,125,2026-05-14 09:34:21
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19220,19.812715,123,2026-05-14 09:34:21
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19232,18.443755,134,2026-05-14 09:34:21
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19476,40.187734,125,2026-05-14 09:34:22
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19644,39.950256,136,2026-05-14 09:34:23
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19676,40.330278,114,2026-05-14 09:34:23
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19684,19.147726,113,2026-05-14 09:34:23
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19768,8.295755,73,2026-05-14 09:34:23
block_projected_full,n3pf_block_projected_no_z_full_1p5m,19952,11.131394,77,2026-05-14 09:34:24
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20176,39.962502,125,2026-05-14 09:34:25
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20184,39.875154,125,2026-05-14 09:34:25
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20248,40.379268,120,2026-05-14 09:34:25
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20464,39.675738,128,2026-05-14 09:34:26
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20624,18.300762,110,2026-05-14 09:34:28
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20644,1.485083,45,2026-05-14 09:34:28
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20652,19.887661,101,2026-05-14 09:34:28
block_projected_full,n3pf_block_projected_no_z_full_1p5m,20680,39.789097,126,2026-05-14 09:34:28
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21056,16.750604,94,2026-05-14 09:34:30
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21112,18.988029,122,2026-05-14 09:34:30
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21116,19.828419,116,2026-05-14 09:34:30
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21156,19.787638,128,2026-05-14 09:34:30
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21588,18.996765,118,2026-05-14 09:34:32
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21648,39.838803,148,2026-05-14 09:34:32
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21648,19.147211,123,2026-05-14 09:34:32
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21656,39.731738,136,2026-05-14 09:34:32
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21676,-4.254709,22,2026-05-14 09:34:32
block_projected_full,n3pf_block_projected_no_z_full_1p5m,21992,11.852201,79,2026-05-14 09:34:33
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22144,39.822996,124,2026-05-14 09:34:33
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22144,40.138541,124,2026-05-14 09:34:33
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22156,19.807839,125,2026-05-14 09:34:34
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22524,40.54868,133,2026-05-14 09:34:35
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22636,40.233953,123,2026-05-14 09:34:35
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22668,39.74752,131,2026-05-14 09:34:35
block_projected_full,n3pf_block_projected_no_z_full_1p5m,22688,39.079224,133,2026-05-14 09:34:35
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23000,40.087177,119,2026-05-14 09:34:36
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23172,18.910603,134,2026-05-14 09:34:37
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23172,39.990517,126,2026-05-14 09:34:37
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23208,19.276268,130,2026-05-14 09:34:37
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23608,38.630273,152,2026-05-14 09:34:38
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23636,18.864231,116,2026-05-14 09:34:39
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23660,39.739227,122,2026-05-14 09:34:39
