method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,threat_class,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_best_by_eval,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/best_by_eval.zip,1500000,best_by_eval,high,288,0.5868055555555556,0.4131944444444444,0.5555555555555556,0.9464951761208371,4.804857337500656,0.7804636205546558,116.41319444444444,32.9464355527711,0.30553812667309466,0.3471900216615449,1.5524900556405747,0.15031097723177625,0.0,2.7991381108375406,0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_best_by_eval,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/best_by_eval.zip,1500000,best_by_eval,medium,12,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9111976148182297,4.458588275873873,0.9991111805041631,113.66666666666667,36.726744788780955,0.35495447407165304,0.42566346779704434,1.555341589274886,0.16500324610495098,0.0,2.3911453732634462,0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,high,288,0.5868055555555556,0.4131944444444444,0.5555555555555556,0.9464951761208371,4.804857337500656,0.7804636205546558,116.41319444444444,32.9464355527711,0.30553812667309466,0.3471900216615449,1.5524900556405747,0.15031097723177625,0.0,2.7991381108375406,0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,medium,12,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9111976148182297,4.458588275873873,0.9991111805041631,113.66666666666667,36.726744788780955,0.35495447407165304,0.42566346779704434,1.555341589274886,0.16500324610495098,0.0,2.3911453732634462,0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/parent_500k.zip,500000,parent_500k,high,290,0.5275862068965518,0.4724137931034483,0.4724137931034483,0.9292378148537143,5.111879742837839,0.8005353749826036,107.97241379310344,31.353295066803504,0.24462589922022157,0.2800145542894569,1.5151204287251434,0.09059207275682069,0.0,3.1622792303894305,0
block_projected_full,n3pf_block_projected_no_z_full_1p5m,block_projected_full_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/parent_500k.zip,500000,parent_500k,medium,10,0.7,0.3,0.4,0.8995331787107016,4.916433429831909,1.0317134886980057,105.9,33.76666560328114,0.29975741933354405,0.33963062837136015,1.5287962350042221,0.10459669430046858,0.0,2.8761286518335707,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,high,287,0.5470383275261324,0.4529616724738676,0.49477351916376305,0.9460715479959054,5.420383416383591,0.7779514980648453,113.14285714285714,32.322330325029,0.24032547666433554,0.2737300551868594,1.5598865351780369,0.09640387281277447,0.0,3.562591276537617,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,medium,13,0.9230769230769231,0.07692307692307693,0.7692307692307693,0.97008579203183,5.491964046002186,1.0601481371201003,118.46153846153847,40.686106336647065,0.22716014356064657,0.2625857712003997,1.5547731376174776,0.10341273873485277,0.0,3.6485454844288916,0
z2_corrected_full,gpsi_z_layernorm_alpha_0p5_corrected_full_1p5m,z2_corrected_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,high,290,0.503448275862069,0.496551724137931,0.4689655172413793,0.9247396026367855,5.228824408842958,0.7434084016701271,110.70689655172414,30.762944479354445,0.26385668569964,0.2980471001341908,1.5653949320259817,0.09029876235458027,0.0,3.2164098570454027,0
z2_corrected_full,gpsi_z_layernorm_alpha_0p5_corrected_full_1p5m,z2_corrected_full_final,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,medium,10,0.6,0.4,0.5,0.962952749650632,5.154815909878813,0.8302385449409485,114.4,34.003453110701315,0.23508202753119756,0.2696965062530422,1.5531023737788323,0.09703070932863198,0.0,3.161218194799073,0
