training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash,source_phase
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1000k.zip,1000000,1000k,1002,accel_decel,73,0.4794520547945205,0.5205479452054794,0.4657534246575342,0.9502559187429653,4.620886005246174,0.7312819875062329,103.06849315068493,31.032481318585923,0.2916448661219196,0.33519274437095004,1.5338235258785444,0.11523828832093218,0.0,2.678960402581069,0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1000k.zip,1000000,1000k,1002,ar1_velocity,71,0.6338028169014085,0.36619718309859156,0.6056338028169014,0.9447916180672801,4.5767891164176095,0.7655802677634737,105.84507042253522,33.98841304301076,0.3097112467308767,0.36269084068168983,1.534268802839566,0.12568855352525204,0.0,2.5654718288672664,0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1000k.zip,1000000,1000k,1002,crossing_or_sudden_threat,54,0.6111111111111112,0.3888888888888889,0.5740740740740741,0.9545961188349964,4.590538120854977,0.820559153954188,103.27777777777777,33.87615407290204,0.27474470034839893,0.3250427150244497,1.535357992248824,0.11058589565509074,0.0,2.6930282568904826,0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1000k.zip,1000000,1000k,1002,linear,34,0.4411764705882353,0.5588235294117647,0.35294117647058826,0.9485537269198351,4.558746107698842,0.7778643843005685,101.05882352941177,30.263955895045683,0.2966767347630734,0.3374967682411535,1.542559149919926,0.10455165829247585,0.0,2.6523411102164656,0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1000k.zip,1000000,1000k,1002,sinusoidal_lateral,68,0.6323529411764706,0.36764705882352944,0.6029411764705882,0.9549169070927768,4.654240821936803,0.8116877202821129,103.19117647058823,34.308009289676455,0.311973940940044,0.3591057096499992,1.537999049183929,0.11157187979593369,0.0,2.595379262652907,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1000,accel_decel,57,0.5263157894736842,0.47368421052631576,0.5087719298245614,0.9547674441855991,4.778504463406332,0.7830554876934018,111.14035087719299,31.589675441862347,0.3133408355109762,0.3591654647602232,1.5802116850258705,0.17148119717151858,0.0,2.780176547452791,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1000,ar1_velocity,75,0.7066666666666667,0.29333333333333333,0.68,0.9540410388217765,4.531311997385716,0.8591719847917557,114.28,35.245145675909846,0.34489156822417266,0.38944930830958996,1.576643598184052,0.1967574835518857,0.0,2.4858325516677695,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1000,crossing_or_sudden_threat,33,0.6363636363636364,0.36363636363636365,0.6060606060606061,0.9807248518904224,4.5975974792995284,0.8483661038405967,116.81818181818181,34.794535024838154,0.3291094020692605,0.375542457626022,1.5778258795494677,0.18981325813186092,0.0,2.5900120142711733,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1000,linear,55,0.5818181818181818,0.41818181818181815,0.5272727272727272,0.9713117555999246,4.771952921563985,0.7775908543304964,113.67272727272727,33.14879847562963,0.32127165276850106,0.36278888712728175,1.576178621542561,0.17293286974244768,0.0,2.7233044279774337,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1000,sinusoidal_lateral,80,0.55,0.45,0.5125,0.9713032037145164,4.581341745402634,0.7841875217854977,114.8125,32.55243872416262,0.3339457311239119,0.38067384328736253,1.57086902347007,0.1860471009041533,0.0,2.6454148874028,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1001,accel_decel,58,0.5344827586206896,0.46551724137931033,0.5172413793103449,0.9553152036508977,4.768316986251307,0.7922757188307827,111.17241379310344,31.78023628071707,0.3144992861651202,0.35968641417769276,1.5808236547854448,0.1712879134125086,0.0,2.768111999945348,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1001,ar1_velocity,75,0.72,0.28,0.6933333333333334,0.954681622133948,4.471055569262726,0.8711142355203628,115.13333333333334,35.55399068059052,0.3496547710262415,0.3941397425071132,1.574890606668092,0.2040935321019198,0.0,2.4276525649199323,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1001,crossing_or_sudden_threat,33,0.6363636363636364,0.36363636363636365,0.6060606060606061,0.9807248518904224,4.5975974792995284,0.8483661038405967,116.81818181818181,34.794535024838154,0.3291094020692605,0.375542457626022,1.5778258795494677,0.18981325813186092,0.0,2.5900120142711733,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1001,linear,54,0.5925925925925926,0.4074074074074074,0.5370370370370371,0.9709298901844593,4.737731311363324,0.7803790301636413,113.87037037037037,33.34264812444693,0.3241646733070044,0.36609116245524115,1.575885965955759,0.17473912717365941,0.0,2.693811187957038,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1001,sinusoidal_lateral,80,0.5625,0.4375,0.525,0.9714241768733753,4.535773302246645,0.7877099297940731,115.325,32.822056422895535,0.33704169071987156,0.3852060402570595,1.5709073721105262,0.189358318156737,0.0,2.588316210290908,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1002,accel_decel,59,0.5423728813559322,0.4576271186440678,0.5084745762711864,0.9701557570499586,4.804717742457034,0.8210273438085944,112.54237288135593,32.42407789373531,0.2959161667063086,0.34281521587443886,1.579573664695614,0.16799914361478754,0.0,2.8498614526085464,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1002,ar1_velocity,75,0.72,0.28,0.6933333333333334,0.954681622133948,4.471055569262726,0.8711142355203628,115.13333333333334,35.55399068059052,0.3496547710262415,0.3941397425071132,1.574890606668092,0.2040935321019198,0.0,2.4276525649199323,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1002,crossing_or_sudden_threat,35,0.6,0.4,0.5714285714285714,0.9772627822661191,4.675474983808019,0.8323882724557604,115.8,33.85976654582581,0.3195922694839338,0.3633467831733698,1.5789168265047486,0.18478345814618088,0.0,2.6823730947344657,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1002,linear,54,0.6111111111111112,0.3888888888888889,0.5555555555555556,0.9713481564270099,4.741998944159745,0.788957806373084,113.94444444444444,33.73967307858545,0.3231178502385862,0.36521068847795196,1.5751584227077235,0.17592242521950593,0.0,2.692684654247937,0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/checkpoint_1500k.zip,1500000,1500k,1002,sinusoidal_lateral,77,0.5844155844155844,0.4155844155844156,0.5454545454545454,0.972252783014439,4.484832023705694,0.7976134597481072,115.93506493506493,33.315058890826975,0.3402928062781785,0.3900802777527543,1.5695110242912154,0.19411656599560423,0.0,2.5489871822971453,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1000,accel_decel,68,0.5441176470588235,0.45588235294117646,0.5147058823529411,0.9502990395873676,4.67897779135601,0.7624274316956016,110.95588235294117,31.67696385697458,0.3481099640758897,0.3829807520371327,1.593768011257297,0.16210434812804703,0.0,2.6773913773560496,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1000,ar1_velocity,78,0.6153846153846154,0.38461538461538464,0.5769230769230769,0.9464086835483736,4.513804773966129,0.8451284433786685,114.37179487179488,33.17008719866681,0.3489500235381613,0.39233695660151396,1.5933803424399309,0.18321426875747454,0.0,2.521198384769877,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1000,crossing_or_sudden_threat,41,0.6585365853658537,0.34146341463414637,0.6585365853658537,0.9744851557529994,4.665755393270694,0.786881717966824,115.1951219512195,34.938340286441054,0.33690299804422974,0.37538689357629057,1.5919605120786007,0.17542295770064276,0.0,2.64701995050692,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1000,linear,39,0.6153846153846154,0.38461538461538464,0.5641025641025641,0.9740414483046888,4.5148019670816515,0.8386102693203168,117.28205128205128,34.06814850182008,0.35647320732331383,0.3935037278977001,1.5895899539590228,0.1829614549341658,0.0,2.44578228595502,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1000,sinusoidal_lateral,74,0.5540540540540541,0.44594594594594594,0.527027027027027,0.9730419192985015,4.557828802314939,0.762824768351542,117.06756756756756,32.60819612719238,0.3431050087826505,0.3896324941213634,1.588608425447206,0.1840225243836117,0.0,2.590188909688262,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1001,accel_decel,68,0.5441176470588235,0.45588235294117646,0.5147058823529411,0.9512412949667163,4.662880360623951,0.760878761901575,111.23529411764706,31.736393105525654,0.34926662119305574,0.3842393518154728,1.5939886878177913,0.16348815291379196,0.0,2.6548670866550155,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1001,ar1_velocity,76,0.618421052631579,0.3815789473684211,0.5789473684210527,0.9450608594657509,4.4619966135037314,0.8468696000544649,114.76315789473684,33.19168779439682,0.35397266019817925,0.39697692883551905,1.5931308646516853,0.18697885584690754,0.0,2.476369781085743,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1001,crossing_or_sudden_threat,44,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.9669858632353784,4.662443652215088,0.783797675235705,114.5,34.2516267393423,0.3393136548789433,0.378040291693114,1.5931105401280035,0.17864923770511895,0.0,2.6247751637363987,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1001,linear,39,0.6410256410256411,0.358974358974359,0.5897435897435898,0.9737591073377521,4.456884342653907,0.8528402944405874,118.35897435897436,34.560450703387865,0.3615527782616835,0.39981266307913266,1.5900778271500784,0.1882589278187882,0.0,2.3921806336295823,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1001,sinusoidal_lateral,73,0.5616438356164384,0.4383561643835616,0.5342465753424658,0.9729839705349427,4.53602062626405,0.7658869397558578,117.3013698630137,32.76913401131283,0.34520233767008407,0.39127129541069716,1.5887278976284704,0.18521588245364687,0.0,2.564059935059809,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,accel_decel,67,0.5522388059701493,0.44776119402985076,0.5223880597014925,0.9639176525885084,4.678425232020817,0.7633317308639412,112.68656716417911,32.314704755925085,0.3341547999725109,0.3720835237069161,1.5916375162796244,0.16338452428734923,0.0,2.703944179277265,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,ar1_velocity,75,0.6266666666666667,0.37333333333333335,0.5866666666666667,0.9443589482375296,4.449020889091111,0.8566519224643707,114.84,33.33158521196886,0.3514983438822588,0.3949618144727378,1.5930875380717702,0.1885088327434454,0.0,2.468566031573085,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,crossing_or_sudden_threat,45,0.6222222222222222,0.37777777777777777,0.6222222222222222,0.9657581548061339,4.704902611414975,0.7804665254222022,114.04444444444445,33.86200773280337,0.33744711030243724,0.3755495618067895,1.5927872598304662,0.17689323352248565,0.0,2.6632602550783573,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,linear,40,0.625,0.375,0.575,0.9737965527379447,4.487412974311509,0.8440506361424923,117.975,34.21249496387384,0.35906735686339386,0.3963707445604068,1.5905499870829147,0.18596393188337496,0.0,2.427531563578056,0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,sinusoidal_lateral,73,0.5616438356164384,0.4383561643835616,0.5342465753424658,0.9729839705349427,4.53602062626405,0.7658869397558578,117.3013698630137,32.76913401131283,0.34520233767008407,0.39127129541069716,1.5887278976284704,0.18521588245364687,0.0,2.564059935059809,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,accel_decel,62,0.43548387096774194,0.5645161290322581,0.43548387096774194,0.9630946052546622,5.198110733956507,0.691072323629933,110.58064516129032,29.653794115228816,0.2436706863786718,0.2825965847985096,1.5774836601752396,0.10786061809498182,0.0,3.295316539011663,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,ar1_velocity,83,0.5542168674698795,0.4457831325301205,0.5301204819277109,0.9687321618922949,5.2997457751690735,0.7742385257439441,113.09638554216868,32.423753750855745,0.23849027288224986,0.28673325152786555,1.5799805963212237,0.11127492211348437,0.0,3.328896088500878,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,crossing_or_sudden_threat,47,0.3191489361702128,0.6808510638297872,0.2978723404255319,0.9650411457566193,5.502259806011907,0.6562100433288737,105.65957446808511,27.182937363107733,0.2254081166554781,0.2537878900704934,1.5849830198841566,0.08395719740409002,0.0,3.464068598427877,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,linear,41,0.2926829268292683,0.7073170731707317,0.2682926829268293,0.9471261048472764,5.374236267491305,0.6258632308099328,107.85365853658537,26.137645930029382,0.26692721579519685,0.2988861320302406,1.5818773525623226,0.10566636123513908,0.0,3.364220115668517,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,sinusoidal_lateral,67,0.43283582089552236,0.5671641791044776,0.43283582089552236,0.9504480576387856,5.189081788737203,0.6490709287906761,110.34328358208955,29.31558577669812,0.2625729214807917,0.30367859250938645,1.5804927053707654,0.1108948109868592,0.0,3.106370019437061,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,accel_decel,62,0.43548387096774194,0.5645161290322581,0.43548387096774194,0.9630946052546622,5.198110733956507,0.691072323629933,110.58064516129032,29.653794115228816,0.2436706863786718,0.2825965847985096,1.5774836601752396,0.10786061809498182,0.0,3.295316539011663,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,ar1_velocity,80,0.5375,0.4625,0.5125,0.9681731914890263,5.303727347140003,0.7714335441589355,113.0,32.03429479994824,0.2366100592886866,0.2844120298910151,1.5806305169049573,0.10984493298758298,0.0,3.3435930161294607,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,crossing_or_sudden_threat,47,0.3191489361702128,0.6808510638297872,0.2978723404255319,0.9665803296956652,5.499612403430236,0.6551089591168343,105.87234042553192,27.235335381040173,0.2235512501177605,0.25193102353277586,1.5857647519076108,0.08260608963977101,0.0,3.4589623597152364,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,linear,43,0.27906976744186046,0.7209302325581395,0.2558139534883721,0.9481375769172481,5.369732062211867,0.6080165867542111,107.51162790697674,25.88064088734687,0.2662987797853811,0.2970037929397251,1.582501912264635,0.10358308815175828,0.0,3.3496859553090403,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,sinusoidal_lateral,68,0.4264705882352941,0.5735294117647058,0.4264705882352941,0.9509133926413855,5.174935725272063,0.6425029990427634,109.97058823529412,29.179172173505375,0.2620003712650127,0.30184713295050836,1.5805231175094185,0.10954532566709381,0.0,3.0957509541576083,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,accel_decel,60,0.45,0.55,0.45,0.9781191045398344,5.2150499619746125,0.6991028293967247,112.4,30.429042079834872,0.23007587087412248,0.26979424873623764,1.5757933053934536,0.10622863376951133,0.0,3.348930219859499,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,ar1_velocity,79,0.5189873417721519,0.4810126582278481,0.4936708860759494,0.9649542642769677,5.331597659852845,0.7650774532481085,111.70886075949367,31.545446282167436,0.233797030619555,0.28095220600394244,1.5814630505082368,0.10653264283897326,0.0,3.3660788516376265,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,crossing_or_sudden_threat,49,0.32653061224489793,0.673469387755102,0.30612244897959184,0.9665917904256419,5.518091761863528,0.6673996339038927,105.75510204081633,27.423924307437115,0.22484675032891335,0.2544321497877664,1.5861052501349124,0.08265176546148237,0.0,3.4658023896458054,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,linear,43,0.2558139534883721,0.7441860465116279,0.23255813953488372,0.9469810820675936,5.383005925583049,0.6008792874771495,106.88372093023256,25.38858327843852,0.2622505455045887,0.2941614156787432,1.5835200674761583,0.10114633858024909,0.0,3.3643830265785994,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,sinusoidal_lateral,69,0.42028985507246375,0.5797101449275363,0.42028985507246375,0.9510633292010418,5.180388579059694,0.6404834592687911,110.1159420289855,29.07193553999118,0.2640003658843604,0.30339041121692617,1.580546293377178,0.11010044858265298,0.0,3.0994252268822393,0,nan
