training_seed,method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_z,include_logvar,logvar_output_scale,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max,source_phase
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,18,162,0,0,2.3823880354563394,2.479096531867981,2.5439329147338867,2.5439329147338867,0.9925910532474518,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,medium,0,1,0.2,adapter_output_64,0,18,1152,0,0,5.615441083908081,5.601306676864624,5.80082368850708,5.80082368850708,0.9995567997296652,0.9999878406524658,0.9999878406524658,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,medium,0,1,0.2,full_aug_obs,0,18,540,0,0,2.984805623690287,2.955094814300537,3.1921615600585938,3.1921615600585938,1.0336421926816304,1.1296265125274658,1.1296265125274658,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,obs_i_12,0,16971,203652,0,0,1.4149948529366592,1.4065141677856445,1.856446623802185,2.1965253353118896,0.8708567692411507,1.0,1.3284298181533813,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,16971,152739,0,0,1.4787113741422175,1.5503212213516235,2.1128557920455933,2.856069803237915,1.1156659104633744,1.5468991994857788,2.4654541015625,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,16971,152739,0,0,12.943183449651952,13.409323692321777,14.400664329528809,15.0,4.972664282645188,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,16971,152739,0,0,2.5886366999280677,2.6818647384643555,2.8801329135894775,3.0,0.9945328569420661,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,adapter_output_64,0,17044,1090816,0,0,5.636194352028208,5.639793872833252,5.839663982391357,6.0989670753479,0.99857877002191,0.9999473005533218,0.999995768070221,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,0,1,0.2,full_aug_obs,0,16971,509130,0,0,3.3374035013184917,3.385084867477417,3.7735393047332764,4.2866644859313965,1.2039888622406607,1.5468991994857788,2.4654541015625,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,30289,363468,0,0,1.4016594438264132,1.3837710618972778,1.8517341613769531,2.2939014434814453,0.8821406503942825,1.0194947004318236,1.4065808057785034,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,30289,272601,0,0,1.4610740959740498,1.5289868116378784,2.0846920013427734,2.55294132232666,1.1130090615007948,1.5358500480651855,2.26902437210083,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,30289,272601,0,0,12.960439669160618,13.46995735168457,14.412111282348633,15.0,4.978713343066244,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,30289,272601,0,0,2.5920879423132255,2.6939916610717773,2.8824222087860107,3.0,0.9957426689387336,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,30339,1941696,0,0,5.642085822390293,5.645529270172119,5.846498012542725,6.078907012939453,0.9986359967668023,0.99994957447052,0.9999945759773254,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,30289,908670,0,0,3.324277623425722,3.375730276107788,3.757326602935791,4.100525379180908,1.1993390817043037,1.5358500480651855,2.26902437210083,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,obs_i_12,0,170,2040,0,0,1.2620686632745406,1.183847725391388,1.7167198419570922,1.8701990842819214,0.6942537030752968,0.8413014948368073,0.8655726313591003,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,delta_hat_9_after_scale,0,170,1530,0,0,1.395683506131172,1.4150245189666748,1.9093266367912287,2.0179550647735596,1.0532850332996424,1.3908015489578247,1.5675381422042847,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,logvar_raw_9_clamped,0,170,1530,0,0,13.392761168760412,13.390014171600342,14.405289649963379,14.52858829498291,5.0,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,logvar_scaled_9_policy,0,170,1530,0,0,2.678552240483901,2.678002715110779,2.8810579776763916,2.905717611312866,1.0,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,adapter_output_64,0,155,9920,0,0,5.656489040005591,5.648163795471191,5.83664608001709,6.008883476257324,0.9978475862933743,0.9999574422836304,0.9999707937240601,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,0,1,0.2,full_aug_obs,0,170,5100,0,0,3.302449899561265,3.2702653408050537,3.6845464825630185,3.693169355392456,1.1496613579637864,1.3908015489578247,1.5675381422042847,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,obs_i_12,0,17837,214044,0,0,1.4112524914154725,1.3940068483352661,1.871846079826355,2.2859203815460205,0.8723928886705125,1.0650935173034668,1.3246784210205078,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,17837,160533,0,0,1.3997121506082963,1.4630098342895508,2.043168783187866,2.6629438400268555,1.067276627326786,1.4933619499206543,2.1331896781921387,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,17837,160533,0,0,12.957094081455853,13.392081260681152,14.374695777893066,15.0,4.973545418610626,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,17837,160533,0,0,2.5914188238673126,2.6784162521362305,2.87493896484375,3.0,0.9947090841060784,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,adapter_output_64,0,17843,1141952,0,0,5.617078712153166,5.623587131500244,5.8140740394592285,6.118326187133789,0.9986665268646644,0.9999729990959167,0.9999958872795105,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,0,1,0.2,full_aug_obs,0,17837,535110,0,0,3.3038418409087473,3.33986496925354,3.7503771781921387,4.091850280761719,1.1734334581294068,1.4933619499206543,2.1331896781921387,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,23939,287268,0,0,1.3891266143194012,1.3844799995422363,1.8321446180343628,2.4180068969726562,0.8700679408696725,1.0,1.4834469556808472,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,23939,215451,0,0,1.4136699565252,1.474961757659912,2.0545430183410645,2.701190948486328,1.0769492400245781,1.5430143117904653,2.4234442710876465,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,23939,215451,0,0,12.90445811806568,13.32803726196289,14.356125831604004,15.0,4.976434663700636,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,23939,215451,0,0,2.5808916336846006,2.665607452392578,2.871225357055664,3.0,0.9952869330254647,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,23861,1527104,0,0,5.625284859312884,5.6342315673828125,5.829300880432129,6.066718578338623,0.9986923906075815,0.9999610781669617,0.9999959468841553,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,23939,718170,0,0,3.290001669654701,3.3287339210510254,3.731006145477295,4.131201267242432,1.1772487834534793,1.5430143117904653,2.4234442710876465,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,obs_i_12,0,7233,86796,0,0,1.403514182346747,1.399856448173523,1.841917634010315,2.1080315113067627,0.8568616604369886,1.0,1.2699791193008423,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,delta_hat_9_after_scale,0,7233,65097,0,0,1.5422203346425594,1.5839571952819824,2.061744451522827,2.7673180103302,1.175539385572181,1.5447584390640259,2.352120876312256,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,logvar_raw_9_clamped,0,7233,65097,0,0,13.044428377482435,13.564290046691895,14.376115036010741,14.687478065490723,4.999380462350612,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,logvar_scaled_9_policy,0,7233,65097,0,0,2.608885687745394,2.712858200073242,2.87522292137146,2.937495708465576,0.9998760924750668,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,adapter_output_64,0,7182,459648,0,0,5.6331550222490865,5.634260654449463,5.849794864654541,6.047431468963623,0.998788358922192,0.9999111831188202,0.9999926686286926,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,0,1,0.2,full_aug_obs,0,7233,216990,0,0,3.365778554150067,3.412064790725708,3.791430568695068,4.401925086975098,1.2244908611062122,1.5447584390640259,2.352120876312256,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,obs_i_12,0,36,432,0,0,1.2509689976771672,1.33064866065979,1.4788427352905273,1.4788427352905273,0.6518326898415884,0.752155601978302,0.752155601978302,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,delta_hat_9_after_scale,0,36,324,0,0,1.6440158387025197,1.7093260884284973,2.0213232040405273,2.0213232040405273,1.2004936784505844,1.4844372272491455,1.4844372272491455,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,logvar_raw_9_clamped,0,36,324,0,0,12.761835972468058,13.014357566833496,13.680644035339355,13.680644035339355,5.0,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,logvar_scaled_9_policy,0,36,324,0,0,2.5523672302563987,2.602871537208557,2.736128807067871,2.736128807067871,1.0,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,adapter_output_64,0,36,2304,0,0,5.576335589090983,5.579709529876709,5.697823524475098,5.697823524475098,0.9983310401439667,0.9999366402626038,0.9999366402626038,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,0,1,0.2,full_aug_obs,0,36,1080,0,0,3.303505758444468,3.352370858192444,3.6250662803649902,3.6250662803649902,1.24863005677859,1.4844372272491455,1.4844372272491455,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,obs_i_12,0,444,5328,0,0,1.2316829892429146,1.1933284997940063,1.6370220184326172,2.042357921600342,0.7142959249180716,0.940638542175293,1.0030795335769653,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,delta_hat_9_after_scale,0,444,3996,0,0,1.2807983909104321,1.3453840017318726,1.8268108367919922,2.128282308578491,0.9902658478633778,1.40186607837677,1.574703335762024,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,logvar_raw_9_clamped,0,444,3996,0,0,13.815494621122205,13.986791610717773,14.896135330200195,15.0,5.0,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,logvar_scaled_9_policy,0,444,3996,0,0,2.7630989293794372,2.7973583936691284,2.979227066040039,3.0,1.0,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,adapter_output_64,0,441,28224,0,0,5.66216871365398,5.664317607879639,5.873642921447754,5.990717887878418,0.9980873522304353,0.999924898147583,0.9999510645866394,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,0,1,0.2,full_aug_obs,0,444,13320,0,0,3.320914308767061,3.3014979362487793,3.6255390644073486,3.720316171646118,1.1328085733426583,1.40186607837677,1.574703335762024,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,obs_i_12,0,567,6804,0,0,1.2829472823117776,1.2424873113632202,1.6685845851898193,1.7822436094284058,0.7070447077196111,0.9845127463340759,1.1012250185012817,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,delta_hat_9_after_scale,0,567,5103,0,0,1.295062241967393,1.3323367834091187,1.993119239807129,2.088975667953491,1.0015953024701467,1.564645767211914,1.6960458755493164,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,logvar_raw_9_clamped,0,567,5103,0,0,11.622257363859308,11.601572036743164,12.957529067993164,14.446619987487793,4.984185486243516,5.0,5.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,567,5103,0,0,2.32445149320774,2.320314407348633,2.591505765914917,2.889324188232422,0.9968370978163663,1.0,1.0,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,adapter_output_64,0,585,37440,0,0,5.560762307582757,5.564816474914551,5.76484260559082,5.846508026123047,0.9990188305194562,0.9999528884887695,0.9999898076057434,nan
1,p3_s1_1000k,P3_block_projected_seed1_1000k,p3_s1_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,0,1,0.2,full_aug_obs,0,567,17010,0,0,2.9883044548135587,3.003913164138794,3.3895998001098633,3.5206165313720703,1.114090588042345,1.564645767211914,1.6960458755493164,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,obs_i_12,0,18906,226872,0,0,1.4006699324536926,1.3799874782562256,1.892945647239685,2.2983272075653076,0.8357540671407742,1.0911504924297333,1.3989235162734985,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,18906,170154,0,0,1.3837437760082898,1.4147191047668457,2.1279812455177307,4.358753681182861,1.079994433653171,1.6121374368667603,3.8012866973876953,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,18906,170154,0,0,12.908060611902211,13.327857971191406,14.496147632598877,15.0,4.9709983587038025,5.0,5.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,18906,170154,0,0,2.581612131803184,2.665571689605713,2.89922958612442,3.0,0.9941996721871805,1.0,1.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,adapter_output_64,0,19004,1216256,0,0,5.652274005163647,5.675833225250244,5.899526357650757,6.176929950714111,0.9996493446390344,0.9999978542327881,0.9999995231628418,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,accel_decel,high,0,1,0.2,full_aug_obs,0,18906,567180,0,0,3.2850889210712086,3.3068994283676147,3.854074537754059,5.586862087249756,1.1863671398365874,1.6121374368667603,3.8012866973876953,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,6322,75864,0,0,1.3769030544207994,1.3790311813354492,1.7793628573417664,2.1705167293548584,0.8240361771358036,1.0,1.282836675643921,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,6322,56898,0,0,1.5102868332388808,1.5311344265937805,2.125675916671753,3.0627617835998535,1.1488584829332311,1.60978102684021,2.6883699893951416,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,6322,56898,0,0,12.31866313603361,12.75847339630127,14.391441345214844,15.0,4.943640718087483,5.0,5.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,6322,56898,0,0,2.463732636312411,2.5516947507858276,2.8782882690429688,3.0,0.988728144347234,1.0,1.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,6397,409408,0,0,5.671393035780141,5.696074485778809,5.886142730712891,6.034452438354492,0.9996823546046743,0.9999963641166687,0.9999995231628418,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,6322,189660,0,0,3.229914197040034,3.280071973800659,3.835507392883301,4.575869083404541,1.2029755793297376,1.60978102684021,2.6883699893951416,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,35780,429360,0,0,1.385522651084313,1.3720132112503052,1.8626065909862517,2.3969204425811768,0.8256797891178899,1.0267715275287617,1.391942024230957,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,35780,322020,0,0,1.397308271363182,1.430930256843567,2.1752054572105406,4.602682590484619,1.0841270810217518,1.7112175226211548,4.017138481140137,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,35780,322020,0,0,13.042326076661094,13.490682601928711,14.582153797149656,15.0,4.971505645235668,5.0,5.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,35780,322020,0,0,2.6084652238664447,2.698136568069458,2.9164307594299315,3.0,0.9943011294444424,1.0,1.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,35585,2277440,0,0,5.664657282524436,5.687943458557129,5.893699645996094,6.210747241973877,0.9997083942676103,0.9999973773956299,0.9999996423721313,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,35780,1073400,0,0,3.309956876814465,3.330984592437744,3.897322177886963,5.727195739746094,1.202430829240864,1.7112175226211548,4.017138481140137,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,obs_i_12,0,16527,198324,0,0,1.3771574771857964,1.375227451324463,1.8560637950897214,2.2426109313964844,0.8344103898270389,1.0535441160202024,1.4092702865600586,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,delta_hat_9_after_scale,0,16527,148743,0,0,1.4597006623273738,1.4718387126922607,2.342168831825256,4.398907661437988,1.1302894507174435,1.8758165836334229,3.9055957794189453,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,logvar_raw_9_clamped,0,16527,148743,0,0,12.708650928404296,13.18011474609375,14.567416191101074,15.0,4.95166369171752,5.0,5.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,logvar_scaled_9_policy,0,16527,148743,0,0,2.5417301950079922,2.6360230445861816,2.913483142852783,3.0,0.9903327388606762,1.0,1.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,adapter_output_64,0,16587,1061568,0,0,5.681682283353538,5.705120086669922,5.900324821472168,6.133790016174316,0.999673466293766,0.9999966621398926,0.9999995231628418,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,linear,high,0,1,0.2,full_aug_obs,0,16527,495810,0,0,3.2843463706142164,3.3091375827789307,3.9761801958084075,5.5407304763793945,1.2325736679564574,1.8758165836334229,3.9055957794189453,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,obs_i_12,0,23997,287964,0,0,1.3831862712465792,1.3613659143447876,1.8960641622543335,2.315248966217041,0.834808142464792,1.0551644563674936,1.3368886709213257,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,23997,215973,0,0,1.345370898565423,1.377617597579956,2.0759999752044678,3.9112489223480225,1.0467451612425536,1.5952554941177368,3.3650424480438232,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,23997,215973,0,0,12.795742774976414,13.429051399230957,14.479229927062988,15.0,4.939184095023269,5.0,5.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,23997,215973,0,0,2.5591485649465286,2.685810089111328,2.895845890045166,3.0,0.9878368197247183,1.0,1.0,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,adapter_output_64,0,23893,1529152,0,0,5.645766698954389,5.672962665557861,5.89609956741333,6.210551738739014,0.9996960639968581,0.9999979734420776,0.9999995231628418,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,0,1,0.2,full_aug_obs,0,23997,719910,0,0,3.246221358812754,3.2900266647338867,3.854172420501709,5.229717254638672,1.1725033653866883,1.5952554941177368,3.3650424480438232,nan
1,p3_s1_1500k,P3_block_projected_seed1_1500k,p3_s1_1500k,1500000,1500k,eval_flow_id,ar1_velocity,medium,0,1,0.2,obs_i_12,0,1491,17892,0,0,1.3265545380187467,1.3150408267974854,1.7237499356269836,2.106248617172241,0.7076399386288894,0.9332286417484283,1.1297529935836792,nan
