training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash,source_phase
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_high_speed,50,0.24,0.76,0.24,0.9646466026330878,5.031503130500541,0.5969889281690121,107.76,25.530286413110662,0.21974171112667074,0.2651174712526473,1.5790133069722356,0.10296018199611186,0.0,3.2090368141377246,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_high_threat,50,0.44,0.56,0.38,0.9637073078614091,5.531889984007663,0.7395107188820839,112.34,29.919310706488787,0.2358714386601587,0.26760158704651543,1.5832345150968368,0.10621949997998817,0.0,3.5846796356514803,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_id,50,0.5,0.5,0.5,0.9737116338267549,5.682985081527056,0.7312867921590805,108.46,31.28841428436504,0.23987816380052826,0.2798048311393675,1.5756286630518619,0.09297348595757735,0.0,3.548084526955604,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_mixed_ood,50,0.4,0.6,0.38,0.9371497909523835,5.101484693579477,0.6554347670078278,109.28,28.17043412225796,0.2743452890909228,0.32052885660107244,1.5844001992551682,0.11277930513850475,0.0,3.089049590733081,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_sudden_threat,50,0.5,0.5,0.5,0.9705164487062088,5.455097786116572,0.7291601714491844,111.8,31.24403041025506,0.20428553057896737,0.2373526016937798,1.5849616322716742,0.10490452574802708,0.0,3.447221098295156,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_density,50,0.44,0.56,0.44,0.9506718915072058,4.978481697598763,0.6645431354641914,108.86,29.426968843604804,0.30095588723538763,0.33786692514679295,1.5804567187302931,0.1017402882116624,0.0,2.914171417565587,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_speed,50,0.24,0.76,0.24,0.9648642882191648,5.037741936339348,0.5991661320626736,107.94,25.558092131330046,0.2192366606216202,0.26548784162301764,1.5797035349198882,0.1031526164862779,0.0,3.2095737476230486,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,50,0.42,0.58,0.36,0.9633145419222838,5.555256599040371,0.7335754302144051,112.04,29.512869602472033,0.23483440162312164,0.26628677223170066,1.5838411778603265,0.10454679802307697,0.0,3.6042791388050874,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,50,0.48,0.52,0.48,0.9705515580690179,5.669720247684365,0.7190027761459351,108.14,30.77707430114523,0.2402499415554836,0.2784060430116074,1.5761620793316415,0.0927759085667457,0.0,3.5402528085929466,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,50,0.4,0.6,0.38,0.9527946497911925,5.133674665937219,0.6561909890174866,110.9,28.676819998499294,0.2598772039845398,0.3062735374521363,1.5820181354187721,0.11076958422712162,0.0,3.161866782933146,0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,50,0.5,0.5,0.5,0.970304812989243,5.49316037206702,0.7299423107504844,111.02,31.233729230508324,0.2005420477843897,0.2343375562595477,1.584846228036453,0.10273394106943488,0.0,3.4740395117070073,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,50,0.4,0.6,0.38,0.9207403401329413,4.493156179314493,0.699325333237648,102.2,27.597891743221243,0.3008937296339077,0.3418835988315703,1.5563581844797865,0.11576232395487934,0.0,2.5875689216482542,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_speed,50,0.38,0.62,0.36,0.9544403546331646,4.393897721281166,0.6755133798718452,106.78,28.633244969600028,0.2718542581058415,0.31899951125376724,1.5505122293527032,0.11414053804277902,0.0,2.6535320880527165,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_threat,50,0.48,0.52,0.44,0.9709878699682587,4.812438671088509,0.731483598947525,109.92,31.126439563878016,0.2660486054055544,0.3040972259388343,1.5455079894097645,0.12047608904682061,0.0,2.9752871666965706,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_id,50,0.52,0.48,0.48,0.9669326318805664,5.092163698544914,0.7429703882336617,104.46,31.899823281739096,0.255227516732715,0.2870183409931329,1.5568071653805702,0.09941249392508716,0.0,3.0752730477274697,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_mixed_ood,50,0.34,0.66,0.32,0.9408416812503718,4.589200633900566,0.651272374689579,104.34,27.308858986228657,0.277403161200604,0.32274457756206615,1.5566016294152205,0.11398075512621501,0.0,2.754754099856338,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_sudden_threat,50,0.46,0.54,0.46,0.963616807750014,4.8949780750139045,0.7108079773187638,104.1,30.532132886733862,0.24220400408292542,0.28325135936945417,1.5541159131615387,0.10322061219220437,0.0,2.884335638974071,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_density,50,0.38,0.62,0.36,0.9204111984300895,4.484266770633867,0.6961541944742202,101.8,27.141451179138702,0.3011728859614511,0.34203248220626015,1.5585514492635462,0.11297366657499498,0.0,2.5764980428340385,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_speed,50,0.38,0.62,0.36,0.9548677100566294,4.402531584832875,0.6784978416562081,106.58,28.639195750458015,0.2718835359197647,0.318781554194561,1.5512994926124697,0.11255234150620566,0.0,2.649333915248281,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_threat,50,0.46,0.54,0.42,0.9706611748579942,4.819292576298339,0.7160703575611115,109.9,30.66044105952982,0.26731226238349715,0.30536706720867557,1.5457258729040035,0.11979621223593362,0.0,2.9775651619827124,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_id,50,0.52,0.48,0.48,0.967264240786256,5.079086309976853,0.7386161854863167,104.54,31.903509972776046,0.2550144340848497,0.2860720033511431,1.5565645461419717,0.09871591154803683,0.0,3.072287412262976,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_mixed_ood,50,0.32,0.68,0.3,0.9405871132249394,4.597793721116077,0.6497580018639565,104.02,26.903064536895684,0.2775559938751758,0.32393561840528096,1.557866807904445,0.11211173454390044,0.0,2.7538167988372506,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_sudden_threat,50,0.44,0.56,0.44,0.9588493121022443,4.8958589956313014,0.7053199768066406,103.66,29.946726210954207,0.24164502972395105,0.2822923850104798,1.5546554621210265,0.10291670424735011,0.0,2.889898862192817,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,50,0.38,0.62,0.36,0.9202320605544849,4.475453615905822,0.699850143790245,102.26,27.12546731329612,0.30263955262811776,0.34374955537699187,1.558010927330929,0.11566379894859061,0.0,2.5660867930939317,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,50,0.38,0.62,0.36,0.9549050629390905,4.413689863741139,0.675150126516819,106.38,28.64582592966289,0.26966793731072347,0.31728378966400955,1.5514881385902612,0.11173801491932933,0.0,2.6514894307076986,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,50,0.46,0.54,0.42,0.9707886450890091,4.843065304313372,0.7165448486804962,110.18,30.661480526064146,0.26505035762159235,0.30372024181185014,1.5455095344043326,0.12051383268477864,0.0,3.008889399703507,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,50,0.54,0.46,0.5,0.9679793669462307,5.054514384491614,0.7398345246911049,105.38,32.31522671951618,0.2558406597022939,0.2876992376461813,1.5556213522557425,0.10160499957109208,0.0,3.049887289242893,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,50,0.32,0.68,0.3,0.9407822812147597,4.615821784985852,0.6495538249611854,103.26,26.922712051164762,0.27588620132047276,0.3215679003035474,1.558632540072682,0.10983350250421572,0.0,2.770249791461316,0,nan
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,50,0.44,0.56,0.44,0.9610892971566384,4.911403745921114,0.7088932013511657,103.82,30.026077559823293,0.24108850798482062,0.2810836893583059,1.554849578378611,0.10267445965390733,0.0,2.901776573853924,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_high_density,50,0.5,0.5,0.5,0.9370292322014103,4.107603617176931,0.7487485885620118,106.34,30.434037710159092,0.33209030816687457,0.37756136196036627,1.5509142963159792,0.13083000480161497,0.0,2.238766466055567,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_high_speed,50,0.38,0.62,0.38,0.9459397914058634,4.134399755262291,0.6087406718730927,103.98,28.517637380512095,0.2958819746402688,0.33827940269965934,1.5549028054844358,0.12113226589755284,0.0,2.4113721481812034,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_high_threat,50,0.42,0.58,0.4,0.964278267176714,4.536124257774208,0.6469028873741627,105.64,29.907921237303995,0.2691559426418452,0.3066245212623981,1.5483112748230454,0.1132713782041602,0.0,2.775153679279552,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_id,50,0.5,0.5,0.44,0.9464495244406633,4.880167705497498,0.8217601704597474,101.66,31.024388613862293,0.25975060442588255,0.3013515904725177,1.558568427251446,0.10469314786235025,0.0,2.8371862991807064,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_mixed_ood,50,0.56,0.44,0.52,0.9459648988001952,4.350794648291462,0.7978491622209549,103.28,32.12055110772161,0.3083782952075803,0.35282002430408127,1.558794132538399,0.11738358281309695,0.0,2.460802598630445,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1000,eval_flow_sudden_threat,50,0.6,0.4,0.54,0.93500040833387,4.5484788345199725,0.8248446318507194,103.64,32.501051284155004,0.2798787321286219,0.3248004666513588,1.5573200289630607,0.12106936047274452,0.0,2.5530871979604637,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_high_density,50,0.5,0.5,0.5,0.9372300717481766,4.105603564407573,0.7462282013893128,106.08,30.444804718994234,0.3321579875171528,0.3784020898893782,1.5545215201217235,0.12792270041589401,0.0,2.2362693779445175,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_high_speed,50,0.38,0.62,0.38,0.9459281595883846,4.136221443040748,0.6053427469730377,104.06,28.493936128720893,0.29287277095879616,0.33604650954239645,1.5566029299311872,0.12034394249997497,0.0,2.4143809835548664,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_high_threat,50,0.44,0.56,0.42,0.9648167984239197,4.536480275250751,0.660872182995081,105.58,30.31818943419689,0.2684286172289214,0.3065998907205262,1.550722343469513,0.11194117687906356,0.0,2.778184756570387,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_id,50,0.48,0.52,0.42,0.9466673939440075,4.874165118931947,0.8117806541919709,101.52,30.570066475914235,0.2612418798351288,0.3023301837446889,1.5592656596749324,0.10376893585382857,0.0,2.835153687141865,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_mixed_ood,50,0.54,0.46,0.5,0.9460618986216162,4.348224634032308,0.7820304977893829,103.4,31.72486059485305,0.3139493091201016,0.3587673769214369,1.56022139124836,0.11674988235859579,0.0,2.441426483224947,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1001,eval_flow_sudden_threat,50,0.6,0.4,0.54,0.935210970340057,4.539478897511135,0.8190668901801109,103.78,32.49444127862699,0.2799875756660369,0.32444672515476014,1.558292941790377,0.12096770992636995,0.0,2.5485552960343067,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_high_density,50,0.5,0.5,0.5,0.9381157883273517,4.093685899692481,0.7437593656778335,106.88,30.462844321976018,0.33479538844041734,0.3816596458514024,1.5543577561457906,0.13133610938181378,0.0,2.223964116116667,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_high_speed,50,0.36,0.64,0.36,0.9453797185504231,4.151904556596368,0.5944173258543014,103.58,28.07389022442723,0.2958236434420176,0.33805241558266486,1.5566112913452583,0.120823287574763,0.0,2.4130678760201474,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_high_threat,50,0.46,0.54,0.44,0.9655071824690036,4.5516549026745,0.6676508225500584,105.4,30.746694756234103,0.26572319087233226,0.30375105351122383,1.5505825029220843,0.11172595744028004,0.0,2.805433563803207,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_id,50,0.5,0.5,0.44,0.9471010016740149,4.862080286925376,0.8282260239124298,101.58,30.985720653501307,0.26004102054404393,0.30027432982417335,1.5596983735241363,0.10349123637872097,0.0,2.824324571359916,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_mixed_ood,50,0.54,0.46,0.5,0.9461848325483495,4.348201692925982,0.7818669617176056,103.22,31.733370635470674,0.31104174609489155,0.3555649323072276,1.5599984288363018,0.11631320905492959,0.0,2.452698115750491,0,nan
2,p3_s2_final,P3_block_projected_seed2_final,p3_s2_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/final.zip,1500000,final,1002,eval_flow_sudden_threat,50,0.58,0.42,0.52,0.9352319677482711,4.578074991514249,0.8101883831620217,102.5,32.123028821353344,0.27726396770433365,0.32147620361281004,1.559526664782782,0.11591983670582996,0.0,2.576492796311265,0,nan
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_high_density,50,0.64,0.36,0.6,0.9425466687975176,4.637472968618212,0.8225073555111885,111.5,33.909592687906176,0.3168041337445936,0.3525347935738251,1.4682135498042903,0.1390629515040212,0.0,2.7703164137868908,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_high_speed,50,0.54,0.46,0.54,0.957770547596384,4.461542829295176,0.7254288952052593,111.36,32.446302590603125,0.2632905173584327,0.3141579216105438,1.4509645614477007,0.1582401679867895,0.0,2.82697219052927,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_high_threat,50,0.62,0.38,0.58,0.9686721024780388,4.931150739451462,0.8570077282190323,112.34,34.48946027429755,0.2948588110572009,0.3242064516809692,1.44465356408027,0.1420979551131395,0.0,3.134819085380028,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_id,50,0.58,0.42,0.5,0.9633676170801112,5.371075515532408,0.8378773894906044,106.88,33.58951273552314,0.2738830944268627,0.2966567497174938,1.4817701300464372,0.1194411618543317,0.0,3.354912980474257,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.940270728452252,4.8153337649816255,0.771695716381073,106.74,31.94810910938532,0.3099776383628048,0.3482363722986875,1.4707981365341265,0.1380279808719813,0.0,2.875157854510103,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1000,eval_flow_sudden_threat,50,0.74,0.26,0.72,0.9706955151270756,4.963086190034131,0.8633657366037368,113.72,36.932236312063466,0.2897752169439903,0.3143468112892526,1.4547155336127695,0.1359593390777997,0.0,3.038270611338123,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_high_density,50,0.62,0.38,0.58,0.942331800376975,4.651041712684045,0.8120894822478294,111.34,33.5045661080172,0.3160623755028354,0.3533452331342647,1.4725283035699608,0.1369788669322544,0.0,2.762120636989154,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_high_speed,50,0.52,0.48,0.52,0.9574171047382248,4.470495108525268,0.7188399164378643,111.32,32.03767862465902,0.2646914964416547,0.3151886292206906,1.4518820654548474,0.1564860598943374,0.0,2.8283840570751138,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_high_threat,50,0.62,0.38,0.58,0.9685961245469924,4.944763258939948,0.8571274667978287,112.58,34.48495081730085,0.2946176236731564,0.3244661919407094,1.4462304647654796,0.1422877674748601,0.0,3.1423867956965905,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_id,50,0.6,0.4,0.52,0.9638576855643494,5.369750570476063,0.8596342530846596,106.9,34.00660793084631,0.2679740900484123,0.2911303838313335,1.4818357312422008,0.1189373320449596,0.0,3.3647374531442478,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_mixed_ood,50,0.52,0.48,0.5,0.9396270408700148,4.823978127926167,0.7682682824134827,106.76,31.52877045553252,0.3125320938083494,0.3515749861600736,1.4727047140078284,0.1364562055085293,0.0,2.8654907548265705,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1001,eval_flow_sudden_threat,50,0.74,0.26,0.72,0.9710998169857322,4.969714109691996,0.8619629114866256,113.68,36.93742329989879,0.2869368331056064,0.3120673500097913,1.4590839518362984,0.1335998964124357,0.0,3.055567735842564,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_high_density,50,0.6,0.4,0.56,0.9407927402168454,4.6406096481136565,0.8009948405623436,111.46,33.0457330036917,0.317713169153629,0.3549729387619703,1.4708577603628978,0.1391785345759133,0.0,2.747676438188232,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_high_speed,50,0.5,0.5,0.5,0.9573408963448828,4.480710448533823,0.6980835689604282,111.02,31.640237525733017,0.2634306268764373,0.3150060205250384,1.4531619395868378,0.1557695959544149,0.0,2.830859038331032,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_high_threat,50,0.62,0.38,0.58,0.9685991706326622,4.967700554816944,0.8602395910024643,111.3,34.50023737566623,0.2923272351250991,0.3215548701336821,1.4516200904901284,0.139101667839987,0.0,3.1652344703403634,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_id,50,0.62,0.38,0.54,0.9639964768685728,5.36002986081743,0.8721728464961052,107.02,34.410962609067994,0.2664552517438597,0.2901766946633586,1.4809199609103385,0.1191448015003106,0.0,3.363317267557523,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_mixed_ood,50,0.52,0.48,0.5,0.9397627426083648,4.848101711396457,0.7770594477653503,105.96,31.546674860635814,0.307160280031227,0.3468239153083076,1.4776329833357753,0.1324295008425523,0.0,2.878266943480778,0,N3PF-V
-1,attention_full,attention_full_1500k,attention_full_1500k,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1002,eval_flow_sudden_threat,50,0.72,0.28,0.7,0.9708366429968228,4.987633666588889,0.8571383184194565,113.96,36.524504008214734,0.2839452364669509,0.3090085264803796,1.459475820680718,0.134403929026619,0.0,3.0743206613082275,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_high_density,50,0.5,0.5,0.46,0.9469330240085332,5.257380803797207,0.7406794887781143,113.28,31.398831758308457,0.2798283392729632,0.31132437635569,1.5595936166136934,0.0962716870497466,0.0,3.327122206298041,0,N3PF-V
