training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate,source_phase
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_density,sinusoidal_lateral,medium,497,0.3561368209255533,0.40040241448692154,2.3749038079359766,1.4479271306390746,1.5760484317418795,0.2383830612019394,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,accel_decel,high,764,0.3612565445026178,0.4109947643979058,2.260617338595741,1.847780115667845,1.5505000455841345,0.20693358934986653,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,accel_decel,low,151,0.2251655629139073,0.271523178807947,2.869404183416967,1.2761188659537654,1.5535792696554929,0.2496104398063871,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,accel_decel,medium,626,0.33865814696485624,0.4057507987220447,2.319035701709576,1.3350345193606903,1.5713253785817387,0.21146960574657486,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,ar1_velocity,high,705,0.3943262411347518,0.44113475177304967,2.1576432524551556,1.6993123705528885,1.6027375704853246,0.20379441300446682,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,ar1_velocity,low,231,0.38961038961038963,0.4155844155844156,2.329867597143226,1.4001960381638359,1.5432465128052286,0.24270144196880328,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,ar1_velocity,medium,581,0.3029259896729776,0.37005163511187605,2.4326897296515932,1.3937265145874118,1.6042152651410915,0.17539066014724836,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,crossing_or_sudden_threat,high,183,0.3005464480874317,0.3224043715846995,2.637895100187673,1.6303644947975386,1.5330242446211517,0.23869465749527588,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,crossing_or_sudden_threat,low,57,0.2982456140350877,0.3508771929824561,2.346007243517721,1.8185208435920264,1.4875385092015851,0.48209459805174876,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,crossing_or_sudden_threat,medium,205,0.3804878048780488,0.4097560975609756,2.3509109691705374,1.7246159743392522,1.5701689214241215,0.19700042002084778,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,linear,high,418,0.4449760765550239,0.48325358851674644,1.856772979022378,1.6022049432330678,1.5936400821904817,0.2736363970188861,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,linear,low,126,0.25396825396825395,0.3888888888888889,2.0542266226950145,1.3727311427114364,1.608733294502137,0.18264659074327302,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,linear,medium,400,0.265,0.3175,2.5756669149993106,1.3245619750509328,1.6029857429862022,0.19682713970541954,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,sinusoidal_lateral,high,867,0.40253748558246827,0.4602076124567474,2.2101829642469695,1.8141584760438292,1.5599413452951416,0.21721257280768888,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,sinusoidal_lateral,low,189,0.38095238095238093,0.43915343915343913,2.024888340423189,1.778861567502727,1.5676825380829906,0.2639595920629011,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_speed,sinusoidal_lateral,medium,627,0.38915470494417864,0.4354066985645933,2.1842811362391954,1.4330848282316138,1.5711786627199091,0.2834699744955775,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,accel_decel,high,804,0.3656716417910448,0.4054726368159204,2.3599273417369737,1.8464249750082857,1.58107487138231,0.18725077285018948,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,accel_decel,low,88,0.3977272727272727,0.4318181818181818,3.236559118522564,1.5750116395832825,1.550409119237553,0.17668579838407988,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,accel_decel,medium,433,0.2586605080831409,0.3071593533487298,2.5595060357185164,1.53632878176295,1.6014562930576246,0.17799466129555852,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,ar1_velocity,high,773,0.4721862871927555,0.5316946959896507,2.2176199414677567,1.9936965297167553,1.6035205889179975,0.1896482508913897,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,ar1_velocity,low,203,0.18226600985221675,0.22660098522167488,3.390314391793527,1.3938504981103572,1.5479491720058647,0.1298287670251918,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,ar1_velocity,medium,328,0.32621951219512196,0.32926829268292684,2.8938531625658137,1.480129451814956,1.604366907259313,0.1848650530332745,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,crossing_or_sudden_threat,high,387,0.26356589147286824,0.2868217054263566,3.029734357871423,1.8147916127067454,1.5937838329517255,0.17599886906446374,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,crossing_or_sudden_threat,low,39,0.3076923076923077,0.3333333333333333,2.6278644116022267,2.807361422871117,1.526049100435697,0.0962076946042287,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,crossing_or_sudden_threat,medium,196,0.3826530612244898,0.45918367346938777,1.8668318712081267,2.1179168317485115,1.5614307772140115,0.29229335963003794,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,linear,high,602,0.36212624584717606,0.3920265780730897,2.964960340889282,1.5701223187584437,1.5959530635133534,0.18688982386030628,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,linear,low,81,0.13580246913580246,0.1728395061728395,3.3311217910161726,1.0631780953321532,1.602125906649931,0.15490394168429905,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,linear,medium,236,0.4745762711864407,0.5169491525423728,2.3977091141716946,1.623419690078935,1.598968818026074,0.19113533815242728,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,sinusoidal_lateral,high,813,0.39114391143911437,0.4231242312423124,2.6821761412003626,1.706774597109878,1.59148288213019,0.22988507486788182,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,sinusoidal_lateral,low,182,0.3021978021978022,0.3516483516483517,2.4512772842100565,1.6313784135104679,1.6257738051833688,0.16644897871742864,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_high_threat,sinusoidal_lateral,medium,521,0.32821497120921306,0.3685220729366603,2.9092639770936186,1.4414591597254178,1.591892891332879,0.20736560074616073,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,accel_decel,high,409,0.25183374083129584,0.30073349633251834,3.051925774258368,1.754368159714132,1.5921415653088857,0.133817056782571,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,accel_decel,low,271,0.24723247232472326,0.28413284132841327,2.8742388732251505,1.8308046768072492,1.5878078765974712,0.13927222059771582,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,accel_decel,medium,515,0.34368932038834954,0.39223300970873787,2.3668412814396027,1.9446479260275478,1.5734110781289998,0.15443189211497174,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,ar1_velocity,high,477,0.5471698113207547,0.5723270440251572,2.2019826837022647,2.308438484230622,1.596156829308164,0.1850108725157424,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,ar1_velocity,low,333,0.2132132132132132,0.2222222222222222,3.3581534877346755,1.7652166264085787,1.5737037229108382,0.14902072997802907,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,ar1_velocity,medium,566,0.33568904593639576,0.3869257950530035,2.5573213618292305,1.690322233057572,1.5980688478837164,0.1680023885848718,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,crossing_or_sudden_threat,high,175,0.22857142857142856,0.3028571428571429,3.0340520464948244,1.8753254143553024,1.6008930751255581,0.16830762849322387,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,crossing_or_sudden_threat,low,66,0.3787878787878788,0.4090909090909091,1.842076590341149,1.8579299964646292,1.5452816504420657,0.26280396172043047,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,crossing_or_sudden_threat,medium,258,0.32170542635658916,0.34108527131782945,3.0942690914078046,2.095892802431464,1.573194634544757,0.11304433305220779,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,linear,high,333,0.43843843843843844,0.44744744744744747,2.6029937955880866,1.6571436930770498,1.5797380992958137,0.24061866581171482,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,linear,low,270,0.11851851851851852,0.13333333333333333,3.4443221062335567,1.2246325433840877,1.598027882752595,0.15979745026539874,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,linear,medium,440,0.3977272727272727,0.4431818181818182,2.6584467494825894,1.847486202939324,1.6416545578024604,0.14640483166916635,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,sinusoidal_lateral,high,534,0.3352059925093633,0.3970037453183521,2.564458046307306,1.756367951927642,1.6106014012843928,0.19576196944906135,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,sinusoidal_lateral,low,413,0.22276029055690072,0.2639225181598063,2.9492622449541392,1.5634668326932843,1.5736208296861256,0.18656985389551298,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_id,sinusoidal_lateral,medium,604,0.36423841059602646,0.42218543046357615,2.514882132022438,1.6524830998144229,1.6051122457381115,0.20355913121968705,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,accel_decel,high,684,0.30409356725146197,0.35526315789473684,2.5896098106440526,1.8726771372939532,1.563429087574719,0.19358072862538309,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,accel_decel,low,173,0.3352601156069364,0.3583815028901734,2.992991637955339,1.6555743138781929,1.5399103412738424,0.1956887064189408,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,accel_decel,medium,512,0.34375,0.40234375,2.285226896241511,1.6791428642001565,1.5937952497042716,0.17422494251513854,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,ar1_velocity,high,597,0.4120603015075377,0.46901172529313234,2.1599669783226787,1.9793749117396955,1.630539276691737,0.12917304833667662,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,ar1_velocity,low,256,0.3125,0.37109375,2.1632429946403136,1.2888679605719657,1.6020934083499014,0.1285317143483553,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,ar1_velocity,medium,488,0.30327868852459017,0.3422131147540984,2.8032123389630366,1.7012821756694025,1.6030876257869064,0.18205803662126305,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,high,441,0.35147392290249435,0.3900226757369615,2.626112614163301,1.6587667556786203,1.572089579099971,0.1797834114887479,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,low,213,0.2300469483568075,0.2863849765258216,2.6991365005747534,1.5490026274751278,1.5341446114258028,0.18574510847257686,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,392,0.23469387755102042,0.29081632653061223,3.0943779211543467,1.8612328635168909,1.570695135058189,0.14500977139330792,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,linear,high,122,0.5573770491803278,0.639344262295082,1.698228761782778,1.84595921707337,1.6219100942377185,0.20168003140658627,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,linear,low,19,0.2631578947368421,0.631578947368421,1.5916062154267963,1.3192894410844915,1.703699463292172,0.032843210979511865,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,linear,medium,45,0.24444444444444444,0.26666666666666666,2.818440867546532,0.9134096945682708,1.6659442689683703,0.07218900322914124,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,sinusoidal_lateral,high,857,0.41540256709451573,0.4620770128354726,2.3634258617175354,1.7912184153305462,1.614947739671242,0.18622985045787474,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,sinusoidal_lateral,low,309,0.32362459546925565,0.3948220064724919,2.192077307383195,1.293758581304929,1.621547502221413,0.21796241234445457,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_mixed_ood,sinusoidal_lateral,medium,437,0.39816933638443935,0.4416475972540046,2.3821698713001265,1.6800486829299255,1.5981019814445443,0.18657683719213822,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,accel_decel,high,697,0.3472022955523673,0.38450502152080346,2.3041308993878515,1.9945290973724354,1.604617285762661,0.1760686611625736,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,accel_decel,low,112,0.2857142857142857,0.3125,2.9134330715917582,1.624535049574802,1.614867590367794,0.2102013785957492,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,accel_decel,medium,276,0.33695652173913043,0.358695652173913,2.428273827296452,1.585156441823908,1.5656939671523329,0.17217762903242873,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,ar1_velocity,high,824,0.4563106796116505,0.5048543689320388,2.20517603354744,2.037372757690591,1.6187235563993454,0.182942068775623,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,ar1_velocity,low,113,0.25663716814159293,0.35398230088495575,2.8860193390885485,1.9182283851573436,1.51271538818832,0.18131511109526707,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,ar1_velocity,medium,361,0.3684210526315789,0.3961218836565097,2.864722696874017,1.5194664787216758,1.6036162280640114,0.18033966182671757,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,high,956,0.3912133891213389,0.40585774058577406,2.485347026031392,1.9034387487627868,1.5723032140831568,0.2470021496578529,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,low,307,0.16286644951140064,0.2182410423452769,2.5549858102532474,1.7007583575203298,1.5809551221151694,0.14776126863222558,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,925,0.2172972972972973,0.23567567567567568,3.0416146521466607,1.6847901448704923,1.5949107409812309,0.14705596771997376,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,linear,high,81,0.35802469135802467,0.35802469135802467,3.1879501600094415,2.0677030180548868,1.640099126615642,0.06681334181332294,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,linear,low,78,0.07692307692307693,0.1282051282051282,3.202645397339112,1.2558175565327303,1.64982002056562,0.13329987457165351,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,linear,medium,96,0.28125,0.3125,3.2685993798077106,1.9888387328690789,1.6115890468160312,0.1529028800529583,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,high,476,0.34243697478991597,0.3949579831932773,3.231991642983601,1.6661453886981576,1.627739897044767,0.17029445450126873,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,low,174,0.22988505747126436,0.25862068965517243,3.003302347278972,1.5300380522016244,1.5555229748802624,0.24919674125896102,0.0,nan
1,p3_s1_final,P3_block_projected_seed1_final,p3_s1_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s1/final.zip,1500000,final,1002,eval_flow_sudden_threat,sinusoidal_lateral,medium,258,0.4069767441860465,0.4263565891472868,2.593585812970418,1.9348413682742285,1.6012122926785963,0.1455265301452993,0.0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,high,350,0.21142857142857144,0.2885714285714286,2.5273509306154613,1.5030143650952408,1.5828133503028325,0.1432781273339476,0.0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,low,394,0.3147208121827411,0.3680203045685279,2.422504845843532,1.8359903959813455,1.582807248770283,0.07985540886461584,0.0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,accel_decel,medium,685,0.327007299270073,0.35912408759124087,2.737108951699784,2.0245865442082374,1.5784421919036085,0.09482257693570896,0.0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,ar1_velocity,high,371,0.3450134770889488,0.40700808625336926,2.766784115021702,2.004176455674411,1.5380808217827522,0.10355618128156405,0.0,nan
2,p3_s2_1000k,P3_block_projected_seed2_1000k,p3_s2_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,ar1_velocity,low,414,0.20772946859903382,0.22946859903381642,3.4422609823989876,1.3758903058163419,1.5762121507511047,0.15014264509891687,0.0,nan
