method,seed,episode,episode_seed,step,time,turn_step,has_turned,turning_obstacle_id,success,collision,min_distance,episode_min_distance,R_max,R_sum,R_bar,risk_turn,sigma_turn_x,sigma_turn_y,sigma_turn_z,sigma_turn_trace,mu_turn_x,mu_turn_y,mu_turn_z,dist_turn,rel_speed_turn,w_risk_turn,risk_rank_turn,action_x,action_y,action_z,v_des_norm,deviation_lateral
risk,0,27,1027,1,0.2,15,False,-1,0,0,1.7942453622817993,1.7942453622817993,0.7990908026695251,0.7990908026695251,0.6635281718804774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.681871771812439,0.5269622802734375,-0.04025588184595108,1.7254087924957275,0.13620668649673462
risk,0,27,1027,2,0.4,15,False,-1,0,0,1.3710532188415527,1.3710532188415527,0.8424999713897705,0.8424999713897705,0.687130942778575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5707709789276123,0.30686962604522705,0.21226045489311218,1.3638224601745605,0.586639404296875
risk,0,27,1027,3,0.6000000000000001,15,False,-1,0,0,0.9829098582267761,0.9829098582267761,0.8843841552734375,0.8843841552734375,0.7086088631535283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5892128348350525,0.27218931913375854,0.3257352411746979,1.4523942470550537,0.8363555669784546
risk,0,27,1027,4,0.8,15,False,-1,0,0,0.6589474081993103,0.6589474081993103,0.9209325909614563,0.9209325909614563,0.7263382998082746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.613248348236084,0.2772706151008606,0.37851041555404663,1.544309139251709,0.9632916450500488
risk,0,27,1027,5,1.0,15,False,-1,0,0,0.5519930124282837,0.5519930124282837,0.9333274960517883,0.9333274960517883,0.7321415150469022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6621516346931458,0.3204685151576996,0.42300593852996826,1.6971492767333984,1.0816911458969116
risk,0,27,1027,6,1.2000000000000002,15,False,-1,0,0,0.8286012411117554,0.5519930124282837,1.3174562809581403e-06,1.3174565083318157e-06,1.3174565083310536e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8410789370536804,0.4948115348815918,0.4637238681316376,2.1608259677886963,1.248180866241455
risk,0,27,1027,7,1.4000000000000001,15,False,-1,0,0,1.314668893814087,0.5519930124282837,5.338781416952543e-09,5.338781416952543e-09,5.338781416952543e-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.932283341884613,1.0,0.09242501854896545,2.740579843521118,0.8527767658233643
risk,0,27,1027,8,1.6,15,False,-1,0,0,1.861190915107727,0.5519930124282837,4.3589739107119385e-06,4.3589739107119385e-06,4.35897391068433e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9581812024116516,1.0,-0.12054269760847092,2.7803897857666016,0.5940170884132385
risk,0,27,1027,9,1.8,15,False,-1,0,0,2.4360313415527344,0.5519930124282837,0.000414807815104723,0.000414807815104723,0.00041480779131335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7906240224838257,0.7665137648582458,-0.07426153123378754,2.2073917388916016,0.43758702278137207
risk,0,27,1027,10,2.0,15,False,-1,0,0,3.02653169631958,0.5519930124282837,0.011473361402750015,0.011473361402750015,0.01147285798572441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7813634276390076,0.7811925411224365,-0.07150496542453766,2.2144105434417725,0.48445460200309753
risk,0,27,1027,11,2.2,15,False,-1,0,0,2.8670480251312256,0.5519930124282837,0.12343740463256836,0.12343740463256836,0.12281427211833075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7905856966972351,0.8287039995193481,-0.09611575305461884,2.2987077236175537,0.544207751750946
risk,0,27,1027,12,2.4000000000000004,15,False,-1,0,0,2.565230131149292,0.5519930124282837,0.36659207940101624,0.36660051345825195,0.35101464493895423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7903935313224792,0.822319746017456,-0.07842651754617691,2.2865540981292725,0.5682362914085388
risk,0,27,1027,13,2.6,15,False,-1,0,0,2.315371036529541,0.5519930124282837,0.27790313959121704,0.27791598439216614,0.27097518175336704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7829363346099854,0.6132856607437134,0.14260046184062958,2.0094213485717773,0.6981021165847778
risk,0,27,1027,14,2.8000000000000003,15,False,-1,0,0,2.0828590393066406,0.5519930124282837,0.3302338123321533,0.3302338123321533,0.31873085204230994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8591543436050415,0.6229841113090515,0.236948624253273,2.174764394760132,0.9251049757003784
risk,0,27,1027,15,3.0,15,True,2,0,0,1.781268835067749,0.5519930124282837,0.3195585608482361,0.3197099566459656,0.3092446388887834,0.00015138182789087296,0.05785667896270752,0.04019290208816528,0.19494707882404327,0.2929966449737549,-1.0048850774765015,-0.7723453640937805,0.382318913936615,1.781268835067749,2.7888925075531006,0.000473497377242893,2.0,0.9042667746543884,0.5727872252464294,0.30361926555633545,2.225280523300171,1.0888978242874146
risk,0,27,1027,16,3.2,15,True,2,0,0,1.4353009462356567,0.5519930124282837,0.3055676817893982,0.30596545338630676,0.2967622841905385,0.00039776272024028003,0.07520127296447754,0.04742497578263283,0.29077592492103577,0.41340216994285583,-0.9424073696136475,-0.7277454733848572,0.5192883610725403,1.4353009462356567,2.7815346717834473,0.0013000249164178967,2.0,0.9584280848503113,0.5622387528419495,0.311521053314209,2.3080227375030518,1.1657603979110718
risk,0,27,1027,17,3.4000000000000004,15,True,2,0,0,1.2397733926773071,0.5519930124282837,0.2818288207054138,0.28183701634407043,0.27460442725788603,8.195517693820875e-06,0.08272276818752289,0.04989231005311012,0.33752328157424927,0.4701383709907532,-0.8893013000488281,-0.6898355484008789,0.6357123851776123,1.2397733926773071,2.8145358562469482,2.9078926672809757e-05,2.0,1.0,0.5674211382865906,0.2741145193576813,2.3639843463897705,1.1570184230804443
risk,0,27,1027,18,3.6,15,True,2,0,0,1.2669092416763306,0.5519930124282837,0.24815794825553894,0.24815794825553894,0.24318632682287314,2.9059418760191136e-10,0.08389856666326523,0.04933079704642296,0.3521825969219208,0.48541194200515747,-0.8441611528396606,-0.657612144947052,0.7346728444099426,1.2669092416763306,2.875197172164917,1.1710049596658223e-09,2.0,1.0,0.5864947438240051,0.19858981668949127,2.352372407913208,1.0535888671875
risk,0,27,1027,19,3.8000000000000003,15,True,2,0,0,1.3378305435180664,0.5519930124282837,0.19807393848896027,0.19807393848896027,0.19552359066678507,1.2599139957863867e-16,0.08112837374210358,0.046932563185691833,0.346525639295578,0.4745865762233734,-0.8057920336723328,-0.6302222013473511,0.8187892436981201,1.512304663658142,2.959899663925171,6.3608267399328745e-16,2.0,1.0,0.6208140254020691,0.09076119214296341,2.3610570430755615,0.8892046213150024
risk,0,27,1027,20,4.0,15,True,2,0,0,1.2618061304092407,0.5519930124282837,0.12486529350280762,0.12486529350280762,0.12422037611026412,4.0367017085218166e-26,0.07605016231536865,0.04350617900490761,0.32862743735313416,0.4481837749481201,-0.7731782793998718,-0.606940746307373,0.8902881741523743,1.902449607849121,3.0645318031311035,3.2328451737901356e-25,2.0,1.0,0.6614593267440796,-0.056283511221408844,2.4005801677703857,0.648859441280365
risk,0,27,1027,21,4.2,15,True,2,0,0,1.2295620441436768,0.5519930124282837,0.042849041521549225,0.042849041521549225,0.04282283657685156,3.229814995363734e-39,0.06976591795682907,0.03959100320935249,0.3039565682411194,0.41331350803375244,-0.7454565763473511,-0.5871515274047852,0.9510622620582581,2.375723123550415,3.1774659156799316,7.537660109720265e-38,2.0,1.0,0.6955484747886658,-0.24297307431697845,2.4842090606689453,0.3277142345905304
risk,0,27,1027,22,4.4,15,True,2,0,0,1.2017402648925781,0.5519930124282837,0.010946023277938366,0.010946023277938366,0.010945586131409885,0.0,0.06300260126590729,0.03553862124681473,0.2761533856391907,0.3746946156024933,-0.7218931317329407,-0.5703306794166565,1.0027202367782593,2.8994874954223633,3.2764506340026855,0.0,3.0,1.0,0.6974528431892395,-0.44149255752563477,2.5933423042297363,0.0770365372300148
risk,0,27,1027,23,4.6000000000000005,15,True,2,0,0,1.4291150569915771,0.5519930124282837,0.0005709675024263561,0.0005709675024263561,0.0005709674403804888,4.0835029183949694e-29,0.05622659623622894,0.03157065808773041,1.0269675254821777,1.1147648096084595,-0.7018642425537109,-0.5560329556465149,0.6579948663711548,3.4457478523254395,2.65509295463562,7.151900480990366e-26,2.0,1.0,0.6958057284355164,-0.5197691321372986,2.6490039825439453,0.2169402688741684
risk,0,27,1027,24,4.800000000000001,15,True,2,0,0,1.8224623203277588,0.5519930124282837,7.622490556968842e-06,7.622490556968842e-06,7.622490556821213e-06,8.836163695953722e-28,0.04972485080361366,0.02781970240175724,1.4453136920928955,1.5228582620620728,-0.68483966588974,-0.5438799262046814,0.3649783134460449,3.947298049926758,2.6286966800689697,1.1592226436333729e-22,2.0,1.0,0.7015581130981445,-0.5464920401573181,2.676443338394165,0.2807273864746094
