method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,accel_decel,high,635,0.231496062992126,0.2614173228346457,3.1409916117244703,1.8516295878678233,1.4562983583512268,0.1356406513405377,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,accel_decel,low,165,0.2545454545454545,0.2727272727272727,3.2421165869825264,1.7183832706328417,1.3884847482045493,0.1744612706288921,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,accel_decel,medium,540,0.29444444444444445,0.35,3.045081195546717,1.6374253171009476,1.4415927081196396,0.1387225436443394,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,ar1_velocity,high,668,0.41317365269461076,0.4565868263473054,2.3795620585287853,2.1396836033487023,1.5039381345589005,0.13742559441591162,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,ar1_velocity,low,241,0.3817427385892116,0.43983402489626555,2.388031947516949,1.641881398883908,1.5806190893363161,0.0877936695126577,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,ar1_velocity,medium,543,0.23941068139963168,0.26519337016574585,3.1108433835664644,1.6886189874267368,1.4701449850207096,0.13685652854274374,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,397,0.2947103274559194,0.3350125944584383,2.8434735223130727,1.7612311370988716,1.3848528637543733,0.14911683975374068,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,crossing_or_sudden_threat,low,173,0.2023121387283237,0.21965317919075145,2.915403149569827,1.5898251650167372,1.424146235161434,0.12909705247837683,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,368,0.29891304347826086,0.33152173913043476,2.7563057041780152,2.0234898998745514,1.4130942589076965,0.14724372733895585,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,linear,high,175,0.4057142857142857,0.45714285714285713,2.7588592480069827,1.955456173297425,1.4672930659566608,0.14409328842269523,0.0
