method_key,method,wall_time,steps,target_steps,percent,steps_per_second,eta_minutes,recent_episode_reward_mean
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:21:02,716932,1500000,47.79546666666667,301.96801016637863,43.22025146353221,30.8687983
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:21:32,726056,1500000,48.403733333333335,301.99346351982,42.71306576084251,27.5148772
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:22:02,735260,1500000,49.01733333333333,302.05263479066343,42.19683988355211,28.920175699999994
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:22:32,744488,1500000,49.632533333333335,302.11962472342447,41.67841356943924,28.140854020000006
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:23:03,753668,1500000,50.24453333333334,302.0816207980973,41.17717136780211,26.9026291
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:23:33,762928,1500000,50.861866666666664,302.15979982582695,40.65575017065297,29.21408968
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:24:03,772116,1500000,51.4744,302.2076588398994,40.14259614256452,28.450468880000003
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:24:33,781424,1500000,52.09493333333333,302.3003490379183,39.617111606988104,26.40184836
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:25:04,790532,1500000,52.702133333333336,302.1990817450545,39.12806947786225,26.16947526
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:25:34,799748,1500000,53.31653333333333,302.2555970635352,38.61257419234294,26.38592416
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:26:04,808928,1500000,53.928533333333334,302.2975299413567,38.101094206429806,23.41448108
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:26:34,818212,1500000,54.547466666666665,302.37620357633824,37.579456316127015,28.14943478
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:27:05,827396,1500000,55.159733333333335,302.33004809930276,37.07890346044806,27.527771400000002
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:27:35,836532,1500000,55.7688,302.3527345203099,36.57251526943678,28.118451659999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:28:05,845780,1500000,56.385333333333335,302.41560925927945,36.055237669026155,27.0101343
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:28:35,854832,1500000,56.9888,302.40731701576306,35.55734069569325,32.40024734
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:29:05,864036,1500000,57.6024,302.4524278514481,35.04485011178677,31.405419259999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:29:35,872776,1500000,58.185066666666664,302.33647160280634,34.57648783791753,27.816685799999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:30:05,882084,1500000,58.8056,302.41685303722454,34.05431905189604,25.920116940000003
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:30:35,891280,1500000,59.41866666666667,302.45791942853066,33.54295814935878,28.66099962
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:31:05,900400,1500000,60.026666666666664,302.4723231425699,33.03883551892115,27.238092419999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:31:35,909316,1500000,60.621066666666664,302.3764672438996,32.55786874906665,29.20575418
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:32:05,918428,1500000,61.22853333333333,302.3897402792409,32.05421803569069,25.861771339999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:32:35,927700,1500000,61.846666666666664,302.4539215008165,31.53648425519781,28.579581999999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:33:05,936928,1500000,62.461866666666666,302.50332197357204,31.022910003458428,25.802030999999996
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:33:35,946040,1500000,63.06933333333333,302.51409813069546,30.519789734486586,24.88031074
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:34:05,954988,1500000,63.665866666666666,302.4733129892055,30.030858734494373,27.331590900000002
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:34:35,964120,1500000,64.27466666666666,302.4911754925105,29.52593019876201,27.504955380000002
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:35:05,973364,1500000,64.89093333333334,302.54290066047656,29.011643133932928,30.245009499999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:35:35,982552,1500000,65.50346666666667,302.57719164207737,28.502258503129134,25.116220320000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:36:05,991260,1500000,66.084,302.4641787008203,28.033071672883704,28.0373369
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:36:35,1000256,1500000,66.68373333333334,302.4400613426152,27.539561490933554,24.09073994
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:37:05,1009356,1500000,67.2904,302.44710408280014,27.037455110700265,24.765506739999996
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:37:35,1018488,1500000,67.8992,302.4639166530921,26.532751704079867,26.425595559999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:38:05,1027448,1500000,68.49653333333333,302.4294583161108,26.04199574511855,27.378168360000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:38:35,1036248,1500000,69.0832,302.3489463121324,25.56383970996445,28.044650339999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:39:05,1044896,1500000,69.65973333333334,302.22654399253065,25.097288168222995,27.724707079999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:39:35,1053936,1500000,70.2624,302.2181515860667,24.599448977447693,27.97538262
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:40:05,1062752,1500000,70.85013333333333,302.1460449519708,24.11902054791114,31.10559834
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:40:35,1071376,1500000,71.42506666666667,302.0215064439217,23.653061722145132,31.51767072
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:41:05,1080340,1500000,72.02266666666667,301.9934730483401,23.160544705592862,29.41761722
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:41:35,1089328,1500000,72.62186666666666,301.9733401044641,22.66601856629313,31.42829094
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:42:05,1098028,1500000,73.20186666666666,301.87376772181125,22.193161677788517,28.14356488
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:42:35,1107112,1500000,73.80746666666667,301.8806056828617,21.691136197773577,27.254458920000005
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:43:05,1116120,1500000,74.408,301.8666966457364,21.194785880963018,28.3286844
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:43:35,1125204,1500000,75.0136,301.87329776329744,20.692787491585413,30.283238779999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:44:05,1134272,1500000,75.61813333333333,301.8756799014494,20.191976606583868,26.668206459999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:44:35,1143060,1500000,76.204,301.8046292323938,19.711427273765196,26.042419819999996
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:45:05,1152244,1500000,76.81626666666666,301.8378760052845,19.202140599584194,29.301461019999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:45:35,1161384,1500000,77.4256,301.85931405686085,18.696126762339762,30.961693059999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:46:05,1170404,1500000,78.02693333333333,301.8499574237872,18.198666362421594,28.67172666
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:46:35,1179492,1500000,78.6328,301.8581352450185,17.69639236545358,25.9767758
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:47:05,1188204,1500000,79.2136,301.77028888579423,17.220383156960384,30.42632158
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:47:35,1197320,1500000,79.82133333333333,301.7858535031985,16.7160475155049,29.603990639999996
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:48:05,1206260,1500000,80.41733333333333,301.7570246941917,16.223869756232055,32.02275784
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:48:35,1215400,1500000,81.02666666666667,301.7781783847792,15.717946733992788,30.360542879999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:49:05,1224660,1500000,81.644,301.828847015346,15.203980816872283,28.219199040000003
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:49:35,1233536,1500000,82.23573333333333,301.784826592115,14.716003838950803,26.988068240000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:50:05,1242756,1500000,82.8504,301.8247818967133,14.204930334273149,23.868496459999996
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:50:35,1251780,1500000,83.452,301.81703851188706,13.706979633746105,26.007700359999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:51:05,1260876,1500000,84.0584,301.8261809758919,13.204288597874585,30.690500339999993
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:51:35,1269844,1500000,84.65626666666667,301.8053041589002,12.709959965825247,31.64347296
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:52:05,1278984,1500000,85.2656,301.82551840236533,12.20440213106624,29.044998140000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:52:35,1288236,1500000,85.8824,301.87143965115996,11.691732096545946,25.87146882
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:53:05,1297300,1500000,86.48666666666666,301.8731989305439,11.19123309158238,26.176577840000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:53:35,1306476,1500000,87.0984,301.9004172146205,10.683655325017549,23.980809439999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:54:05,1315208,1500000,87.68053333333333,301.82582308618487,10.204119167720204,32.517720219999994
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:54:35,1324112,1500000,88.27413333333334,301.7910083381529,9.713565300732872,29.9348839
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:55:05,1333244,1500000,88.88293333333333,301.80816543635416,9.208719262609756,26.727180840000003
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:55:35,1342304,1500000,89.48693333333334,301.8087294560532,8.708385179592272,20.0961839
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:56:05,1351444,1500000,90.09626666666666,301.82777074689733,8.203132956276473,27.129349379999994
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:56:35,1360088,1500000,90.67253333333333,301.73594837753507,7.728169875698773,24.34881734
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:57:05,1369224,1500000,91.2816,301.75428687843663,7.223095395088998,27.499916279999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:57:35,1378216,1500000,91.88106666666667,301.7409916770808,6.726740447335465,27.17708746
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:58:05,1387260,1500000,92.484,301.7390010137087,6.2272361003628856,26.131437279999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:58:35,1396424,1500000,93.09493333333333,301.7631314950822,5.720601645780573,26.908072280000003
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:59:05,1405236,1500000,93.6824,301.71122108227195,5.2348069598953435,27.499867079999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 10:59:35,1414320,1500000,94.288,301.7175274701942,4.73290369297842,26.600936359999995
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:00:05,1423184,1500000,94.87893333333334,301.6777216789955,4.243822379529082,29.174328279999994
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:00:35,1432340,1500000,95.48933333333333,301.6992963990804,3.737717257301843,27.00748388
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:01:05,1441432,1500000,96.09546666666667,301.70734199536344,3.2353648634388694,28.656960159999997
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:01:35,1450156,1500000,96.67706666666666,301.6387441127412,2.7540670737670108,27.014468740000005
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:02:05,1459140,1500000,97.276,301.62521119555265,2.2577688294049376,27.8401267
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:02:35,1468248,1500000,97.8832,301.6371506897837,1.7544258019604868,26.12616414
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:03:05,1477460,1500000,98.49733333333333,301.6700639736376,1.2452898432092867,28.058546440000004
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:03:35,1486724,1500000,99.11493333333334,301.71340238420015,0.7333670460714468,26.775111199999998
n3f_no_z_full,gpsi_no_z_full_1500k,2026-05-13 11:04:05,1495592,1500000,99.70613333333333,301.6758584885613,0.24352849125795167,29.576533880000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:37:00,7512,500000,1.5024,250.2921029207013,32.79421618801082,-25.57286708333334
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:37:30,14524,500000,2.9048,241.9759284242413,33.43831231212699,-11.87384740625
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:38:00,21792,500000,4.3584,242.0411539225807,32.92883546523936,8.09114116
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:38:30,28920,500000,5.784,240.92183914726837,32.58871574749206,12.11033992
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:39:00,36748,500000,7.3496,244.91225820923583,31.525031548525025,15.22000974
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:39:30,43784,500000,8.7568,243.18215133111693,31.267097352251543,14.61384196
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:40:00,50776,500000,10.1552,241.72595693773061,30.97336654083599,17.7792839
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:40:30,57868,500000,11.5736,241.04725781777572,30.570215705325726,16.69465048
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:41:02,65540,500000,13.108,241.1738267501218,30.02398766721208,18.886141459999997
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:41:32,73392,500000,14.6784,243.20885788020917,29.234680822502693,20.83203776
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:42:02,80716,500000,16.1432,243.28877867858665,28.72334147354462,21.36541186
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:42:32,88056,500000,17.6112,243.40008380846814,28.207604639676244,19.7092764
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:43:02,95488,500000,19.0976,243.72979215274754,27.661233397521965,23.29358268
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:43:32,102812,500000,20.5624,243.75348067710001,27.157766041377034,19.859309460000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:44:04,110596,500000,22.1192,243.91691544949686,26.60769407774197,23.69896118
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:44:34,118356,500000,23.6712,244.83093887572625,25.980104322362536,19.175696560000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:45:04,125508,500000,25.1016,244.45032737336643,25.532930965562564,21.631261159999994
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:45:34,132848,500000,26.5696,244.4608302994718,25.0314129773011,23.87531224
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:46:04,140124,500000,28.0248,244.35510906121056,24.545970642385306,20.210832819999997
