method_key,method,checkpoint,checkpoint_step,checkpoint_label,seed,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,raw_min_predicted_cpa,action_norm,action_delta,no_response_rate,nan_or_crash
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,10,1010,0,1,0,6.339914675476481,0.6474842429161072,103,0.9708998376550908,0.6039357971557406,6.6378574937377035,high,ar1_velocity,1.0,29,22.297266030949245,0.24271844660194175,0.2524271844660194,4.25273126266101,1.5364131476115255,0.06317329873303765,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,11,1011,0,1,0,5.78526410370162,0.5348644852638245,99,0.9188535219768077,0.4859268460146289,3.275400969685189,high,ar1_velocity,1.0,50,20.640027932488294,0.32323232323232326,0.3333333333333333,3.5266132994244495,1.5323803984757625,0.0806466302260606,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,12,1012,1,0,1,6.248774156987088,1.196829080581665,103,0.9842488476770851,0.8208413577378235,6.285274972062412,high,accel_decel,1.0,23,42.85607616629382,0.2912621359223301,0.3106796116504854,3.6346992941717935,1.544487426581892,0.076725433680039,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,13,1013,1,0,1,3.8010933295540186,1.1836187839508057,138,0.9839725912439714,0.671012955022393,0.8,high,linear,1.0,49,42.343198850992636,0.37681159420289856,0.427536231884058,2.320279670683532,1.3651491049407185,0.23412489399070974,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,14,1014,0,1,0,5.641653766057321,0.42260873317718506,112,0.9554559793470534,0.7847640197166914,4.204908969045995,high,crossing_or_sudden_threat,1.0,22,21.787858069868108,0.22321428571428573,0.23214285714285715,4.018570276542699,1.5116268971136637,0.11430170882626303,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,15,1015,1,0,1,5.326233214139938,0.7462670207023621,110,0.9817788305978411,0.49375820772905044,7.359583083549457,high,sinusoidal_lateral,1.0,38,42.68409273155181,0.35454545454545455,0.36363636363636365,3.3389651583592324,1.4876362280412154,0.12784560197456316,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,16,1016,1,0,0,5.5969016575345805,1.8645215034484863,102,0.9857631793471858,0.3568859894663299,7.856541651433258,high,linear,1.0,40,42.92845837219539,0.10784313725490197,0.14705882352941177,4.210996239793067,1.545828126224817,0.06102523746370685,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,17,1017,0,1,0,4.933387870971973,0.6177189350128174,104,0.9654231405961572,1.5936141421104775,4.627588637105525,medium,ar1_velocity,1.0,26,22.10358130237859,0.27884615384615385,0.2980769230769231,3.282196841005666,1.4133604879562671,0.1707735609693023,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,18,1018,1,0,1,3.7479967355728148,1.0330320596694946,130,0.9889542641724801,0.5552567512844722,0.8,high,crossing_or_sudden_threat,1.0,50,42.6752522889106,0.3153846153846154,0.36153846153846153,2.435055478834189,1.4317777950030106,0.18968620777416687,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,19,1019,1,0,1,4.832947217501127,1.1192814111709595,104,0.9814415332002007,0.47578484078113303,4.947797876892393,high,ar1_velocity,1.0,40,42.75694292997187,0.33653846153846156,0.33653846153846156,3.0925281438976526,1.554406879039911,0.0748696646366555,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,20,1020,1,0,1,3.9025201065498485,1.0410727262496948,114,0.9786108102675828,0.5257214930723092,5.203293758590041,high,ar1_velocity,1.0,47,42.50446523565406,0.32456140350877194,0.35964912280701755,2.0607947713548413,1.385432595746559,0.17995873953036048,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,21,1021,1,0,1,6.722328078179133,0.6793021559715271,105,0.987548757264524,0.4265351208355513,0.8,high,linear,1.0,34,42.934895892155055,0.2761904761904762,0.2857142857142857,4.682854211720683,1.5366014616830008,0.09764748652066503,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,22,1022,0,1,0,4.770369564818445,0.5870545506477356,107,0.9498587459693796,0.3613274973226275,7.1048978578652795,high,accel_decel,1.0,38,21.629308978310792,0.24299065420560748,0.2523364485981308,2.6995846438700353,1.4478090884529542,0.12567372198834598,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,23,1023,0,1,0,5.417542446874878,0.34790727496147156,103,0.9868377293748415,0.37479664324960404,8.566729186835058,high,accel_decel,1.0,26,22.962894531332225,0.21359223300970873,0.2621359223300971,3.8182825704548256,1.5339774217420412,0.07620587352283516,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,24,1024,0,1,0,5.725019895702327,0.5588198304176331,109,0.9894397662780463,0.6571100189797996,6.317958309039776,high,ar1_velocity,1.0,32,22.919878341585786,0.3669724770642202,0.3761467889908257,3.086903535966001,1.4827611183901446,0.12973150988579343,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,25,1025,1,0,0,5.415073304465323,1.5322600603103638,99,0.9880619061464626,0.3758888037560279,6.998061392473746,high,linear,1.0,41,43.0207663975919,0.13131313131313133,0.1919191919191919,3.354186981013327,1.4675967765576912,0.10013025135479191,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,26,1026,0,1,0,5.659559728760345,0.4832540452480316,102,0.9670627104616004,0.4799478285501771,4.950971666326334,high,accel_decel,1.0,55,22.281581766466108,0.3137254901960784,0.3235294117647059,3.9665765008277387,1.539376644527211,0.0706960148744139,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,27,1027,0,1,0,6.449968957785264,0.3230566382408142,103,0.9762585071336002,0.6433216799563742,0.8,high,sinusoidal_lateral,1.0,32,22.56808495834744,0.27184466019417475,0.27184466019417475,4.03298634267073,1.5380959279328874,0.07198979868327529,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,28,1028,1,0,1,4.1326960717047845,0.9375436902046204,143,0.9799472029097861,1.6845741121959763,0.8,medium,sinusoidal_lateral,1.0,50,42.22778633549797,0.3776223776223776,0.3776223776223776,2.070849165891076,1.2827539460642354,0.2497502034985936,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,29,1029,1,0,0,5.046325554068272,1.5664148330688477,104,0.9868537888335716,0.7441968547503872,0.8,high,accel_decel,1.0,53,42.93548486628883,0.21153846153846154,0.25961538461538464,2.703067691351932,1.5699295309873729,0.10097004829619366,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,30,1030,1,0,1,5.600340263012352,0.7887742519378662,109,0.9876046690721366,0.6730731600735402,5.553475832042276,high,ar1_velocity,1.0,33,42.90086342510663,0.22018348623853212,0.26605504587155965,3.701849625950013,1.5246654048972172,0.1153446814951,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,31,1031,1,0,0,4.70305302977562,1.9634841680526733,100,0.9866019349507062,0.3878597558913525,5.4240695207162615,high,ar1_velocity,1.0,50,42.96716818638389,0.27,0.29,2.5409938125964255,1.529385014772415,0.09020456967875362,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,32,1032,1,0,1,5.02449594483231,1.4033852815628052,99,0.9843191917723785,0.6917888610691847,5.4247236742467795,high,ar1_velocity,1.0,31,42.87281175409954,0.1717171717171717,0.2222222222222222,3.512176846840767,1.4595541267684011,0.1147182643168954,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,33,1033,1,0,1,4.498111112364407,0.9390232563018799,116,0.979916831405538,0.5147130581513797,4.138977417934565,high,ar1_velocity,1.0,26,42.50028641668579,0.2413793103448276,0.28448275862068967,2.7805743610242017,1.3049253601709316,0.18107997903656536,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,34,1034,1,0,1,4.691332711237613,1.0502173900604248,107,0.9796621602447921,0.3810991472420986,0.8,high,ar1_velocity,1.0,51,42.547395322395104,0.3177570093457944,0.3364485981308411,2.950200295162814,1.4387259951261717,0.16479151587384952,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,35,1035,0,1,0,6.3306188051992995,0.4541877210140228,106,0.9843540414846581,0.3816947798670874,4.447641201971559,high,ar1_velocity,1.0,31,22.815608637034835,0.2830188679245283,0.2830188679245283,3.925404064814156,1.5280752536260858,0.09133234337183102,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,36,1036,1,0,1,5.640808835483733,1.388190507888794,105,0.9799162920783547,0.6481663844757641,3.621401191804804,high,sinusoidal_lateral,1.0,17,42.70913939108865,0.22857142857142856,0.24761904761904763,3.1550416460349444,1.561513758841015,0.06578292591231209,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,37,1037,1,0,1,6.1472346370465285,0.816438615322113,107,0.985780111925395,0.45288536690143705,7.147605094244695,high,accel_decel,1.0,29,42.85437826991578,0.2803738317757009,0.2897196261682243,4.061659465570037,1.5287103084760292,0.0992857938301619,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,38,1038,0,1,0,6.048054251743823,0.2788589894771576,98,0.8951991289196651,0.3678529361127034,7.276129953397895,high,linear,1.0,41,19.845874905328785,0.19387755102040816,0.21428571428571427,3.3430175149471175,1.555673398533646,0.07497411198457893,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,39,1039,0,1,0,5.6499577251712925,0.5869410634040833,89,0.8533472845831696,0.508182959748666,8.78950723342524,high,sinusoidal_lateral,1.0,25,18.232641846391495,0.23595505617977527,0.29213483146067415,3.063943306046925,1.4650453463029325,0.1252277312130573,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,40,1040,1,0,1,3.9889250042241646,0.8327429294586182,109,0.9886301665087243,0.6015832322255882,3.4578281226372747,high,accel_decel,1.0,39,42.869084034520796,0.3211009174311927,0.3302752293577982,2.269923507364108,1.3691643022615976,0.18187079359051012,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,41,1041,1,0,1,4.273055287138108,1.0664035081863403,124,0.9790468334416133,2.1702080123071004,0.8,medium,crossing_or_sudden_threat,1.0,36,42.3933480662221,0.3548387096774194,0.3709677419354839,2.0168188252118266,1.4122090458329166,0.20460213148110215,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,42,1042,0,1,0,6.263211935444882,0.5549637079238892,95,0.8836769611976235,0.3628527821531971,3.957045645831946,high,crossing_or_sudden_threat,1.0,34,19.34558439737308,0.29473684210526313,0.29473684210526313,4.274176008852296,1.4841940553564774,0.09179046286858226,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,43,1043,1,0,1,5.457391014824743,0.704757034778595,115,0.981414006598859,0.6246840088500116,3.561175388124479,high,ar1_velocity,1.0,33,42.61995992851401,0.3130434782608696,0.3130434782608696,3.7296811342887257,1.4604659365571064,0.13891439747227274,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,44,1044,0,1,0,5.838167687942242,0.516959547996521,87,0.796627390909564,0.39750853512819706,5.390643401910275,high,accel_decel,1.0,21,16.12580381820154,0.19540229885057472,0.22988505747126436,3.4934687483413467,1.4553302732007256,0.12632425857343893,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,45,1045,1,0,1,4.058797590931257,1.1112545728683472,120,0.9831194644521727,0.7277840723785325,0.8,high,ar1_velocity,1.0,29,42.59494879393515,0.25833333333333336,0.2916666666666667,2.302418947654466,1.4340086350838344,0.1707610784098506,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,46,1046,1,0,1,5.368033156611703,1.1448540687561035,110,0.9816249172862114,1.731121519813682,8.832525474845642,medium,sinusoidal_lateral,1.0,30,42.67569740186113,0.3090909090909091,0.3090909090909091,3.4496566529936072,1.5131124279715797,0.12061953793533824,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,47,1047,1,0,1,4.700793159301163,0.9892817139625549,122,0.9879057763493081,0.46828005120725924,8.877836664131173,high,ar1_velocity,1.0,45,42.780663378976364,0.36065573770491804,0.4262295081967213,2.7329266301554735,1.4249869843975442,0.1713443838869084,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,48,1048,1,0,1,5.187667360010836,1.319655179977417,97,0.9809518992021222,0.4530236972204542,7.519476848792012,high,sinusoidal_lateral,1.0,22,42.78752804421415,0.17525773195876287,0.18556701030927836,3.739321521492963,1.5015845765772553,0.10053909545015428,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_id,49,1049,1,0,1,5.255855746772311,0.8098212480545044,109,0.9866356446006517,1.1023495730816828,7.88471770374346,high,accel_decel,1.0,32,42.870337639681644,0.22935779816513763,0.27522935779816515,3.387349340346975,1.4466687304164292,0.13033455300973643,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,0,1000,1,0,1,4.616138597684247,0.960462749004364,112,0.9806280979644244,0.9215277809848418,6.756446072656294,high,accel_decel,1.0,44,42.5799540999683,0.39285714285714285,0.4017857142857143,2.6917297676638037,1.358344387795244,0.1688507485658712,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,1,1001,1,0,1,4.43894921649586,1.2044928073883057,99,0.9829151709593467,0.35956750727867703,7.057334235113433,high,sinusoidal_lateral,1.0,49,42.82855105837011,0.2222222222222222,0.24242424242424243,2.8777777209285307,1.4873560341921719,0.09851557517781703,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,2,1002,0,1,0,5.461026105013761,0.6497054100036621,88,0.8458240953591162,0.6911988631805946,7.8296612737695686,high,accel_decel,1.0,39,17.197504828943657,0.32954545454545453,0.4659090909090909,3.216036621661095,1.532810624350201,0.07957119014727967,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,3,1003,1,0,1,5.129201953964574,1.0318344831466675,112,0.9814420587876264,0.4929397845775552,4.947790181097794,high,sinusoidal_lateral,1.0,52,42.67871718629596,0.33035714285714285,0.35714285714285715,2.9664705903643545,1.5108633733221464,0.09826930743708674,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,4,1004,0,1,0,5.268007016562401,0.4839917719364166,94,0.8912832668772577,0.7045050862656975,6.681820081363762,high,linear,1.0,57,19.616291923746303,0.26595744680851063,0.3191489361702128,3.0854759018848394,1.5417635225235147,0.07423580038618852,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,5,1005,0,1,0,4.49818134898538,0.44628000259399414,111,0.9651736437625497,0.4837586914106835,3.4424557183121793,high,ar1_velocity,1.0,55,22.102985386191982,0.5225225225225225,0.5675675675675675,2.2540161233932317,1.5200087970441527,0.11890196337087734,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,6,1006,1,0,1,4.634504044393323,0.7976256012916565,106,0.9845111799752421,0.7244239620434675,3.253482151777831,high,crossing_or_sudden_threat,1.0,58,42.84068490156617,0.1792452830188679,0.29245283018867924,2.794124716545789,1.5329970200106782,0.07131572866390617,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,7,1007,1,0,1,5.206075338912862,0.7201150059700012,112,0.9791295190925021,0.9834900894932027,7.446326315217568,high,ar1_velocity,1.0,56,42.56678332391853,0.30357142857142855,0.32142857142857145,3.4244578315909684,1.5411896237305232,0.109725676817886,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,8,1008,1,0,1,5.042104338898378,1.1453272104263306,102,0.9806716911257827,1.6379353227937261,7.661236699590838,medium,ar1_velocity,1.0,38,42.753182716577165,0.38235294117647056,0.4117647058823529,3.147212843538499,1.5513412286253536,0.06911317259073257,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,9,1009,1,0,1,5.096118721754655,1.097283959388733,115,0.983986576970442,0.37993571187565944,4.101162018832591,high,sinusoidal_lateral,1.0,59,42.74521420661652,0.17391304347826086,0.2608695652173913,3.6137740717957847,1.479285386334295,0.1271108871244866,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,10,1010,0,1,0,4.903708301876721,0.4570501148700714,114,0.9593220232523134,0.6074336504160661,4.316409830710781,high,sinusoidal_lateral,1.0,49,21.90743422269197,0.2894736842105263,0.2894736842105263,3.2814360117711323,1.4987646079899972,0.11084270673362832,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,11,1011,1,0,1,4.386235716126182,0.6992281079292297,110,0.9873388100069889,0.4329367715885082,7.2642345139609,high,ar1_velocity,1.0,60,42.86941891660858,0.3,0.32727272727272727,2.9588402723893523,1.5250416777350686,0.1171538637781685,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,12,1012,0,1,0,4.538491151694741,0.5738457441329956,112,0.9613922041976672,0.4906869321025751,6.754134224852546,high,linear,1.0,47,21.94504122877919,0.3482142857142857,0.35714285714285715,2.305295143708853,1.4428279349314315,0.13607796897330054,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,13,1013,0,1,0,3.653516670413639,0.5887451767921448,115,0.9593405671219685,0.5619767801286065,6.392260706980802,high,sinusoidal_lateral,1.0,58,21.74378943381613,0.5565217391304348,0.6347826086956522,1.7233525698923546,1.3072066498839336,0.21431429978136135,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,14,1014,0,1,0,5.069384797414144,0.6298519372940063,15,0.1206917365331522,0.580178582591929,7.353070141605164,high,linear,1.0,13,-6.285775909423828,0.9333333333333333,0.9333333333333333,0.7358263266583284,1.7320507764816284,0.1154700517654419,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,15,1015,1,0,1,5.242434054039991,0.6854282021522522,104,0.9873870271565646,0.7454227422589863,5.6552236961586395,high,sinusoidal_lateral,1.0,49,42.95694425145746,0.28846153846153844,0.28846153846153844,2.8669814479071647,1.5428030147002294,0.0826072803286549,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,16,1016,1,0,1,4.49754279426166,0.7011994123458862,112,0.9831371940978496,0.462899195457781,4.6385398417864465,high,ar1_velocity,1.0,43,42.689820878461056,0.30357142857142855,0.3125,2.8761053400646364,1.5194200756294387,0.13732575718313456,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,17,1017,1,0,1,3.6337836411866276,1.259714961051941,132,0.989401591841674,0.6550136042808586,0.8,high,sinusoidal_lateral,1.0,51,42.475293495640365,0.26515151515151514,0.32575757575757575,2.198483337817544,1.372928283769976,0.2527465182215427,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,18,1018,1,0,1,3.3764475470497493,0.9734248518943787,147,0.9836809188623609,0.5002801371684575,6.410705606830161,high,sinusoidal_lateral,1.0,60,42.12782104316969,0.41496598639455784,0.5034013605442177,1.6069871214326141,1.3031740762344024,0.28079110730224016,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,19,1019,1,0,1,4.267957688423625,0.7386878132820129,114,0.9837499816277798,0.4520083110689316,6.995373945711635,high,accel_decel,1.0,54,42.71695552082496,0.37719298245614036,0.39473684210526316,2.3238922264181863,1.4650149795047023,0.1366646794700309,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,20,1020,1,0,0,4.049206369400024,1.6331250667572021,125,0.9786120440500727,0.6293861587602876,0.8,high,crossing_or_sudden_threat,1.0,66,42.38568556973082,0.328,0.376,2.364242606893182,1.4152432126998902,0.18203163888212293,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,21,1021,0,1,0,6.383209370173417,0.5660626292228699,77,0.7664407589422898,1.6194004802332047,7.012201212178192,medium,accel_decel,1.0,37,11.894127563281806,0.16883116883116883,0.18181818181818182,4.0619924842537225,1.4539157183139355,0.0855320616588964,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,22,1022,1,0,1,5.3899770963539195,1.0210785865783691,103,0.9859644654673725,0.8041117346854191,5.887613096526826,high,crossing_or_sudden_threat,1.0,38,42.916374785521654,0.32038834951456313,0.3300970873786408,3.0021017720398393,1.546966876798463,0.0711568804385448,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,23,1023,0,1,0,5.276307037046977,0.44658711552619934,105,0.982738792727214,0.599625449872637,7.095506887959496,high,sinusoidal_lateral,1.0,47,22.801198900230524,0.2857142857142857,0.29523809523809524,3.25682751071595,1.5624178171157836,0.08131635483531725,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,24,1024,0,1,0,4.652672030104017,0.4138987958431244,103,0.9759050527001942,0.5793321261321583,7.580041212440798,high,accel_decel,1.0,48,22.55082972372324,0.1941747572815534,0.21359223300970873,3.217747395152895,1.5392313929437433,0.0771954321184928,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,25,1025,1,0,1,4.1520515444042445,1.2554134130477905,111,0.9827902501229436,0.5963992396513081,6.43268392047046,high,crossing_or_sudden_threat,1.0,53,42.70252887646224,0.3153153153153153,0.3333333333333333,2.7917396248074935,1.3639304850015554,0.149324917216651,0.0,0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,0,eval_flow_high_density,26,1026,1,0,1,5.3172450540135205,0.6513931751251221,103,0.9936993610515379,0.39169891191163875,0.8,high,ar1_velocity,1.0,54,42.66904544784951,0.27184466019417475,0.3106796116504854,3.6939412706251282,1.5173470117513417,0.06870205747867816,0.0,0
