method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_250k,250000,250k,crossing_or_sudden_threat,41,0.4634146341463415,0.5365853658536586,0.3902439024390244,0.9241489861230148,4.92368486256108,0.7316115480370637,94.29268292682927,29.78908569534896,0.2486600502032154,0.29668280278820114,1.4546719042279703,0.07878483534374076,0.0,2.882714229440314,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_250k,250000,250k,linear,47,0.2553191489361702,0.7446808510638298,0.23404255319148937,0.8942170868975484,4.96441997763998,0.5759994345618055,92.02127659574468,24.512438999704663,0.29047893988620027,0.32335010316128865,1.463239509042077,0.07655675376788244,0.0,2.9304711369774674,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_250k,250000,250k,sinusoidal_lateral,72,0.4305555555555556,0.5694444444444444,0.3888888888888889,0.9390494174943442,5.035469641835248,0.7369964291962484,96.93055555555556,29.675592821357284,0.2701368143625593,0.3125140209616545,1.457736610894087,0.08017305039116623,0.0,3.0613507913273508,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_500k,500000,500k,accel_decel,68,0.47058823529411764,0.5294117647058824,0.36764705882352944,0.9297856319799526,5.876482522733805,0.8297435846179724,105.27941176470588,30.244481976190087,0.23510904084387294,0.26434394183822507,1.4937264575528784,0.0723757620920017,0.0,3.7835773760009555,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_500k,500000,500k,ar1_velocity,69,0.4492753623188406,0.5507246376811594,0.4057971014492754,0.9493728363639264,5.773605898906508,0.7205812125534251,107.28985507246377,30.479527455669473,0.24411434449737582,0.27227211261563844,1.4909632759341849,0.07349959194064432,0.0,3.7466086586957976,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_500k,500000,500k,crossing_or_sudden_threat,44,0.38636363636363635,0.6136363636363636,0.3409090909090909,0.9399377973225529,5.661757573564145,0.6722835293886337,104.06818181818181,28.83000846940593,0.22545653282118144,0.26064713580486226,1.4767100101448458,0.0692951421064417,0.0,3.653773595271197,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_500k,500000,500k,linear,42,0.38095238095238093,0.6190476190476191,0.3333333333333333,0.9298453365117173,5.807836157227759,0.6994522902227583,105.35714285714286,28.389757691376055,0.2631424751873789,0.28855956311625564,1.4968760481453705,0.07357043875089901,0.0,3.6939056057847313,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_500k,500000,500k,sinusoidal_lateral,77,0.4025974025974026,0.5974025974025974,0.33766233766233766,0.9406769749466585,5.685399192123201,0.7113906174124062,105.32467532467533,29.193135320227636,0.23519148693845254,0.2645339859817263,1.4832834316308416,0.07268991232050705,0.0,3.6514369332802104,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,accel_decel,64,0.5625,0.4375,0.46875,0.948558702711389,5.505372019531799,0.8184741167351604,113.609375,32.631208101848095,0.2281884400897852,0.26257730820056807,1.5584328977472677,0.09701129468675213,0.0,3.669790824313581,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,ar1_velocity,75,0.49333333333333335,0.5066666666666667,0.4533333333333333,0.9417999438606623,5.390324857619408,0.7091212453444798,112.29333333333334,31.136077090976475,0.2380607267197437,0.2681561912723023,1.560498418180281,0.09563945201262948,0.0,3.5270475857734263,0
