run_name,training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,source_phase,threat_class,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,low,1,1.0,0.0,1.0,1.0,4.8965586134206465,0.9126120805740356,107.0,42.6510032497385,0.2897196261682243,0.308411214953271,1.552457861811201,0.08838999243540184,0.0,2.534976023658414,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,medium,14,0.6428571428571429,0.35714285714285715,0.5714285714285714,0.9131537492142682,4.397773125491042,0.816167064011097,109.28571428571429,32.67732981347985,0.30002834045776045,0.35149764980124754,1.547347682436823,0.12907577026189404,0.0,2.492958213520417,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,high,284,0.40492957746478875,0.5950704225352113,0.38380281690140844,0.954297415467083,4.735820605966595,0.6914685210081893,104.94718309859155,29.021643633904493,0.2668339419640542,0.30709284150013205,1.5544621466191628,0.10929332748686502,0.0,2.84363222433123,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,low,1,1.0,0.0,1.0,1.0,4.8965586134206465,0.9126120805740356,107.0,42.6510032497385,0.2897196261682243,0.308411214953271,1.552457861811201,0.08838999243540184,0.0,2.534976023658414,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,medium,15,0.6666666666666666,0.3333333333333333,0.6,0.9178913134906064,4.3885216173341375,0.8134440968434016,110.13333333333334,33.336113979850346,0.29587344562942886,0.3488295004702354,1.54572640333163,0.13158236102604132,0.0,2.486162411295712,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,high,282,0.48226950354609927,0.5177304964539007,0.46099290780141844,0.9465748940240452,4.429384422715522,0.7266413954925453,103.97517730496453,30.56185591399433,0.29008470547624965,0.33290035906516846,1.5548554682508309,0.11746987877049697,0.0,2.552937048728161,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,medium,18,0.6666666666666666,0.3333333333333333,0.5,0.9332770001752829,4.377335206685597,0.9738573382298151,105.88888888888889,33.713111052183535,0.3029392175695147,0.3441092839523091,1.553961456782443,0.1273600660719909,0.0,2.4383428735030774,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,high,282,0.475177304964539,0.524822695035461,0.45390070921985815,0.9467455940836029,4.426812293973716,0.7219578075017912,103.91489361702128,30.407956108723642,0.29069605054130765,0.33364579805029765,1.5563244889358312,0.11645911737950598,0.0,2.5503199423567207,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,medium,18,0.7222222222222222,0.2777777777777778,0.5555555555555556,0.9340837278740032,4.369312764340855,0.9818864978022046,106.5,34.848406050291516,0.303090042425451,0.3467513193597443,1.5609907462166792,0.12462479420364736,0.0,2.4171280821638508,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,high,281,0.47686832740213525,0.5231316725978647,0.4555160142348754,0.9470059989394415,4.436601368630345,0.7229233764615771,103.61565836298932,30.45512565649893,0.28954742737097405,0.33217581952313063,1.556738569927454,0.11563776714373283,0.0,2.5600250157814575,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,medium,19,0.6842105263157895,0.3157894736842105,0.5263157894736842,0.9351230980993501,4.347112206911619,0.9559987030531231,107.47368421052632,34.12564006168078,0.3090326717714799,0.35250124991975773,1.5576427751685802,0.13085627681199663,0.0,2.3911590807102727,0
