run_name,training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,source_phase,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,accel_decel,57,0.43859649122807015,0.5614035087719298,0.40350877192982454,0.9607246262597996,4.720249359530842,0.7024532002315187,104.94736842105263,29.97581146719577,0.2769609644561938,0.3100933892290122,1.5521137326605308,0.10177958214881033,0.0,2.7723802949306995,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,ar1_velocity,85,0.4,0.6,0.35294117647058826,0.959564809813119,4.722487399568975,0.7070863550200182,105.67058823529412,29.159331725261268,0.25989895429189125,0.3012854278529264,1.5561494971277348,0.10945499376412884,0.0,2.864619260785388,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,crossing_or_sudden_threat,51,0.45098039215686275,0.5490196078431373,0.45098039215686275,0.9624763363697665,4.715678077108434,0.6767168161915798,107.7843137254902,30.309074605839516,0.2649798360105126,0.30124994109333236,1.5543789680152713,0.11122421325872227,0.0,2.818007333726014,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,linear,30,0.3,0.7,0.3,0.8984416536660771,4.811294072507056,0.6816688736279806,98.93333333333334,24.96701945342773,0.2906251315447212,0.339355729255827,1.5593754799521247,0.11015887916263385,0.0,2.780940454410623,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1001,N3PF-MS-AB-StepB,sinusoidal_lateral,77,0.44155844155844154,0.5584415584415584,0.42857142857142855,0.9515348334693968,4.657629238442893,0.7028056034794101,105.14285714285714,29.58157917804688,0.26777007046419343,0.3129227544393874,1.5511090878249718,0.11520800817291026,0.0,2.822144260230526,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,accel_decel,58,0.4482758620689655,0.5517241379310345,0.41379310344827586,0.9613282132098956,4.749064031646781,0.7056036303783285,105.36206896551724,30.196757982085913,0.2757830839024584,0.30917435087922474,1.5517662815819033,0.10324421098966091,0.0,2.806402655418712,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,ar1_velocity,85,0.4117647058823529,0.5882352941176471,0.36470588235294116,0.9608640362227666,4.7129020478254064,0.7094957129043691,106.2235294117647,29.431880923427858,0.25944632406870405,0.30104163311889265,1.5556596986090343,0.1110425856723435,0.0,2.8566288187760214,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,crossing_or_sudden_threat,50,0.46,0.54,0.46,0.9627256880994054,4.705131416630503,0.6784380507469178,108.0,30.483566541515653,0.26491860798845485,0.3017079296059207,1.5542480401840073,0.11154804419250022,0.0,2.8053866079008065,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,linear,30,0.3,0.7,0.3,0.8985039084701787,4.8298912040208295,0.6760893483956655,98.6,24.97806975210253,0.2869324671963191,0.33685945503824133,1.5596898899151106,0.10880166818450662,0.0,2.7845329801763197,0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1002,N3PF-MS-AB-StepB,sinusoidal_lateral,77,0.42857142857142855,0.5714285714285714,0.4155844155844156,0.951518890789947,4.668853767728867,0.7020078487210459,104.75324675324676,29.327236933573516,0.26761558442735445,0.3122518105259757,1.5515452744344922,0.1147168070050123,0.0,2.831543383020603,0
