episode_seed,success,collision,episode_min_distance,episode_reward,steps,time_to_goal,reaction_time,risk_rise_time,min_distance_after_turn,turning_obstacle_id,episode_id
1000,1,0,0.930348813533783,21.86672329477522,32,6.4,0.20000000000000018,37.0,1.3426648378372192,2,0
1001,1,0,0.7540861964225769,21.9530323987524,33,6.6000000000000005,0.20000000000000018,37.0,1.135852336883545,2,1
1002,1,0,1.0888416767120361,21.862181801129637,32,6.4,37.0,37.0,1.9013936519622803,0,2
1003,1,0,0.9026063084602356,21.418949369621668,31,6.2,37.0,37.0,0.9026063084602356,2,3
1004,1,0,1.0716172456741333,21.554946722322246,31,6.2,37.0,37.0,2.1039745807647705,2,4
1005,1,0,1.163456916809082,22.5623447739326,34,6.800000000000001,37.0,37.0,1.2990376949310303,2,5
1006,1,0,0.9194936156272888,21.49192784582171,33,6.6000000000000005,0.20000000000000018,0.0,0.9194936156272888,1,6
1007,1,0,1.0461560487747192,23.666615484721916,37,7.4,37.0,37.0,1.0461560487747192,2,7
1008,1,0,0.943728506565094,21.955917461981727,33,6.6000000000000005,37.0,37.0,3.06709623336792,1,8
1009,1,0,0.8913764953613281,21.413641600263,31,6.2,37.0,37.0,0.8913764953613281,2,9
1010,1,0,1.0163166522979736,22.86740258802064,36,7.2,0.20000000000000018,37.0,1.5113431215286255,0,10
1011,1,0,1.470435619354248,21.759600762943073,32,6.4,37.0,37.0,1.5874720811843872,2,11
1012,1,0,1.3941433429718018,22.035191221069628,33,6.6000000000000005,0.20000000000000018,37.0,1.4120488166809082,1,12
1013,1,0,0.9862240552902222,21.435529878393428,31,6.2,0.20000000000000018,37.0,1.3108842372894287,2,13
1014,1,0,1.174917459487915,24.160119381075454,39,7.800000000000001,0.20000000000000018,37.0,1.2390516996383667,2,14
1015,1,0,1.1449116468429565,22.298225086138004,34,6.800000000000001,0.20000000000000018,37.0,1.1449116468429565,1,15
1016,1,0,1.1851425170898438,21.59436683740113,32,6.4,37.0,37.0,2.375685453414917,1,16
1017,1,0,0.9706282615661621,23.272447361772574,36,7.2,0.20000000000000018,37.0,1.0176420211791992,2,17
1018,1,0,1.138107180595398,22.25196552827539,33,6.6000000000000005,0.20000000000000018,37.0,2.071835994720459,0,18
1019,1,0,1.1285743713378906,21.598907994886417,32,6.4,37.0,37.0,1.5414549112319946,2,19
1020,1,0,0.9511556625366211,20.978918483782763,30,6.0,0.20000000000000018,37.0,1.6818702220916748,2,20
1021,1,0,1.2726351022720337,24.02058898792071,39,7.800000000000001,0.20000000000000018,37.0,1.839803695678711,2,21
1022,1,0,1.6296980381011963,22.42989522101044,35,7.0,37.0,37.0,1.691894769668579,0,22
1023,1,0,0.9640393853187561,23.68157125170539,38,7.6000000000000005,0.20000000000000018,37.0,2.52229642868042,0,23
1024,1,0,0.785513162612915,23.37333078047297,38,7.6000000000000005,0.20000000000000018,0.0,0.785513162612915,1,24
1025,1,0,0.731293797492981,21.99575937773217,33,6.6000000000000005,0.20000000000000018,37.0,3.30892014503479,2,25
1026,1,0,0.9161841869354248,21.92816587552157,34,6.800000000000001,37.0,37.0,1.4829397201538086,0,26
1027,1,0,1.0545284748077393,24.825736950791033,41,8.200000000000001,0.20000000000000018,37.0,1.0833529233932495,1,27
1028,1,0,0.964291512966156,22.133084301043276,33,6.6000000000000005,0.20000000000000018,37.0,1.715501070022583,2,28
1029,1,0,0.9220305681228638,21.87264311744737,32,6.4,0.20000000000000018,37.0,1.0165927410125732,2,29
1030,1,0,0.973617672920227,21.935371659830054,32,6.4,37.0,37.0,3.10642409324646,2,30
1031,1,0,0.8824099898338318,22.828901331662337,35,7.0,0.20000000000000018,37.0,0.8824099898338318,2,31
1032,1,0,0.9108133316040039,22.7064763152448,35,7.0,0.20000000000000018,37.0,1.8834964036941528,2,32
1033,1,0,0.9493438005447388,23.19239336048871,36,7.2,0.20000000000000018,37.0,1.0087966918945312,2,33
1034,1,0,0.912421464920044,22.775520887318997,35,7.0,0.20000000000000018,37.0,1.2103527784347534,2,34
1035,0,1,0.4987572431564331,-7.905243756895724,8,1.6,nan,nan,0.4987572431564331,-1,35
1036,1,0,1.11333429813385,22.678576038999317,34,6.800000000000001,37.0,37.0,1.11333429813385,2,36
1037,1,0,1.2329957485198975,22.057584270183654,33,6.6000000000000005,37.0,37.0,1.4310029745101929,1,37
1038,1,0,1.30799400806427,21.274888256744333,31,6.2,37.0,37.0,1.3951911926269531,2,38
1039,1,0,0.8090031743049622,21.795045919031217,32,6.4,0.20000000000000018,37.0,0.8090031743049622,2,39
1040,1,0,1.0182989835739136,22.806423707274732,35,7.0,0.20000000000000018,37.0,1.0296192169189453,2,40
1041,1,0,0.9901347160339355,22.19223237730577,33,6.6000000000000005,0.20000000000000018,37.0,1.0213170051574707,2,41
1042,1,0,1.13051438331604,22.003174952919657,33,6.6000000000000005,37.0,37.0,1.7108615636825562,1,42
1043,1,0,1.279720425605774,21.42009319238663,31,6.2,37.0,37.0,1.438588261604309,2,43
1044,1,0,1.210098147392273,21.711984879211546,32,6.4,37.0,37.0,2.2289130687713623,1,44
1045,1,0,0.8834244608879089,21.947166797792416,33,6.6000000000000005,0.20000000000000018,37.0,1.7059060335159302,2,45
1046,1,0,1.0623152256011963,22.41786947234749,33,6.6000000000000005,37.0,37.0,1.4745041131973267,2,46
1047,1,0,1.020134449005127,21.88543756835439,34,6.800000000000001,0.20000000000000018,37.0,1.3176509141921997,0,47
1048,1,0,0.8486915826797485,21.922058172256218,35,7.0,0.20000000000000018,0.20000000000000018,0.8486915826797485,2,48
1049,1,0,0.9327969551086426,22.57665185098668,34,6.800000000000001,0.40000000000000036,37.0,0.9327969551086426,2,49
1050,1,0,0.9796537160873413,23.66958426212306,38,7.6000000000000005,0.20000000000000018,37.0,1.929125428199768,2,50
1051,1,0,0.9214943051338196,21.273189346001743,31,6.2,0.20000000000000018,37.0,1.4838489294052124,0,51
1052,1,0,0.9169553518295288,23.30735117128981,38,7.6000000000000005,0.20000000000000018,0.0,0.9590813517570496,1,52
1053,1,0,0.7315651178359985,22.26310883174883,35,7.0,0.20000000000000018,37.0,0.7315651178359985,1,53
1054,1,0,1.1068795919418335,23.060769532514957,38,7.6000000000000005,0.20000000000000018,0.20000000000000018,1.1068795919418335,0,54
1055,1,0,0.9077172875404358,21.360920936912628,31,6.2,1.0,37.0,1.353237509727478,2,55
