method,seed,episode,success,collision,episode_min_distance,steps,turn_step,turning_obstacle_id,risk_at_turn,risk_max_after_turn,risk_rise_time_0p3,risk_rise_time_0p5,risk_rise_time_0p7,sigma_trace_at_turn,sigma_trace_max_after_turn,sigma_rise_time_2x,R_sum_at_turn,R_sum_max_after_turn,R_bar_at_turn,R_bar_max_after_turn,w_risk_at_turn,w_risk_max_after_turn,risk_rank_at_turn,risk_rank_best_after_turn,reaction_time
attention_full,0,0,1,0,1.076096773147583,33,15,2,1.6172771211131476e-07,0.0006898809806443751,nan,nan,nan,0.8377583026885986,2.2167301177978516,0.6000000000000001,1.6172771211131476e-07,0.4050021171569824,1.6172771211131333e-07,0.38422081321538637,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,1,1,0,0.8093835115432739,34,15,2,8.261625043815002e-05,0.00042170536471530795,nan,nan,nan,0.4383222460746765,0.8766862750053406,1.0,8.261625043815002e-05,0.7919793725013733,8.261625025018579e-05,0.6595288847201946,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,2,1,0,1.3276519775390625,36,15,0,9.815485100261867e-07,1.1867984540003818e-05,nan,nan,nan,0.3375566899776459,1.440869688987732,2.6000000000000005,9.815485100261867e-07,0.2103385627269745,9.815485100258714e-07,0.2072905373592555,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,3,1,0,1.1807329654693604,33,15,1,0.03622209653258324,0.04187515750527382,nan,nan,nan,1.9305790662765503,2.084742784500122,nan,0.036225736141204834,0.3076983690261841,0.03620989806258393,0.29834177181533605,0.9998995065689087,1.0,1.0,1.0,0.20000000000000018
attention_full,0,4,1,0,2.1948535442352295,34,15,2,5.718629440972477e-15,1.053837692666093e-07,nan,nan,nan,0.7367531061172485,1.540932536125183,0.8000000000000003,6.124171250121435e-07,0.2756120562553406,6.12417125012067e-07,0.2688390956182341,9.337801643027888e-09,0.9841226935386658,2.0,1.0,0.20000000000000018
attention_full,0,5,1,0,1.257236361503601,38,15,2,0.0003941792238038033,0.0005940917180851102,nan,nan,nan,1.2480700016021729,1.6295238733291626,nan,0.0003941792238038033,0.4834437668323517,0.0003941792033883086,0.44899736547777314,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,6,1,0,1.1955782175064087,34,15,2,0.008127043955028057,0.013731279410421848,nan,nan,nan,1.2290887832641602,2.2927045822143555,nan,0.1294165700674057,0.6668488383293152,0.12869886039898323,0.5829032321910089,0.06279755383729935,0.9993830323219299,2.0,1.0,0.20000000000000018
attention_full,0,7,1,0,1.8240801095962524,41,15,1,1.6254954010548129e-16,9.474290862954149e-08,nan,nan,nan,0.7479264736175537,1.6024876832962036,0.8000000000000003,1.6254954010548129e-16,0.009847785346210003,1.6254954010548129e-16,0.009847467016173119,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
attention_full,0,8,1,0,0.8976592421531677,35,15,1,2.2790471732037076e-09,6.186783593875589e-06,nan,nan,nan,1.293448567390442,1.7658153772354126,nan,3.5663344988279277e-06,0.7944175004959106,3.5663344988128078e-06,0.6609042654637961,0.0006390446797013283,0.9999828338623047,2.0,1.0,0.20000000000000018
attention_full,0,9,1,0,1.3347735404968262,34,15,2,6.925456546014175e-06,0.00047736300621181726,nan,nan,nan,0.9720500707626343,1.0126500129699707,nan,6.925456546014175e-06,0.5772399306297302,6.925456545903455e-06,0.5206564607010431,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,10,1,0,1.1422468423843384,36,15,2,3.406482917966969e-08,9.260863407689612e-06,nan,nan,nan,0.4274905025959015,1.9583065509796143,1.4000000000000004,1.0241450581816025e-05,0.32989126443862915,1.0241450581457959e-05,0.31842306977689444,0.0033261722419410944,0.9999995231628418,2.0,1.0,0.20000000000000018
attention_full,0,11,1,0,1.6036527156829834,36,15,2,0.00015850226918701082,0.0004168805025983602,nan,nan,nan,1.2211344242095947,1.806886076927185,nan,0.00015850226918701082,0.032116375863552094,0.00015850226785966162,0.03210533814805835,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,12,1,0,1.3808118104934692,34,15,1,0.02697564847767353,0.04639701545238495,nan,nan,nan,1.4463322162628174,1.7768751382827759,nan,0.026975955814123154,0.28988736867904663,0.02696941423085317,0.2820311435138652,0.9999886155128479,1.0,1.0,1.0,0.20000000000000018
attention_full,0,13,1,0,1.1694419384002686,32,15,2,7.10635603695664e-08,1.5156781955738552e-05,nan,nan,nan,0.536026120185852,1.1000163555145264,0.8000000000000003,7.10635603695664e-08,0.6062803268432617,7.106356036956628e-08,0.5415034271763967,1.0,1.0,1.0,1.0,0.20000000000000018
attention_full,0,14,1,0,1.4353748559951782,40,15,2,1.110622097760805e-11,2.356657660129713e-06,nan,nan,nan,0.3126215934753418,1.0097373723983765,1.8000000000000007,1.1122569879007393e-11,0.09169629216194153,1.1122569879007393e-11,0.09144015303596081,0.3333333432674408,1.0,1.0,1.0,0.20000000000000018
attention_full,0,15,1,0,1.2212880849838257,37,15,0,0.25645869970321655,0.25645869970321655,nan,nan,nan,1.881689429283142,2.372366428375244,nan,0.25663116574287415,0.25663116574287415,0.25114185838175845,0.25114185838175845,0.9993279576301575,0.9999892711639404,1.0,1.0,0.20000000000000018
attention_full,0,16,1,0,1.0911091566085815,33,15,1,2.2539554998243058e-19,6.065106816777188e-08,nan,nan,nan,0.705133318901062,1.6719896793365479,0.6000000000000001,1.9393865853534198e-12,0.5608048439025879,1.9393865853534198e-12,0.5085743498428704,0.3333333432674408,0.34020376205444336,2.0,2.0,0.20000000000000018
attention_full,0,17,1,0,1.1179099082946777,36,15,2,2.6599826696838136e-07,6.862489044578979e-06,nan,nan,nan,0.4477900266647339,1.4836097955703735,1.8000000000000007,2.8290122600083123e-07,0.5011277794837952,2.829012260008237e-07,0.4630036345004748,0.940251350402832,0.9980406761169434,1.0,1.0,0.20000000000000018
attention_full,0,18,1,0,1.418555498123169,34,15,0,8.68398929014802e-05,0.00018701478256843984,nan,nan,nan,1.5542314052581787,1.60092031955719,nan,8.68398929014802e-05,0.25063246488571167,8.683989268318882e-05,0.24551309662904636,1.0,1.0,1.0,1.0,0.20000000000000018
